"responses_200","testStartOffset","bytesOut","optimization_checked","start_epoch","bytesOutDoc","result","final_base_page_request_id","docTime","domContentLoadedEventEnd","requestsDoc","responses_404","loadTime","loadEventStart","domContentLoadedEventStart","final_url","bytesInDoc","loadEventEnd","cached","responses_other","fullyLoaded","requests","final_base_page_request","TTFB","bytesIn","test_run_time_ms","browser_version","fullyLoadedCPUms","firstPaint","eventName","os_version","URL","document_URL","date","osVersion","domElements","domInteractive","browserVersion","document_origin","browser_name","fullyLoadedCPUpct","domComplete","document_hostname","lastVisualChange","visualComplete","render","SpeedIndex","visualComplete85","visualComplete90","visualComplete95","visualComplete99","TTIMeasurementEnd","LastInteractive","run","step","effectiveBps","effectiveBpsDoc","domTime","aft","titleTime","domLoading","server_rtt","requestsFull","smallImageCount","bigImageCount","maybeCaptcha","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id","FirstInteractive","TimeToInteractive","basePageSSLTime","userTime.AFT Interactive","userTime.loaded HOPS_Homepage","userTime.onload completed","userTimingMeasure.AFT Interactive","userTimingMeasure.loaded HOPS_Homepage","userTimingMeasure.onload completed","userTimingMeasure.Loading-LazyZillowHomeLoansUpsell_intervalDuration","userTimingMeasure.Loading-LazyZillowHomeLoansUpsell_dynamicEventDuration","userTime","userTime.Loading-LazyTopNav","userTimingMeasure.Loading-ScrollIndicator_intervalDuration","userTimingMeasure.Loading-ScrollIndicator_dynamicEventDuration","userTimingMeasure.Loading-LazySearchBar_intervalDuration","userTimingMeasure.Loading-LazySearchBar_dynamicEventDuration","userTimingMeasure.Next.js-before-hydration","userTimingMeasure.Next.js-hydration","userTime.app-init-start","userTime.app-did-mount","userTime.app-init-end","CSI.s","CSI.t","CSI.atyp","CSI.ei","CSI.rt","CSI.imn","CSI.ima","CSI.imad","CSI.aftp","CSI.bl","CSI.wsrt","CSI.aft","CSI.prt","userTime.gpt-tag-load","userTime.gpt-first-ad-request","userTime.gpt-first-ad-render","userTime.optimizely_blockBegin","userTime.optimizelyStart","userTime.optimizelyEnd","userTime.headEnd","userTime.footerStart","userTime.footerEnd","userTime._ADFUEL_ Registering Module_ CEP Module v4.0.4","userTime._ADFUEL_ Registering Module_ In View Refresh v4.0.5","userTime._ADFUEL_ Registering Module_ Malvertising Detection v4.0.6","userTime._ADFUEL_ Registering Module_ Sourcepoint Add-on_ Ad Blocking v4.0.2","userTime._ADFUEL_ Registering Module_ SSAI Module v4.0.11","userTime._ADFUEL_ Registering Module_ WarnerMedia Segments 4.0.1","userTime.domReady","userTime._ADFUEL_ Registering Module_ Prebid Module v4.0.37","userTime._ADFUEL_ Registering Module_ Proximic Module v4.0.5","userTime.zonesReady","userTime.zonesAndDomReady","userTime._ADFUEL_ Registry Load ___cdn.cnn.com_ads_cnni_cnni_homepage.json_ Start","userTime._ADFUEL_ Registry Load ___cdn.cnn.com_ads_cnni_cnni_homepage.json_ End","userTimingMeasure.headTime","userTimingMeasure.timeToZonesComplete","userTimingMeasure.timeToInteractive","userTimingMeasure.timeToDomReady","userTimingMeasure.timeToZonesAndDomReady","userTimingMeasure.optimizelyTime","userTimingMeasure.domTime","userTimingMeasure.footerTime","userTimingMeasure._ADFUEL_ Registry Load ___cdn.cnn.com_ads_cnni_cnni_homepage.json_","userTime.timeToBundle","userTime.timeToRouter","userTime.timeToRender","userTime.start-appRenderTime","userTime.start-homeRenderTime","userTime.meter-start","userTime.timeToRenderEnd","userTime.end-homeRenderTime","userTime.end-appRenderTime","userTime.dfp-ad-top-undefined","userTime.dfp-ad-top-timeCalled","userTime.dfp-ad-mid1-undefined","userTime.dfp-ad-mid1-timeCalled","userTime.dfp-ad-mid2-undefined","userTime.dfp-ad-mid2-timeCalled","userTime.dfp-ad-mid3-undefined","userTime.dfp-ad-mid3-timeCalled","userTime.dfp-ad-mid4-undefined","userTime.dfp-ad-bottom-undefined","userTime.dfp-ad-top-timeCallSent","userTime.meter-end","userTime.dfp-ad-top-timeReceived","userTime.dfp-ad-top-timeRendered","userTime.dfp-ad-top-timeLoaded","userTime.dfp-ad-top-timeViewed","userTimingMeasure.dfp-ad-top-undefined","userTimingMeasure.dfp-ad-top-timeCalled","userTimingMeasure.dfp-ad-mid1-undefined","userTimingMeasure.dfp-ad-mid1-timeCalled","userTimingMeasure.dfp-ad-mid2-undefined","userTimingMeasure.dfp-ad-mid2-timeCalled","userTimingMeasure.dfp-ad-mid3-undefined","userTimingMeasure.dfp-ad-mid3-timeCalled","userTimingMeasure.dfp-ad-mid4-undefined","userTimingMeasure.dfp-ad-bottom-undefined","userTimingMeasure.dfp-ad-top-timeCallSent","userTimingMeasure.routerMatchTime","userTimingMeasure.renderTime","userTimingMeasure.appRenderTime","userTimingMeasure.homeRenderTime","userTimingMeasure.meter","userTimingMeasure.dfp-ad-top-timeReceived","userTimingMeasure.dfp-ad-top-timeRendered","userTimingMeasure.dfp-ad-top-timeLoaded","userTimingMeasure.dfp-ad-top-timeViewed","userTime.dfp-ad-mid1-timeCallSent","userTime.dfp-ad-mid1-timeReceived","userTime.dfp-ad-mid1-timeRendered","userTime.dfp-ad-mid1-timeLoaded","userTimingMeasure.dfp-ad-mid1-timeCallSent","userTimingMeasure.dfp-ad-mid1-timeReceived","userTimingMeasure.dfp-ad-mid1-timeRendered","userTimingMeasure.dfp-ad-mid1-timeLoaded","userTimingMeasure.body_execution_started","userTimingMeasure.bundle_loaded","userTime.____ initialAppLoad","userTime.____ RenderReactContainer","userTime.____ stopwatch_facebook_autologin_autoLoginFacebookStart","userTime.____ stopwatch_facebook_autologin_autoLoginFacebookInitEnd","userTimingMeasure.____ initialAppLoad","userTimingMeasure.____ RenderReactContainer","userTimingMeasure.____ stopwatch_facebook_autologin_autoLoginFacebookStart","userTimingMeasure.____ stopwatch_facebook_autologin_autoLoginFacebookInitEnd","userTime.Init (beat 1)","userTime.platform_create-worker started","userTime.platform_create-worker ended","userTime.Partially visible (beat 12)","userTime._fedops_ code-parsing-phase finished","userTime._fedops_ dom_ready started","userTime._fedops_ phase_dom_ready undefined started","userTime._fedops_ component_loader started","userTime._fedops_ phase_component_loader undefined started","userTime._fedops_ component_loader finished","userTime._fedops_ phase_component_loader undefined finished","userTime._fedops_ load_environment started","userTime._fedops_ phase_load_environment undefined started","userTime._fedops_ load_environment finished","userTime._fedops_ phase_load_environment undefined finished","userTime._fedops_ load_renderer started","userTime._fedops_ phase_load_renderer undefined started","userTime._fedops_ loadSiteFeatures_renderFeaturesOnly started","userTime._fedops_ phase_loadSiteFeatures_renderFeaturesOnly undefined started","userTime._fedops_ loadSiteFeatures started","userTime._fedops_ phase_loadSiteFeatures undefined started","userTime._fedops_ loadSiteFeatures_renderFeaturesOnly finished","userTime._fedops_ phase_loadSiteFeatures_renderFeaturesOnly undefined finished","userTime._fedops_ loadMasterPageFeaturesConfigs started","userTime._fedops_ phase_loadMasterPageFeaturesConfigs undefined started","userTime._fedops_ thunderbolt interaction buildLogger started","userTime._fedops_ thunderbolt interaction execute-thunderbolt-features started","userTime._fedops_ loadSiteFeatures finished","userTime._fedops_ phase_loadSiteFeatures undefined finished","userTime._fedops_ thunderbolt interaction cdn-hit-thunderbolt-features started","userTime._fedops_ thunderbolt interaction execute-thunderbolt-features ended","userTime._fedops_ loadMasterPageFeaturesConfigs finished","userTime._fedops_ phase_loadMasterPageFeaturesConfigs undefined finished","userTime._fedops_ loadDynamicModel started","userTime._fedops_ phase_loadDynamicModel undefined started","userTime._fedops_ loadDynamicModel finished","userTime._fedops_ phase_loadDynamicModel undefined finished","userTime._fedops_ load_renderer finished","userTime._fedops_ phase_load_renderer undefined finished","userTime._fedops_ tb_client started","userTime._fedops_ phase_tb_client undefined started","userTime._fedops_ container_get_thunderbolt started","userTime._fedops_ phase_container_get_thunderbolt undefined started","userTime._fedops_ container_get_thunderbolt finished","userTime._fedops_ phase_container_get_thunderbolt undefined finished","userTime._fedops_ thunderbolt_ready started","userTime._fedops_ phase_thunderbolt_ready undefined started","userTime._fedops_ structureAPI_addShellStructure started","userTime._fedops_ phase_structureAPI_addShellStructure undefined started","userTime._fedops_ structureAPI_addShellStructure finished","userTime._fedops_ phase_structureAPI_addShellStructure undefined finished","userTime._fedops_ features_appWillMount started","userTime._fedops_ phase_features_appWillMount undefined started","userTime._fedops_ router_navigate started","userTime._fedops_ phase_router_navigate undefined started","userTime._fedops_ init_page started","userTime._fedops_ phase_init_page undefined started","userTime._fedops_ dom_ready finished","userTime._fedops_ phase_dom_ready undefined finished","userTime._fedops_ init_page finished","userTime._fedops_ phase_init_page undefined finished","userTime._fedops_ router_navigate finished","userTime._fedops_ phase_router_navigate undefined finished","userTime._fedops_ features_appWillMount finished","userTime._fedops_ phase_features_appWillMount undefined finished","userTime._fedops_ thunderbolt_ready finished","userTime._fedops_ phase_thunderbolt_ready undefined finished","userTime._fedops_ tb_client finished","userTime._fedops_ phase_tb_client undefined finished","userTime._fedops_ client_render started","userTime._fedops_ phase_client_render undefined started","userTime._fedops_ client_render finished","userTime._fedops_ phase_client_render undefined finished","userTime._fedops_ thunderbolt interaction page_features_loaded started","userTime.page interactive (beat 33)","userTime._fedops_ thunderbolt app-loaded","userTimingMeasure.Create Platform Web Worker","userTimingMeasure._fedops_ execute-thunderbolt-features duration","userTime.loadStarteventUtils","userTime.loadEndeventUtils","userTime.loadStartpixelQueue","userTime.loadEndpixelQueue","userTimingMeasure.lteu","userTimingMeasure.ltpq","userTime.onInitialClientRender","userTime.pageLoad","userTime.pageRender","userTime.adInit","userTimingMeasure.jsLoad","userTimingMeasure.afterRender","userTimingMeasure.afterAdRequest","userTimingMeasure.afterMPD","userTimingMeasure.pageLoad","userTimingMeasure.uipagerender","userTimingMeasure.uipageload","userTime.eagerLoadedPhotoLoaded","userTime.firstLazyLoadedPhotoLoaded","userTimingMeasure.navigationStart-eagerLoadedPhotoLoaded","userTimingMeasure.navigationStart-firstLazyLoadedPhotoLoaded","userTime.cs-start-tag","userTime.cs-start-boot","userTime.cs-step2-boot","userTime.cs-end-boot","userTimingMeasure.cs-measure-boot","userTime.teads-mark-a","userTime.teads-mark-d","userTime.teads-mark-b","userTime.teads-mark-b-77045-0-83430","userTime.teads-mark-d-77045-0-83430","userTime.teads-mark-c-77045-0-83430","userTime.teads-mark-e-77045-0-83430","CSI.v","CSI.puid","CSI.c","CSI.slotId","CSI.fb","CSI.sdkv","CSI.mrd","CSI.aab","CSI.itv","CSI.met_4","CSI.ppt","CSI.ppv","CSI.eee","CSI.bi","CSI.ghmsh_eids","CSI.vmfc","CSI.vhc","CSI.nlc","CSI.nlrh","CSI.nlri","CSI.nlrs","CSI.nlru","CSI.nlrhc","userTime.Fbs Video_ Loaded","userTime.FbsAds_Loaded",
"120","0","34644","0","1635246108","34644","0","0x7fcd9baf5400","7117","3456","121","0","7117","7088","3456","http://ocsp.digicert.com/","2599439","7088","0","1","7014","121","0","285","2599439","24269","61.0.1","15009","3550","Step_1","Linux 4.15.0-29-generic","http://github.com","https://github.com/","1635246103.3691","Linux 4.15.0-29-generic","1446","552","61.0.1","https://github.com","Firefox","18.2736790845","7088","github.com","9200","7100","3800","3948","3800","3800","5700","5800","10003","9868","1","1","386303","380479","0","0","0","0","0","121","55","2","0","44688","1","0","277301","14","0","129547","7","0","1953986","88","0","0","0","0","175328","4","0","0","0","0","18589","6","0","211026_JK_H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"119","0","34624","0","1635246141","34624","0","0x7fdc2cfc1000","6634","3542","120","0","6634","6594","3541","http://ocsp.digicert.com/","2599160","6594","0","1","6539","120","0","241","2599160","24476","61.0.1","15269","3299","Step_1","Linux 4.15.0-29-generic","http://github.com","https://github.com/","1635246136.5129","Linux 4.15.0-29-generic","1446","489","61.0.1","https://github.com","Firefox","18.4889211769","6594","github.com","9000","6700","3600","3739","3600","3600","5300","5500","9655","9460","2","1","412696","406563","0","0","0","0","0","120","55","2","0","44688","1","0","277301","14","0","129547","7","0","1953986","88","0","0","0","0","175328","4","0","0","0","0","18310","5","0","211026_JK_H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"121","0","35836","0","1635246170","35836","0","0x7f78ed153400","9835","6380","124","0","9835","9801","6379","http://ocsp.digicert.com/","2679787","9801","0","1","12816","126","0","287","2680258","26873","61.0.1","16109","6548","Step_1","Linux 4.15.0-29-generic","http://github.com","https://github.com/","1635246165.8149","Linux 4.15.0-29-generic","1445","594","61.0.1","https://github.com","Firefox","16.7394014963","9801","github.com","12300","9900","6700","6976","7900","8200","8500","8500","12875","12605","3","1","213924","280664","0","0","0","0","0","126","55","2","0","44588","1","0","402883","16","0","84692","6","0","1953986","88","0","0","0","0","175328","4","0","0","0","0","18781","6","0","211026_JK_H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"34","0","11628","0","1635246202","10712","0","0x7f1d99ec1400","4661","1140","34","0","4661","4633","1140","http://ocsp.sca1b.amazontrust.com/","1996227","4634","0","3","7416","37","0","578","1997188","18654","61.0.1","6790","1085","Step_1","Linux 4.15.0-29-generic","http://wetransfer.com","https://wetransfer.com/","1635246197.5629","Linux 4.15.0-29-generic","167","1138","61.0.1","https://wetransfer.com","Firefox","7.8870949007","4633","wetransfer.com","4700","4700","2800","4183","4500","4500","4500","4700","10046","9952","1","1","292071","488911","0","0","0","0","0","37","0","1","0","6468","2","0","814541","10","0","53729","1","0","821615","3","0","0","0","0","295968","7","0","0","0","0","4867","13","0","211026_J8_J","3723","3723","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"34","0","11663","0","1635246229","10747","0","0x7fc479cd1800","4726","1088","34","0","4726","4692","1088","http://ocsp.sca1b.amazontrust.com/","1996226","4692","0","3","7513","37","0","480","1997187","19208","61.0.1","6799","1020","Step_1","Linux 4.15.0-29-generic","http://wetransfer.com","https://wetransfer.com/","1635246224.5213","Linux 4.15.0-29-generic","167","1085","61.0.1","https://wetransfer.com","Firefox","7.9476390837","4692","wetransfer.com","4800","4800","2900","4271","4600","4600","4600","4800","10117","10018","2","1","283973","470142","0","0","0","0","0","37","0","1","0","6467","2","0","814541","10","0","53729","1","0","821615","3","0","0","0","0","295968","7","0","0","0","0","4867","13","0","211026_J8_J","3722","3722","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"34","0","11658","0","1635246253","10742","0","0x7fcf9c453000","4659","1052","34","0","4659","4599","1051","http://ocsp.sca1b.amazontrust.com/","1996129","4600","0","3","7369","37","0","484","1997090","18590","61.0.1","5520","999","Step_1","Linux 4.15.0-29-generic","http://wetransfer.com","https://wetransfer.com/","1635246248.4065","Linux 4.15.0-29-generic","167","1049","61.0.1","https://wetransfer.com","Firefox","6.4682446684","4599","wetransfer.com","4700","4700","2800","4148","4500","4500","4500","4700","10012","9925","3","1","290063","478114","0","0","0","0","0","37","0","1","0","6466","2","0","814566","10","0","53729","1","0","821615","3","0","0","0","0","295968","7","0","0","0","0","3971","12","0","211026_J8_J","3497","3497","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"97","0","24356","0","1635246276","9511","0","0x7fd6bca16c00","8047","1475","41","0","8047","7992","1475","https://www.zillow.com/","560257","8005","0","13","16527","121","0","1142","1018803","33920","61.0.1","7319","1422","Step_1","Linux 4.15.0-29-generic","http://zillow.com","https://www.zillow.com/","1635246271.3166","Linux 4.15.0-29-generic","1334","1473","61.0.1","https://www.zillow.com","Firefox","7.0188896347","7992","www.zillow.com","8300","8300","1500","3371","3000","8300","8300","8300","16502","16146","1","1","66220","81137","0","0","0","0","0","121","2","1","0","47705","5","0","662330","38","0","417","1","0","259066","17","0","0","0","0","32996","3","0","0","0","0","12578","29","0","211026_QS_K","1500","","92","7328","8006","8006","7328","8006","8006","110","110","8006","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"110","0","24114","0","1635246323","9587","99999","0x7f9cb1e77c00.1","2529","822","39","1","2529","2486","821","https://www.zillow.com/","546613","2498","0","32","15762","163","0","614","1154027","32611","61.0.1","5889","751","Step_1","Linux 4.15.0-29-generic","http://zillow.com","https://www.zillow.com/","1635246318.3787","Linux 4.15.0-29-generic","1355","821","61.0.1","https://www.zillow.com","Firefox","6.3109396764","2486","www.zillow.com","2800","2800","800","1583","1600","2800","2800","2800","15753","15202","2","1","76183","285437","0","0","0","0","0","163","3","1","0","49922","13","0","794360","43","0","417","1","0","259767","21","0","0","0","0","32996","3","0","0","0","0","13387","31","0","211026_QS_K","3111","3111","102","1866","2499","2499","1866","2499","2499","141","142","12718","12718","1815","1815","54","54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"102","0","24375","0","1635246362","10467","0","0x7f2c2a42a800","3165","1398","43","0","3165","3081","1398","https://www.zillow.com/","560683","3107","0","23","14956","145","0","1060","1142904","31695","61.0.1","5360","1335","Step_1","Linux 4.15.0-29-generic","http://zillow.com","https://www.zillow.com/","1635246357.3214","Linux 4.15.0-29-generic","1350","1398","61.0.1","https://www.zillow.com","Firefox","7.0815167129","3081","www.zillow.com","3400","3400","1400","2319","2400","3400","3400","3400","14922","14580","3","1","82246","266357","0","0","0","0","0","145","2","1","0","48111","8","0","785466","38","0","417","1","0","259743","19","0","0","0","0","32996","3","0","0","0","0","13961","32","0","211026_QS_K","3714","3714","78","2559","3107","3107","2559","3107","3107","111","112","13298","13298","856","856","44","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"146","0","61127","0","1635246400","33213","99999","0x7f38e37bf400","3877","2017","108","1","3877","3773","2016","https://www.amazon.co.uk/","1415451","3808","0","4","5451","152","0","913","1702968","19682","61.0.1","8480","2020","Step_1","Linux 4.15.0-29-generic","http://amazon.co.uk","https://www.amazon.co.uk/","1635246395.1134","Linux 4.15.0-29-generic","2406","1988","61.0.1","https://www.amazon.co.uk","Firefox","11.548413455","3773","www.amazon.co.uk","7600","7600","2000","2192","2000","2000","2000","7600","7973","7884","1","1","375268","477547","0","0","0","0","0","152","53","0","0","107368","14","0","321533","15","0","78400","5","0","1025404","105","0","0","0","0","169748","8","0","0","0","0","515","3","0","211026_B8_M","","","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"160","0","65751","0","1635246429","36680","99999","0x7f0762a1f000.1","3694","1607","120","1","3694","3611","1606","https://www.amazon.co.uk/","1480633","3645","0","5","5026","167","0","754","1710091","19490","61.0.1","8329","1589","Step_1","Linux 4.15.0-29-generic","http://amazon.co.uk","https://www.amazon.co.uk/","1635246423.5814","Linux 4.15.0-29-generic","2430","1553","61.0.1","https://www.amazon.co.uk","Firefox","11.5919844141","3611","www.amazon.co.uk","7500","7500","1700","1939","1700","1700","1700","7400","7871","7783","2","1","400302","503616","0","0","0","0","0","167","67","0","0","108330","14","0","267802","14","0","78400","5","0","1085296","120","0","0","0","0","169748","8","0","0","0","0","515","3","0","211026_B8_M","","","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"147","0","62986","0","1635246452","32351","99999","0x7fa3bae55000","3718","1538","105","1","3718","3659","1537","https://www.amazon.co.uk/","1326131","3688","0","4","8759","153","0","803","1670308","20469","61.0.1","7900","1516","Step_1","Linux 4.15.0-29-generic","http://amazon.co.uk","https://www.amazon.co.uk/","1635246447.7008","Linux 4.15.0-29-generic","2409","1498","61.0.1","https://www.amazon.co.uk","Firefox","11.6398998085","3659","www.amazon.co.uk","7300","7300","1600","1839","1600","1600","1600","7200","9258","7991","3","1","209943","454933","0","0","0","0","0","153","57","0","0","106679","14","0","322420","15","0","78400","5","0","992546","106","0","0","0","0","169748","8","0","0","0","0","515","3","0","211026_B8_M","","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"79","0","22523","0","1635246477","21273","0","0x7f4cf3a17800.1","3991","1728","80","0","3991","3957","1725","http://ocsp.sectigo.com/","1405814","3957","0","3","4138","82","0","457","1409229","15431","61.0.1","5390","1668","Step_1","Linux 4.15.0-29-generic","http://xvideos.com","https://www.xvideos.com/","1635246472.6971","Linux 4.15.0-29-generic","1803","1630","61.0.1","https://www.xvideos.com","Firefox","7.9686575991","3957","www.xvideos.com","6000","4000","1800","2173","3200","3700","3800","3800","7019","6885","1","1","382838","397796","0","0","0","0","0","82","10","0","0","29186","4","0","382179","7","0","125979","1","0","776852","55","0","0","0","0","19152","1","0","46797","2","0","29084","12","0","211026_2Q_N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
