requestedUrl,finalUrl,category,name,title,type,score
"https://redtube.com/","https://www.redtube.com/","Performance","performance-score","Overall Performance Category Score","numeric","0.57"
"https://redtube.com/","https://www.redtube.com/","Performance","first-contentful-paint","First Contentful Paint","numeric","0.38"
"https://redtube.com/","https://www.redtube.com/","Performance","speed-index","Speed Index","numeric","0.51"
"https://redtube.com/","https://www.redtube.com/","Performance","largest-contentful-paint","Largest Contentful Paint","numeric","0.12"
"https://redtube.com/","https://www.redtube.com/","Performance","interactive","Time to Interactive","numeric","0.55"
"https://redtube.com/","https://www.redtube.com/","Performance","total-blocking-time","Total Blocking Time","numeric","0.82"
"https://redtube.com/","https://www.redtube.com/","Performance","cumulative-layout-shift","Cumulative Layout Shift","numeric","1"
"https://redtube.com/","https://www.redtube.com/","Performance","max-potential-fid","Max Potential First Input Delay","numeric","0.38"
"https://redtube.com/","https://www.redtube.com/","Performance","first-meaningful-paint","First Meaningful Paint","numeric","0.65"
"https://redtube.com/","https://www.redtube.com/","Performance","render-blocking-resources","Eliminate render-blocking resources","numeric","0.32"
"https://redtube.com/","https://www.redtube.com/","Performance","uses-responsive-images","Properly size images","numeric","1"
"https://redtube.com/","https://www.redtube.com/","Performance","offscreen-images","Defer offscreen images","numeric","1"
"https://redtube.com/","https://www.redtube.com/","Performance","unminified-css","Minify CSS","numeric","1"
"https://redtube.com/","https://www.redtube.com/","Performance","unminified-javascript","Minify JavaScript","numeric","1"
"https://redtube.com/","https://www.redtube.com/","Performance","unused-css-rules","Reduce unused CSS","numeric","1"
"https://redtube.com/","https://www.redtube.com/","Performance","unused-javascript","Reduce unused JavaScript","numeric","0.63"
"https://redtube.com/","https://www.redtube.com/","Performance","uses-optimized-images","Efficiently encode images","numeric","1"
"https://redtube.com/","https://www.redtube.com/","Performance","modern-image-formats","Serve images in next-gen formats","numeric","1"
"https://redtube.com/","https://www.redtube.com/","Performance","uses-text-compression","Enable text compression","numeric","0.5"
"https://redtube.com/","https://www.redtube.com/","Performance","uses-rel-preconnect","Preconnect to required origins","numeric","1"
"https://redtube.com/","https://www.redtube.com/","Performance","server-response-time","Initial server response time was short","binary","1"
"https://redtube.com/","https://www.redtube.com/","Performance","redirects","Avoid multiple page redirects","numeric","1"
"https://redtube.com/","https://www.redtube.com/","Performance","uses-rel-preload","Preload key requests","notApplicable","-1"
"https://redtube.com/","https://www.redtube.com/","Performance","uses-http2","Use HTTP/2","numeric","1"
"https://redtube.com/","https://www.redtube.com/","Performance","efficient-animated-content","Use video formats for animated content","numeric","1"
"https://redtube.com/","https://www.redtube.com/","Performance","duplicated-javascript","Remove duplicate modules in JavaScript bundles","numeric","1"
"https://redtube.com/","https://www.redtube.com/","Performance","legacy-javascript","Avoid serving legacy JavaScript to modern browsers","numeric","0.49"
"https://redtube.com/","https://www.redtube.com/","Performance","preload-lcp-image","Preload Largest Contentful Paint image","notApplicable","-1"
"https://redtube.com/","https://www.redtube.com/","Performance","total-byte-weight","Avoids enormous network payloads","numeric","1"
"https://redtube.com/","https://www.redtube.com/","Performance","uses-long-cache-ttl","Uses efficient cache policy on static assets","numeric","0.91"
"https://redtube.com/","https://www.redtube.com/","Performance","dom-size","Avoid an excessive DOM size","numeric","0.26"
"https://redtube.com/","https://www.redtube.com/","Performance","critical-request-chains","Avoid chaining critical requests","informative","-1"
"https://redtube.com/","https://www.redtube.com/","Performance","user-timings","User Timing marks and measures","notApplicable","-1"
"https://redtube.com/","https://www.redtube.com/","Performance","bootup-time","JavaScript execution time","numeric","0.96"
"https://redtube.com/","https://www.redtube.com/","Performance","mainthread-work-breakdown","Minimize main-thread work","numeric","0.71"
"https://redtube.com/","https://www.redtube.com/","Performance","font-display","Ensure text remains visible during webfont load","binary","0"
"https://redtube.com/","https://www.redtube.com/","Performance","performance-budget","Performance budget","notApplicable","-1"
"https://redtube.com/","https://www.redtube.com/","Performance","timing-budget","Timing budget","notApplicable","-1"
"https://redtube.com/","https://www.redtube.com/","Performance","resource-summary","Keep request counts low and transfer sizes small","informative","-1"
"https://redtube.com/","https://www.redtube.com/","Performance","third-party-summary","Minimize third-party usage","binary","1"
"https://redtube.com/","https://www.redtube.com/","Performance","third-party-facades","Lazy load third-party resources with facades","notApplicable","-1"
"https://redtube.com/","https://www.redtube.com/","Performance","largest-contentful-paint-element","Largest Contentful Paint element","informative","-1"
"https://redtube.com/","https://www.redtube.com/","Performance","lcp-lazy-loaded","Largest Contentful Paint image was not lazily loaded","binary","1"
"https://redtube.com/","https://www.redtube.com/","Performance","layout-shift-elements","Avoid large layout shifts","notApplicable","-1"
"https://redtube.com/","https://www.redtube.com/","Performance","uses-passive-event-listeners","Uses passive listeners to improve scrolling performance","binary","1"
"https://redtube.com/","https://www.redtube.com/","Performance","no-document-write","Avoids `document.write()`","binary","1"
"https://redtube.com/","https://www.redtube.com/","Performance","long-tasks","Avoid long main-thread tasks","informative","-1"
"https://redtube.com/","https://www.redtube.com/","Performance","non-composited-animations","Avoid non-composited animations","notApplicable","-1"
"https://redtube.com/","https://www.redtube.com/","Performance","unsized-images","Image elements do not have explicit `width` and `height`","binary","0"
"https://redtube.com/","https://www.redtube.com/","Performance","viewport","Has a `<meta name=""viewport"">` tag with `width` or `initial-scale`","binary","1"
"https://redtube.com/","https://www.redtube.com/","Performance","network-requests","Network Requests","informative","-1"
"https://redtube.com/","https://www.redtube.com/","Performance","network-rtt","Network Round Trip Times","informative","-1"
"https://redtube.com/","https://www.redtube.com/","Performance","network-server-latency","Server Backend Latencies","informative","-1"
"https://redtube.com/","https://www.redtube.com/","Performance","main-thread-tasks","Tasks","informative","-1"
"https://redtube.com/","https://www.redtube.com/","Performance","diagnostics","Diagnostics","informative","-1"
"https://redtube.com/","https://www.redtube.com/","Performance","metrics","Metrics","informative","-1"
"https://redtube.com/","https://www.redtube.com/","Performance","screenshot-thumbnails","Screenshot Thumbnails","informative","-1"
"https://redtube.com/","https://www.redtube.com/","Performance","final-screenshot","Final Screenshot","informative","-1"
"https://redtube.com/","https://www.redtube.com/","Performance","script-treemap-data","Script Treemap Data","informative","-1"
"https://redtube.com/","https://www.redtube.com/","Accessibility","accessibility-score","Overall Accessibility Category Score","numeric","0.69"
"https://redtube.com/","https://www.redtube.com/","Accessibility","accesskeys","`[accesskey]` values are unique","notApplicable","-1"
"https://redtube.com/","https://www.redtube.com/","Accessibility","aria-allowed-attr","`[aria-*]` attributes match their roles","notApplicable","-1"
"https://redtube.com/","https://www.redtube.com/","Accessibility","aria-command-name","`button`, `link`, and `menuitem` elements have accessible names","notApplicable","-1"
"https://redtube.com/","https://www.redtube.com/","Accessibility","aria-hidden-body","`[aria-hidden=""true""]` is not present on the document `<body>`","binary","1"
"https://redtube.com/","https://www.redtube.com/","Accessibility","aria-hidden-focus","`[aria-hidden=""true""]` elements do not contain focusable descendents","notApplicable","-1"
"https://redtube.com/","https://www.redtube.com/","Accessibility","aria-input-field-name","ARIA input fields have accessible names","notApplicable","-1"
"https://redtube.com/","https://www.redtube.com/","Accessibility","aria-meter-name","ARIA `meter` elements have accessible names","notApplicable","-1"
"https://redtube.com/","https://www.redtube.com/","Accessibility","aria-progressbar-name","ARIA `progressbar` elements have accessible names","notApplicable","-1"
"https://redtube.com/","https://www.redtube.com/","Accessibility","aria-required-attr","`[role]`s have all required `[aria-*]` attributes","notApplicable","-1"
"https://redtube.com/","https://www.redtube.com/","Accessibility","aria-required-children","Elements with an ARIA `[role]` that require children to contain a specific `[role]` have all required children.","notApplicable","-1"
"https://redtube.com/","https://www.redtube.com/","Accessibility","aria-required-parent","`[role]`s are contained by their required parent element","notApplicable","-1"
"https://redtube.com/","https://www.redtube.com/","Accessibility","aria-roles","`[role]` values are valid","notApplicable","-1"
"https://redtube.com/","https://www.redtube.com/","Accessibility","aria-toggle-field-name","ARIA toggle fields have accessible names","notApplicable","-1"
