requestedUrl,finalUrl,category,name,title,type,score
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","performance-score","Overall Performance Category Score","numeric","0.42"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","first-contentful-paint","First Contentful Paint","numeric","0.23"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","speed-index","Speed Index","numeric","0.05"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","largest-contentful-paint","Largest Contentful Paint","numeric","0.04"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","interactive","Time to Interactive","numeric","0.26"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","total-blocking-time","Total Blocking Time","numeric","0.69"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","cumulative-layout-shift","Cumulative Layout Shift","numeric","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","max-potential-fid","Max Potential First Input Delay","numeric","0.6"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","first-meaningful-paint","First Meaningful Paint","numeric","0.36"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","render-blocking-resources","Eliminate render-blocking resources","numeric","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","uses-responsive-images","Properly size images","numeric","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","offscreen-images","Defer offscreen images","numeric","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","unminified-css","Minify CSS","numeric","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","unminified-javascript","Minify JavaScript","numeric","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","unused-css-rules","Reduce unused CSS","numeric","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","unused-javascript","Reduce unused JavaScript","numeric","0.5"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","uses-optimized-images","Efficiently encode images","numeric","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","modern-image-formats","Serve images in next-gen formats","numeric","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","uses-text-compression","Enable text compression","numeric","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","uses-rel-preconnect","Preconnect to required origins","numeric","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","server-response-time","Initial server response time was short","binary","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","redirects","Avoid multiple page redirects","numeric","0.26"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","uses-rel-preload","Preload key requests","notApplicable","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","uses-http2","Use HTTP/2","numeric","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","efficient-animated-content","Use video formats for animated content","numeric","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","duplicated-javascript","Remove duplicate modules in JavaScript bundles","numeric","0.47"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","legacy-javascript","Avoid serving legacy JavaScript to modern browsers","numeric","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","preload-lcp-image","Preload Largest Contentful Paint image","notApplicable","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","total-byte-weight","Avoids enormous network payloads","numeric","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","uses-long-cache-ttl","Uses efficient cache policy on static assets","numeric","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","dom-size","Avoid an excessive DOM size","numeric","0.28"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","critical-request-chains","Avoid chaining critical requests","informative","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","user-timings","User Timing marks and measures","informative","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","bootup-time","Reduce JavaScript execution time","numeric","0.8"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","mainthread-work-breakdown","Minimize main-thread work","numeric","0.4"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","font-display","Ensure text remains visible during webfont load","binary","0"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","performance-budget","Performance budget","notApplicable","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","timing-budget","Timing budget","notApplicable","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","resource-summary","Keep request counts low and transfer sizes small","informative","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","third-party-summary","Reduce the impact of third-party code","binary","0"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","third-party-facades","Lazy load third-party resources with facades","notApplicable","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","largest-contentful-paint-element","Largest Contentful Paint element","informative","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","lcp-lazy-loaded","Largest Contentful Paint image was not lazily loaded","binary","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","layout-shift-elements","Avoid large layout shifts","informative","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","uses-passive-event-listeners","Does not use passive listeners to improve scrolling performance","binary","0"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","no-document-write","Avoids `document.write()`","binary","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","long-tasks","Avoid long main-thread tasks","informative","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","non-composited-animations","Avoid non-composited animations","informative","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","unsized-images","Image elements have explicit `width` and `height`","binary","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","viewport","Has a `<meta name=""viewport"">` tag with `width` or `initial-scale`","binary","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","network-requests","Network Requests","informative","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","network-rtt","Network Round Trip Times","informative","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","network-server-latency","Server Backend Latencies","informative","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","main-thread-tasks","Tasks","informative","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","diagnostics","Diagnostics","informative","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","metrics","Metrics","informative","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","screenshot-thumbnails","Screenshot Thumbnails","informative","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","final-screenshot","Final Screenshot","informative","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Performance","script-treemap-data","Script Treemap Data","informative","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","accessibility-score","Overall Accessibility Category Score","numeric","0.98"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","accesskeys","`[accesskey]` values are unique","notApplicable","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","aria-allowed-attr","`[aria-*]` attributes match their roles","binary","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","aria-command-name","`button`, `link`, and `menuitem` elements have accessible names","binary","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","aria-hidden-body","`[aria-hidden=""true""]` is not present on the document `<body>`","binary","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","aria-hidden-focus","`[aria-hidden=""true""]` elements do not contain focusable descendents","binary","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","aria-input-field-name","ARIA input fields have accessible names","notApplicable","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","aria-meter-name","ARIA `meter` elements have accessible names","notApplicable","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","aria-progressbar-name","ARIA `progressbar` elements have accessible names","notApplicable","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","aria-required-attr","`[role]`s have all required `[aria-*]` attributes","binary","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","aria-required-children","Elements with an ARIA `[role]` that require children to contain a specific `[role]` have all required children.","notApplicable","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","aria-required-parent","`[role]`s are contained by their required parent element","notApplicable","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","aria-roles","`[role]` values are valid","binary","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","aria-toggle-field-name","ARIA toggle fields have accessible names","notApplicable","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","aria-tooltip-name","ARIA `tooltip` elements have accessible names","notApplicable","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","aria-treeitem-name","ARIA `treeitem` elements have accessible names","notApplicable","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","aria-valid-attr-value","`[aria-*]` attributes have valid values","binary","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","aria-valid-attr","`[aria-*]` attributes are valid and not misspelled","binary","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","button-name","Buttons have an accessible name","notApplicable","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","bypass","The page contains a heading, skip link, or landmark region","binary","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","color-contrast","Background and foreground colors have a sufficient contrast ratio","binary","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","definition-list","`<dl>`'s contain only properly-ordered `<dt>` and `<dd>` groups, `<script>`, `<template>` or `<div>` elements.","notApplicable","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","dlitem","Definition list items are wrapped in `<dl>` elements","notApplicable","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","document-title","Document has a `<title>` element","binary","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","duplicate-id-active","`[id]` attributes on active, focusable elements are unique","binary","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","duplicate-id-aria","ARIA IDs are unique","binary","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","form-field-multiple-labels","No form fields have multiple labels","notApplicable","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","frame-title","`<frame>` or `<iframe>` elements have a title","binary","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","heading-order","Heading elements appear in a sequentially-descending order","notApplicable","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","html-has-lang","`<html>` element has a `[lang]` attribute","binary","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","html-lang-valid","`<html>` element has a valid value for its `[lang]` attribute","binary","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","image-alt","Image elements have `[alt]` attributes","binary","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","input-image-alt","`<input type=""image"">` elements have `[alt]` text","notApplicable","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","label","Form elements have associated labels","notApplicable","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","link-name","Links do not have a discernible name","binary","0"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","list","Lists contain only `<li>` elements and script supporting elements (`<script>` and `<template>`).","binary","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","listitem","List items (`<li>`) are contained within `<ul>` or `<ol>` parent elements","binary","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","meta-refresh","The document does not use `<meta http-equiv=""refresh"">`","notApplicable","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","meta-viewport","`[user-scalable=""no""]` is not used in the `<meta name=""viewport"">` element and the `[maximum-scale]` attribute is not less than 5.","binary","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","object-alt","`<object>` elements have `[alt]` text","notApplicable","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","tabindex","No element has a `[tabindex]` value greater than 0","binary","1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","td-headers-attr","Cells in a `<table>` element that use the `[headers]` attribute refer to table cells within the same table.","notApplicable","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","th-has-data-cells","`<th>` elements and elements with `[role=""columnheader""/""rowheader""]` have data cells they describe.","notApplicable","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","valid-lang","`[lang]` attributes have a valid value","notApplicable","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","video-caption","`<video>` elements contain a `<track>` element with `[kind=""captions""]`","notApplicable","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","logical-tab-order","The page has a logical tab order","manual","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","focusable-controls","Interactive controls are keyboard focusable","manual","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","interactive-element-affordance","Interactive elements indicate their purpose and state","manual","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","managed-focus","The user's focus is directed to new content added to the page","manual","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","focus-traps","User focus is not accidentally trapped in a region","manual","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","custom-controls-labels","Custom controls have associated labels","manual","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","custom-controls-roles","Custom controls have ARIA roles","manual","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","visual-order-follows-dom","Visual order on the page follows DOM order","manual","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","offscreen-content-hidden","Offscreen content is hidden from assistive technology","manual","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Accessibility","use-landmarks","HTML5 landmark elements are used to improve navigation","manual","-1"
"https://mathrubhumi.com/","https://www.mathrubhumi.com/mobile/","Best Practices","best-practices-score","Overall Best Practices Category Score","numeric","0.93"
