requestedUrl,finalUrl,category,name,title,type,score
"https://google.com.hk/","https://www.google.com.hk/","Performance","performance-score","Overall Performance Category Score","numeric","0.68"
"https://google.com.hk/","https://www.google.com.hk/","Performance","first-contentful-paint","First Contentful Paint","numeric","0.72"
"https://google.com.hk/","https://www.google.com.hk/","Performance","speed-index","Speed Index","numeric","0.51"
"https://google.com.hk/","https://www.google.com.hk/","Performance","largest-contentful-paint","Largest Contentful Paint","numeric","0.63"
"https://google.com.hk/","https://www.google.com.hk/","Performance","interactive","Time to Interactive","numeric","0.58"
"https://google.com.hk/","https://www.google.com.hk/","Performance","total-blocking-time","Total Blocking Time","numeric","0.63"
"https://google.com.hk/","https://www.google.com.hk/","Performance","cumulative-layout-shift","Cumulative Layout Shift","numeric","1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","max-potential-fid","Max Potential First Input Delay","numeric","0.46"
"https://google.com.hk/","https://www.google.com.hk/","Performance","first-meaningful-paint","First Meaningful Paint","numeric","0.89"
"https://google.com.hk/","https://www.google.com.hk/","Performance","render-blocking-resources","Eliminate render-blocking resources","numeric","1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","uses-responsive-images","Properly size images","numeric","1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","offscreen-images","Defer offscreen images","numeric","1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","unminified-css","Minify CSS","numeric","1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","unminified-javascript","Minify JavaScript","numeric","1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","unused-css-rules","Reduce unused CSS","numeric","1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","unused-javascript","Reduce unused JavaScript","numeric","0.45"
"https://google.com.hk/","https://www.google.com.hk/","Performance","uses-optimized-images","Efficiently encode images","numeric","1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","modern-image-formats","Serve images in next-gen formats","numeric","1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","uses-text-compression","Enable text compression","numeric","1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","uses-rel-preconnect","Preconnect to required origins","numeric","0.95"
"https://google.com.hk/","https://www.google.com.hk/","Performance","server-response-time","Initial server response time was short","binary","1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","redirects","Avoid multiple page redirects","numeric","1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","uses-rel-preload","Preload key requests","notApplicable","-1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","uses-http2","Use HTTP/2","numeric","1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","efficient-animated-content","Use video formats for animated content","numeric","1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","duplicated-javascript","Remove duplicate modules in JavaScript bundles","numeric","1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","legacy-javascript","Avoid serving legacy JavaScript to modern browsers","numeric","1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","preload-lcp-image","Preload Largest Contentful Paint image","notApplicable","-1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","total-byte-weight","Avoids enormous network payloads","numeric","1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","uses-long-cache-ttl","Uses efficient cache policy on static assets","numeric","1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","dom-size","Avoids an excessive DOM size","numeric","1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","critical-request-chains","Avoid chaining critical requests","informative","-1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","user-timings","User Timing marks and measures","informative","-1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","bootup-time","JavaScript execution time","numeric","0.92"
"https://google.com.hk/","https://www.google.com.hk/","Performance","mainthread-work-breakdown","Minimize main-thread work","numeric","0.8"
"https://google.com.hk/","https://www.google.com.hk/","Performance","font-display","All text remains visible during webfont loads","binary","1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","performance-budget","Performance budget","notApplicable","-1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","timing-budget","Timing budget","notApplicable","-1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","resource-summary","Keep request counts low and transfer sizes small","informative","-1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","third-party-summary","Minimize third-party usage","binary","1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","third-party-facades","Lazy load third-party resources with facades","notApplicable","-1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","largest-contentful-paint-element","Largest Contentful Paint element","informative","-1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","lcp-lazy-loaded","Largest Contentful Paint image was not lazily loaded","binary","1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","layout-shift-elements","Avoid large layout shifts","informative","-1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","uses-passive-event-listeners","Uses passive listeners to improve scrolling performance","binary","1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","no-document-write","Avoids `document.write()`","binary","1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","long-tasks","Avoid long main-thread tasks","informative","-1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","non-composited-animations","Avoid non-composited animations","notApplicable","-1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","unsized-images","Image elements have explicit `width` and `height`","binary","1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","viewport","Has a `<meta name=""viewport"">` tag with `width` or `initial-scale`","binary","1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","network-requests","Network Requests","informative","-1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","network-rtt","Network Round Trip Times","informative","-1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","network-server-latency","Server Backend Latencies","informative","-1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","main-thread-tasks","Tasks","informative","-1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","diagnostics","Diagnostics","informative","-1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","metrics","Metrics","informative","-1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","screenshot-thumbnails","Screenshot Thumbnails","informative","-1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","final-screenshot","Final Screenshot","informative","-1"
"https://google.com.hk/","https://www.google.com.hk/","Performance","script-treemap-data","Script Treemap Data","informative","-1"
"https://google.com.hk/","https://www.google.com.hk/","Accessibility","accessibility-score","Overall Accessibility Category Score","numeric","0.77"
"https://google.com.hk/","https://www.google.com.hk/","Accessibility","accesskeys","`[accesskey]` values are unique","notApplicable","-1"
"https://google.com.hk/","https://www.google.com.hk/","Accessibility","aria-allowed-attr","`[aria-*]` attributes do not match their roles","binary","0"
"https://google.com.hk/","https://www.google.com.hk/","Accessibility","aria-command-name","`button`, `link`, and `menuitem` elements have accessible names","binary","1"
"https://google.com.hk/","https://www.google.com.hk/","Accessibility","aria-hidden-body","`[aria-hidden=""true""]` is not present on the document `<body>`","binary","1"
"https://google.com.hk/","https://www.google.com.hk/","Accessibility","aria-hidden-focus","`[aria-hidden=""true""]` elements do not contain focusable descendents","binary","1"
"https://google.com.hk/","https://www.google.com.hk/","Accessibility","aria-input-field-name","ARIA input fields have accessible names","notApplicable","-1"
