time,power_consumption.power,URL,URL Opening Time,Total Time,Number of Readings,Average Time
2021-10-25T22:43:35.978+05:00,20.62750199,zendesk.com,2021-10-25T22:43:30.487+0500,,,-
2021-10-25T22:43:36.479+05:00,21.34619917,zendesk.com,2021-10-25T22:43:30.487+0500,,,-
2021-10-25T22:43:36.981+05:00,33.63381209,zendesk.com,2021-10-25T22:43:30.487+0500,,,-
2021-10-25T22:43:37.482+05:00,33.16013239,zendesk.com,2021-10-25T22:43:30.487+0500,,,-
2021-10-25T22:43:37.984+05:00,16.01717289,zendesk.com,2021-10-25T22:43:30.487+0500,,,-
2021-10-25T22:43:38.485+05:00,20.80952236,zendesk.com,2021-10-25T22:43:30.487+0500,,,-
2021-10-25T22:43:38.986+05:00,8.603925458,zendesk.com,2021-10-25T22:43:30.487+0500,,,-
2021-10-25T22:43:39.487+05:00,14.87272295,zendesk.com,2021-10-25T22:43:30.487+0500,,,-
2021-10-25T22:43:39.988+05:00,8.548308306,zendesk.com,2021-10-25T22:43:30.487+0500,,,-
2021-10-25T22:43:40.489+05:00,3.724997903,zendesk.com,2021-10-25T22:43:30.487+0500,,,-
2021-10-25T22:43:40.990+05:00,7.503981122,zendesk.com,2021-10-25T22:43:30.487+0500,,,-
2021-10-25T22:43:41.491+05:00,6.656133415,zendesk.com,2021-10-25T22:43:30.487+0500,,,-
2021-10-25T22:43:41.992+05:00,8.910412873,zendesk.com,2021-10-25T22:43:30.487+0500,,,-
2021-10-25T22:43:42.493+05:00,13.23715212,zendesk.com,2021-10-25T22:43:30.487+0500,,,-
2021-10-25T22:43:42.994+05:00,14.4524585,zendesk.com,2021-10-25T22:43:30.487+0500,,,-
2021-10-25T22:43:43.495+05:00,9.183839803,zendesk.com,2021-10-25T22:43:30.487+0500,,,-
2021-10-25T22:43:43.996+05:00,9.551490927,zendesk.com,2021-10-25T22:43:30.487+0500,,,-
2021-10-25T22:43:44.497+05:00,10.76820782,zendesk.com,2021-10-25T22:43:30.487+0500,,,-
2021-10-25T22:43:44.999+05:00,6.674061336,zendesk.com,2021-10-25T22:43:30.487+0500,,,-
2021-10-25T22:43:45.501+05:00,12.38257022,zendesk.com,2021-10-25T22:43:30.487+0500,,,-
2021-10-25T22:43:46.002+05:00,16.08004744,zendesk.com,2021-10-25T22:43:30.487+0500,,,-
2021-10-25T22:43:46.504+05:00,5.437411334,zendesk.com,2021-10-25T22:43:30.487+0500,,,-
2021-10-25T22:43:47.006+05:00,2.89432808,zendesk.com,2021-10-25T22:43:30.487+0500,,,-
2021-10-25T22:43:47.509+05:00,0.265844272,zendesk.com,2021-10-25T22:43:30.487+0500,,,-
2021-10-25T22:43:48.010+05:00,0.492423026,zendesk.com,2021-10-25T22:43:30.487+0500,,,-
2021-10-25T22:43:48.513+05:00,0.579462798,zendesk.com,2021-10-25T22:43:30.487+0500,,,-
2021-10-25T22:43:49.015+05:00,26.48200184,bukalapak.com,2021-10-25T22:43:48.554+0500,421.6393609,36,11.71220447
2021-10-25T22:43:49.517+05:00,4.432539461,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:43:50.018+05:00,5.335600481,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:43:50.519+05:00,19.11934906,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:43:51.020+05:00,14.61578519,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:43:51.521+05:00,20.68663239,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:43:52.022+05:00,8.965804089,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:43:52.523+05:00,24.47997807,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:43:53.023+05:00,24.07763336,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:43:53.524+05:00,7.532913647,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:43:54.025+05:00,9.830080313,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:43:54.526+05:00,21.99046996,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:43:55.027+05:00,21.76150702,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:43:55.528+05:00,2.577239075,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:43:56.029+05:00,16.87587389,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:43:56.531+05:00,23.85686257,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:43:57.032+05:00,16.48743635,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:43:57.541+05:00,20.12569333,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:43:58.043+05:00,12.5616031,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:43:58.544+05:00,9.925996153,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:43:59.045+05:00,10.65982327,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:43:59.547+05:00,10.26918383,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:44:00.048+05:00,13.97960738,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:44:00.549+05:00,7.349360676,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:44:01.050+05:00,14.15086577,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:44:01.551+05:00,8.021628657,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:44:02.052+05:00,6.333883094,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:44:02.552+05:00,5.167337251,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:44:03.053+05:00,6.156670593,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:44:03.554+05:00,4.624963333,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:44:04.055+05:00,13.23679725,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:44:04.556+05:00,4.860219615,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:44:05.057+05:00,3.436138401,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:44:05.559+05:00,0.005048348,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:44:06.061+05:00,1.436816213,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:44:06.563+05:00,0.230017855,bukalapak.com,2021-10-25T22:43:48.554+0500,,,-
2021-10-25T22:44:07.065+05:00,17.56091688,dailymotion.com,2021-10-25T22:44:06.612+0500,262.0134136,36,7.278150379
2021-10-25T22:44:07.566+05:00,4.205224803,dailymotion.com,2021-10-25T22:44:06.612+0500,,,-
2021-10-25T22:44:08.067+05:00,19.17983857,dailymotion.com,2021-10-25T22:44:06.612+0500,,,-
2021-10-25T22:44:08.568+05:00,16.12829995,dailymotion.com,2021-10-25T22:44:06.612+0500,,,-
2021-10-25T22:44:09.069+05:00,23.75669091,dailymotion.com,2021-10-25T22:44:06.612+0500,,,-
2021-10-25T22:44:09.570+05:00,10.20922241,dailymotion.com,2021-10-25T22:44:06.612+0500,,,-
2021-10-25T22:44:10.072+05:00,17.4832238,dailymotion.com,2021-10-25T22:44:06.612+0500,,,-
2021-10-25T22:44:10.573+05:00,5.911841758,dailymotion.com,2021-10-25T22:44:06.612+0500,,,-
2021-10-25T22:44:11.075+05:00,12.47222361,dailymotion.com,2021-10-25T22:44:06.612+0500,,,-
2021-10-25T22:44:11.577+05:00,3.60099985,dailymotion.com,2021-10-25T22:44:06.612+0500,,,-
2021-10-25T22:44:12.079+05:00,7.010752236,dailymotion.com,2021-10-25T22:44:06.612+0500,,,-
2021-10-25T22:44:12.581+05:00,4.477214013,dailymotion.com,2021-10-25T22:44:06.612+0500,,,-
2021-10-25T22:44:13.082+05:00,4.301736328,dailymotion.com,2021-10-25T22:44:06.612+0500,,,-
2021-10-25T22:44:13.583+05:00,4.302896051,dailymotion.com,2021-10-25T22:44:06.612+0500,,,-
2021-10-25T22:44:14.084+05:00,6.379300452,dailymotion.com,2021-10-25T22:44:06.612+0500,,,-
2021-10-25T22:44:14.585+05:00,6.00478753,dailymotion.com,2021-10-25T22:44:06.612+0500,,,-
2021-10-25T22:44:15.087+05:00,5.961158711,dailymotion.com,2021-10-25T22:44:06.612+0500,,,-
2021-10-25T22:44:15.589+05:00,3.645087655,dailymotion.com,2021-10-25T22:44:06.612+0500,,,-
2021-10-25T22:44:16.090+05:00,5.013996147,dailymotion.com,2021-10-25T22:44:06.612+0500,,,-
2021-10-25T22:44:16.592+05:00,4.939522144,dailymotion.com,2021-10-25T22:44:06.612+0500,,,-
2021-10-25T22:44:17.094+05:00,5.314673576,dailymotion.com,2021-10-25T22:44:06.612+0500,,,-
2021-10-25T22:44:17.596+05:00,4.647637887,dailymotion.com,2021-10-25T22:44:06.612+0500,,,-
2021-10-25T22:44:18.098+05:00,4.955158813,dailymotion.com,2021-10-25T22:44:06.612+0500,,,-
2021-10-25T22:44:18.607+05:00,4.073164569,dailymotion.com,2021-10-25T22:44:06.612+0500,,,-
2021-10-25T22:44:19.109+05:00,5.66828456,dailymotion.com,2021-10-25T22:44:06.612+0500,,,-
2021-10-25T22:44:19.611+05:00,11.4034244,dailymotion.com,2021-10-25T22:44:06.612+0500,,,-
2021-10-25T22:44:20.112+05:00,5.218898991,dailymotion.com,2021-10-25T22:44:06.612+0500,,,-
2021-10-25T22:44:20.614+05:00,5.392005012,dailymotion.com,2021-10-25T22:44:06.612+0500,,,-
2021-10-25T22:44:21.116+05:00,4.877979832,dailymotion.com,2021-10-25T22:44:06.612+0500,,,-
