requestedUrl,finalUrl,category,name,title,type,score
"https://ebay.fr/","https://www.ebay.fr/","Performance","performance-score","Overall Performance Category Score","numeric","0.56"
"https://ebay.fr/","https://www.ebay.fr/","Performance","first-contentful-paint","First Contentful Paint","numeric","0.25"
"https://ebay.fr/","https://www.ebay.fr/","Performance","speed-index","Speed Index","numeric","0.06"
"https://ebay.fr/","https://www.ebay.fr/","Performance","largest-contentful-paint","Largest Contentful Paint","numeric","0.24"
"https://ebay.fr/","https://www.ebay.fr/","Performance","interactive","Time to Interactive","numeric","0.48"
"https://ebay.fr/","https://www.ebay.fr/","Performance","total-blocking-time","Total Blocking Time","numeric","0.9"
"https://ebay.fr/","https://www.ebay.fr/","Performance","cumulative-layout-shift","Cumulative Layout Shift","numeric","1"
"https://ebay.fr/","https://www.ebay.fr/","Performance","max-potential-fid","Max Potential First Input Delay","numeric","0.65"
"https://ebay.fr/","https://www.ebay.fr/","Performance","first-meaningful-paint","First Meaningful Paint","numeric","0.48"
"https://ebay.fr/","https://www.ebay.fr/","Performance","render-blocking-resources","Eliminate render-blocking resources","numeric","0.49"
"https://ebay.fr/","https://www.ebay.fr/","Performance","uses-responsive-images","Properly size images","numeric","0"
"https://ebay.fr/","https://www.ebay.fr/","Performance","offscreen-images","Defer offscreen images","numeric","1"
"https://ebay.fr/","https://www.ebay.fr/","Performance","unminified-css","Minify CSS","numeric","1"
"https://ebay.fr/","https://www.ebay.fr/","Performance","unminified-javascript","Minify JavaScript","numeric","1"
"https://ebay.fr/","https://www.ebay.fr/","Performance","unused-css-rules","Reduce unused CSS","numeric","1"
"https://ebay.fr/","https://www.ebay.fr/","Performance","unused-javascript","Reduce unused JavaScript","numeric","0.85"
"https://ebay.fr/","https://www.ebay.fr/","Performance","uses-optimized-images","Efficiently encode images","numeric","0.48"
"https://ebay.fr/","https://www.ebay.fr/","Performance","modern-image-formats","Serve images in next-gen formats","numeric","0"
"https://ebay.fr/","https://www.ebay.fr/","Performance","uses-text-compression","Enable text compression","numeric","1"
"https://ebay.fr/","https://www.ebay.fr/","Performance","uses-rel-preconnect","Preconnect to required origins","numeric","1"
"https://ebay.fr/","https://www.ebay.fr/","Performance","server-response-time","Initial server response time was short","binary","1"
"https://ebay.fr/","https://www.ebay.fr/","Performance","redirects","Avoid multiple page redirects","numeric","1"
"https://ebay.fr/","https://www.ebay.fr/","Performance","uses-rel-preload","Preload key requests","notApplicable","-1"
"https://ebay.fr/","https://www.ebay.fr/","Performance","uses-http2","Use HTTP/2","numeric","1"
"https://ebay.fr/","https://www.ebay.fr/","Performance","efficient-animated-content","Use video formats for animated content","numeric","1"
"https://ebay.fr/","https://www.ebay.fr/","Performance","duplicated-javascript","Remove duplicate modules in JavaScript bundles","numeric","1"
"https://ebay.fr/","https://www.ebay.fr/","Performance","legacy-javascript","Avoid serving legacy JavaScript to modern browsers","numeric","0.75"
"https://ebay.fr/","https://www.ebay.fr/","Performance","preload-lcp-image","Preload Largest Contentful Paint image","notApplicable","-1"
"https://ebay.fr/","https://www.ebay.fr/","Performance","total-byte-weight","Avoids enormous network payloads","numeric","0.98"
"https://ebay.fr/","https://www.ebay.fr/","Performance","uses-long-cache-ttl","Uses efficient cache policy on static assets","numeric","1"
"https://ebay.fr/","https://www.ebay.fr/","Performance","dom-size","Avoid an excessive DOM size","numeric","0.05"
"https://ebay.fr/","https://www.ebay.fr/","Performance","critical-request-chains","Avoid chaining critical requests","informative","-1"
"https://ebay.fr/","https://www.ebay.fr/","Performance","user-timings","User Timing marks and measures","notApplicable","-1"
"https://ebay.fr/","https://www.ebay.fr/","Performance","bootup-time","Reduce JavaScript execution time","numeric","0.88"
"https://ebay.fr/","https://www.ebay.fr/","Performance","mainthread-work-breakdown","Minimize main-thread work","numeric","0.5"
