"time","power_consumption.power","target"
"2021-10-27T15:01:38.515+05:00","0.42219744653108227","/firefox"
"2021-10-27T15:01:39.017+05:00","0","/firefox"
"2021-10-27T15:01:39.521+05:00","0","/firefox"
"2021-10-27T15:01:40.525+05:00","0.9305880274378383","/firefox"
"2021-10-27T15:01:41.029+05:00","0","/firefox"
"2021-10-27T15:01:41.533+05:00","0","/firefox"
"2021-10-27T15:01:42.037+05:00","0","/firefox"
"2021-10-27T15:01:43.045+05:00","0","/firefox"
"2021-10-27T15:01:44.555+05:00","0.17218761010241784","/firefox"
"2021-10-27T15:01:45.059+05:00","0","/firefox"
"2021-10-27T15:01:46.067+05:00","0","/firefox"
"2021-10-27T15:01:46.571+05:00","0","/firefox"
"2021-10-27T15:01:47.073+05:00","0","/firefox"
"2021-10-27T15:01:48.080+05:00","0","/firefox"
"2021-10-27T15:01:49.086+05:00","0","/firefox"
"2021-10-27T15:01:49.589+05:00","0","/firefox"
"2021-10-27T15:01:50.596+05:00","0","/firefox"
"2021-10-27T15:01:51.099+05:00","0","/firefox"
"2021-10-27T15:01:52.104+05:00","0","/firefox"
"2021-10-27T15:01:52.608+05:00","0.12731651146440967","/firefox"
"2021-10-27T15:01:53.111+05:00","0","/firefox"
"2021-10-27T15:01:53.615+05:00","0.5206164516691556","/firefox"
"2021-10-27T15:01:54.119+05:00","0","/firefox"
"2021-10-27T15:01:54.623+05:00","0","/firefox"
"2021-10-27T15:01:55.127+05:00","0","/firefox"
"2021-10-27T15:01:55.631+05:00","0.26541759926829767","/firefox"
"2021-10-27T15:01:56.135+05:00","0.20385360506151143","/firefox"
"2021-10-27T15:01:56.638+05:00","0","/firefox"
"2021-10-27T15:01:57.142+05:00","0","/firefox"
"2021-10-27T15:01:57.647+05:00","0.09775934571038733","/firefox"
"2021-10-27T15:02:06.171+05:00","2.057197828092459","/firefox"
"2021-10-27T15:02:06.672+05:00","5.3708238062335205","/firefox"
"2021-10-27T15:02:07.173+05:00","4.121917172835004","/firefox"
"2021-10-27T15:02:09.178+05:00","19.929177561443908","/firefox"
"2021-10-27T15:02:09.679+05:00","6.988515268358716","/firefox"
"2021-10-27T15:02:12.687+05:00","8.942136010530989","/firefox"
"2021-10-27T15:02:14.190+05:00","2.0488626265577317","/firefox"
"2021-10-27T15:02:14.692+05:00","1.6099564664263815","/firefox"
"2021-10-27T15:02:15.193+05:00","3.486425455252684","/firefox"
"2021-10-27T15:02:16.195+05:00","9.060616111015506","/firefox"
"2021-10-27T15:02:17.197+05:00","0.5352676036764379","/firefox"
"2021-10-27T15:02:17.699+05:00","5.33879018787038","/firefox"
"2021-10-27T15:02:18.200+05:00","22.655199387785498","/firefox"
"2021-10-27T15:02:19.202+05:00","24.90849368461167","/firefox"
"2021-10-27T15:02:22.220+05:00","3.2264879202319636","/firefox"
"2021-10-27T15:02:22.724+05:00","3.393632592335176","/firefox"
"2021-10-27T15:02:23.228+05:00","4.861702441214099","/firefox"
"2021-10-27T15:02:23.730+05:00","6.728200650623657","/firefox"
"2021-10-27T15:02:24.234+05:00","6.140294093982543","/firefox"
"2021-10-27T15:02:25.238+05:00","3.0596653701986902","/firefox"
"2021-10-27T15:02:25.739+05:00","6.266934496757882","/firefox"
"2021-10-27T15:02:26.243+05:00","0.2686108937809821","/firefox"
"2021-10-27T15:02:26.747+05:00","1.671713862937267","/firefox"
"2021-10-27T15:02:27.250+05:00","1.0699177555834516","/firefox"
"2021-10-27T15:02:27.754+05:00","2.5660474241418356","/firefox"
"2021-10-27T15:02:28.257+05:00","0.3592921131277795","/firefox"
"2021-10-27T15:02:28.760+05:00","0.4282159645709534","/firefox"
"2021-10-27T15:02:31.274+05:00","1.347176197094541","/firefox"
"2021-10-27T15:02:31.777+05:00","0.5033636247173385","/firefox"
"2021-10-27T15:02:33.786+05:00","37.02752614930549","/firefox"
"2021-10-27T15:02:35.292+05:00","29.477824141577514","/firefox"
"2021-10-27T15:02:36.297+05:00","2.6678061898562717","/firefox"
"2021-10-27T15:02:37.805+05:00","0.6961012343389665","/firefox"
"2021-10-27T15:02:38.307+05:00","0.10186418564908743","/firefox"
"2021-10-27T15:02:39.312+05:00","5.7503099077821345","/firefox"
"2021-10-27T15:02:39.815+05:00","4.435507351809465","/firefox"
"2021-10-27T15:02:40.820+05:00","0.8414437660266204","/firefox"
"2021-10-27T15:02:41.826+05:00","0.6044259050784564","/firefox"
"2021-10-27T15:02:42.329+05:00","0.30941606785490383","/firefox"
"2021-10-27T15:02:42.832+05:00","1.0056796051115868","/firefox"
"2021-10-27T15:02:43.336+05:00","0.2817570467712167","/firefox"
"2021-10-27T15:02:43.839+05:00","1.086733960598435","/firefox"
"2021-10-27T15:02:44.845+05:00","0.49734219750545366","/firefox"
"2021-10-27T15:02:46.354+05:00","1.249943844719274","/firefox"
"2021-10-27T15:02:46.857+05:00","0.5547979557072815","/firefox"
"2021-10-27T15:02:47.863+05:00","1.1393019221086615","/firefox"
"2021-10-27T15:02:48.866+05:00","4.0015623962545375","/firefox"
"2021-10-27T15:02:50.370+05:00","24.224697271975018","/firefox"
"2021-10-27T15:02:50.871+05:00","18.160115927504748","/firefox"
"2021-10-27T15:02:51.372+05:00","18.477925751689682","/firefox"
"2021-10-27T15:02:51.873+05:00","1.1284414012447035","/firefox"
"2021-10-27T15:02:52.878+05:00","0.2742401137035189","/firefox"
"2021-10-27T15:02:53.885+05:00","0.651322233472552","/firefox"
"2021-10-27T15:02:55.394+05:00","10.252325113461373","/firefox"
"2021-10-27T15:02:55.896+05:00","5.238835564595077","/firefox"
"2021-10-27T15:02:56.904+05:00","16.20910408445059","/firefox"
"2021-10-27T15:02:57.407+05:00","1.3421034743001845","/firefox"
"2021-10-27T15:02:57.910+05:00","1.0596706940102583","/firefox"
"2021-10-27T15:02:58.413+05:00","0.2842800914611625","/firefox"
"2021-10-27T15:02:58.917+05:00","0.4684596872005245","/firefox"
"2021-10-27T15:02:59.421+05:00","0.47903039852232504","/firefox"
"2021-10-27T15:02:59.924+05:00","0.5905658842539597","/firefox"
"2021-10-27T15:03:01.937+05:00","0.28320745159003147","/firefox"
"2021-10-27T15:03:02.941+05:00","0.6222412016710652","/firefox"
"2021-10-27T15:03:03.445+05:00","0.595749007355922","/firefox"
"2021-10-27T15:03:03.949+05:00","0.23413915179740538","/firefox"
"2021-10-27T15:03:04.953+05:00","16.96052385640665","/firefox"
"2021-10-27T15:03:05.454+05:00","26.232224574288352","/firefox"
"2021-10-27T15:03:06.457+05:00","28.121809676451427","/firefox"
"2021-10-27T15:03:07.462+05:00","5.953027123030718","/firefox"
"2021-10-27T15:03:07.965+05:00","1.0248574312897814","/firefox"
"2021-10-27T15:03:08.468+05:00","0.5436950317812218","/firefox"
"2021-10-27T15:03:08.971+05:00","0.33578770885738474","/firefox"
"2021-10-27T15:03:09.474+05:00","0.533498822620708","/firefox"
"2021-10-27T15:03:10.984+05:00","2.983354132279233","/firefox"
"2021-10-27T15:03:11.487+05:00","3.8813429712972596","/firefox"
"2021-10-27T15:03:12.492+05:00","10.021327603505378","/firefox"
"2021-10-27T15:03:13.497+05:00","0.5489356517845569","/firefox"
"2021-10-27T15:03:13.999+05:00","0.4138975060030121","/firefox"
"2021-10-27T15:03:14.503+05:00","0.6032098752595045","/firefox"
"2021-10-27T15:03:15.007+05:00","0.6166177304476983","/firefox"
"2021-10-27T15:03:15.511+05:00","0.33452540906911415","/firefox"
"2021-10-27T15:03:16.015+05:00","1.3292216068712008","/firefox"
"2021-10-27T15:03:18.026+05:00","0.4078583012959646","/firefox"
"2021-10-27T15:03:18.530+05:00","0.47243260871300163","/firefox"
"2021-10-27T15:03:19.034+05:00","0.42191753141977484","/firefox"
"2021-10-27T15:03:21.039+05:00","22.947399415073036","/firefox"
"2021-10-27T15:03:21.541+05:00","30.360619571907037","/firefox"
"2021-10-27T15:03:22.545+05:00","17.43976988220668","/firefox"
"2021-10-27T15:03:23.048+05:00","3.031873951048662","/firefox"
"2021-10-27T15:03:23.551+05:00","3.5698888608056554","/firefox"
"2021-10-27T15:03:24.053+05:00","0.5736641633034818","/firefox"
"2021-10-27T15:03:24.556+05:00","0.6861393503594193","/firefox"
"2021-10-27T15:03:25.060+05:00","0.4687262246416357","/firefox"
"2021-10-27T15:03:25.564+05:00","1.4166540699267938","/firefox"
"2021-10-27T15:03:26.066+05:00","1.1137031152838721","/firefox"
"2021-10-27T15:03:26.568+05:00","3.9449870298142735","/firefox"
"2021-10-27T15:03:27.072+05:00","5.1846784618604635","/firefox"
"2021-10-27T15:03:27.575+05:00","2.115045485999433","/firefox"
"2021-10-27T15:03:28.078+05:00","20.244365857161938","/firefox"
"2021-10-27T15:03:28.582+05:00","1.363413910912372","/firefox"
"2021-10-27T15:03:29.086+05:00","0.7512633526932452","/firefox"
"2021-10-27T15:03:30.092+05:00","0.5000819274513516","/firefox"
"2021-10-27T15:03:30.596+05:00","1.8381518115380302","/firefox"
"2021-10-27T15:03:31.601+05:00","0.4959308548973449","/firefox"
"2021-10-27T15:03:33.107+05:00","0.2984222451532965","/firefox"
"2021-10-27T15:03:33.611+05:00","1.0887958844974461","/firefox"
"2021-10-27T15:03:34.617+05:00","0.33640606401250206","/firefox"
"2021-10-27T15:03:35.620+05:00","4.446543707334162","/firefox"
"2021-10-27T15:03:36.624+05:00","3.4862573646766513","/firefox"
"2021-10-27T15:03:37.125+05:00","5.691026389810953","/firefox"
"2021-10-27T15:03:37.626+05:00","1.1934046187816323","/firefox"
"2021-10-27T15:03:39.137+05:00","0.6009316022079878","/firefox"
"2021-10-27T15:03:39.640+05:00","0.01648159041620291","/firefox"
"2021-10-27T15:03:40.142+05:00","0.30692304296873063","/firefox"
"2021-10-27T15:03:40.645+05:00","0.19652956435941044","/firefox"
"2021-10-27T15:03:41.651+05:00","0.5870160848868717","/firefox"
"2021-10-27T15:03:42.152+05:00","1.1739510456522941","/firefox"
"2021-10-27T15:03:42.655+05:00","0.01770474193844893","/firefox"
"2021-10-27T15:03:43.157+05:00","4.532195955383384","/firefox"
"2021-10-27T15:03:43.660+05:00","6.489541674499379","/firefox"
"2021-10-27T15:03:44.665+05:00","0.007859371560044487","/firefox"
"2021-10-27T15:03:45.169+05:00","0.05234430643737148","/firefox"
"2021-10-27T15:03:45.672+05:00","1.0659809452741928","/firefox"
"2021-10-27T15:03:46.174+05:00","0","/firefox"
"2021-10-27T15:03:46.686+05:00","0.02808657621866178","/firefox"
"2021-10-27T15:03:47.187+05:00","1.856551615368503","/firefox"
"2021-10-27T15:03:47.689+05:00","0.9716437804925843","/firefox"
"2021-10-27T15:03:48.191+05:00","0.05461200449805324","/firefox"
"2021-10-27T15:03:48.694+05:00","0.12283309005474018","/firefox"
"2021-10-27T15:03:49.195+05:00","0.052330062784336655","/firefox"
"2021-10-27T15:03:49.697+05:00","0","/firefox"
"2021-10-27T15:03:50.199+05:00","4.273864020450551","/firefox"
"2021-10-27T15:03:50.699+05:00","18.501743681910938","/firefox"
"2021-10-27T15:03:52.203+05:00","25.920536822312673","/firefox"
"2021-10-27T15:03:53.707+05:00","1.3702422997632677","/firefox"
"2021-10-27T15:03:54.208+05:00","0.4951156911156267","/firefox"
"2021-10-27T15:03:54.709+05:00","0.5469988161494508","/firefox"
"2021-10-27T15:03:56.715+05:00","1.5571838895181411","/firefox"
"2021-10-27T15:03:57.217+05:00","5.3636519084161405","/firefox"
"2021-10-27T15:03:57.719+05:00","0.571653589489433","/firefox"
"2021-10-27T15:03:58.222+05:00","0.5872284245406469","/firefox"
"2021-10-27T15:03:58.724+05:00","13.035021067007502","/firefox"
"2021-10-27T15:03:59.226+05:00","0.706297507245188","/firefox"
"2021-10-27T15:03:59.728+05:00","1.3676588908161544","/firefox"
"2021-10-27T15:04:00.732+05:00","1.3728607750324138","/firefox"
"2021-10-27T15:04:01.234+05:00","0.39260005278205123","/firefox"
"2021-10-27T15:04:01.736+05:00","0.2970496349046004","/firefox"
"2021-10-27T15:04:02.239+05:00","0.6363957723232428","/firefox"
"2021-10-27T15:04:02.742+05:00","6.879655404224238","/firefox"
"2021-10-27T15:04:03.244+05:00","0.35418703303813087","/firefox"
"2021-10-27T15:04:03.747+05:00","2.0926319879573003","/firefox"
"2021-10-27T15:04:04.250+05:00","0.4810572346571372","/firefox"
"2021-10-27T15:04:04.752+05:00","1.2636021561835238","/firefox"
"2021-10-27T15:04:05.256+05:00","0.6928340494491825","/firefox"
"2021-10-27T15:04:05.758+05:00","14.351969379583196","/firefox"
"2021-10-27T15:04:06.761+05:00","6.355462396169551","/firefox"
"2021-10-27T15:04:07.263+05:00","4.123498114045786","/firefox"
"2021-10-27T15:04:08.340+05:00","3.710893454368243","/firefox"
"2021-10-27T15:04:08.843+05:00","0.11612874395843872","/firefox"
"2021-10-27T15:04:09.345+05:00","0.4331941682275762","/firefox"
"2021-10-27T15:04:10.850+05:00","0.0060116402694528875","/firefox"
"2021-10-27T15:04:11.386+05:00","0.2786375284261896","/firefox"
"2021-10-27T15:04:11.888+05:00","0.7658178246098065","/firefox"
"2021-10-27T15:04:12.390+05:00","1.041202686458497","/firefox"
"2021-10-27T15:04:12.892+05:00","0.024069595653221757","/firefox"
"2021-10-27T15:04:13.896+05:00","11.828680090044893","/firefox"
"2021-10-27T15:04:14.398+05:00","0.040035133481982677","/firefox"
"2021-10-27T15:04:14.901+05:00","0.010238885333347785","/firefox"
"2021-10-27T15:04:15.403+05:00","0.03920453479424442","/firefox"
"2021-10-27T15:04:15.906+05:00","1.06716789226334","/firefox"
"2021-10-27T15:04:16.409+05:00","0","/firefox"
"2021-10-27T15:04:16.912+05:00","0","/firefox"
"2021-10-27T15:04:17.414+05:00","0.8976101738253415","/firefox"
"2021-10-27T15:04:17.916+05:00","3.298218306173936","/firefox"
"2021-10-27T15:04:18.418+05:00","0.27354227518610674","/firefox"
"2021-10-27T15:04:18.921+05:00","0.10092376584759437","/firefox"
"2021-10-27T15:04:19.423+05:00","0.017481088842052274","/firefox"
"2021-10-27T15:04:19.926+05:00","0.08241429879235328","/firefox"
"2021-10-27T15:04:20.931+05:00","14.849773181945537","/firefox"
"2021-10-27T15:04:21.934+05:00","22.76314179951257","/firefox"
"2021-10-27T15:04:22.435+05:00","14.608684978687718","/firefox"
"2021-10-27T15:04:22.936+05:00","17.802060904495125","/firefox"
"2021-10-27T15:04:23.438+05:00","2.3397930360231562","/firefox"
"2021-10-27T15:04:23.940+05:00","2.0458453800645864","/firefox"
"2021-10-27T15:04:24.441+05:00","1.263922295590912","/firefox"
"2021-10-27T15:04:24.943+05:00","0.40168270394263494","/firefox"
"2021-10-27T15:04:25.949+05:00","0.6041072899289381","/firefox"
"2021-10-27T15:04:26.451+05:00","1.577604279937513","/firefox"
"2021-10-27T15:04:26.954+05:00","5.0601627676605485","/firefox"
"2021-10-27T15:04:27.456+05:00","3.8506920069035804","/firefox"
"2021-10-27T15:04:27.958+05:00","2.516006295033877","/firefox"
"2021-10-27T15:04:28.460+05:00","0.44779254049650885","/firefox"
"2021-10-27T15:04:28.962+05:00","6.7382985309674615","/firefox"
"2021-10-27T15:04:29.474+05:00","0.5261653000351101","/firefox"
"2021-10-27T15:04:29.977+05:00","0.46936380493280644","/firefox"
"2021-10-27T15:04:30.479+05:00","0.7969775355140095","/firefox"
"2021-10-27T15:04:30.982+05:00","1.5607908779394897","/firefox"
"2021-10-27T15:04:31.986+05:00","0.3124070002532844","/firefox"
"2021-10-27T15:04:32.490+05:00","0.4921357892482531","/firefox"
"2021-10-27T15:04:33.493+05:00","0.8557996576909146","/firefox"
"2021-10-27T15:04:33.996+05:00","0.9719688347744095","/firefox"
"2021-10-27T15:04:34.499+05:00","1.4566943524880045","/firefox"
"2021-10-27T15:04:35.001+05:00","0.8745245128351575","/firefox"
"2021-10-27T15:04:35.503+05:00","0.4956091356663351","/firefox"
