timestamp,url,URL,TIME,ERROR,Final
2021-12-23T15:09:27.358+05:00,LOADTIME,mathrubhumi.com,3.744,,3.744
2021-12-23T15:09:34.448+05:00,LOADTIME,mynavi.jp,3.059,,3.059
2021-12-23T15:09:39.313+05:00,TIMEOUT,deviantart.com,0.841,ERR_SSL_PROTOCOL_ERROR,ERR_SSL_PROTOCOL_ERROR
2021-12-23T15:10:43.363+05:00,TIMEOUT,prothomalo.com,60.013,ERR_TIMEOUT,ERR_TIMEOUT
2021-12-23T15:10:58.885+05:00,LOADTIME,iqiyi.com,11.474,,11.474
2021-12-23T15:11:19.576+05:00,LOADTIME,inquirer.net,16.658,,16.658
2021-12-23T15:11:29.901+05:00,LOADTIME,hubspot.com,6.139,,6.139
2021-12-23T15:11:35.347+05:00,LOADTIME,nordstrom.com,1.41,,1.41
2021-12-23T15:11:42.333+05:00,LOADTIME,messenger.com,2.963,,2.963
2021-12-23T15:11:47.294+05:00,LOADTIME,www.gov.uk,0.924,,0.924
2021-12-23T15:11:58.257+05:00,LOADTIME,bigcommerce.com,6.941,,6.941
2021-12-23T15:12:04.704+05:00,LOADTIME,tutorialspoint.com,2.355,,2.355
2021-12-23T15:12:15.631+05:00,LOADTIME,slickdeals.net,6.904,,6.904
2021-12-23T15:12:22.917+05:00,LOADTIME,wpengine.com,3.183,,3.183
2021-12-23T15:12:32.191+05:00,LOADTIME,as.com,5.253,,5.253
2021-12-23T15:12:41.821+05:00,LOADTIME,pinimg.com,5.598,,5.598
2021-12-23T15:12:48.585+05:00,LOADTIME,1337x.to,2.732,,2.732
2021-12-23T15:13:52.623+05:00,TIMEOUT,cnbcindonesia.com,60.019,ERR_TIMEOUT,ERR_TIMEOUT
2021-12-23T15:14:05.466+05:00,LOADTIME,newegg.com,8.741,,8.741
2021-12-23T15:14:21.893+05:00,LOADTIME,goo.ne.jp,12.382,,12.382
2021-12-23T15:14:35.399+05:00,LOADTIME,merriam-webster.com,9.432,,9.432
2021-12-23T15:14:42.133+05:00,LOADTIME,prtimes.jp,2.605,,2.605
2021-12-23T15:14:52.963+05:00,LOADTIME,aajtak.in,6.799,,6.799
2021-12-23T15:15:01.203+05:00,LOADTIME,ecosia.org,4.089,,4.089
2021-12-23T15:15:10.421+05:00,LOADTIME,leboncoin.fr,4.703,,4.703
2021-12-23T15:15:15.326+05:00,TIMEOUT,mileroticos.com,0.891,ERR_CONNECTION_RESET,ERR_CONNECTION_RESET
2021-12-23T15:15:27.974+05:00,LOADTIME,buzzfeed.com,8.609,,8.609
2021-12-23T15:15:37.257+05:00,LOADTIME,npr.org,5.104,,5.104
2021-12-23T15:15:43.233+05:00,LOADTIME,google.gr,1.866,,1.866
2021-12-23T15:15:53.625+05:00,LOADTIME,elpais.com,6.375,,6.375
2021-12-23T15:15:59.401+05:00,LOADTIME,google.co.ve,1.733,,1.733
2021-12-23T15:16:08.461+05:00,LOADTIME,ebay.com.au,5.037,,5.037
2021-12-23T15:17:12.535+05:00,TIMEOUT,nvidia.com,60.013,ERR_TIMEOUT,ERR_TIMEOUT
2021-12-23T15:17:21.397+05:00,LOADTIME,eghtesadnews.com,4.835,,4.835
2021-12-23T15:17:29.273+05:00,LOADTIME,medicalnewstoday.com,3.852,,3.852
2021-12-23T15:17:36.455+05:00,LOADTIME,linguee.com,3.137,,3.137
2021-12-23T15:17:48.081+05:00,LOADTIME,lenta.ru,7.584,,7.584
2021-12-23T15:17:53.937+05:00,LOADTIME,yt1s.com,1.777,,1.777
2021-12-23T15:17:59.980+05:00,LOADTIME,lbank.info,2.027,,2.027
2021-12-23T15:18:08.853+05:00,LOADTIME,get-express-vpn.online,4.849,,4.849
