timestamp,url,URL,TIME,ERROR,FINAL
2021-12-21T23:56:02.736+05:00,LOADTIME,google.com,1.287,,1.287
2021-12-21T23:56:08.398+05:00,LOADTIME,youtube.com,1.622,,1.622
2021-12-21T23:56:20.018+05:00,LOADTIME,tmall.com,7.583,,7.583
2021-12-21T23:56:35.232+05:00,LOADTIME,qq.com,11.173,,11.173
2021-12-21T23:56:51.092+05:00,LOADTIME,baidu.com,11.837,,11.837
2021-12-21T23:57:17.095+05:00,LOADTIME,sohu.com,21.98,,21.98
2021-12-21T23:57:26.924+05:00,LOADTIME,facebook.com,5.786,,5.786
2021-12-21T23:57:37.894+05:00,LOADTIME,taobao.com,6.928,,6.928
2021-12-21T23:57:51.811+05:00,LOADTIME,360.cn,9.885,,9.885
2021-12-21T23:58:04.831+05:00,LOADTIME,jd.com,9.005,,9.005
2021-12-21T23:58:28.932+05:00,LOADTIME,yahoo.com,18.967,,18.967
2021-12-21T23:58:37.850+05:00,LOADTIME,amazon.com,4.766,,4.766
2021-12-21T23:58:46.524+05:00,LOADTIME,zoom.us,4.645,,4.645
2021-12-21T23:58:54.211+05:00,LOADTIME,wikipedia.org,3.286,,3.286
2021-12-21T23:59:11.415+05:00,LOADTIME,weibo.com,13.179,,13.179
2021-12-22T00:00:15.514+05:00,TIMEOUT,xinhuanet.com,60.052,ERR_TIMEOUT,ERR_TIMEOUT
2021-12-22T00:00:44.452+05:00,LOADTIME,sina.com.cn,24.893,,24.893
2021-12-22T00:00:53.842+05:00,LOADTIME,live.com,5.181,,5.181
2021-12-22T00:01:01.787+05:00,LOADTIME,microsoft.com,3.927,,3.927
2021-12-22T00:01:11.264+05:00,LOADTIME,reddit.com,5.307,,5.307
2021-12-22T00:01:25.891+05:00,LOADTIME,office.com,6.914,,6.914
2021-12-22T00:01:36.346+05:00,LOADTIME,netflix.com,6.427,,6.427
2021-12-22T00:02:00.888+05:00,LOADTIME,zhanqi.tv,20.512,,20.512
2021-12-22T00:02:06.976+05:00,LOADTIME,panda.tv,2.053,,2.053
2021-12-22T00:02:13.188+05:00,LOADTIME,instagram.com,2.189,,2.189
2021-12-22T00:02:25.175+05:00,LOADTIME,force.com,7.952,,7.952
2021-12-22T00:03:29.232+05:00,TIMEOUT,alipay.com,60.013,ERR_TIMEOUT,ERR_TIMEOUT
2021-12-22T00:03:42.584+05:00,LOADTIME,csdn.net,9.312,,9.312
2021-12-22T00:03:47.353+05:00,LOADTIME,bing.com,0.724,,0.724
2021-12-22T00:03:52.443+05:00,LOADTIME,myshopify.com,1.058,,1.058
2021-12-22T00:04:01.052+05:00,LOADTIME,vk.com,4.592,,4.592
2021-12-22T00:04:05.392+05:00,TIMEOUT,microsoftonline.com,0.301,ERR_NAME_NOT_RESOLVED,ERR_NAME_NOT_RESOLVED
2021-12-22T00:04:11.257+05:00,LOADTIME,google.com.hk,1.81,,1.81
2021-12-22T00:04:21.068+05:00,LOADTIME,yahoo.co.jp,5.789,,5.789
2021-12-22T00:04:31.614+05:00,LOADTIME,naver.com,6.497,,6.497
2021-12-22T00:04:36.263+05:00,TIMEOUT,bongacams.com,0.527,ERR_SSL_PROTOCOL_ERROR,ERR_SSL_PROTOCOL_ERROR
2021-12-22T00:04:47.598+05:00,LOADTIME,okezone.com,7.29,,7.29
2021-12-22T00:04:55.082+05:00,LOADTIME,adobe.com,3.386,,3.386
2021-12-22T00:05:06.662+05:00,LOADTIME,salesforce.com,7.465,,7.465
2021-12-22T00:05:12.195+05:00,LOADTIME,twitter.com,1.476,,1.476
2021-12-22T00:05:23.781+05:00,LOADTIME,ebay.com,7.527,,7.527
2021-12-22T00:05:43.986+05:00,LOADTIME,huanqiu.com,16.108,,16.108
2021-12-22T00:05:51.397+05:00,LOADTIME,apple.com,3.39,,3.39
2021-12-22T00:05:58.297+05:00,LOADTIME,twitch.tv,2.85,,2.85
2021-12-22T00:06:13.881+05:00,LOADTIME,yy.com,11.544,,11.544
2021-12-22T00:06:28.561+05:00,LOADTIME,tianya.cn,10.644,,10.644
2021-12-22T00:06:35.259+05:00,LOADTIME,amazon.in,2.671,,2.671
2021-12-22T00:06:42.545+05:00,LOADTIME,amazon.co.jp,3.231,,3.231
2021-12-22T00:06:47.703+05:00,LOADTIME,linkedin.com,1.124,,1.124
2021-12-22T00:07:00.902+05:00,LOADTIME,aliexpress.com,9.157,,9.157
2021-12-22T00:07:11.364+05:00,LOADTIME,slack.com,6.413,,6.413
2021-12-22T00:07:15.946+05:00,TIMEOUT,chaturbate.com,0.514,ERR_SSL_PROTOCOL_ERROR,ERR_SSL_PROTOCOL_ERROR
2021-12-22T00:07:21.044+05:00,TIMEOUT,yandex.ru,1.051,ERR_SSL_PROTOCOL_ERROR,ERR_SSL_PROTOCOL_ERROR
2021-12-22T00:07:28.824+05:00,LOADTIME,aparat.com,3.735,,3.735
2021-12-22T00:07:40.841+05:00,LOADTIME,mail.ru,7.996,,7.996
2021-12-22T00:08:19.400+05:00,TIMEOUT,17ok.com,34.495,ERR_CONNECTION_REFUSED,ERR_CONNECTION_REFUSED
