time,power_consumption.power
2021-11-03T18:48:22.757+05:00,0.220637222
2021-11-03T18:48:23.764+05:00,0.084819488
2021-11-03T18:48:24.771+05:00,0.340756969
2021-11-03T18:48:25.273+05:00,0.071852911
2021-11-03T18:48:28.288+05:00,0.02666816
2021-11-03T18:48:31.300+05:00,0.025537114
2021-11-03T18:48:32.304+05:00,0.136660614
2021-11-03T18:48:33.310+05:00,0.122705977
2021-11-03T18:48:44.339+05:00,3.273684043
2021-11-03T18:48:44.841+05:00,7.322788798
2021-11-03T18:48:45.843+05:00,5.168100078
2021-11-03T18:48:46.345+05:00,7.87694676
2021-11-03T18:48:50.859+05:00,8.447338506
2021-11-03T18:48:51.360+05:00,15.92881104
2021-11-03T18:48:52.363+05:00,2.282042687
2021-11-03T18:48:55.370+05:00,2.955631811
2021-11-03T18:48:55.871+05:00,2.499083088
2021-11-03T18:48:56.874+05:00,15.24086086
2021-11-03T18:48:57.375+05:00,11.34539365
2021-11-03T18:48:57.876+05:00,30.81791921
2021-11-03T18:49:00.382+05:00,18.68192327
2021-11-03T18:49:00.883+05:00,26.31350691
2021-11-03T18:49:01.886+05:00,24.72424518
2021-11-03T18:49:03.890+05:00,18.02526776
2021-11-03T18:49:05.399+05:00,1.930912019
2021-11-03T18:49:09.917+05:00,1.618496681
2021-11-03T18:49:12.425+05:00,2.380548135
2021-11-03T18:49:13.427+05:00,7.740965703
2021-11-03T18:49:13.928+05:00,25.6877321
2021-11-03T18:49:14.429+05:00,23.43564567
2021-11-03T18:49:14.931+05:00,22.08891426
2021-11-03T18:49:15.432+05:00,32.02293306
2021-11-03T18:49:15.933+05:00,26.76944507
2021-11-03T18:49:16.435+05:00,38.33695763
2021-11-03T18:49:16.936+05:00,21.01369634
2021-11-03T18:49:17.437+05:00,22.85345344
2021-11-03T18:49:20.446+05:00,7.385256679
2021-11-03T18:49:21.450+05:00,2.077390297
2021-11-03T18:49:21.952+05:00,2.09865315
2021-11-03T18:49:23.457+05:00,1.978419473
2021-11-03T18:49:26.470+05:00,1.388072956
2021-11-03T18:49:27.980+05:00,2.446624775
2021-11-03T18:49:28.483+05:00,1.178864809
2021-11-03T18:49:29.488+05:00,15.72398083
2021-11-03T18:49:30.490+05:00,22.35853465
2021-11-03T18:49:30.992+05:00,32.97584048
2021-11-03T18:49:31.493+05:00,24.18611896
2021-11-03T18:49:31.995+05:00,32.37425797
2021-11-03T18:49:32.496+05:00,23.47531128
2021-11-03T18:49:32.997+05:00,17.40998065
2021-11-03T18:49:35.508+05:00,2.115314518
2021-11-03T18:49:38.022+05:00,6.963796634
2021-11-03T18:49:42.045+05:00,1.420382182
2021-11-03T18:49:43.551+05:00,2.856836081
2021-11-03T18:49:44.054+05:00,2.062780996
2021-11-03T18:49:45.057+05:00,22.06794513
2021-11-03T18:49:45.558+05:00,27.45267918
2021-11-03T18:49:46.059+05:00,21.77947635
2021-11-03T18:49:46.561+05:00,28.4423012
2021-11-03T18:49:47.062+05:00,24.32819143
2021-11-03T18:49:47.563+05:00,34.3779601
2021-11-03T18:49:48.064+05:00,18.90840141
2021-11-03T18:49:48.566+05:00,16.45464209
2021-11-03T18:49:50.575+05:00,4.131217657
2021-11-03T18:49:52.588+05:00,3.805154788
2021-11-03T18:49:53.092+05:00,1.451125711
2021-11-03T18:49:53.595+05:00,1.205301793
2021-11-03T18:49:54.099+05:00,1.06521569
2021-11-03T18:49:54.602+05:00,1.724233973
2021-11-03T18:49:57.619+05:00,0.723300044
2021-11-03T18:49:58.123+05:00,3.272234844
2021-11-03T18:49:58.626+05:00,0.803859936
2021-11-03T18:49:59.633+05:00,0.591685925
2021-11-03T18:50:00.135+05:00,14.39150183
2021-11-03T18:50:01.137+05:00,22.07911349
2021-11-03T18:50:01.639+05:00,23.88496228
2021-11-03T18:50:02.140+05:00,29.58249969
2021-11-03T18:50:02.641+05:00,26.82709742
2021-11-03T18:50:03.143+05:00,24.58262875
2021-11-03T18:50:03.645+05:00,21.8603352
2021-11-03T18:50:05.655+05:00,8.947527224
2021-11-03T18:50:07.163+05:00,9.133069836
2021-11-03T18:50:08.168+05:00,4.456373037
2021-11-03T18:50:08.672+05:00,2.071772419
2021-11-03T18:50:09.175+05:00,1.934544584
2021-11-03T18:50:09.679+05:00,1.505102274
2021-11-03T18:50:10.683+05:00,1.977410426
2021-11-03T18:50:11.186+05:00,2.739691105
2021-11-03T18:50:11.689+05:00,0.636322201
2021-11-03T18:50:13.196+05:00,2.066079
2021-11-03T18:50:13.699+05:00,5.793915345
2021-11-03T18:50:14.202+05:00,1.821208964
2021-11-03T18:50:14.706+05:00,2.160784746
2021-11-03T18:50:15.209+05:00,2.468585356
2021-11-03T18:50:16.214+05:00,22.47752995
2021-11-03T18:50:17.216+05:00,31.09231405
2021-11-03T18:50:17.718+05:00,23.63762835
2021-11-03T18:50:18.219+05:00,33.72995776
2021-11-03T18:50:18.721+05:00,22.41114336
2021-11-03T18:50:19.223+05:00,19.27122721
2021-11-03T18:50:21.235+05:00,5.25650315
2021-11-03T18:50:22.238+05:00,9.148538726
2021-11-03T18:50:22.742+05:00,4.15023811
2021-11-03T18:50:23.245+05:00,5.570778518
2021-11-03T18:50:23.748+05:00,4.000232558
2021-11-03T18:50:24.252+05:00,0.991427631
2021-11-03T18:50:24.756+05:00,2.253232927
2021-11-03T18:50:25.260+05:00,0.705036201
2021-11-03T18:50:25.763+05:00,2.057118726
2021-11-03T18:50:26.266+05:00,2.286428823
2021-11-03T18:50:26.770+05:00,1.471519295
2021-11-03T18:50:28.278+05:00,1.039138051
2021-11-03T18:50:29.285+05:00,2.322656593
2021-11-03T18:50:29.788+05:00,1.123422012
2021-11-03T18:50:30.292+05:00,1.762384877
2021-11-03T18:50:31.295+05:00,21.44104815
2021-11-03T18:50:31.796+05:00,22.13644759
2021-11-03T18:50:32.297+05:00,20.64470107
2021-11-03T18:50:32.798+05:00,34.19584805
2021-11-03T18:50:33.300+05:00,25.78532775
2021-11-03T18:50:33.802+05:00,25.44506089
2021-11-03T18:50:34.303+05:00,16.44554233
2021-11-03T18:50:34.804+05:00,15.92967124
2021-11-03T18:50:36.311+05:00,8.638229068
2021-11-03T18:50:36.814+05:00,2.843720407
2021-11-03T18:50:37.318+05:00,3.877584605
2021-11-03T18:50:38.324+05:00,2.858197034
2021-11-03T18:50:38.828+05:00,5.711185762
2021-11-03T18:50:39.331+05:00,6.155516736
2021-11-03T18:50:39.835+05:00,1.830705115
2021-11-03T18:50:40.338+05:00,1.914457758
2021-11-03T18:50:40.839+05:00,1.374163761
