"minify_total","responses_200","testStartOffset","bytesOut","gzip_savings","requestsFull","start_epoch","connections","base_page_cdn","cpu.EventDispatch","bytesOutDoc","result","final_base_page_request_id","score_cookies","basePageSSLTime","docTime","domContentLoadedEventEnd","image_savings","cpu.XHRReadyStateChange","requestsDoc","cpu.v8.compile","cpu.CommitLoad","firstMeaningfulPaint","cpu.FunctionCall","firstTextPaint","firstPaint","cpu.ParseAuthorStyleSheet","score_cdn","cpu.Idle","cpu.ParseHTML","cpu.TimerFire","optimization_checked","image_total","score_minify","gzip_total","responses_404","cpu.ResourceSendRequest","cpu.Layout","loadTime","URL","score_combine","firstContentfulPaint","cpu.PlatformResourceSendRequest","firstLayout","score_etags","loadEventStart","cpu.EvaluateScript","cpu.XHRLoad","minify_savings","score_progressive_jpeg","domInteractive","score_gzip","cpu.Paint","score_compress","domContentLoadedEventStart","final_url","cpu.ResourceChangePriority","cpu.MinorGC","bytesInDoc","firstImagePaint","score_keep-alive","loadEventEnd","cached","score_cache","cpu.FireIdleCallback","responses_other","cpu.UpdateLayerTree","cpu.FireAnimationFrame","main_frame","fullyLoaded","requests","final_base_page_request","TTFB","cpu.UpdateLayoutTree","bytesIn","test_run_time_ms","browser_version","base_page_dns_server","fullyLoadedCPUms","PerformancePaintTiming.first-contentful-paint","base_page_ip_ptr","eventName","base_page_cname","document_URL","date","PerformancePaintTiming.first-paint","domElements","browserVersion","document_origin","browser_name","fullyLoadedCPUpct","domComplete","document_hostname","lastVisualChange","visualComplete","render","SpeedIndex","visualComplete85","visualComplete90","visualComplete95","visualComplete99","chromeUserTiming.redirectStart","chromeUserTiming.redirectEnd","chromeUserTiming.fetchStart","chromeUserTiming.unloadEventStart","chromeUserTiming.unloadEventEnd","chromeUserTiming.domLoading","chromeUserTiming.firstLayout","chromeUserTiming.firstPaint","chromeUserTiming.firstMeaningfulPaintCandidate","chromeUserTiming.firstContentfulPaint","chromeUserTiming.firstImagePaint","chromeUserTiming.firstMeaningfulPaint","chromeUserTiming.responseEnd","chromeUserTiming.domInteractive","chromeUserTiming.domContentLoadedEventStart","chromeUserTiming.domContentLoadedEventEnd","chromeUserTiming.domComplete","chromeUserTiming.loadEventStart","chromeUserTiming.loadEventEnd","chromeUserTiming.firstTextPaint","TTIMeasurementEnd","LastInteractive","run","step","effectiveBps","effectiveBpsDoc","domTime","aft","titleTime","domLoading","server_rtt","smallImageCount","bigImageCount","maybeCaptcha","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id","FirstInteractive",
"-1","64","0","80134","56143","71","0","6","","7","3412","0","125B662C198DD335B4E186518AFF9593-2","-1","53","1090","529","57114","4","5","14","0","493","48","1181","452.6000004262","2","0","2660","8","18","1","441813","-1","341570","0","0","18","1090","http://bing.com","-1","493","4","447","-1","1090","87","0","-1","22","529","84","3","88","529","https://www.bing.com/?toHttps=1&redig=A0C9CAAE23F54FE0AC48DAD75FA31163","0","6","368289","493","100","1091","0","53","0","7","4","1","313F29797765366CAB82D294D04A1164","2899","71","2","437","15","811135","7590","68.0.3440.75","ns1-204.azure-dns.com","1990","493.0000007153","","Step_1","a-0001.a-afdentry.net.trafficmanager.net","https://www.bing.com/?toHttps=1&redig=A0C9CAAE23F54FE0AC48DAD75FA31163","1633963966.939","452.6000004262","311","68.0.3440.75","https://www.bing.com","Chrome","3.3305439328","1090","www.bing.com","1700","1700","400","935","1100","1100","1100","1100","2","261","261","439","439","443","447","452","493","493","493","493","513","528","528","528","1089","1089","1091","1180","4859","529","1","1","329461","563995","0","0","0","0","0","11","1","0","45096","10","113701","214278","23","715453","16677","1","76395","459564","18","452890","0","0","0","0","0","0","0","0","0","75520","19","84833","211011_JW_2H","",
"-1","64","0","78919","56143","70","0","5","","8","3412","0","9CFC7F46B085E3F338473CE926D2C551-2","-1","54","1030","694","57114","4","5","14","0","1119","54","1119","389.1000002623","2","0","2505","10","20","1","441813","-1","341537","0","0","22","1030","http://bing.com","-1","669","5","386","-1","1030","91","0","-1","22","694","84","3","88","694","https://www.bing.com/?toHttps=1&redig=9DECC1E481B648F4B17B671FC9BE3287","0","7","368215","669","100","1031","0","53","0","6","5","1","D6575E95F137F297685FB06A69A7CB37","2765","70","2","375","15","810869","7371","68.0.3440.75","dns4.p09.nsone.net","2029","668.4000007808","","Step_1","a-0001.a-afdentry.net.trafficmanager.net","https://www.bing.com/?toHttps=1&redig=9DECC1E481B648F4B17B671FC9BE3287","1633963981.4403","389.1000002623","311","68.0.3440.75","https://www.bing.com","Chrome","3.4447649749","1030","www.bing.com","1600","1600","400","895","1000","1000","1000","1000","1","189","189","378","378","380","386","389","1118","668","668","1118","678","694","694","694","1030","1030","1031","1118","4689","694","2","1","339275","562160","0","0","0","0","0","11","1","0","45035","10","113706","214618","23","715453","16700","1","76395","459212","18","452890","0","0","0","0","0","0","0","0","0","75304","18","84832","211011_JW_2H","",
"-1","65","0","80093","56143","71","0","5","","8","3412","0","40526AB8CA31B31611D752974E0E243D-2","-1","57","1021","464","57114","4","5","17","0","436","46","1115","387.2999995947","2","0","3414","9","21","1","441813","-1","341499","0","0","22","1021","http://bing.com","-1","426","4","382","-1","1020","90","0","-1","22","464","84","3","88","464","https://www.bing.com/?toHttps=1&redig=7AF25DC3C96947A89C3EBF5BA6347656","0","7","368214","426","100","1021","0","53","0","6","5","1","A7869A5DBEE34A882CD932D2E3FC895A","3665","71","2","371","12","811071","8338","68.0.3440.75","dns4.p09.nsone.net","2070","425.4999998957","","Step_1","a-0001.a-afdentry.net.trafficmanager.net","https://www.bing.com/?toHttps=1&redig=7AF25DC3C96947A89C3EBF5BA6347656","1633963995.7059","387.2999995947","311","68.0.3440.75","https://www.bing.com","Chrome","3.2157837504","1020","www.bing.com","1600","1600","400","850","1000","1000","1000","1400","2","186","186","374","374","376","381","387","435","425","425","435","449","464","465","465","1020","1020","1021","1115","5595","464","3","1","246226","566483","0","0","0","0","0","11","1","0","45031","10","113706","214683","23","715453","16700","1","76395","459187","18","452890","0","0","0","0","0","0","0","0","0","75470","19","84832","211011_JW_2H","464",
