time,power_consumption.power,url,time
2021-11-11T01:32:48.931+05:00,10.66443938,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:32:49.933+05:00,15.00526187,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:32:50.936+05:00,13.17814774,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:32:51.437+05:00,16.01931998,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:32:51.939+05:00,14.25218739,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:32:52.440+05:00,22.83103456,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:32:52.941+05:00,17.87629085,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:32:53.443+05:00,16.55014568,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:32:53.944+05:00,31.51375988,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:32:56.956+05:00,11.9976987,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:32:57.959+05:00,1.333064877,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:00.966+05:00,24.51324871,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:01.467+05:00,30.18172018,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:01.968+05:00,28.72102998,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:02.470+05:00,39.41544872,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:02.972+05:00,28.53000655,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:03.473+05:00,36.79135325,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:03.974+05:00,14.31406465,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:04.475+05:00,22.93666063,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:04.977+05:00,8.849370832,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:05.478+05:00,10.91237733,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:07.988+05:00,14.62406384,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:08.491+05:00,1.883555763,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:11.008+05:00,3.471127726,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:11.511+05:00,1.468310811,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:12.013+05:00,1.444442079,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:16.538+05:00,9.421253165,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:19.044+05:00,20.75370501,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:19.546+05:00,16.77769353,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:20.047+05:00,22.54746531,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:20.548+05:00,31.29590821,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:21.050+05:00,22.528044,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:21.552+05:00,36.46069441,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:22.054+05:00,20.52039399,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:22.557+05:00,16.67219598,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:27.080+05:00,1.394781159,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:32.111+05:00,3.169156463,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:32.613+05:00,3.2941937,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:34.119+05:00,14.65627029,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:34.621+05:00,25.50082641,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:35.122+05:00,20.97050461,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:35.623+05:00,20.65966113,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:36.125+05:00,30.89494456,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:36.626+05:00,30.08764651,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:37.127+05:00,24.29871272,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:37.629+05:00,22.22032237,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:42.149+05:00,1.885559072,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:42.653+05:00,4.859698807,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:43.155+05:00,1.537858614,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:44.159+05:00,2.103711978,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:44.663+05:00,1.680820098,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:46.169+05:00,5.174436657,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:48.180+05:00,2.394195776,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:49.690+05:00,20.93261167,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:50.192+05:00,19.03287577,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:50.693+05:00,21.24798695,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:51.195+05:00,26.17218795,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:51.697+05:00,26.33523985,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:52.198+05:00,30.88690666,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:52.700+05:00,20.13914967,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:53.201+05:00,52.07713807,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:55.710+05:00,1.799856466,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:58.729+05:00,1.096537737,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:59.233+05:00,2.389820701,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:33:59.734+05:00,2.014840875,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:00.740+05:00,1.239154962,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:03.248+05:00,2.800927197,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:03.751+05:00,1.170178148,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:04.254+05:00,0.983200445,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:05.257+05:00,26.83116085,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:05.758+05:00,21.78438549,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:06.260+05:00,21.36607898,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:06.761+05:00,29.93708536,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:07.262+05:00,25.56604485,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:07.764+05:00,32.75568126,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:08.265+05:00,23.49052312,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:11.278+05:00,3.823626413,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:12.285+05:00,6.180590228,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:13.795+05:00,4.476120258,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:14.299+05:00,1.599870861,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:14.803+05:00,2.17539863,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:15.307+05:00,2.132190876,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:15.810+05:00,2.613353006,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:17.822+05:00,0.982327487,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:18.325+05:00,4.714707734,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:18.829+05:00,1.346562836,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:20.338+05:00,19.57498396,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:20.839+05:00,21.54935308,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:21.340+05:00,21.73235889,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:21.842+05:00,24.2852613,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:22.343+05:00,27.77021508,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:22.844+05:00,28.5960846,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:23.348+05:00,22.12381733,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:23.849+05:00,22.79950977,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:24.352+05:00,12.74529976,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:25.356+05:00,8.232094119,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:25.859+05:00,8.192660381,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:27.869+05:00,4.967963843,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:28.372+05:00,1.899493942,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:28.876+05:00,2.095992916,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:29.380+05:00,1.719146793,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:29.884+05:00,1.792042616,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:30.891+05:00,2.747321262,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:32.399+05:00,2.067719907,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:33.907+05:00,1.834535252,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:34.410+05:00,1.221452432,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:34.914+05:00,1.414993222,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:35.415+05:00,2.008004941,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:35.917+05:00,21.39896755,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:36.418+05:00,26.10458582,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:36.919+05:00,21.33920764,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:37.421+05:00,33.78342823,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:37.923+05:00,22.38984317,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:38.424+05:00,35.92711766,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:38.925+05:00,21.15382456,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:39.427+05:00,18.06992582,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:40.434+05:00,12.56399502,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:41.440+05:00,4.196409798,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:43.455+05:00,4.562850602,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:43.959+05:00,1.487365696,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:44.462+05:00,1.437640316,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:44.966+05:00,1.347320397,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:45.468+05:00,1.869377543,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:46.976+05:00,1.797601965,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:47.479+05:00,3.863720076,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:48.485+05:00,1.262380188,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:48.989+05:00,2.789657757,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:49.492+05:00,1.436298132,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:49.995+05:00,2.144541366,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:51.502+05:00,9.64526759,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:52.004+05:00,1.317965052,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:52.505+05:00,17.42573386,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:53.007+05:00,22.64316075,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:53.508+05:00,18.17479924,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:54.010+05:00,32.016009,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:54.511+05:00,21.49597417,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:55.013+05:00,35.1433103,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:55.515+05:00,23.88874302,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:56.016+05:00,13.75749548,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:57.523+05:00,4.642735238,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:58.025+05:00,5.89657652,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:58.528+05:00,5.075347248,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:59.032+05:00,7.475712435,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:34:59.536+05:00,4.690960981,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:00.037+05:00,2.53299996,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:00.540+05:00,2.292780353,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:01.042+05:00,2.489374844,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:02.046+05:00,2.139389049,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:02.548+05:00,2.576303823,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:03.051+05:00,1.732176094,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:04.055+05:00,1.941183019,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:05.061+05:00,1.101048808,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:05.564+05:00,4.21618133,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:06.067+05:00,1.625097116,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:06.570+05:00,2.494378913,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:07.576+05:00,13.63301729,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:08.083+05:00,23.84413491,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:08.584+05:00,21.31816373,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:09.085+05:00,22.3586518,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:09.586+05:00,26.89405799,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:10.087+05:00,26.75234337,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:10.588+05:00,24.32556745,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:11.090+05:00,17.9303689,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:11.591+05:00,12.3487443,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:12.092+05:00,9.177061135,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:12.593+05:00,5.23264901,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:13.597+05:00,14.22169728,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:15.102+05:00,1.916610122,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:16.107+05:00,2.887724029,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:16.609+05:00,1.466160468,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:17.613+05:00,2.038817865,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:18.116+05:00,1.708348811,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:18.618+05:00,1.952281643,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:19.621+05:00,4.187998449,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:20.123+05:00,1.73495504,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:20.625+05:00,5.304978609,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:21.128+05:00,1.696813167,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:21.630+05:00,2.192139927,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:22.133+05:00,1.787909911,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:22.634+05:00,2.722353843,WARMUP,2021-11-11T01:32:37.675+0500
2021-11-11T01:35:23.134+05:00,11.83338596,cima4u.ws,2021-11-11T01:35:22.994+0500
2021-11-11T01:35:23.635+05:00,0.524394295,cima4u.ws,2021-11-11T01:35:22.994+0500
2021-11-11T01:35:24.136+05:00,5.980075259,cima4u.ws,2021-11-11T01:35:22.994+0500
2021-11-11T01:35:24.638+05:00,3.976559771,cima4u.ws,2021-11-11T01:35:22.994+0500
2021-11-11T01:35:25.140+05:00,4.339599124,cima4u.ws,2021-11-11T01:35:22.994+0500
2021-11-11T01:35:25.643+05:00,4.366347439,cima4u.ws,2021-11-11T01:35:22.994+0500
2021-11-11T01:35:26.146+05:00,4.192086977,cima4u.ws,2021-11-11T01:35:22.994+0500
2021-11-11T01:35:27.149+05:00,12.18889348,cima4u.ws,2021-11-11T01:35:22.994+0500
2021-11-11T01:35:27.650+05:00,5.698408503,cima4u.ws,2021-11-11T01:35:22.994+0500
2021-11-11T01:35:28.152+05:00,9.430018496,cima4u.ws,2021-11-11T01:35:22.994+0500
2021-11-11T01:35:28.653+05:00,20.56027582,cima4u.ws,2021-11-11T01:35:22.994+0500
2021-11-11T01:35:29.159+05:00,11.52502997,cima4u.ws,2021-11-11T01:35:22.994+0500
2021-11-11T01:35:29.661+05:00,14.59562404,cima4u.ws,2021-11-11T01:35:22.994+0500
2021-11-11T01:35:30.162+05:00,32.71283684,cima4u.ws,2021-11-11T01:35:22.994+0500
2021-11-11T01:35:31.163+05:00,40.59738966,cima4u.ws,2021-11-11T01:35:22.994+0500
2021-11-11T01:35:31.664+05:00,29.31454767,cima4u.ws,2021-11-11T01:35:22.994+0500
2021-11-11T01:35:32.166+05:00,18.72775516,cima4u.ws,2021-11-11T01:35:22.994+0500
2021-11-11T01:35:32.667+05:00,20.5891118,cima4u.ws,2021-11-11T01:35:22.994+0500
2021-11-11T01:35:33.670+05:00,18.70276948,cima4u.ws,2021-11-11T01:35:22.994+0500
2021-11-11T01:35:34.172+05:00,18.57630989,cima4u.ws,2021-11-11T01:35:22.994+0500
2021-11-11T01:35:34.673+05:00,18.79609339,cima4u.ws,2021-11-11T01:35:22.994+0500
2021-11-11T01:35:35.175+05:00,18.26188954,cima4u.ws,2021-11-11T01:35:22.994+0500
2021-11-11T01:35:35.677+05:00,18.71076279,cima4u.ws,2021-11-11T01:35:22.994+0500
2021-11-11T01:35:38.684+05:00,14.39586957,cima4u.ws,2021-11-11T01:35:22.994+0500
2021-11-11T01:35:39.186+05:00,12.38751944,cima4u.ws,2021-11-11T01:35:22.994+0500
2021-11-11T01:35:40.191+05:00,0.838287199,cima4u.ws,2021-11-11T01:35:22.994+0500
2021-11-11T01:35:40.694+05:00,1.689969618,cima4u.ws,2021-11-11T01:35:22.994+0500
2021-11-11T01:35:41.196+05:00,0.880226944,cima4u.ws,2021-11-11T01:35:22.994+0500
2021-11-11T01:35:41.698+05:00,15.28389277,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:42.700+05:00,12.59019414,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:43.202+05:00,12.92006451,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:43.703+05:00,16.36801687,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:44.203+05:00,1.256250428,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:44.704+05:00,1.13637585,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:45.205+05:00,28.38121866,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:46.209+05:00,9.751742202,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:46.711+05:00,21.76049639,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:47.214+05:00,8.363860949,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:47.715+05:00,6.914746121,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:48.217+05:00,0.48536962,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:48.719+05:00,1.257528538,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:49.724+05:00,0.890929449,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:50.237+05:00,0.511271145,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:50.739+05:00,0.816733778,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:51.241+05:00,0.874706369,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:51.743+05:00,1.255801935,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:52.244+05:00,0.837730864,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:52.747+05:00,2.672079112,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:53.249+05:00,5.26686908,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:53.751+05:00,17.65245644,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:54.252+05:00,21.11995412,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:54.754+05:00,17.89406055,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:55.256+05:00,5.227442076,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:55.758+05:00,0.759416492,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:56.260+05:00,2.216040129,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:56.762+05:00,12.03796864,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:57.264+05:00,2.013538657,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:57.767+05:00,1.474387958,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:58.269+05:00,4.474162154,star-clicks.com,2021-11-11T01:35:41.358+0500
2021-11-11T01:35:58.772+05:00,15.4261961,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:35:59.273+05:00,6.013452532,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:35:59.774+05:00,3.523614337,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:36:00.276+05:00,4.204178547,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:36:00.778+05:00,4.712810102,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:36:01.280+05:00,22.50616344,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:36:01.781+05:00,22.01757646,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:36:02.283+05:00,16.01884903,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:36:02.785+05:00,2.711408553,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:36:03.287+05:00,1.822538741,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:36:03.788+05:00,0.414549749,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:36:04.290+05:00,0.261502369,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:36:04.793+05:00,1.222101268,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:36:05.799+05:00,2.669279365,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:36:06.300+05:00,0.890612379,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:36:06.803+05:00,1.241961375,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:36:07.305+05:00,2.722478749,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:36:07.808+05:00,0.768329656,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:36:08.311+05:00,1.16580346,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:36:08.812+05:00,0.958185748,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:36:09.314+05:00,0.730554551,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:36:09.817+05:00,1.369311945,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:36:10.325+05:00,0.900589314,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:36:10.826+05:00,0.547777034,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:36:11.327+05:00,0.981138878,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:36:11.829+05:00,0.783614542,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:36:12.332+05:00,1.020100999,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:36:12.833+05:00,0.522919683,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:36:13.838+05:00,9.032823086,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:36:14.339+05:00,0.649786428,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:36:14.840+05:00,0.267460073,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:36:15.342+05:00,0.41329362,google.ch,2021-11-11T01:35:58.439+0500
2021-11-11T01:36:15.842+05:00,14.59113298,shutterfly.com,2021-11-11T01:36:15.520+0500
2021-11-11T01:36:16.343+05:00,6.600130953,shutterfly.com,2021-11-11T01:36:15.520+0500
2021-11-11T01:36:16.845+05:00,4.411428576,shutterfly.com,2021-11-11T01:36:15.520+0500
2021-11-11T01:36:17.346+05:00,5.101228742,shutterfly.com,2021-11-11T01:36:15.520+0500
2021-11-11T01:36:17.846+05:00,13.65226788,shutterfly.com,2021-11-11T01:36:15.520+0500
2021-11-11T01:36:18.347+05:00,9.847230892,shutterfly.com,2021-11-11T01:36:15.520+0500
2021-11-11T01:36:18.849+05:00,13.30751073,shutterfly.com,2021-11-11T01:36:15.520+0500
2021-11-11T01:36:19.350+05:00,25.59603554,shutterfly.com,2021-11-11T01:36:15.520+0500
2021-11-11T01:36:19.851+05:00,7.056252816,shutterfly.com,2021-11-11T01:36:15.520+0500
2021-11-11T01:36:20.352+05:00,6.305273202,shutterfly.com,2021-11-11T01:36:15.520+0500
2021-11-11T01:36:20.853+05:00,15.47799889,shutterfly.com,2021-11-11T01:36:15.520+0500
2021-11-11T01:36:21.354+05:00,31.29641795,shutterfly.com,2021-11-11T01:36:15.520+0500
