time,power_consumption.power
2021-10-22T22:48:34.803+05:00,0.549633473
2021-10-22T22:48:35.307+05:00,0.747104129
2021-10-22T22:48:35.809+05:00,1.40042002
2021-10-22T22:48:36.313+05:00,1.013238662
2021-10-22T22:48:36.817+05:00,0
2021-10-22T22:48:37.321+05:00,0.41896828
2021-10-22T22:48:37.825+05:00,0.665274805
2021-10-22T22:48:38.329+05:00,0.650703869
2021-10-22T22:48:38.833+05:00,0.980414268
2021-10-22T22:48:39.338+05:00,0.577688589
2021-10-22T22:48:39.842+05:00,0
2021-10-22T22:48:40.345+05:00,1.955476142
2021-10-22T22:48:40.849+05:00,0
2021-10-22T22:48:41.353+05:00,0.905101572
2021-10-22T22:48:41.857+05:00,0.708804171
2021-10-22T22:48:42.361+05:00,0.585869384
2021-10-22T22:48:42.864+05:00,0
2021-10-22T22:48:43.368+05:00,0
2021-10-22T22:48:43.871+05:00,0.980669986
2021-10-22T22:48:44.373+05:00,10.84358359
2021-10-22T22:48:44.875+05:00,13.51372204
2021-10-22T22:48:45.377+05:00,10.47092785
2021-10-22T22:48:45.878+05:00,20.97661738
2021-10-22T22:48:46.379+05:00,17.30223521
2021-10-22T22:48:46.880+05:00,12.25842149
2021-10-22T22:48:47.383+05:00,7.247180283
2021-10-22T22:48:47.887+05:00,7.462192912
2021-10-22T22:48:48.391+05:00,4.150908351
2021-10-22T22:48:48.895+05:00,0.66344581
2021-10-22T22:48:49.398+05:00,3.17240134
2021-10-22T22:48:49.902+05:00,0.580640205
2021-10-22T22:48:50.404+05:00,9.02011712
2021-10-22T22:48:50.907+05:00,15.22581686
2021-10-22T22:48:51.411+05:00,1.930762381
2021-10-22T22:48:51.914+05:00,0
2021-10-22T22:48:52.418+05:00,0.569722806
2021-10-22T22:48:52.922+05:00,0.929652759
2021-10-22T22:48:53.424+05:00,3.979634643
2021-10-22T22:48:53.926+05:00,0.572981731
2021-10-22T22:48:54.427+05:00,2.702487452
2021-10-22T22:48:54.931+05:00,2.608667782
2021-10-22T22:48:55.432+05:00,0.58107861
2021-10-22T22:48:55.936+05:00,1.537103184
2021-10-22T22:48:56.439+05:00,0.798831469
2021-10-22T22:48:56.942+05:00,1.020811091
2021-10-22T22:48:57.447+05:00,0.476107093
2021-10-22T22:48:57.951+05:00,0.402075785
2021-10-22T22:48:58.455+05:00,0.431639323
2021-10-22T22:48:58.959+05:00,0.556309645
2021-10-22T22:48:59.462+05:00,10.59271769
2021-10-22T22:48:59.965+05:00,6.065335101
2021-10-22T22:49:00.468+05:00,2.77313334
2021-10-22T22:49:00.970+05:00,2.858671441
2021-10-22T22:49:01.476+05:00,9.602879155
2021-10-22T22:49:01.977+05:00,15.68577471
2021-10-22T22:49:02.479+05:00,19.11195407
2021-10-22T22:49:02.980+05:00,7.661281058
2021-10-22T22:49:03.481+05:00,6.303494456
2021-10-22T22:49:03.983+05:00,7.682430934
2021-10-22T22:49:04.484+05:00,6.607019751
2021-10-22T22:49:04.985+05:00,5.574071672
2021-10-22T22:49:05.487+05:00,5.667930858
2021-10-22T22:49:05.988+05:00,6.635053751
2021-10-22T22:49:06.490+05:00,8.616425266
2021-10-22T22:49:07.494+05:00,25.40767382
2021-10-22T22:49:07.995+05:00,25.0539266
2021-10-22T22:49:08.497+05:00,17.30242865
2021-10-22T22:49:08.998+05:00,11.06193524
2021-10-22T22:49:09.499+05:00,7.101394805
2021-10-22T22:49:10.000+05:00,19.11562167
2021-10-22T22:49:10.502+05:00,18.22018509
2021-10-22T22:49:11.003+05:00,11.14387073
2021-10-22T22:49:11.505+05:00,4.608936357
