"ip_addr","initiator_line","bytesOut","load_ms","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","http2_stream_id","http2_stream_weight","http2_stream_exclusive","objectSizeUncompressed","final_base_page","http2_stream_dependency","is_base_page","cpu.EvaluateScript","cpu.FunctionCall","score_progressive_jpeg","jpeg_scan_count","initiator_function",
"151.101.193.16","1359","484","362","1000015023.104","0","","max-age=630720000,public","100","211011_77_20","-1","LOWEST","11293","","-1","184","100","-1","100","629629558","1309","","HTTP/2","-1","3","https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2021/September/DashboardCards/Fuji_Desktop_Dash_Kindle_1x._SY304_CB639752818_.jpg","-1","11293","","","image/jpeg","Low","","Mon, 23 Sep 2041 23:39:25 GMT","-1","-1","parser","CB864C26FBEA9C7EB7FCA5DED4FD6A2F","images-na.ssl-images-amazon.com","11448","1000015023.104","","100","1","-1","","-1","https://www.amazon.com/","-1","134","/images/G/01/AmazonExports/Fuji/2021/September/DashboardCards/Fuji_Desktop_Dash_Kindle_1x._SY304_CB639752818_.jpg","-1","","GET","-1","-1","","200","-1","","Fastly","1671","1309","1493","1493","1671","178","1309","1671","362","10","11","1","0","15","147","True","11293","","13","","","","100","7","",
"151.101.193.16","2143","437","319","1000015023.130","0","","max-age=630720000,public","100","211011_77_20","-1","LOWEST","8865","","-1","138","100","-1","100","624913175","1356","","HTTP/2","-1","3","https://images-na.ssl-images-amazon.com/images/G/01/personalization/ybh/loading-4x-gray._CB485916920_.gif","-1","8865","","","image/gif","Low","","Fri, 26 Jul 2041 08:19:44 GMT","-1","-1","parser","CB864C26FBEA9C7EB7FCA5DED4FD6A2F","images-na.ssl-images-amazon.com","9063","1000015023.130","","100","1","-1","","-1","https://www.amazon.com/","-1","134","/images/G/01/personalization/ybh/loading-4x-gray._CB485916920_.gif","-1","","GET","-1","-1","","200","-1","","Fastly","1675","1356","1494","1494","1675","181","1356","1675","319","11","12","1","0","17","147","True","8865","","15","","","","","","",
"151.101.193.16","305","447","150","1000015023.9","0","","max-age=630720000,public","100","211011_77_20","-1","MEDIUM","10630","","-1","150","100","-1","100","624297321","1555","","HTTP/2","-1","3","https://images-na.ssl-images-amazon.com/images/G/01/gno/sprites/nav-sprite-global-1x-hm-dsk-reorg._CB405937547_.png","-1","10630","","","image/png","Low","","Mon, 08 Jul 2041 14:53:07 GMT","-1","-1","parser","CB864C26FBEA9C7EB7FCA5DED4FD6A2F","images-na.ssl-images-amazon.com","10805","1000015023.9","","100","1","-1","","-1","https://www.amazon.com/","-1","134","/images/G/01/gno/sprites/nav-sprite-global-1x-hm-dsk-reorg._CB405937547_.png","-1","","GET","-1","-1","","200","-1","","Fastly","1705","1555","1705","1705","1705","0","1555","1705","150","12","13","1","0","19","147","True","10630","","17","","","","","","",
"151.101.193.16","1170","392","254","1000015023.10","12346","","max-age=630720000,public","100","211011_77_20","-1","MEDIUM","60542","","-1","179","100","-1","79","630159983","1555","","HTTP/2","-1","3","https://m.media-amazon.com/images/I/51upXzq22FL._SX1500_.jpg","-1","60542","","","image/jpeg","Low","","Mon, 30 Sep 2041 02:47:10 GMT","-1","-1","parser","CB864C26FBEA9C7EB7FCA5DED4FD6A2F","m.media-amazon.com","60844","1000015023.10","","100","1","-1","","-1","https://www.amazon.com/","-1","134","/images/I/51upXzq22FL._SX1500_.jpg","-1","","GET","-1","-1","","200","-1","","Fastly","1809","1555","1734","1734","1809","75","1555","1809","254","13","14","1","0","21","","","60542","","","","","","0","1","",
"151.101.193.16","1208","457","275","1000015023.11","0","","max-age=630720000,public","100","211011_77_20","-1","LOWEST","11379","","-1","274","100","-1","100","625256335","1555","","HTTP/2","-1","3","https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2019/July/amazonbasics_520x520._SY304_CB442725065_.jpg","-1","11379","","","image/jpeg","Low","","Tue, 11 Jun 2041 04:33:25 GMT","-1","-1","parser","CB864C26FBEA9C7EB7FCA5DED4FD6A2F","images-na.ssl-images-amazon.com","11529","1000015023.11","","100","1","-1","","-1","https://www.amazon.com/","-1","134","/images/G/01/AmazonExports/Fuji/2019/July/amazonbasics_520x520._SY304_CB442725065_.jpg","-1","","GET","-1","-1","","200","-1","","Fastly","1830","1555","1829","1829","1830","1","1555","1830","275","14","15","1","0","23","147","True","11379","","21","","","","100","9","",
"151.101.193.16","1212","470","357","1000015023.12","0","","max-age=630720000,public","100","211011_77_20","-1","MEDIUM","19570","","-1","347","100","-1","100","626378235","1555","","HTTP/2","-1","3","https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2020/May/Dashboard/Fuji_Dash_Electronics_1x._SY304_CB432774322_.jpg","-1","19570","","","image/jpeg","Low","","Sat, 17 Aug 2041 08:30:42 GMT","-1","-1","parser","CB864C26FBEA9C7EB7FCA5DED4FD6A2F","images-na.ssl-images-amazon.com","19735","1000015023.12","","100","1","-1","","-1","https://www.amazon.com/","-1","134","/images/G/01/AmazonExports/Fuji/2020/May/Dashboard/Fuji_Dash_Electronics_1x._SY304_CB432774322_.jpg","-1","","GET","-1","-1","","200","-1","","Fastly","1912","1555","1902","1902","1912","10","1555","1912","357","15","16","1","0","25","147","True","19570","","23","","","","0","1","",
"151.101.193.16","1217","462","365","1000015023.13","0","","max-age=630720000,public","100","211011_77_20","-1","MEDIUM","2889","","-1","364","100","-1","100","626378857","1555","","HTTP/2","-1","3","https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2019/February/Dashboard/computer120x._SY85_CB468850970_.jpg","-1","2889","","","image/jpeg","Low","","Sat, 18 May 2041 07:47:53 GMT","-1","-1","parser","CB864C26FBEA9C7EB7FCA5DED4FD6A2F","images-na.ssl-images-amazon.com","3070","1000015023.13","","100","1","-1","","-1","https://www.amazon.com/","-1","134","/images/G/01/AmazonExports/Fuji/2019/February/Dashboard/computer120x._SY85_CB468850970_.jpg","-1","","GET","-1","-1","","200","-1","","Fastly","1920","1555","1919","1919","1920","1","1555","1920","365","16","17","1","0","27","147","True","2889","","25","","","","50","1","",
"151.101.193.16","1217","460","366","1000015023.14","0","","max-age=630720000,public","100","211011_77_20","-1","MEDIUM","1555","","-1","365","100","-1","100","625256334","1555","","HTTP/2","-1","3","https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2019/August/DashboardCard/PS4_120X._SY85_CB438749318_.jpg","-1","1555","","","image/jpeg","Low","","Sat, 29 Jun 2041 17:29:00 GMT","-1","-1","parser","CB864C26FBEA9C7EB7FCA5DED4FD6A2F","images-na.ssl-images-amazon.com","1722","1000015023.14","","100","1","-1","","-1","https://www.amazon.com/","-1","134","/images/G/01/AmazonExports/Fuji/2019/August/DashboardCard/PS4_120X._SY85_CB438749318_.jpg","-1","","GET","-1","-1","","200","-1","","Fastly","1921","1555","1920","1920","1921","1","1555","1921","366","17","18","1","0","29","147","True","1555","","27","","","","50","1","",
"151.101.193.16","1217","458","376","1000015023.15","0","","max-age=630720000,public","100","211011_77_20","-1","MEDIUM","1658","","-1","375","100","-1","100","626374221","1555","","HTTP/2","-1","3","https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2019/February/Dashboard/Baby120X._SY85_CB468850882_.jpg","-1","1658","","","image/jpeg","Low","","Thu, 04 Jul 2041 14:27:11 GMT","-1","-1","parser","CB864C26FBEA9C7EB7FCA5DED4FD6A2F","images-na.ssl-images-amazon.com","1883","1000015023.15","","100","1","-1","","-1","https://www.amazon.com/","-1","134","/images/G/01/AmazonExports/Fuji/2019/February/Dashboard/Baby120X._SY85_CB468850882_.jpg","-1","","GET","-1","-1","","200","-1","","Fastly","1931","1555","1930","1930","1931","1","1555","1931","376","18","19","1","0","31","147","True","1658","","29","","","","50","1","",
"151.101.193.16","1217","458","386","1000015023.16","0","","max-age=630720000,public","100","211011_77_20","-1","MEDIUM","2314","","-1","385","100","-1","100","629143541","1555","","HTTP/2","-1","3","https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2019/February/Dashboard/Toys120X._SY85_CB468851693_.jpg","-1","2314","","","image/jpeg","Low","","Tue, 10 Sep 2041 17:53:59 GMT","-1","-1","parser","CB864C26FBEA9C7EB7FCA5DED4FD6A2F","images-na.ssl-images-amazon.com","2463","1000015023.16","","100","1","-1","","-1","https://www.amazon.com/","-1","134","/images/G/01/AmazonExports/Fuji/2019/February/Dashboard/Toys120X._SY85_CB468851693_.jpg","-1","","GET","-1","-1","","200","-1","","Fastly","1941","1555","1940","1940","1941","1","1555","1941","386","19","20","1","0","33","147","True","2314","","31","","","","50","1","",
