"ip_addr","initiator_line","bytesOut","load_ms","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","http2_stream_id","http2_stream_weight","http2_stream_exclusive","http2_stream_dependency","objectSizeUncompressed","final_base_page","is_base_page","cpu.EvaluateScript","cpu.FunctionCall","score_progressive_jpeg","jpeg_scan_count","initiator_function","was_pushed",
"192.0.66.48","8","456","161","1000016246.154","","","max-age=180","0","211011_0C_2E","3052","MEDIUM","","","-1","128","0","3052","-1","133","3491","443","HTTP/2","100","3","https://wp.salesforce.com/en-us/wp-json/c360/experience/v1/navigation","3490","9340","9340","pm/ssl/wp.salesforce.com:443","application/json","High","235778","","-1","-1","script","8D10F08D3D6459F87F7E617E15C2B5AF","wp.salesforce.com","9876","1000016246.154","0","100","1","2858","","-1","https://www.salesforce.com/etc/clientlibs/sfdc-www/clientlibs_hgf_6327dc13.js","243","622","/en-us/wp-json/c360/experience/v1/navigation","3295","49870","GET","194","3295","","200","195","gzip","","3652","3491","3619","3619","3652","33","2858","3652","793","71","72","1","0","1","220","True","0","146583","","","","","","","getNavData","",
"172.217.23.232","8","417","529","1000016246.174","","","private, max-age=900","100","211011_0C_2E","-1","LOWEST","","","-1","152","0","-1","-1","900","3525","","HTTP/2","100","3","https://www.googletagmanager.com/gtm.js?id=GTM-5NFPC39&l=dataLayer","-1","63160","63160","","application/javascript","Low","33529","Mon, 11 Oct 2021 14:49:27 GMT","-1","-1","script","8D10F08D3D6459F87F7E617E15C2B5AF","www.googletagmanager.com","63283","1000016246.174","0","100","1","-1","","-1","https://www.salesforce.com/etc/clientlibs/sfdc-www/clientlibs_hgf_6327dc13.js","-1","393","/gtm.js?id=GTM-5NFPC39&l=dataLayer","-1","","GET","-1","-1","","200","-1","br","Google","4054","3525","3677","3677","4054","377","3525","4054","529","72","73","1","0","3","147","True","0","186957","","","8","0","","","insertBefore","",
"172.217.23.232","8","417","441","1000016246.175","","","private, max-age=900","100","211011_0C_2E","-1","LOWEST","","","-1","262","0","-1","-1","900","3527","","HTTP/2","100","3","https://www.googletagmanager.com/gtm.js?id=GTM-N4QVCLK&l=dataLayer","-1","32977","32977","","application/javascript","Low","33529","Mon, 11 Oct 2021 14:49:27 GMT","-1","-1","script","8D10F08D3D6459F87F7E617E15C2B5AF","www.googletagmanager.com","33068","1000016246.175","0","100","1","-1","","-1","https://www.salesforce.com/etc/clientlibs/sfdc-www/clientlibs_hgf_6327dc13.js","-1","393","/gtm.js?id=GTM-N4QVCLK&l=dataLayer","-1","","GET","-1","-1","","200","-1","br","Google","3968","3527","3789","3789","3968","179","3527","3968","441","73","74","1","0","5","147","True","3","83584","","","11","5","","","insertBefore","",
"23.212.110.200","6","546","512","1000016246.176","","","max-age=3600","100","211011_0C_2E","-1","MEDIUM","","","-1","143","50","-1","-1","3600","3552","","HTTP/2","16","3","https://a.sfdcstatic.com/enterprise/salesforce/prod/6140/v14/oneTrust/consent/742a15b9-6aa4-4c2f-99c1-ad4ca220cf96/9271b9d0-7992-4364-9721-eac93d9415b0/en.json","-1","115312","115312","","application/json","High","125876","Mon, 11 Oct 2021 15:49:27 GMT","-1","-1","script","8D10F08D3D6459F87F7E617E15C2B5AF","a.sfdcstatic.com","115781","1000016246.176","96710","100","1","-1","","-1","https://a.sfdcstatic.com/enterprise/salesforce/prod/6140/v14/oneTrust/scripttemplates/6.14.0/otBannerSdk.js","-1","354","/enterprise/salesforce/prod/6140/v14/oneTrust/consent/742a15b9-6aa4-4c2f-99c1-ad4ca220cf96/9271b9d0-7992-4364-9721-eac93d9415b0/en.json","-1","","GET","-1","-1","","200","-1","","Akamai","4064","3552","3695","3695","4064","369","3552","4064","512","74","75","1","0","5","220","True","0","115312","","","","","","","","",
"23.212.110.200","0","437","138","1000016246.180","","","private, max-age=900","100","211011_0C_2E","-1","LOWEST","","","-1","137","0","-1","-1","900","3688","","HTTP/2","-1","3","https://a.sfdcstatic.com/shared/images/me-logo.svg","-1","2340","","","image/svg+xml","Low","","Mon, 11 Oct 2021 15:04:27 GMT","-1","-1","parser","8D10F08D3D6459F87F7E617E15C2B5AF","a.sfdcstatic.com","2548","1000016246.180","","100","1","-1","","-1","https://www.salesforce.com/products/platform/products/force/?sfdc-redirect=300","-1","353","/shared/images/me-logo.svg","-1","","GET","-1","-1","","200","-1","","Akamai","3826","3688","3825","3825","3826","1","3688","3826","138","75","76","1","0","5","147","True","0","2340","","","","","","","","",
"161.71.10.172","8","410","153","1000016246.182","","","public,max-age=86400","0","211011_0C_2E","-1","LOWEST","","","-1","145","50","1710","-1","85904","3695","443","http/1.1","100","3","https://service.force.com/embeddedservice/5.0/utils/common.min.js","2216","1375","1375","ssl/service.force.com:443","application/x-javascript","Low","33480","Tue, 12 Oct 2021 14:41:11 GMT","-1","-1","script","8D10F08D3D6459F87F7E617E15C2B5AF","service.force.com","1888","1000016246.182","0","100","1","-1","","-1","https://www.salesforce.com/etc/clientlibs/sfdc-www/clientlibs_hgf_6327dc13.js","208","413","/embeddedservice/5.0/utils/common.min.js","1918","42936","GET","-1","1918","","200","298","gzip","","3848","3695","3840","3840","3848","8","1710","3848","659","76","77","1","0","","","","","3273","","","0","","","","appendChild","",
"161.71.10.172","8","417","188","1000016246.183","","","public,max-age=86400","0","211011_0C_2E","-1","HIGHEST","","","-1","187","50","-1","-1","85904","3852","443","http/1.1","100","3","https://service.force.com/embeddedservice/5.0/esw.min.css","-1","4027","4027","ssl/service.force.com:443","text/css","VeryHigh","33480","Tue, 12 Oct 2021 14:41:11 GMT","-1","-1","script","8D10F08D3D6459F87F7E617E15C2B5AF","service.force.com","4524","1000016246.183","0","100","1","-1","","-1","https://www.salesforce.com/etc/clientlibs/sfdc-www/clientlibs_hgf_6327dc13.js","-1","413","/embeddedservice/5.0/esw.min.css","-1","42936","GET","-1","-1","","200","-1","gzip","","4040","3852","4039","4039","4040","1","3852","4040","188","77","78","1","0","","","","","8794","","","","","","","appendChild","",
"161.71.10.172","8","418","84","1000016246.184","","","public,max-age=86400","0","211011_0C_2E","-1","LOWEST","","","-1","84","50","-1","-1","85904","4040","443","http/1.1","100","3","https://service.force.com/embeddedservice/5.0/client/liveagent.esw.min.js","-1","5758","5758","ssl/service.force.com:443","application/x-javascript","Low","33480","Tue, 12 Oct 2021 14:41:11 GMT","-1","-1","script","8D10F08D3D6459F87F7E617E15C2B5AF","service.force.com","6271","1000016246.184","0","100","1","-1","","-1","https://www.salesforce.com/etc/clientlibs/sfdc-www/clientlibs_hgf_6327dc13.js","-1","413","/embeddedservice/5.0/client/liveagent.esw.min.js","-1","42936","GET","-1","-1","","200","-1","gzip","","4124","4040","4124","4124","4124","0","4040","4124","84","78","79","1","0","","","","","20266","","","1","","","","appendChild","",
"23.73.140.154","9","815","72","1000016246.177","","","","-1","211011_0C_2E","3785","MEDIUM","","","-1","72","-1","3785","-1","","4062","443","http/1.1","-1","3","https://c.go-mpulse.net/api/config.json?key=NCPYV-VGJPP-N4J93-8HN3B-8B6S3&d=www.salesforce.com&t=5446546&v=1.720.0&if=&sl=0&si=7cb0bbd5-e49f-4626-a5a0-5197d4dd9b6f-r0tiic&plugins=AK,ConfigOverride,Continuity,PageParams,IFrameDelay,AutoXHR,SPA,History,Angular,Backbone,Ember,RT,CrossDomain,BW,PaintTiming,NavigationTiming,ResourceTiming,Memory,CACHE_RELOAD,Errors,TPAnalytics,UserTiming,Akamai,Early,EventTiming,LOGN&acao=&ak.ai=638429","4062","176","","pm/ssl/c.go-mpulse.net:443","application/json","High","208827","","-1","-1","script","9C236ADB248A23E7D5DFF53BF93D130B","c.go-mpulse.net","176","1000016246.177","","-1","1","3619","","-1","https://s.go-mpulse.net/boomerang/NCPYV-VGJPP-N4J93-8HN3B-8B6S3","117","693","/api/config.json?key=NCPYV-VGJPP-N4J93-8HN3B-8B6S3&d=www.salesforce.com&t=5446546&v=1.720.0&if=&sl=0&si=7cb0bbd5-e49f-4626-a5a0-5197d4dd9b6f-r0tiic&plugins=AK,ConfigOverride,Continuity,PageParams,IFrameDelay,AutoXHR,SPA,History,Angular,Backbone,Ember,RT,CrossDomain,BW,PaintTiming,NavigationTiming,ResourceTiming,Memory,CACHE_RELOAD,Errors,TPAnalytics,UserTiming,Akamai,Early,EventTiming,LOGN&acao=&ak.ai=638429","3902","33270","GET","166","3902","","204","160","","","4134","4062","4134","4134","4134","0","3619","4134","515","79","80","1","0","","","","","","","","","","","","","",
"23.212.110.200","6","507","53","1000016246.186","","","max-age=3600","100","211011_0C_2E","-1","MEDIUM","","","-1","48","50","-1","-1","3600","4102","","HTTP/2","27","3","https://a.sfdcstatic.com/enterprise/salesforce/prod/6140/v14/oneTrust/scripttemplates/6.14.0/assets/otCenterRounded.json","-1","8880","8880","","application/json","High","125876","Mon, 11 Oct 2021 15:49:28 GMT","-1","-1","script","8D10F08D3D6459F87F7E617E15C2B5AF","a.sfdcstatic.com","9115","1000016246.186","6469","100","1","-1","","-1","https://a.sfdcstatic.com/enterprise/salesforce/prod/6140/v14/oneTrust/scripttemplates/6.14.0/otBannerSdk.js","-1","354","/enterprise/salesforce/prod/6140/v14/oneTrust/scripttemplates/6.14.0/assets/otCenterRounded.json","-1","","GET","-1","-1","","200","-1","","Akamai","4155","4102","4150","4150","4155","5","4102","4155","53","80","81","1","0","7","220","True","0","8880","","","","","","","","",
"23.212.110.200","6","502","132","1000016246.187","","","max-age=3600","100","211011_0C_2E","-1","MEDIUM","","","-1","63","50","-1","-1","3600","4102","","HTTP/2","25","3","https://a.sfdcstatic.com/enterprise/salesforce/prod/6140/v14/oneTrust/scripttemplates/6.14.0/assets/v2/otPcTab.json","-1","46467","46467","","application/json","High","125876","Mon, 11 Oct 2021 15:49:28 GMT","-1","-1","script","8D10F08D3D6459F87F7E617E15C2B5AF","a.sfdcstatic.com","46793","1000016246.187","34582","100","1","-1","","-1","https://a.sfdcstatic.com/enterprise/salesforce/prod/6140/v14/oneTrust/scripttemplates/6.14.0/otBannerSdk.js","-1","354","/enterprise/salesforce/prod/6140/v14/oneTrust/scripttemplates/6.14.0/assets/v2/otPcTab.json","-1","","GET","-1","-1","","200","-1","","Akamai","4234","4102","4165","4165","4234","69","4102","4234","132","81","82","1","0","9","220","True","7","46467","","","","","","","","",
"161.71.10.172","8","597","80","11B21D8F669DF810BD4A79DC2921475D","","","public,max-age=86400","-1","211011_0C_2E","-1","HIGHEST","","","-1","78","-1","-1","-1","","4157","443","http/1.1","100","3","https://service.force.com/embeddedservice/5.0/esw.html?parent=https://www.salesforce.com/products/platform/products/force/?sfdc-redirect=300","-1","160","160","ssl/service.force.com:443","text/html","VeryHigh","33480","Tue, 12 Oct 2021 08:21:30 GMT","-1","-1","script","1821F554A01D4B1D095ADCDE57504F99","service.force.com","725","11B21D8F669DF810BD4A79DC2921475D","0","100","1","-1","","-1","https://www.salesforce.com/etc/clientlibs/sfdc-www/clientlibs_hgf_6327dc13.js","-1","413","/embeddedservice/5.0/esw.html?parent=https://www.salesforce.com/products/platform/products/force/?sfdc-redirect=300","-1","42936","GET","-1","-1","","200","-1","gzip","","4237","4157","4235","4235","4237","2","4157","4237","80","82","83","1","0","","","","","194","","","","","","","appendChild","",
"161.71.10.172","5","468","73","1000016246.190","","","public,max-age=86400","0","211011_0C_2E","-1","MEDIUM","","","-1","72","50","-1","-1","85904","4292","443","http/1.1","100","3","https://service.force.com/embeddedservice/5.0/eswFrame.min.js","-1","1804","1804","ssl/service.force.com:443","application/x-javascript","High","","Tue, 12 Oct 2021 14:41:12 GMT","-1","-1","parser","1821F554A01D4B1D095ADCDE57504F99","service.force.com","2317","1000016246.190","0","100","1","-1","","-1","https://service.force.com/embeddedservice/5.0/esw.html?parent=https://www.salesforce.com/products/platform/products/force/?sfdc-redirect=300","-1","413","/embeddedservice/5.0/eswFrame.min.js","-1","42936","GET","-1","-1","","200","-1","gzip","","4365","4292","4364","4364","4365","1","4292","4365","73","83","84","1","0","","","","","4834","","","2","4","","","","",
"161.71.10.172","8","477","70","1000016246.192","","","public,max-age=86400","0","211011_0C_2E","-1","LOWEST","","","-1","69","50","-1","-1","85904","4368","443","http/1.1","100","3","https://service.force.com/embeddedservice/5.0/frame/session.esw.min.js","-1","768","768","ssl/service.force.com:443","application/x-javascript","Low","321","Tue, 12 Oct 2021 14:41:12 GMT","-1","-1","script","1821F554A01D4B1D095ADCDE57504F99","service.force.com","1280","1000016246.192","0","100","1","-1","","-1","https://service.force.com/embeddedservice/5.0/eswFrame.min.js","-1","413","/embeddedservice/5.0/frame/session.esw.min.js","-1","42936","GET","-1","-1","","200","-1","gzip","","4438","4368","4437","4437","4438","1","4368","4438","70","84","85","1","0","","","","","2371","","","0","","","","e.loadFeatureScript","",
"161.71.10.172","8","479","74","1000016246.193","","","public,max-age=86400","0","211011_0C_2E","-1","LOWEST","","","-1","74","50","3852","-1","85908","4369","443","http/1.1","100","3","https://service.force.com/embeddedservice/5.0/frame/broadcast.esw.min.js","4097","779","779","ssl/service.force.com:443","application/x-javascript","Low","321","Tue, 12 Oct 2021 14:41:16 GMT","-1","-1","script","1821F554A01D4B1D095ADCDE57504F99","service.force.com","1291","1000016246.193","0","100","1","-1","","-1","https://service.force.com/embeddedservice/5.0/eswFrame.min.js","179","707","/embeddedservice/5.0/frame/broadcast.esw.min.js","4031","42954","GET","-1","4031","","200","66","gzip","","4443","4369","4443","4443","4443","0","3852","4443","319","85","86","1","0","","","","","2250","","","0","","","","e.loadFeatureScript","",
"161.71.10.172","8","478","77","1000016246.194","","","public,max-age=86400","0","211011_0C_2E","-1","LOWEST","","","-1","77","50","-1","-1","85904","4448","443","http/1.1","100","3","https://service.force.com/embeddedservice/5.0/frame/chasitor.esw.min.js","-1","5016","5016","ssl/service.force.com:443","application/x-javascript","Low","321","Tue, 12 Oct 2021 14:41:12 GMT","-1","-1","script","1821F554A01D4B1D095ADCDE57504F99","service.force.com","5486","1000016246.194","0","100","1","-1","","-1","https://service.force.com/embeddedservice/5.0/eswFrame.min.js","-1","707","/embeddedservice/5.0/frame/chasitor.esw.min.js","-1","42954","GET","-1","-1","","200","-1","gzip","","4525","4448","4525","4525","4525","0","4448","4525","77","86","87","1","0","","","","","22966","","","1","","","","e.loadFeatureScript","",
"23.212.110.147","","1432","47","1000016246.195","","","private, max-age=4207784, s-maxage=10","100","211011_0C_2E","-1","MEDIUM","","","-1","46","100","-1","-1","4207784","4449","","HTTP/2","100","3","https://www.salesforce.com/etc/designs/sfdc-www/en_us/favicon.ico","-1","762","762","","image/vnd.microsoft.icon","High","","Mon, 29 Nov 2021 07:39:12 GMT","-1","-1","other","8D10F08D3D6459F87F7E617E15C2B5AF","www.salesforce.com","1101","1000016246.195","0","100","1","-1","","-1","","-1","127","/etc/designs/sfdc-www/en_us/favicon.ico","-1","","GET","-1","-1","","200","-1","gzip","Akamai","4496","4449","4495","4495","4496","1","4449","4496","47","87","88","1","0","113","220","True","0","5430","","","","","","","","",
"161.71.10.172","8","415","81","1000016246.197","","","public,max-age=86400","0","211011_0C_2E","-1","LOWEST","","","-1","80","50","-1","-1","85904","4452","443","http/1.1","100","3","https://service.force.com/embeddedservice/5.0/client/invite.esw.min.js","-1","4477","4477","ssl/service.force.com:443","application/x-javascript","Low","33480","Tue, 12 Oct 2021 14:41:12 GMT","-1","-1","script","8D10F08D3D6459F87F7E617E15C2B5AF","service.force.com","4990","1000016246.197","0","100","1","-1","","-1","https://www.salesforce.com/etc/clientlibs/sfdc-www/clientlibs_hgf_6327dc13.js","-1","413","/embeddedservice/5.0/client/invite.esw.min.js","-1","42936","GET","-1","-1","","200","-1","gzip","","4533","4452","4532","4532","4533","1","4452","4533","81","88","89","1","0","","","","","18862","","","1","","","","appendChild","",
"161.71.10.172","8","482","69","1000016246.198","","","public,max-age=86400","0","211011_0C_2E","-1","LOWEST","","","-1","69","50","-1","-1","85942","4529","443","http/1.1","100","3","https://service.force.com/embeddedservice/5.0/frame/filetransfer.esw.min.js","-1","231","231","ssl/service.force.com:443","application/x-javascript","Low","321","Tue, 12 Oct 2021 14:41:50 GMT","-1","-1","script","1821F554A01D4B1D095ADCDE57504F99","service.force.com","743","1000016246.198","0","100","1","-1","","-1","https://service.force.com/embeddedservice/5.0/eswFrame.min.js","-1","707","/embeddedservice/5.0/frame/filetransfer.esw.min.js","-1","42954","GET","-1","-1","","200","-1","gzip","","4598","4529","4598","4598","4598","0","4529","4598","69","89","90","1","0","","","","","473","","","0","","","","e.loadFeatureScript","",
"161.71.10.172","8","409","73","1000016246.200","","","public,max-age=86400","0","211011_0C_2E","-1","LOWEST","","","-1","72","50","-1","-1","85904","4539","443","http/1.1","100","3","https://service.force.com/embeddedservice/5.0/utils/inert.min.js","-1","2469","2469","ssl/service.force.com:443","application/x-javascript","Low","33480","Tue, 12 Oct 2021 14:41:12 GMT","-1","-1","script","8D10F08D3D6459F87F7E617E15C2B5AF","service.force.com","2982","1000016246.200","0","100","1","-1","","-1","https://www.salesforce.com/etc/clientlibs/sfdc-www/clientlibs_hgf_6327dc13.js","-1","413","/embeddedservice/5.0/utils/inert.min.js","-1","42936","GET","-1","-1","","200","-1","gzip","","4612","4539","4611","4611","4612","1","4539","4612","73","90","91","1","0","","","","","8294","","","1","0","","","appendChild","",
"54.84.52.201","10","480","140","1000016246.188","","","","-1","211011_0C_2E","4238","MEDIUM","","","-1","140","-1","4238","-1","","4634","443","http/1.1","-1","3","https://logx.optimizely.com/v1/events","4634","363","","pm/ssl/logx.optimizely.com:443","text/plain","High","23767","","-1","-1","script","8D10F08D3D6459F87F7E617E15C2B5AF","logx.optimizely.com","363","1000016246.188","","-1","1","4195","","-1","https://cdn.optimizely.com/public/10681260716/17965891249/790_423853fc691a5983015b0738479ac2efb5c68617da0158d3f52e2e9a586d5ae1_tracking.js","127","735","/v1/events","4365","34106","POST","43","4365","","204","269","","","4774","4634","4774","4774","4774","0","4195","4774","579","91","92","1","0","","","","","","","","","","","","","",
"13.109.185.111","8","639","148","1000016246.196","","","no-cache","-1","211011_0C_2E","4505","LOWEST","","","-1","148","-1","4505","-1","","4920","443","http/1.1","100","3","https://d.la2-c1-ia4.salesforceliveagent.com/chat/rest/EmbeddedService/EmbeddedServiceConfig.jsonp?Settings.prefix=EmbeddedService&org_id=00D000000000062&EmbeddedServiceConfig.configName=Sales&callback=embedded_svc.liveAgentAPI.handleChatSettings&version=48&EmbeddedServiceConfig.language=en-US","4920","3646","3646","ssl/d.la2-c1-ia4.salesforceliveagent.com:443","text/javascript","Low","33480","-1","-1","-1","script","8D10F08D3D6459F87F7E617E15C2B5AF","d.la2-c1-ia4.salesforceliveagent.com","3646","1000016246.196","0","0","1","4452","","-1","https://www.salesforce.com/etc/clientlibs/sfdc-www/clientlibs_hgf_6327dc13.js","132","777","/chat/rest/EmbeddedService/EmbeddedServiceConfig.jsonp?Settings.prefix=EmbeddedService&org_id=00D000000000062&EmbeddedServiceConfig.configName=Sales&callback=embedded_svc.liveAgentAPI.handleChatSettings&version=48&EmbeddedServiceConfig.language=en-US","4637","45738","GET","53","4637","","200","283","gzip","","5068","4920","5068","5068","5068","0","4452","5068","616","92","93","1","0","","","","","15950","","","1","","","","appendChild","",
"13.109.185.111","8","632","139","1000016246.199","","","no-cache","-1","211011_0C_2E","-1","LOWEST","","","-1","139","-1","4538","-1","","4941","443","http/1.1","100","3","https://d.la2-c1-ia4.salesforceliveagent.com/chat/rest/Visitor/Settings.jsonp?Settings.prefix=Visitor&Settings.buttonIds=[5733y000000MDKV]&Settings.updateBreadcrumb=1&callback=embedded_svc.liveAgentAPI.connection.handlePing&deployment_id=57230000000DmsR&org_id=00D000000000062&version=48","4941","898","898","ssl/d.la2-c1-ia4.salesforceliveagent.com:443","text/javascript","Low","33480","-1","-1","-1","script","8D10F08D3D6459F87F7E617E15C2B5AF","d.la2-c1-ia4.salesforceliveagent.com","898","1000016246.199","0","0","1","-1","","-1","https://www.salesforce.com/etc/clientlibs/sfdc-www/clientlibs_hgf_6327dc13.js","131","792","/chat/rest/Visitor/Settings.jsonp?Settings.prefix=Visitor&Settings.buttonIds=[5733y000000MDKV]&Settings.updateBreadcrumb=1&callback=embedded_svc.liveAgentAPI.connection.handlePing&deployment_id=57230000000DmsR&org_id=00D000000000062&version=48","4669","45740","GET","-1","4669","","200","272","gzip","","5080","4941","5080","5080","5080","0","4538","5080","542","93","94","1","0","","","","","785","","","4","","","","appendChild","",
"184.31.10.133","","382","57","6C14A0848B0D79CC0EA5569AFBE251B5","","","max-age=0, no-cache, no-store","-1","211011_0C_2E","3","HIGHEST","","","-1","57","-1","3","-1","","58","80","http/1.1","-1","3","http://force.com/","-1","0","","force.com:80","","VeryHigh","","Mon, 11 Oct 2021 14:49:41 GMT","-1","-1","script","868787FC0DE2556E50C219C39E841E26","force.com","0","6C14A0848B0D79CC0EA5569AFBE251B5","","-1","0","2","","-1","","55","104","/","-1","36642","GET","1","58","","301","-1","","","115","58","115","115","115","0","2","115","113","0","1","2","0","","","","","","","","","","","","","",
"23.212.110.161","","396","454","6C14A0848B0D79CC0EA5569AFBE251B5-1","","","","-1","211011_0C_2E","117","VeryHigh","","","-1","454","-1","117","-1","","234","443","HTTP/2","-1","3","https://www.force.com/","234","0","","ssl/www.force.com:443","","VeryHigh","","","-1","-1","script","868787FC0DE2556E50C219C39E841E26","www.force.com","0","6C14A0848B0D79CC0EA5569AFBE251B5","","-1","1","117","","-1","","35","116","/","152","58684","GET","0","152","","301","82","","","688","234","688","688","688","0","117","688","571","1","2","2","0","1","256","True","0","","","","","","","","","",
"23.212.110.147","","452","94","6C14A0848B0D79CC0EA5569AFBE251B5-2","","","max-age=167, s-maxage=10","100","211011_0C_2E","690","VeryHigh","","","-1","67","-1","690","-1","","768","443","HTTP/2","100","3","https://www.salesforce.com/products/platform/products/force/?sfdc-redirect=300","768","18327","18327","ssl/www.salesforce.com:443","text/html","VeryHigh","","Mon, 11 Oct 2021 14:52:29 GMT","-1","-1","script","868787FC0DE2556E50C219C39E841E26","www.salesforce.com","18750","6C14A0848B0D79CC0EA5569AFBE251B5","0","100","1","690","","-1","","33","126","/products/platform/products/force/?sfdc-redirect=300","723","58982","GET","0","723","","200","45","gzip","Akamai","862","768","835","835","862","27","690","862","172","2","3","2","0","1","256","True","0","134212","1","1","27","1","","","","",
"23.212.110.147","47","495","189","1000017023.4","","","max-age=2592000, s-maxage=10","100","211011_0C_2E","-1","MEDIUM","","","-1","112","100","-1","-1","2592000","851","","HTTP/2","-1","3","https://www.salesforce.com/etc/clientlibs/sfdc-aem-master/clientlibs_base/fonts/SalesforceSans-Regular.woff2","-1","27684","","","font/woff2","High","","Wed, 10 Nov 2021 14:49:42 GMT","-1","-1","parser","868787FC0DE2556E50C219C39E841E26","www.salesforce.com","28064","1000017023.4","","100","1","-1","","-1","https://www.salesforce.com/products/platform/products/force/?sfdc-redirect=300","-1","126","/etc/clientlibs/sfdc-aem-master/clientlibs_base/fonts/SalesforceSans-Regular.woff2","-1","","GET","-1","-1","","200","-1","","Akamai","1040","851","963","963","1040","77","851","1040","189","3","4","2","0","3","220","True","1","27684","","","","","","","","",
"23.212.110.147","82","457","454","1000017023.8","","","max-age=1209600, s-maxage=10","100","211011_0C_2E","-1","HIGHEST","","","-1","202","100","-1","-1","1209600","852","","HTTP/2","100","3","https://www.salesforce.com/etc.bundles/sfdc-www/bundles/all.bundle.982efcc762d13f809808.css","-1","66623","66623","","text/css","VeryHigh","","Mon, 25 Oct 2021 14:49:42 GMT","-1","-1","parser","868787FC0DE2556E50C219C39E841E26","www.salesforce.com","67087","1000017023.8","0","100","1","-1","","-1","https://www.salesforce.com/products/platform/products/force/?sfdc-redirect=300","-1","126","/etc.bundles/sfdc-www/bundles/all.bundle.982efcc762d13f809808.css","-1","","GET","-1","-1","","200","-1","br","Akamai","1306","852","1054","1054","1306","252","852","1306","454","4","5","2","0","5","256","True","1","654171","","","","","","","","",
"23.212.110.147","50","489","596","1000017023.7","","","max-age=2592000, s-maxage=10","100","211011_0C_2E","-1","MEDIUM","","","-1","572","100","-1","-1","2592000","853","","HTTP/2","-1","3","https://www.salesforce.com/etc/clientlibs/sfdc-aem-master/clientlibs_base/fonts/salesforce-icons.woff2","-1","15056","","","font/woff2","High","","Wed, 10 Nov 2021 14:49:42 GMT","-1","-1","parser","868787FC0DE2556E50C219C39E841E26","www.salesforce.com","15391","1000017023.7","","100","1","-1","","-1","https://www.salesforce.com/products/platform/products/force/?sfdc-redirect=300","-1","126","/etc/clientlibs/sfdc-aem-master/clientlibs_base/fonts/salesforce-icons.woff2","-1","","GET","-1","-1","","200","-1","","Akamai","1449","853","1425","1425","1449","24","853","1449","596","5","6","2","0","13","220","True","11","15056","","","","","","","","",
"23.212.110.147","82","467","455","1000017023.9","","","max-age=1209600, s-maxage=10","100","211011_0C_2E","-1","HIGHEST","","","-1","370","100","-1","-1","1209600","853","","HTTP/2","100","3","https://www.salesforce.com/etc.bundles/sfdc-www/bundles/sfdc-liveChat.bundle.982efcc762d13f809808.css","-1","1751","1751","","text/css","VeryHigh","","Mon, 25 Oct 2021 14:49:42 GMT","-1","-1","parser","868787FC0DE2556E50C219C39E841E26","www.salesforce.com","2070","1000017023.9","0","100","1","-1","","-1","https://www.salesforce.com/products/platform/products/force/?sfdc-redirect=300","-1","126","/etc.bundles/sfdc-www/bundles/sfdc-liveChat.bundle.982efcc762d13f809808.css","-1","","GET","-1","-1","","200","-1","br","Akamai","1308","853","1223","1223","1308","85","853","1308","455","6","7","2","0","7","256","True","5","9075","","","","","","","","",
"23.212.110.147","83","464","604","1000017023.10","","","max-age=1209600, s-maxage=10","100","211011_0C_2E","-1","MEDIUM","","","-1","604","100","-1","-1","1209600","853","","HTTP/2","100","3","https://www.salesforce.com/etc.bundles/sfdc-www/bundles/vendors~scriptloader~utils.bundle.1cb6b181ee19bf98f0ee.js","-1","5125","5125","","application/javascript","High","","Mon, 25 Oct 2021 14:49:42 GMT","-1","-1","parser","868787FC0DE2556E50C219C39E841E26","www.salesforce.com","5463","1000017023.10","0","100","1","-1","","-1","https://www.salesforce.com/products/platform/products/force/?sfdc-redirect=300","-1","126","/etc.bundles/sfdc-www/bundles/vendors~scriptloader~utils.bundle.1cb6b181ee19bf98f0ee.js","-1","","GET","-1","-1","","200","-1","br","Akamai","1457","853","1457","1457","1457","0","853","1457","604","7","8","2","0","15","220","True","13","15435","","","2","","","","","",
