"ip_addr","initiator_line","bytesOut","load_ms","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","http2_stream_id","http2_stream_weight","http2_stream_exclusive","objectSizeUncompressed","final_base_page","http2_stream_dependency","is_base_page","cpu.EvaluateScript","cpu.FunctionCall","initiator_function","score_progressive_jpeg","jpeg_scan_count",
"13.226.88.248","53","521","148","1000018011.8","","","","100","211011_VY_21","792","HIGHEST","","","-1","148","0","792","-1","0","965","443","HTTP/2","100","3","https://st2.zoom.us/static/5.2.2415/css/swiper-4.5.0.min.css","964","3547","3547","ssl/st2.zoom.us:443","text/css","VeryHigh","","","-1","-1","parser","031BD66EF7B3A27101B76D05C4D1CB23","st2.zoom.us","3547","1000018011.8","0","100","1","748","","-1","https://zoom.us/","39","189","/static/5.2.2415/css/swiper-4.5.0.min.css","831","48976","GET","44","831","","200","133","gzip","Amazon CloudFront","1113","965","1113","1113","1113","0","748","1113","364","10","11","1","0","13","","","19778","","","","","","","","",
"13.226.88.248","2261","539","71","1000018011.75","","","","100","211011_VY_21","-1","HIGHEST","","","-1","71","0","893","-1","0","1051","443","HTTP/2","-1","3","https://st3.zoom.us/static/5.2.2415/css/meetings/meeting_delete_dialog.min.css","1051","371","","ssl/st3.zoom.us:443","text/css","VeryHigh","","","-1","-1","parser","031BD66EF7B3A27101B76D05C4D1CB23","st3.zoom.us","818","1000018011.75","","100","1","-1","","-1","https://zoom.us/","72","257","/static/5.2.2415/css/meetings/meeting_delete_dialog.min.css","965","48980","GET","-1","965","","200","86","","Amazon CloudFront","1122","1051","1122","1122","1122","0","893","1122","229","11","12","1","0","17","","","371","","","","","","","","",
"13.226.88.248","1947","503","225","1000018011.62","","","","100","211011_VY_21","-1","LOW","","","-1","68","0","-1","-1","0","1123","","HTTP/2","100","3","https://st3.zoom.us/static/5.2.2415/js/lib/vue/vue.min.js","-1","110505","110505","","application/javascript","Medium","","","-1","-1","parser","031BD66EF7B3A27101B76D05C4D1CB23","st3.zoom.us","110505","1000018011.62","0","100","1","-1","","-1","https://zoom.us/","-1","184","/static/5.2.2415/js/lib/vue/vue.min.js","-1","","GET","-1","-1","","200","-1","gzip","Amazon CloudFront","1348","1123","1191","1191","1348","157","1123","1348","225","12","13","1","0","19","","","417914","","","","36","0","","","",
"52.202.62.235","95","574","222","1000018011.83","","","","0","211011_VY_21","-1","HIGHEST","","","-1","222","0","-1","-1","0","1129","","HTTP/2","100","3","https://zoom.us/csrf_js","-1","1309","1309","","text/plain","VeryHigh","23","","-1","-1","script","031BD66EF7B3A27101B76D05C4D1CB23","zoom.us","1309","1000018011.83","0","100","1","-1","","-1","https://zoom.us/csrf_js","-1","115","/csrf_js","-1","","POST","-1","-1","","200","-1","gzip","","1351","1129","1351","1351","1351","0","1129","1351","222","13","14","1","0","5","256","True","54","","0","","226","1","XMLHttpRequest.send","","",
"13.226.88.248","1948","559","160","1000018011.63","","","","100","211011_VY_21","-1","MEDIUM","","","-1","68","0","-1","-1","0","1352","","HTTP/2","100","3","https://st2.zoom.us/static/5.2.2415/js/lib/vue/zoom-components.min.js","-1","70120","70120","","application/javascript","Medium","","","-1","-1","parser","031BD66EF7B3A27101B76D05C4D1CB23","st2.zoom.us","70120","1000018011.63","0","100","1","-1","","-1","https://zoom.us/","-1","184","/static/5.2.2415/js/lib/vue/zoom-components.min.js","-1","","GET","-1","-1","","200","-1","gzip","Amazon CloudFront","1512","1352","1420","1420","1512","92","1352","1512","160","14","15","1","0","21","","","251241","","","","29","","","","",
"13.226.88.248","578","584","475","1000018011.13","0","","","100","211011_VY_21","-1","MEDIUM","2484","","-1","475","0","-1","100","0","1361","","HTTP/2","-1","3","https://st1.zoom.us/static/5.2.2415/image/new/ZoomLogo.png","-1","2484","","","image/png","Low","","","-1","-1","parser","031BD66EF7B3A27101B76D05C4D1CB23","st1.zoom.us","2930","1000018011.13","","100","1","-1","","-1","https://zoom.us/","-1","184","/static/5.2.2415/image/new/ZoomLogo.png","-1","","GET","-1","-1","","200","-1","","Amazon CloudFront","1836","1361","1836","1836","1836","0","1361","1836","475","15","16","1","0","43","147","True","2484","","41","","","","","","",
"13.226.88.248","775","593","489","1000018011.15","0","","","100","211011_VY_21","-1","MEDIUM","610","","-1","489","0","-1","100","0","1361","","HTTP/2","-1","3","https://st3.zoom.us/static/5.2.2415/image/new/home/button-pause.png","-1","610","","","image/png","Low","","","-1","-1","parser","031BD66EF7B3A27101B76D05C4D1CB23","st3.zoom.us","1058","1000018011.15","","100","1","-1","","-1","https://zoom.us/","-1","184","/static/5.2.2415/image/new/home/button-pause.png","-1","","GET","-1","-1","","200","-1","","Amazon CloudFront","1850","1361","1850","1850","1850","0","1361","1850","489","16","17","1","0","45","","","610","","","","","","","","",
"13.226.88.248","778","592","490","1000018011.16","0","","","100","211011_VY_21","-1","LOWEST","750","","-1","489","0","-1","100","0","1361","","HTTP/2","-1","3","https://st1.zoom.us/static/5.2.2415/image/new/home/button-play.png","-1","750","","","image/png","Low","","","-1","-1","parser","031BD66EF7B3A27101B76D05C4D1CB23","st1.zoom.us","1195","1000018011.16","","100","1","-1","","-1","https://zoom.us/","-1","184","/static/5.2.2415/image/new/home/button-play.png","-1","","GET","-1","-1","","200","-1","","Amazon CloudFront","1851","1361","1850","1850","1851","1","1361","1851","490","17","18","1","0","47","147","True","750","","45","","","","","","",
"13.226.88.248","804","576","495","1000018011.17","0","","","100","211011_VY_21","-1","LOWEST","1193","","-1","494","0","-1","100","0","1361","","HTTP/2","-1","3","https://st2.zoom.us/static/5.2.2415/image/Info.png","-1","1193","","","image/png","Low","","","-1","-1","parser","031BD66EF7B3A27101B76D05C4D1CB23","st2.zoom.us","1640","1000018011.17","","100","1","-1","","-1","https://zoom.us/","-1","184","/static/5.2.2415/image/Info.png","-1","","GET","-1","-1","","200","-1","","Amazon CloudFront","1856","1361","1855","1855","1856","1","1361","1856","495","18","19","1","0","49","","","1193","","","","","","","","",
"13.226.88.248","914","589","508","1000018011.18","0","","","100","211011_VY_21","-1","LOWEST","3528","","-1","508","0","-1","100","0","1361","","HTTP/2","-1","3","https://st1.zoom.us/static/5.2.2415/image/new/home/meetings.png","-1","3528","","","image/png","Low","","","-1","-1","parser","031BD66EF7B3A27101B76D05C4D1CB23","st1.zoom.us","3975","1000018011.18","","100","1","-1","","-1","https://zoom.us/","-1","184","/static/5.2.2415/image/new/home/meetings.png","-1","","GET","-1","-1","","200","-1","","Amazon CloudFront","1869","1361","1869","1869","1869","0","1361","1869","508","19","20","1","0","51","147","True","3528","","49","","","","","","",
