"ip_addr","initiator_line","bytesOut","load_ms","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","http2_stream_id","http2_stream_weight","http2_stream_exclusive","objectSizeUncompressed","final_base_page","http2_stream_dependency","is_base_page","cpu.EvaluateScript","cpu.FunctionCall","score_progressive_jpeg","jpeg_scan_count","initiator_function",
"79.133.176.230","2675","358","60","1000027712.33","","","max-age=120","0","211011_0F_25","-1","LOW","","","-1","57","0","-1","-1","109","2785","","HTTP/2","100","3","https://auto.sina.com.cn/sinaauto/2016/sinahome/chooseCars.js","-1","3780","3780","","application/x-javascript","Medium","","Mon, 11 Oct 2021 14:40:11 GMT","-1","-1","parser","8AE814C68133B15E0EB9C276D8A56456","auto.sina.com.cn","4410","1000027712.33","0","100","1","-1","","-1","https://www.sina.com.cn/","-1","119","/sinaauto/2016/sinahome/chooseCars.js","-1","","GET","-1","-1","","200","-1","gzip","","2845","2785","2842","2842","2845","3","2785","2845","60","10","11","1","0","17","","","18494","","","","1","7","","","",
"79.133.176.230","408","371","55","1000027712.8","0","","max-age=604800","0","211011_0F_25","-1","LOWEST","49","","-1","54","50","-1","100","293796","2938","","HTTP/2","-1","3","https://i0.sinaimg.cn/cha/images/c.gif","-1","49","","","image/gif","Low","","Thu, 14 Oct 2021 13:03:12 GMT","-1","-1","parser","8AE814C68133B15E0EB9C276D8A56456","i0.sinaimg.cn","818","1000027712.8","","100","1","-1","","-1","https://www.sina.com.cn/","-1","119","/cha/images/c.gif","-1","","GET","-1","-1","","200","-1","","","2993","2938","2992","2992","2993","1","2938","2993","55","11","12","1","0","19","","","49","","","","","","","","",
"79.133.176.230","1850","337","75","1000027712.28","","","max-age=120","0","211011_0F_25","-1","LOW","","","-1","56","0","-1","-1","73","3079","","HTTP/2","100","3","https://i.sso.sina.com.cn/js/ssologin.js","-1","13053","13053","","application/x-javascript","Medium","","Mon, 11 Oct 2021 14:41:03 GMT","-1","-1","parser","8AE814C68133B15E0EB9C276D8A56456","i.sso.sina.com.cn","13659","1000027712.28","0","100","1","-1","","-1","https://www.sina.com.cn/","-1","119","/js/ssologin.js","-1","","GET","-1","-1","","200","-1","gzip","","3154","3079","3135","3135","3154","19","3079","3154","75","12","13","1","0","21","","","42135","","","","4","","","","",
"79.133.176.230","1126","432","672","1000027712.15","18908","","max-age=31536000","0","211011_0F_25","-1","MEDIUM","25690","","-1","622","100","-1","26","31454035","3334","","HTTP/2","-1","3","https://n.sinaimg.cn/news/transform/350/w210h140/20211010/c9a8-f6d8d0093f9333115506c903c3a92fa8.jpg","-1","25690","","","image/jpeg","Low","","","-1","-1","parser","8AE814C68133B15E0EB9C276D8A56456","n.sinaimg.cn","26442","1000027712.15","","100","1","-1","","-1","https://www.sina.com.cn/","-1","119","/news/transform/350/w210h140/20211010/c9a8-f6d8d0093f9333115506c903c3a92fa8.jpg","-1","","GET","-1","-1","","200","-1","","","4006","3334","3956","3956","4006","50","3334","4006","672","13","14","1","0","33","","","25690","","","","","","0","1","",
"79.133.176.230","759","430","622","1000027712.13","6093","","max-age=31536000","0","211011_0F_25","-1","LOWEST","8839","","-1","607","100","-1","31","31484666","3334","","HTTP/2","-1","3","https://n.sinaimg.cn/www/transform/196/w116h80/20211011/5410-66769c1a2454cbd5df806b22a2420aef.jpg","-1","8839","","","image/jpeg","Low","","","-1","-1","parser","8AE814C68133B15E0EB9C276D8A56456","n.sinaimg.cn","9577","1000027712.13","","100","1","-1","","-1","https://www.sina.com.cn/","-1","119","/www/transform/196/w116h80/20211011/5410-66769c1a2454cbd5df806b22a2420aef.jpg","-1","","GET","-1","-1","","200","-1","","","3956","3334","3941","3941","3956","15","3334","3956","622","14","15","1","0","31","","","8839","","","","","","50","1","",
"79.133.176.230","631","384","505","1000027712.10","0","","max-age=31536000","0","211011_0F_25","-1","MEDIUM","147054","","-1","264","0","-1","100","-55157541","3334","","HTTP/2","-1","3","https://n.sinaimg.cn/finance/blackcat/pc/heimao.gif","-1","147054","","","image/gif","Low","","","-1","-1","parser","8AE814C68133B15E0EB9C276D8A56456","n.sinaimg.cn","148053","1000027712.10","","100","1","-1","","-1","https://www.sina.com.cn/","-1","119","/finance/blackcat/pc/heimao.gif","-1","","GET","-1","-1","","200","-1","","","3839","3334","3598","3598","3839","241","3334","3839","505","15","16","1","0","25","","","147054","","","","","","","","",
"79.133.176.230","670","425","569","1000027712.11","26563","","max-age=31536000","0","211011_0F_25","-1","MEDIUM","36177","","-1","510","100","-1","26","31338677","3334","","HTTP/2","-1","3","https://n.sinaimg.cn/default/284/w120h164/20211009/9fe1-dfe727821483f029b691d7a08d569600.jpg","-1","36177","","","image/jpeg","Low","","","-1","-1","parser","8AE814C68133B15E0EB9C276D8A56456","n.sinaimg.cn","36965","1000027712.11","","100","1","-1","","-1","https://www.sina.com.cn/","-1","119","/default/284/w120h164/20211009/9fe1-dfe727821483f029b691d7a08d569600.jpg","-1","","GET","-1","-1","","200","-1","","","3903","3334","3844","3844","3903","59","3334","3903","569","16","17","1","0","27","","","36177","","","","","","0","1","",
"79.133.176.230","677","404","601","1000027712.12","12820","","max-age=31536000","0","211011_0F_25","-1","LOWEST","14131","","-1","577","100","-1","9","29453227","3334","","HTTP/2","-1","3","https://n.sinaimg.cn/default/60/w30h30/20190511/9ada-hwsffzc4442733.jpg","-1","14131","","","image/jpeg","Low","","","-1","-1","parser","8AE814C68133B15E0EB9C276D8A56456","n.sinaimg.cn","14750","1000027712.12","","100","1","-1","","-1","https://www.sina.com.cn/","-1","119","/default/60/w30h30/20190511/9ada-hwsffzc4442733.jpg","-1","","GET","-1","-1","","200","-1","","","3935","3334","3911","3911","3935","24","3334","3935","601","17","18","1","0","29","","","14131","","","","","","0","1","",
"79.133.176.230","139","344","264","1000027712.7","","","max-age=31536000","0","211011_0F_25","-1","MEDIUM","","","-1","92","100","-1","-1","17053212","3334","","HTTP/2","35","3","https://n.sinaimg.cn/ent/js/lib/jquery-1.7.2.js","-1","94938","94938","","text/javascript","High","","","-1","-1","parser","8AE814C68133B15E0EB9C276D8A56456","n.sinaimg.cn","95635","1000027712.7","61236","100","1","-1","","-1","https://www.sina.com.cn/","-1","119","/ent/js/lib/jquery-1.7.2.js","-1","","GET","-1","-1","","200","-1","","","3598","3334","3426","3426","3598","172","3334","3598","264","18","19","1","0","23","","","94938","","","","20","26","","","",
"79.133.176.230","7035","374","422","1000027712.195","","","max-age=120","0","211011_0F_25","-1","MEDIUM","","","-1","405","0","-1","-1","14","3627","","HTTP/2","100","3","https://www.sina.com.cn/edublk/college_json.js","-1","21794","21794","","application/x-javascript","Medium","","Mon, 11 Oct 2021 14:39:39 GMT","-1","-1","parser","8AE814C68133B15E0EB9C276D8A56456","www.sina.com.cn","22467","1000027712.195","0","100","1","-1","","-1","https://www.sina.com.cn/","-1","119","/edublk/college_json.js","-1","","GET","-1","-1","","200","-1","gzip","","4049","3627","4032","4032","4049","17","3627","4049","422","19","20","1","0","35","183","True","143835","","0","","3","","","","",
