time,power_consumption.power,,
2021-12-23T02:28:24.516+05:00,0,huaban.com,2021-12-23T02:27:48.404+05:00
2021-12-23T02:28:25.020+05:00,0.252590289,huaban.com,2021-12-23T02:27:48.404+05:00
2021-12-23T02:28:25.523+05:00,0,huaban.com,2021-12-23T02:27:48.404+05:00
2021-12-23T02:28:26.025+05:00,0.107087024,huaban.com,2021-12-23T02:27:48.404+05:00
2021-12-23T02:28:26.528+05:00,0,huaban.com,2021-12-23T02:27:48.404+05:00
2021-12-23T02:28:27.031+05:00,0.067585388,huaban.com,2021-12-23T02:27:48.404+05:00
2021-12-23T02:28:31.563+05:00,0.03100384,businessinsider.com,2021-12-23T02:28:31.549+05:00
2021-12-23T02:28:32.067+05:00,0.010791527,businessinsider.com,2021-12-23T02:28:31.549+05:00
2021-12-23T02:28:32.570+05:00,0,businessinsider.com,2021-12-23T02:28:31.549+05:00
2021-12-23T02:28:33.073+05:00,0.04838743,businessinsider.com,2021-12-23T02:28:31.549+05:00
2021-12-23T02:28:33.576+05:00,0,businessinsider.com,2021-12-23T02:28:31.549+05:00
2021-12-23T02:28:34.077+05:00,0.232009728,businessinsider.com,2021-12-23T02:28:31.549+05:00
2021-12-23T02:28:34.579+05:00,0,businessinsider.com,2021-12-23T02:28:31.549+05:00
2021-12-23T02:28:35.080+05:00,2.072456586,businessinsider.com,2021-12-23T02:28:31.549+05:00
2021-12-23T02:28:35.581+05:00,0,businessinsider.com,2021-12-23T02:28:31.549+05:00
2021-12-23T02:28:36.083+05:00,0.153437251,businessinsider.com,2021-12-23T02:28:31.549+05:00
2021-12-23T02:28:36.585+05:00,0.69110165,businessinsider.com,2021-12-23T02:28:31.549+05:00
2021-12-23T02:28:37.088+05:00,0.080097207,businessinsider.com,2021-12-23T02:28:31.549+05:00
2021-12-23T02:28:37.589+05:00,0.128239059,businessinsider.com,2021-12-23T02:28:31.549+05:00
2021-12-23T02:28:42.610+05:00,0.062273119,bhphotovideo.com,2021-12-23T02:28:42.124+05:00
2021-12-23T02:28:43.113+05:00,0,bhphotovideo.com,2021-12-23T02:28:42.124+05:00
2021-12-23T02:28:43.616+05:00,0,bhphotovideo.com,2021-12-23T02:28:42.124+05:00
2021-12-23T02:28:44.120+05:00,0.0568663,bhphotovideo.com,2021-12-23T02:28:42.124+05:00
2021-12-23T02:28:44.621+05:00,1.341023899,bhphotovideo.com,2021-12-23T02:28:42.124+05:00
2021-12-23T02:28:49.153+05:00,0,laodong.vn,2021-12-23T02:28:48.928+05:00
2021-12-23T02:28:49.656+05:00,0,laodong.vn,2021-12-23T02:28:48.928+05:00
2021-12-23T02:28:50.159+05:00,0,laodong.vn,2021-12-23T02:28:48.928+05:00
2021-12-23T02:28:50.662+05:00,0.014729492,laodong.vn,2021-12-23T02:28:48.928+05:00
2021-12-23T02:28:51.165+05:00,0.037686664,laodong.vn,2021-12-23T02:28:48.928+05:00
2021-12-23T02:28:51.667+05:00,0.036473782,laodong.vn,2021-12-23T02:28:48.928+05:00
2021-12-23T02:28:52.169+05:00,0,laodong.vn,2021-12-23T02:28:48.928+05:00
2021-12-23T02:28:52.671+05:00,0,laodong.vn,2021-12-23T02:28:48.928+05:00
2021-12-23T02:28:53.174+05:00,0.130226719,laodong.vn,2021-12-23T02:28:48.928+05:00
2021-12-23T02:28:53.676+05:00,0,laodong.vn,2021-12-23T02:28:48.928+05:00
2021-12-23T02:28:58.194+05:00,21.96065939,ikco.ir,2021-12-23T02:28:57.706+05:00
2021-12-23T02:28:58.696+05:00,6.539063147,ikco.ir,2021-12-23T02:28:57.706+05:00
2021-12-23T02:28:59.198+05:00,0,ikco.ir,2021-12-23T02:28:57.706+05:00
2021-12-23T02:28:59.700+05:00,0,ikco.ir,2021-12-23T02:28:57.706+05:00
2021-12-23T02:29:00.201+05:00,0.870400058,ikco.ir,2021-12-23T02:28:57.706+05:00
2021-12-23T02:29:00.703+05:00,0,ikco.ir,2021-12-23T02:28:57.706+05:00
2021-12-23T02:29:01.205+05:00,0,ikco.ir,2021-12-23T02:28:57.706+05:00
2021-12-23T02:29:01.721+05:00,0,ikco.ir,2021-12-23T02:28:57.706+05:00
2021-12-23T02:29:02.222+05:00,6.640861769,ikco.ir,2021-12-23T02:28:57.706+05:00
2021-12-23T02:29:02.724+05:00,0.055611896,ikco.ir,2021-12-23T02:28:57.706+05:00
2021-12-23T02:29:03.225+05:00,0.848228267,ikco.ir,2021-12-23T02:28:57.706+05:00
2021-12-23T02:29:03.727+05:00,0.035389342,ikco.ir,2021-12-23T02:28:57.706+05:00
2021-12-23T02:30:46.231+05:00,0,ensonhaber.com,2021-12-23T02:30:46.147+05:00
2021-12-23T02:30:46.733+05:00,0.081402616,ensonhaber.com,2021-12-23T02:30:46.147+05:00
2021-12-23T02:30:47.235+05:00,0,ensonhaber.com,2021-12-23T02:30:46.147+05:00
2021-12-23T02:30:47.736+05:00,0.213122395,ensonhaber.com,2021-12-23T02:30:46.147+05:00
2021-12-23T02:30:48.238+05:00,0.157334985,ensonhaber.com,2021-12-23T02:30:46.147+05:00
2021-12-23T02:30:48.739+05:00,0.017215343,ensonhaber.com,2021-12-23T02:30:46.147+05:00
2021-12-23T02:30:53.764+05:00,0.195062681,verizon.com,2021-12-23T02:30:53.262+05:00
