time,power_consumption.power,URL,Opening Time,Sum of sensor readings,count of sensor readings,average of sensor readings
2021-10-26T17:16:36.032+05:00,3.576163539,namnak.com,2021-10-26T17:16:28.716+0500,,,-
2021-10-26T17:16:36.534+05:00,6.565681911,namnak.com,2021-10-26T17:16:28.716+0500,,,-
2021-10-26T17:16:37.035+05:00,7.454709797,namnak.com,2021-10-26T17:16:28.716+0500,,,-
2021-10-26T17:16:37.537+05:00,2.686111123,namnak.com,2021-10-26T17:16:28.716+0500,,,-
2021-10-26T17:16:38.039+05:00,5.179584829,namnak.com,2021-10-26T17:16:28.716+0500,,,-
2021-10-26T17:16:38.541+05:00,6.740122596,namnak.com,2021-10-26T17:16:28.716+0500,,,-
2021-10-26T17:16:39.042+05:00,5.838848236,namnak.com,2021-10-26T17:16:28.716+0500,,,-
2021-10-26T17:16:39.544+05:00,2.511929207,namnak.com,2021-10-26T17:16:28.716+0500,,,-
2021-10-26T17:16:40.053+05:00,3.231694981,namnak.com,2021-10-26T17:16:28.716+0500,,,-
2021-10-26T17:16:40.554+05:00,5.705882319,namnak.com,2021-10-26T17:16:28.716+0500,,,-
2021-10-26T17:16:41.056+05:00,5.420963644,namnak.com,2021-10-26T17:16:28.716+0500,,,-
2021-10-26T17:16:41.557+05:00,2.565915684,namnak.com,2021-10-26T17:16:28.716+0500,,,-
2021-10-26T17:16:42.059+05:00,5.179862901,namnak.com,2021-10-26T17:16:28.716+0500,,,-
2021-10-26T17:16:42.560+05:00,7.327103294,namnak.com,2021-10-26T17:16:28.716+0500,,,-
2021-10-26T17:16:43.061+05:00,7.210073946,namnak.com,2021-10-26T17:16:28.716+0500,,,-
2021-10-26T17:16:43.562+05:00,9.525202969,namnak.com,2021-10-26T17:16:28.716+0500,,,-
2021-10-26T17:16:44.062+05:00,10.88019709,namnak.com,2021-10-26T17:16:28.716+0500,,,-
2021-10-26T17:16:44.564+05:00,5.522724511,namnak.com,2021-10-26T17:16:28.716+0500,,,-
2021-10-26T17:16:45.065+05:00,5.320698486,namnak.com,2021-10-26T17:16:28.716+0500,,,-
2021-10-26T17:16:45.567+05:00,3.742425526,namnak.com,2021-10-26T17:16:28.716+0500,,,-
2021-10-26T17:16:46.069+05:00,5.738865075,namnak.com,2021-10-26T17:16:28.716+0500,,,-
2021-10-26T17:16:46.571+05:00,6.742197255,namnak.com,2021-10-26T17:16:28.716+0500,,,-
2021-10-26T17:16:47.072+05:00,13.94408025,hootsuite.com,2021-10-26T17:16:46.779+0500,218.9639824,36,6.082332846
2021-10-26T17:16:47.573+05:00,7.152508493,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:16:48.075+05:00,1.825161387,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:16:48.576+05:00,2.622945143,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:16:49.077+05:00,0.494654627,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:16:49.579+05:00,0.738746818,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:16:50.080+05:00,2.491380794,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:16:50.581+05:00,4.00237215,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:16:51.082+05:00,3.238936227,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:16:51.583+05:00,4.346796099,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:16:52.085+05:00,1.123009827,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:16:52.587+05:00,2.223485466,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:16:53.089+05:00,1.252975877,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:16:53.590+05:00,0.80836961,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:16:54.091+05:00,6.087834031,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:16:54.592+05:00,10.53512851,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:16:55.093+05:00,4.050143504,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:16:55.594+05:00,4.782842111,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:16:56.095+05:00,7.94882349,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:16:56.596+05:00,19.53226601,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:16:57.097+05:00,8.363716904,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:16:57.598+05:00,7.560436943,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:16:58.099+05:00,9.166810389,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:16:58.601+05:00,8.43702779,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:16:59.102+05:00,6.052091353,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:16:59.604+05:00,2.762970572,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:17:00.105+05:00,5.102997129,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:17:00.606+05:00,7.92691213,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:17:01.112+05:00,6.989275048,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:17:01.613+05:00,5.550807731,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:17:02.114+05:00,15.9651903,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:17:02.615+05:00,8.382592327,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:17:03.116+05:00,7.711030138,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:17:03.617+05:00,7.303166705,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:17:04.118+05:00,7.021423876,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:17:04.620+05:00,5.465072673,hootsuite.com,2021-10-26T17:16:46.779+0500,,,-
2021-10-26T17:17:05.121+05:00,12.06258613,ebay.co.uk,2021-10-26T17:17:04.843+0500,232.5267367,36,6.459076019
2021-10-26T17:17:05.622+05:00,5.73984681,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:06.123+05:00,10.79591163,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:06.624+05:00,1.040318543,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:07.125+05:00,0.596545056,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:07.626+05:00,5.489361394,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:08.127+05:00,6.868823616,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:08.628+05:00,17.71716517,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:09.129+05:00,4.625502423,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:09.631+05:00,1.147625621,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:10.132+05:00,0.467969082,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:10.634+05:00,3.592367359,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:11.136+05:00,3.344741439,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:11.637+05:00,3.547131295,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:12.139+05:00,11.12767525,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:12.641+05:00,5.98543458,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:13.144+05:00,4.946003816,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:13.646+05:00,3.326628637,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:14.147+05:00,5.283970707,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:14.649+05:00,13.69797341,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:15.150+05:00,6.907539528,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:15.651+05:00,2.055023722,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:16.152+05:00,4.670701906,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:16.653+05:00,9.140251056,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:17.155+05:00,3.756403786,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:17.657+05:00,2.282770237,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:18.159+05:00,5.348833175,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:18.661+05:00,5.184366913,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:19.161+05:00,9.468278225,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:19.662+05:00,14.08289282,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:20.163+05:00,17.25738455,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:20.664+05:00,7.114501667,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:21.169+05:00,6.772132069,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:21.670+05:00,7.363477334,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:22.172+05:00,4.912344714,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:22.674+05:00,4.80625301,ebay.co.uk,2021-10-26T17:17:04.843+0500,,,-
2021-10-26T17:17:23.175+05:00,16.41964036,themeforest.net,2021-10-26T17:17:22.910+0500,173.2397468,36,4.812215189
2021-10-26T17:17:23.676+05:00,6.288102886,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:24.178+05:00,12.43340757,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:24.680+05:00,5.271201843,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:25.181+05:00,11.86249593,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:25.682+05:00,7.690985896,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:26.182+05:00,6.083361522,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:26.683+05:00,5.761402051,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:27.185+05:00,2.796713287,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:27.686+05:00,2.478895849,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:28.187+05:00,3.92822271,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:28.688+05:00,4.58269024,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:29.190+05:00,0.692883062,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:29.693+05:00,0.670262829,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:30.194+05:00,0.668930231,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:30.695+05:00,3.575246124,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:31.196+05:00,9.688692166,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:31.697+05:00,3.070921352,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:32.198+05:00,5.084461985,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:32.700+05:00,1.579956362,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:33.203+05:00,4.212691933,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:33.705+05:00,1.116942675,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:34.208+05:00,2.405576353,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:34.710+05:00,2.142037294,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:35.211+05:00,3.353754729,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:35.714+05:00,3.272274735,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:36.216+05:00,2.692402442,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:36.718+05:00,2.233259488,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:37.220+05:00,3.919981715,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:37.722+05:00,1.654720863,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:38.223+05:00,11.03191919,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:38.725+05:00,4.61478977,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:39.226+05:00,6.721569752,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:39.727+05:00,2.790190197,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:40.228+05:00,5.452739009,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:40.729+05:00,4.996422389,themeforest.net,2021-10-26T17:17:22.910+0500,,,-
2021-10-26T17:17:41.230+05:00,13.68801214,aliexpress.ru,2021-10-26T17:17:40.975+0500,229.1750966,36,6.365974907
2021-10-26T17:17:41.732+05:00,4.242256986,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:42.241+05:00,1.467528406,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:42.743+05:00,3.303765976,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:43.244+05:00,1.322935848,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:43.745+05:00,1.973386246,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:44.247+05:00,2.012932772,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:44.749+05:00,2.998367762,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:45.251+05:00,2.070142547,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:45.752+05:00,1.366044509,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:46.254+05:00,1.638580102,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:46.755+05:00,6.827623307,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:47.258+05:00,3.849547861,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:47.759+05:00,10.04922782,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:48.261+05:00,1.961157077,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:48.763+05:00,4.597227195,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:49.265+05:00,1.618441864,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:49.767+05:00,2.16125873,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:50.269+05:00,1.804901272,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:50.771+05:00,3.33304199,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:51.272+05:00,3.177150797,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:51.773+05:00,13.66733011,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:52.274+05:00,8.747387289,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:52.775+05:00,2.876168315,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:53.275+05:00,5.426416995,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:53.776+05:00,4.329219802,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:54.277+05:00,12.91565685,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:54.778+05:00,14.50104449,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:55.279+05:00,22.11842274,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:55.780+05:00,22.26441475,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:56.281+05:00,23.13878953,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:56.782+05:00,7.351816893,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:57.284+05:00,4.157296137,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:57.785+05:00,3.866960108,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:58.287+05:00,5.205019088,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:58.788+05:00,3.145622334,aliexpress.ru,2021-10-26T17:17:40.975+0500,,,-
2021-10-26T17:17:59.289+05:00,12.30877155,discord.com,2021-10-26T17:17:59.038+0500,157.1286532,36,4.364684811
2021-10-26T17:17:59.791+05:00,7.489052411,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:00.293+05:00,4.522679598,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:00.794+05:00,11.35742643,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:01.296+05:00,17.94078181,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:01.797+05:00,10.95442965,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:02.298+05:00,10.70264038,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:02.800+05:00,4.102370608,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:03.306+05:00,1.091199914,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:03.807+05:00,0.97555793,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:04.309+05:00,1.152765002,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:04.812+05:00,2.948564519,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:05.314+05:00,1.168776083,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:05.817+05:00,1.096121872,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:06.318+05:00,2.093244719,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:06.819+05:00,1.579573597,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:07.321+05:00,1.59651833,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:07.822+05:00,2.168857976,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:08.324+05:00,1.095188571,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:08.826+05:00,3.8552571,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:09.328+05:00,3.396719018,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:09.831+05:00,1.421700645,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:10.333+05:00,2.31412753,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:10.835+05:00,2.820208832,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:11.337+05:00,2.989535676,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:11.839+05:00,1.639610804,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:12.341+05:00,2.232074309,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:12.843+05:00,3.73854093,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:13.345+05:00,2.251335315,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:13.846+05:00,0.929357887,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:14.347+05:00,10.35990083,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:14.849+05:00,4.996999725,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:15.350+05:00,3.832527383,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:15.852+05:00,4.187481089,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:16.353+05:00,3.584769258,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:16.856+05:00,6.233985907,discord.com,2021-10-26T17:17:59.038+0500,,,-
2021-10-26T17:18:17.358+05:00,14.08361351,shopee.tw,2021-10-26T17:18:17.104+0500,239.5248987,36,6.653469408
2021-10-26T17:18:17.859+05:00,3.132304703,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:18.360+05:00,1.009165469,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:18.862+05:00,3.162748856,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:19.364+05:00,0.694037977,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:19.865+05:00,3.498091621,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:20.366+05:00,3.752502643,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:20.867+05:00,6.863656566,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:21.369+05:00,9.021552484,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:21.870+05:00,6.985406178,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:22.371+05:00,8.117865816,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:22.871+05:00,14.23817604,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:23.376+05:00,17.99908954,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:23.877+05:00,10.70553475,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:24.379+05:00,9.017327817,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:24.880+05:00,6.53827964,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:25.382+05:00,8.538362463,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:25.884+05:00,10.34111031,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:26.385+05:00,6.383898889,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:26.887+05:00,3.996329925,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:27.388+05:00,8.17935246,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:27.889+05:00,6.595883015,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:28.390+05:00,6.360882772,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:28.892+05:00,8.570820374,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:29.394+05:00,7.246984985,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:29.896+05:00,3.981117229,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:30.397+05:00,1.271619666,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:30.899+05:00,1.635856277,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:31.400+05:00,2.103910774,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:31.901+05:00,5.075559817,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:32.402+05:00,13.24770968,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:32.904+05:00,5.912394042,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:33.404+05:00,6.607373631,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:33.905+05:00,6.035166975,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:34.407+05:00,3.652598778,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:34.908+05:00,4.968613023,shopee.tw,2021-10-26T17:18:17.104+0500,,,-
2021-10-26T17:18:35.410+05:00,15.64964126,ndtv.com,2021-10-26T17:18:35.168+0500,455.9664418,36,12.66573449
2021-10-26T17:18:35.912+05:00,3.165499368,ndtv.com,2021-10-26T17:18:35.168+0500,,,-
2021-10-26T17:18:36.413+05:00,1.281103354,ndtv.com,2021-10-26T17:18:35.168+0500,,,-
2021-10-26T17:18:36.915+05:00,2.916783573,ndtv.com,2021-10-26T17:18:35.168+0500,,,-
2021-10-26T17:18:37.417+05:00,5.535938834,ndtv.com,2021-10-26T17:18:35.168+0500,,,-
2021-10-26T17:18:37.918+05:00,7.936836683,ndtv.com,2021-10-26T17:18:35.168+0500,,,-
2021-10-26T17:18:38.419+05:00,12.12705223,ndtv.com,2021-10-26T17:18:35.168+0500,,,-
2021-10-26T17:18:38.920+05:00,25.35967437,ndtv.com,2021-10-26T17:18:35.168+0500,,,-
2021-10-26T17:18:39.421+05:00,18.19887242,ndtv.com,2021-10-26T17:18:35.168+0500,,,-
2021-10-26T17:18:39.922+05:00,17.2244126,ndtv.com,2021-10-26T17:18:35.168+0500,,,-
2021-10-26T17:18:40.423+05:00,17.38572282,ndtv.com,2021-10-26T17:18:35.168+0500,,,-
2021-10-26T17:18:40.924+05:00,24.48725118,ndtv.com,2021-10-26T17:18:35.168+0500,,,-
2021-10-26T17:18:41.426+05:00,18.60790188,ndtv.com,2021-10-26T17:18:35.168+0500,,,-
2021-10-26T17:18:41.927+05:00,6.643826411,ndtv.com,2021-10-26T17:18:35.168+0500,,,-
2021-10-26T17:18:42.428+05:00,9.407549561,ndtv.com,2021-10-26T17:18:35.168+0500,,,-
2021-10-26T17:18:42.929+05:00,8.262839556,ndtv.com,2021-10-26T17:18:35.168+0500,,,-
2021-10-26T17:18:43.430+05:00,12.15117423,ndtv.com,2021-10-26T17:18:35.168+0500,,,-
