"ip_addr","initiator_line","bytesOut","load_ms","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","http2_stream_id","http2_stream_weight","http2_stream_exclusive","objectSizeUncompressed","final_base_page","http2_stream_dependency","is_base_page","cpu.EvaluateScript","cpu.FunctionCall","initiator_function","score_progressive_jpeg","jpeg_scan_count",
"114.80.179.225","2089","363","318","1000009664.69","","","max-age=86400","0","211011_XK_3S","-1","LOW","","","-1","308","50","-1","-1","40040","4293","","HTTP/2","100","3","https://static.zhanqi.tv/assets/web/v3/static/j/common.js?v=2063d4ed","-1","7767","7767","","application/javascript","Medium","","Tue, 12 Oct 2021 07:06:22 GMT","-1","-1","parser","49FA985097E4F5A8DF9DD7DF6999FB7C","static.zhanqi.tv","8065","1000009664.69","0","100","1","-1","","-1","https://www.zhanqi.tv/","-1","119","/assets/web/v3/static/j/common.js?v=2063d4ed","-1","","GET","-1","-1","","200","-1","gzip","","4611","4293","4601","4601","4611","10","4293","4611","318","20","21","1","0","37","","","20383","","","","4","0","","","",
"114.80.179.225","1378","401","368","1000009664.51","0","","max-age=86400","0","211011_XK_3S","-1","LOWEST","36943","","-1","310","50","-1","100","15892","4309","","HTTP/2","-1","3","https://static.zhanqi.tv/assets/web/v3/static/i/index/index/notice.png","-1","36943","","","image/png","Low","","Tue, 12 Oct 2021 00:23:54 GMT","-1","-1","parser","49FA985097E4F5A8DF9DD7DF6999FB7C","static.zhanqi.tv","37292","1000009664.51","","100","1","-1","","-1","https://www.zhanqi.tv/","-1","119","/assets/web/v3/static/i/index/index/notice.png","-1","","GET","-1","-1","","200","-1","","","4677","4309","4619","4619","4677","58","4309","4677","368","21","22","1","0","41","","","36943","","","","","","","","",
"114.80.179.225","0","387","447","1000009664.173","","","max-age=86400","0","211011_XK_3S","-1","HIGHEST","","","-1","323","50","-1","-1","5126","4576","","HTTP/2","100","3","https://h5player.zhanqi.tv/assets/h5liveplayer/dist/css/app.css?v=f696cb17602","-1","72932","72932","","text/css","VeryHigh","13350","Mon, 11 Oct 2021 21:24:28 GMT","-1","-1","script","49FA985097E4F5A8DF9DD7DF6999FB7C","h5player.zhanqi.tv","73339","1000009664.173","0","100","1","-1","","-1","https://static.zhanqi.tv/assets/web/v3/static/j/yp/yp-socket.js?v=f00e896d","-1","119","/assets/h5liveplayer/dist/css/app.css?v=f696cb17602","-1","","GET","-1","-1","","200","-1","gzip","","5023","4576","4899","4899","5023","124","4576","5023","447","22","23","1","0","43","","","145935","","","","","","","","",
"114.80.179.225","1603","444","442","1000009664.56","0","","max-age=86400","0","211011_XK_3S","-1","LOWEST","1527","","-1","441","50","-1","100","16429","4590","","HTTP/2","-1","3","https://static.zhanqi.tv/assets/web/v3/static/i/index/jcsp-icon.png","-1","1527","","","image/png","Low","","Tue, 12 Oct 2021 00:32:51 GMT","-1","-1","parser","49FA985097E4F5A8DF9DD7DF6999FB7C","static.zhanqi.tv","1823","1000009664.56","","100","1","-1","","-1","https://www.zhanqi.tv/","-1","119","/assets/web/v3/static/i/index/jcsp-icon.png","-1","","GET","-1","-1","","200","-1","","","5032","4590","5031","5031","5032","1","4590","5032","442","23","24","1","0","45","","","1527","","","","","","","","",
"114.80.179.225","2003","457","437","1000009664.57","1854","","max-age=86400","0","211011_XK_3S","-1","LOWEST","9388","","-1","425","50","-1","80","46366","4611","","HTTP/2","-1","3","https://static.zhanqi.tv/assets/web/v3/static/images/wx-two-code.jpg?_v=20161027","-1","9388","","","image/jpeg","Low","","Tue, 12 Oct 2021 08:51:48 GMT","-1","-1","parser","49FA985097E4F5A8DF9DD7DF6999FB7C","static.zhanqi.tv","9694","1000009664.57","","100","1","-1","","-1","https://www.zhanqi.tv/","-1","119","/assets/web/v3/static/images/wx-two-code.jpg?_v=20161027","-1","","GET","-1","-1","","200","-1","","","5048","4611","5036","5036","5048","12","4611","5048","437","24","25","1","0","47","","","9388","","","","","","","50","1",
"114.80.179.225","2016","457","449","1000009664.58","0","","max-age=86400","0","211011_XK_3S","-1","LOWEST","9664","","-1","436","50","-1","100","15892","4616","","HTTP/2","-1","3","https://static.zhanqi.tv/assets/web/v3/static/images/app-two-code.png?v=20190429","-1","9664","","","image/png","Low","","Tue, 12 Oct 2021 00:23:54 GMT","-1","-1","parser","49FA985097E4F5A8DF9DD7DF6999FB7C","static.zhanqi.tv","9909","1000009664.58","","100","1","-1","","-1","https://www.zhanqi.tv/","-1","119","/assets/web/v3/static/images/app-two-code.png?v=20190429","-1","","GET","-1","-1","","200","-1","","","5065","4616","5052","5052","5065","13","4616","5065","449","25","26","1","0","49","","","9664","","","","","","","","",
"114.80.179.225","2038","446","420","1000009664.59","15200","","max-age=86400","0","211011_XK_3S","-1","LOWEST","19256","","-1","417","50","-1","21","41431","4678","","HTTP/2","-1","3","https://static.zhanqi.tv/assets/web/v3/static/images/wangan-beian.png","-1","19256","","","image/png","Low","","Tue, 12 Oct 2021 07:29:33 GMT","-1","-1","parser","49FA985097E4F5A8DF9DD7DF6999FB7C","static.zhanqi.tv","19577","1000009664.59","","100","1","-1","","-1","https://www.zhanqi.tv/","-1","119","/assets/web/v3/static/images/wangan-beian.png","-1","","GET","-1","-1","","200","-1","","","5098","4678","5095","5095","5098","3","4678","5098","420","26","27","1","0","51","","","19256","","","","","","","","",
"59.63.223.42","418","393","762","1000009664.16","0","","public, max-age=31536000","0","211011_XK_3S","4217","MEDIUM","43988","","-1","338","100","4217","100","31536000","4836","443","http/1.1","-1","3","https://img3.zhanqi.tv/uploads/2018/08/19c78-2018081610321727629.png","4836","43988","","ssl/img3.zhanqi.tv:443","image/png","Low","","","-1","-1","parser","49FA985097E4F5A8DF9DD7DF6999FB7C","img3.zhanqi.tv","45049","1000009664.16","","100","1","3957","","-1","https://www.zhanqi.tv/","304","371","/uploads/2018/08/19c78-2018081610321727629.png","4521","34506","GET","260","4521","","200","315","","","5598","4836","5174","5174","5598","424","3957","5598","1641","27","28","1","0","","","","43988","","","","","","","","",
"59.63.223.42","530","393","527","1000009664.20","0","","public, max-age=31536000","0","211011_XK_3S","-1","MEDIUM","6929","","-1","526","100","4217","100","31536000","4841","443","http/1.1","-1","3","https://img3.zhanqi.tv/uploads/2019/06/ec4dd-2019060314574128647.png","4841","6929","","ssl/img3.zhanqi.tv:443","image/png","Low","","","-1","-1","parser","49FA985097E4F5A8DF9DD7DF6999FB7C","img3.zhanqi.tv","7818","1000009664.20","","100","1","-1","","-1","https://www.zhanqi.tv/","306","376","/uploads/2019/06/ec4dd-2019060314574128647.png","4523","34516","GET","-1","4523","","200","318","","","5368","4841","5367","5367","5368","1","4217","5368","1151","28","29","1","0","","","","6929","","","","","","","","",
"101.226.28.202","382","394","339","1000009664.14","0","","public, max-age=31536000","0","211011_XK_3S","4238","MEDIUM","5180","","-1","333","100","4238","100","29718633","4856","443","http/1.1","-1","3","https://img5.zhanqi.tv/uploads/2018/08/c01fb-2018082709074683394.jpeg","4856","5180","","ssl/img5.zhanqi.tv:443","image/jpeg","Low","","","-1","-1","parser","49FA985097E4F5A8DF9DD7DF6999FB7C","img5.zhanqi.tv","6424","1000009664.14","","100","1","3957","","-1","https://www.zhanqi.tv/","304","378","/uploads/2018/08/c01fb-2018082709074683394.jpeg","4542","45382","GET","281","4542","","200","314","","","5195","4856","5189","5189","5195","6","3957","5195","1238","29","30","1","0","","","","5180","","","","","","","50","1",
