"ip_addr","initiator_line","bytesOut","load_ms","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","http2_stream_id","http2_stream_weight","http2_stream_exclusive","objectSizeUncompressed","final_base_page","http2_stream_dependency","is_base_page","cpu.EvaluateScript","cpu.FunctionCall","score_progressive_jpeg","jpeg_scan_count","initiator_function",
"79.133.176.229","76","601","247","CC25E3A977ADAF15D65A851A274FF840","","","max-age=120","-1","211011_SS_3K","-1","HIGHEST","","","-1","242","-1","-1","-1","","7780","","HTTP/2","100","3","https://news.sina.com.cn/iframe/87/store.html?handle=___CrossDomainStorage___.onReady&domain=sina.com.cn","-1","3108","3108","","text/html","VeryHigh","8","Mon, 11 Oct 2021 19:49:22 GMT","-1","-1","script","1F90D0DAED70ED585A370A27960C1D87","news.sina.com.cn","3681","CC25E3A977ADAF15D65A851A274FF840","0","100","1","-1","","-1","https://n.sinaimg.cn/homepage/js/recommender.js","-1","119","/iframe/87/store.html?handle=___CrossDomainStorage___.onReady&domain=sina.com.cn","-1","","GET","-1","-1","","200","-1","gzip","","8027","7780","8022","8022","8027","5","7780","8027","247","125","126","1","0","71","","","8949","","","","3","","","","loadStore",
"36.51.254.97","22","338","335","1000024404.369","","","no-cache","-1","211011_SS_3K","-1","LOWEST","","","-1","335","-1","7131","-1","","7803","443","http/1.1","100","3","https://hq.sinajs.cn/list=s_sh000001,s_sh000011","7803","139","139","ssl/hq.sinajs.cn:443","application/javascript","Low","1888","","-1","-1","script","1EBEE22374330B52CDB1B11316FEC030","hq.sinajs.cn","307","1000024404.369","0","100","1","-1","","-1","https://www.sina.com.cn/","369","861","/list=s_sh000001,s_sh000011","7501","33928","GET","-1","7500","","200","302","gzip","","8138","7803","8138","8138","8138","0","7131","8138","1006","126","127","1","0","","","","147","","","","0","","","","getScript",
"79.133.176.229","22","453","263","1000024404.485","","","max-age=120","0","211011_SS_3K","-1","LOWEST","","","-1","262","0","-1","-1","107","7831","","HTTP/2","100","3","https://finance.sina.com.cn/licaishi/recommend/sinaIdxRcmdPlanner.js","-1","714","714","","application/x-javascript","Low","1888","Mon, 11 Oct 2021 19:49:12 GMT","-1","-1","script","1EBEE22374330B52CDB1B11316FEC030","finance.sina.com.cn","1223","1000024404.485","0","100","1","-1","","-1","https://www.sina.com.cn/","-1","119","/licaishi/recommend/sinaIdxRcmdPlanner.js","-1","","GET","-1","-1","","200","-1","gzip","","8094","7831","8093","8093","8094","1","7831","8094","263","127","128","1","0","73","","","2212","","","","0","","","","getScript",
"2.21.74.48","0","422","528","1000024404.486","145504","","max-age=31214319","0","211011_SS_3K","-1","LOWEST","224983","","-1","56","100","-1","35","31214319","7834","","HTTP/2","-1","3","https://n.sinaimg.cn/tech/400/w720h480/20211008/04b1-d9dfe0ac1ee235b1fe2e8f4309ace241.jpg","-1","224983","","","image/jpeg","Low","","","-1","-1","parser","1EBEE22374330B52CDB1B11316FEC030","n.sinaimg.cn","226623","1000024404.486","","100","1","-1","","-1","https://www.sina.com.cn/","-1","526","/tech/400/w720h480/20211008/04b1-d9dfe0ac1ee235b1fe2e8f4309ace241.jpg","-1","","GET","-1","-1","","200","-1","","","8362","7834","7890","7890","8362","472","7834","8362","528","128","129","1","0","99","","","224983","","","","","","0","1","",
"2.21.74.48","0","421","1330","1000024404.487","250491","","max-age=29418531","0","211011_SS_3K","-1","LOWEST","390965","","-1","193","100","-1","35","29418531","7894","","HTTP/2","-1","3","https://n.sinaimg.cn/www/450/w750h500/20210917/7a2c-7285ca900faee0f4a0166510eaca84b9.jpg","-1","390965","","","image/jpeg","Low","","","-1","-1","parser","1EBEE22374330B52CDB1B11316FEC030","n.sinaimg.cn","392873","1000024404.487","","100","1","-1","","-1","https://www.sina.com.cn/","-1","526","/www/450/w750h500/20210917/7a2c-7285ca900faee0f4a0166510eaca84b9.jpg","-1","","GET","-1","-1","","200","-1","","","9224","7894","8087","8087","9224","1137","7894","9224","1330","129","130","1","0","101","","","390965","","","","","","0","1","",
"79.133.176.229","6","659","68","3DC8D9B4757FD55790052E46F5C6C9E8","","","max-age=120","-1","211011_SS_3K","-1","HIGHEST","","","-1","66","-1","-1","-1","","7934","","HTTP/2","100","3","https://www.sina.com.cn/iframe/www/focuspic.html","-1","2184","2184","","text/html","VeryHigh","21401","Mon, 11 Oct 2021 19:49:05 GMT","-1","-1","script","07541CD2EF7C2E052D8E8F4042F4DD5B","www.sina.com.cn","2711","3DC8D9B4757FD55790052E46F5C6C9E8","0","100","1","-1","","-1","https://d3.sina.com.cn/litong/zhitou/sinaads/release/sinaads.js","-1","119","/iframe/www/focuspic.html","-1","","GET","-1","-1","","200","-1","gzip","","8002","7934","8000","8000","8002","2","7934","8002","68","130","131","1","0","75","256","True","6436","","71","","4","","","","hackAutoPlay",
"79.133.176.229","22","433","76","1000024404.380","","","max-age=120","0","211011_SS_3K","-1","LOWEST","","","-1","75","0","-1","-1","7","7939","","HTTP/2","-1","3","https://tech.sina.com.cn/other/src/sinaheimao.js","-1","1315","","","application/x-javascript","Low","1888","Mon, 11 Oct 2021 19:48:01 GMT","-1","-1","script","1EBEE22374330B52CDB1B11316FEC030","tech.sina.com.cn","1941","1000024404.380","","100","1","-1","","-1","https://www.sina.com.cn/","-1","119","/other/src/sinaheimao.js","-1","","GET","-1","-1","","200","-1","","","8015","7939","8014","8014","8015","1","7939","8015","76","131","132","1","0","77","","","1315","","","","1","","","","getScript",
"2.21.74.48","101","363","156","1000024404.544","","","max-age=17664438","0","211011_SS_3K","-1","LOW","","","-1","156","100","-1","-1","17664438","8015","","HTTP/2","100","3","https://n.sinaimg.cn/www/index/carousel.js","-1","1351","1351","","application/x-javascript","Medium","","","-1","-1","parser","07541CD2EF7C2E052D8E8F4042F4DD5B","n.sinaimg.cn","2517","1000024404.544","0","100","1","-1","","-1","https://www.sina.com.cn/iframe/www/focuspic.html","-1","526","/www/index/carousel.js","-1","","GET","-1","-1","","200","-1","gzip","","8171","8015","8171","8171","8171","0","8015","8171","156","132","133","1","0","103","","","5112","","","","0","6","","","",
"79.133.176.229","109","369","97","1000024404.545","","","max-age=300","0","211011_SS_3K","-1","LOW","","","-1","87","0","-1","-1","289","8035","","HTTP/2","100","3","https://i3.sinaimg.cn/unipro/pub/suda_s_v851c.js","-1","6944","6944","","application/x-javascript","Medium","","Mon, 11 Oct 2021 19:50:17 GMT","-1","-1","parser","07541CD2EF7C2E052D8E8F4042F4DD5B","i3.sinaimg.cn","7839","1000024404.545","0","100","1","-1","","-1","https://www.sina.com.cn/iframe/www/focuspic.html","-1","119","/unipro/pub/suda_s_v851c.js","-1","","GET","-1","-1","","200","-1","gzip","","8132","8035","8122","8122","8132","10","8035","8132","97","133","134","1","0","79","","","16712","","","","13","0","","","",
"36.51.254.79","114","429","380","1000024404.546","","","no-cache, no-store, max-age=0, post-check=0, pre-check=0","-1","211011_SS_3K","-1","LOW","","","-1","380","-1","-1","-1","","8095","443","http/1.1","-1","3","https://pluto.sina.cn/gk/match?id=1","-1","251","","ssl/pluto.sina.cn:443","text/plain","Medium","","Thu, 01 Jan 1970 00:00:00 GMT","-1","-1","parser","07541CD2EF7C2E052D8E8F4042F4DD5B","pluto.sina.cn","251","1000024404.546","","-1","1","-1","","-1","https://www.sina.com.cn/iframe/www/focuspic.html","-1","591","/gk/match?id=1","-1","54600","GET","-1","-1","","204","-1","","","8475","8095","8475","8475","8475","0","8095","8475","380","134","135","1","0","","","","","","","","0","","","","",
"2.21.74.48","0","421","1270","1000024404.488","128195","","max-age=31466234","0","211011_SS_3K","-1","LOWEST","179619","","-1","128","100","-1","28","31466234","8133","","HTTP/2","-1","3","https://n.sinaimg.cn/www/450/w750h500/20211011/7706-189fca0ffd7e7960b45f1715776afbb5.jpg","-1","179619","","","image/jpeg","Low","","","-1","-1","parser","1EBEE22374330B52CDB1B11316FEC030","n.sinaimg.cn","181111","1000024404.488","","100","1","-1","","-1","https://www.sina.com.cn/","-1","526","/www/450/w750h500/20211011/7706-189fca0ffd7e7960b45f1715776afbb5.jpg","-1","","GET","-1","-1","","200","-1","","","9403","8133","8261","8261","9403","1142","8133","9403","1270","135","136","1","0","105","","","179619","","","","","","0","1","",
"49.7.36.94","6","596","328","1000024404.490","","","","0","211011_SS_3K","-1","LOWEST","","","-1","327","0","-1","-1","0","8173","443","http/1.1","-1","3","https://sax.sina.com.cn/newimpress?rotate_count=85&TIMESTAMP=kun2idrw&referral=https%3A%2F%2Fwww.sina.com.cn%2F&adunitid=2495FC81338A&am=%7Bds%3A1920x1200%2Cfv%3A0%2Cov%3ALinux%20x86_64%7D&callback=_sinaads_cbs_1akzcs","-1","42","","ssl/sax.sina.com.cn:443","application/javascript","Low","19100","","-1","-1","script","1EBEE22374330B52CDB1B11316FEC030","sax.sina.com.cn","241","1000024404.490","","100","1","-1","","-1","https://d3.sina.com.cn/litong/zhitou/sinaads/release/sinaads.js","-1","810","/newimpress?rotate_count=85&TIMESTAMP=kun2idrw&referral=https%3A%2F%2Fwww.sina.com.cn%2F&adunitid=2495FC81338A&am=%7Bds%3A1920x1200%2Cfv%3A0%2Cov%3ALinux%20x86_64%7D&callback=_sinaads_cbs_1akzcs","-1","44902","GET","-1","-1","","200","-1","","","8501","8173","8500","8500","8501","1","8173","8501","328","136","137","1","0","","","","42","","","","0","","","","b",
"123.59.190.224","22","332","368","1000024404.368","","","max-age=3600","-1","211011_SS_3K","7745","LOWEST","","","-1","367","-1","7745","-1","","8379","443","http/1.1","100","3","https://ip.leju.com/sina_sanshou_2010.php","8379","112","112","ssl/ip.leju.com:443","text/html","Low","1888","Mon, 11 Oct 2021 20:48:16 GMT","-1","-1","script","1EBEE22374330B52CDB1B11316FEC030","ip.leju.com","435","1000024404.368","0","100","1","7407","","-1","https://www.sina.com.cn/","303","970","/sina_sanshou_2010.php","8048","48728","GET","338","8048","","200","331","gzip","","8747","8379","8746","8746","8747","1","7407","8747","1340","137","138","1","0","","","","97","","","","0","","","","getScript",
"49.7.36.94","6","600","347","1000024404.491","","","","0","211011_SS_3K","-1","LOWEST","","","-1","347","0","-1","-1","0","8502","443","http/1.1","-1","3","https://sax.sina.com.cn/newimpress?rotate_count=85&TIMESTAMP=kun2idrw&referral=https%3A%2F%2Fwww.sina.com.cn%2F&adunitid=PDPS000000045825&am=%7Bds%3A1920x1200%2Cfv%3A0%2Cov%3ALinux%20x86_64%7D&callback=_sinaads_cbs_6amiew","-1","133","","ssl/sax.sina.com.cn:443","application/javascript","Low","19100","","-1","-1","script","1EBEE22374330B52CDB1B11316FEC030","sax.sina.com.cn","333","1000024404.491","","100","1","-1","","-1","https://d3.sina.com.cn/litong/zhitou/sinaads/release/sinaads.js","-1","810","/newimpress?rotate_count=85&TIMESTAMP=kun2idrw&referral=https%3A%2F%2Fwww.sina.com.cn%2F&adunitid=PDPS000000045825&am=%7Bds%3A1920x1200%2Cfv%3A0%2Cov%3ALinux%20x86_64%7D&callback=_sinaads_cbs_6amiew","-1","44902","GET","-1","-1","","200","-1","","","8849","8502","8849","8849","8849","0","8502","8849","347","138","139","1","0","","","","133","","","","0","","","","b",
"49.7.36.94","6","600","353","1000024404.492","","","","0","211011_SS_3K","-1","LOWEST","","","-1","353","0","6630","-1","0","8700","443","http/1.1","-1","3","https://sax.sina.com.cn/newimpress?rotate_count=85&TIMESTAMP=kun2idrw&referral=https%3A%2F%2Fwww.sina.com.cn%2F&adunitid=PDPS000000045976&am=%7Bds%3A1920x1200%2Cfv%3A0%2Cov%3ALinux%20x86_64%7D&callback=_sinaads_cbs_xnwnrh","8700","422","","ssl/sax.sina.com.cn:443","application/javascript","Low","19100","","-1","-1","script","1EBEE22374330B52CDB1B11316FEC030","sax.sina.com.cn","621","1000024404.492","","100","1","-1","","-1","https://d3.sina.com.cn/litong/zhitou/sinaads/release/sinaads.js","358","834","/newimpress?rotate_count=85&TIMESTAMP=kun2idrw&referral=https%3A%2F%2Fwww.sina.com.cn%2F&adunitid=PDPS000000045976&am=%7Bds%3A1920x1200%2Cfv%3A0%2Cov%3ALinux%20x86_64%7D&callback=_sinaads_cbs_xnwnrh","8364","44906","GET","-1","6988","","200","336","","","9053","8700","9053","9053","9053","0","6630","9053","1047","139","140","1","0","","","","422","","","","0","","","","b",
"183.60.95.219","1243","571","434","1000024404.407","","","no-cache","-1","211011_SS_3K","7981","LOWEST","","","-1","433","-1","7981","-1","","8729","443","http/1.1","100","3","https://cre.mix.sina.com.cn/api/v3/get?cre=sinapc&mod=picg&statics=1&merge=3&type=1&length=20&cateid=t_s&fields=url_https,url,stitle,title,thumb&callback=homePicGuessLoaded__&rnd=1633981696062","8729","9784","9784","ssl/cre.mix.sina.com.cn:443","application/json","Low","49","","-1","-1","script","1EBEE22374330B52CDB1B11316FEC030","cre.mix.sina.com.cn","9784","1000024404.407","0","100","1","7696","","-1","https://n.sinaimg.cn/index/js/shms2.js?v=20190927","357","1055","/api/v3/get?cre=sinapc&mod=picg&statics=1&merge=3&type=1&length=20&cateid=t_s&fields=url_https,url,stitle,title,thumb&callback=homePicGuessLoaded__&rnd=1633981696062","8338","36458","GET","285","8338","","200","391","gzip","","9163","8729","9162","9162","9163","1","7696","9163","1467","140","141","1","0","","","","42839","","","","13","","","","getScript",
"49.7.36.94","6","600","485","1000024404.493","","","","0","211011_SS_3K","-1","LOWEST","","","-1","484","0","-1","-1","0","8850","443","http/1.1","33","3","https://sax.sina.com.cn/newimpress?rotate_count=85&TIMESTAMP=kun2idrw&referral=https%3A%2F%2Fwww.sina.com.cn%2F&adunitid=PDPS000000016827&am=%7Bds%3A1920x1200%2Cfv%3A0%2Cov%3ALinux%20x86_64%7D&callback=_sinaads_cbs_13cy7w","-1","5630","5630","ssl/sax.sina.com.cn:443","application/javascript","Low","19100","","-1","-1","script","1EBEE22374330B52CDB1B11316FEC030","sax.sina.com.cn","5831","1000024404.493","3730","100","1","-1","","-1","https://d3.sina.com.cn/litong/zhitou/sinaads/release/sinaads.js","-1","810","/newimpress?rotate_count=85&TIMESTAMP=kun2idrw&referral=https%3A%2F%2Fwww.sina.com.cn%2F&adunitid=PDPS000000016827&am=%7Bds%3A1920x1200%2Cfv%3A0%2Cov%3ALinux%20x86_64%7D&callback=_sinaads_cbs_13cy7w","-1","44902","GET","-1","-1","","200","-1","","","9335","8850","9334","9334","9335","1","8850","9335","485","141","142","1","0","","","","5630","","","","0","","","","b",
"183.60.95.219","324","695","770","1000024404.489","","","no-cache","-1","211011_SS_3K","-1","LOWEST","","","-1","754","-1","8139","-1","","8865","443","http/1.1","100","3","https://cre.mix.sina.com.cn/api/v3/get?cateid=sina_all&cre=tianyi&mod=pchp&merge=3&statics=1&length=48&up=0&down=0&fields=url_https,media,labels_show,title,url,info,thumbs,mthumbs,thumb,ctime,reason,vtype,category&tm=1514342107&action=0&offset=0&top_id=&rnd=1633981696313_42711351&callback=cb_1633981696312_96364686&","8865","20635","20635","ssl/cre.mix.sina.com.cn:443","application/json","Low","11","","-1","-1","script","1EBEE22374330B52CDB1B11316FEC030","cre.mix.sina.com.cn","20635","1000024404.489","0","100","1","-1","","-1","https://n.sinaimg.cn/homepage/js/recommender.js","346","1101","/api/v3/get?cateid=sina_all&cre=tianyi&mod=pchp&merge=3&statics=1&length=48&up=0&down=0&fields=url_https,media,labels_show,title,url,info,thumbs,mthumbs,thumb,ctime,reason,vtype,category&tm=1514342107&action=0&offset=0&top_id=&rnd=1633981696313_42711351&callback=cb_1633981696312_96364686&","8485","36462","GET","-1","8485","","200","380","gzip","","9635","8865","9619","9619","9635","16","8139","9635","1496","142","143","1","0","","","","100590","","","","13","","","","jsonp",
"49.7.36.169","2019","402","358","1000024404.388","","","","0","211011_SS_3K","7938","LOWEST","","","-1","358","0","7938","-1","0","8932","443","http/1.1","100","3","https://s.weibo.com/ajax/jsonp/suggestion?ver=1&Refer=sina_sug&_t=0.8662611768929747&_cb=fun_58335613430403612&","8931","364","364","ssl/s.weibo.com:443","application/json","Low","727","","-1","-1","script","1EBEE22374330B52CDB1B11316FEC030","s.weibo.com","364","1000024404.388","0","100","1","7591","","-1","https://www.sina.com.cn/","311","1039","/ajax/jsonp/suggestion?ver=1&Refer=sina_sug&_t=0.8662611768929747&_cb=fun_58335613430403612&","8249","34962","GET","347","8249","","200","682","gzip","","9290","8932","9290","9290","9290","0","7591","9290","1698","143","144","1","0","","","","103","","","","1","","","","",
"79.133.176.229","7","382","153","1000024404.534","","","max-age=31536000","0","211011_SS_3K","-1","HIGHEST","","","-1","153","100","-1","-1","29083455","9038","","HTTP/2","-1","3","https://n0.sinaimg.cn/index/css/indexfocus.css","-1","1648","","","text/css","VeryHigh","","","-1","-1","parser","07541CD2EF7C2E052D8E8F4042F4DD5B","n0.sinaimg.cn","2226","1000024404.534","","100","1","-1","","-1","https://www.sina.com.cn/iframe/www/focuspic.html","-1","119","/index/css/indexfocus.css","-1","","GET","-1","-1","","200","-1","","","9191","9038","9191","9191","9191","0","9038","9191","153","144","145","1","0","81","","","1648","","","","","","","","",
"49.7.36.94","6","599","385","1000024404.494","","","","0","211011_SS_3K","-1","LOWEST","","","-1","384","0","-1","-1","0","9054","443","http/1.1","-1","3","https://sax.sina.com.cn/newimpress?rotate_count=85&TIMESTAMP=kun2idrw&referral=https%3A%2F%2Fwww.sina.com.cn%2F&adunitid=PDPS000000045982&am=%7Bds%3A1920x1200%2Cfv%3A0%2Cov%3ALinux%20x86_64%7D&callback=_sinaads_cbs_w5tli","-1","503","","ssl/sax.sina.com.cn:443","application/javascript","Low","19100","","-1","-1","script","1EBEE22374330B52CDB1B11316FEC030","sax.sina.com.cn","702","1000024404.494","","100","1","-1","","-1","https://d3.sina.com.cn/litong/zhitou/sinaads/release/sinaads.js","-1","834","/newimpress?rotate_count=85&TIMESTAMP=kun2idrw&referral=https%3A%2F%2Fwww.sina.com.cn%2F&adunitid=PDPS000000045982&am=%7Bds%3A1920x1200%2Cfv%3A0%2Cov%3ALinux%20x86_64%7D&callback=_sinaads_cbs_w5tli","-1","44906","GET","-1","-1","","200","-1","","","9439","9054","9438","9438","9439","1","9054","9439","385","145","146","1","0","","","","503","","","","0","","","","b",
"113.105.172.35","6","339","523","1000024404.523","","","max-age=3600","0","211011_SS_3K","8305","MEDIUM","","","-1","485","0","8305","-1","3374","9063","443","HTTP/2","100","3","https://cpro.baidustatic.com/cpro/ui/cm.js","9062","33398","33398","ssl/cpro.baidustatic.com:443","text/javascript","High","23076","Mon, 11 Oct 2021 20:44:31 GMT","-1","-1","script","83D59BF81D68C69C8C62369CFD0BF1AD","cpro.baidustatic.com","33735","1000024404.523","0","100","1","7947","","-1","https://d3.sina.com.cn/litong/zhitou/sinaads/release/sinaads.js","362","1108","/cpro/ui/cm.js","8667","45394","GET","358","8667","","200","395","gzip","","9586","9063","9548","9548","9586","38","7947","9586","1638","146","147","1","0","1","220","True","100848","","0","","72","26","","","fill",
"49.7.36.94","6","600","382","1000024404.495","","","","0","211011_SS_3K","-1","LOWEST","","","-1","382","0","8477","-1","0","9188","443","http/1.1","-1","3","https://sax.sina.com.cn/newimpress?rotate_count=85&TIMESTAMP=kun2idrw&referral=https%3A%2F%2Fwww.sina.com.cn%2F&adunitid=PDPS000000045983&am=%7Bds%3A1920x1200%2Cfv%3A0%2Cov%3ALinux%20x86_64%7D&callback=_sinaads_cbs_exk3af","9187","499","","ssl/sax.sina.com.cn:443","application/javascript","Low","19100","","-1","-1","script","1EBEE22374330B52CDB1B11316FEC030","sax.sina.com.cn","699","1000024404.495","","100","1","-1","","-1","https://d3.sina.com.cn/litong/zhitou/sinaads/release/sinaads.js","340","1123","/newimpress?rotate_count=85&TIMESTAMP=kun2idrw&referral=https%3A%2F%2Fwww.sina.com.cn%2F&adunitid=PDPS000000045983&am=%7Bds%3A1920x1200%2Cfv%3A0%2Cov%3ALinux%20x86_64%7D&callback=_sinaads_cbs_exk3af","8817","44936","GET","-1","8817","","200","370","","","9570","9188","9570","9570","9570","0","8477","9570","1092","147","148","1","0","","","","499","","","","0","","","","b",
"2.21.74.48","67","456","350","1000024404.536","52602","","max-age=31435759","0","211011_SS_3K","-1","MEDIUM","73657","","-1","198","100","-1","28","31435759","9206","","HTTP/2","-1","3","https://n.sinaimg.cn/news/transform/590/w240h350/20211010/1890-6da7d5ae08109a10b342096caefbbb5f.jpg","-1","73657","","","image/jpeg","Low","","","-1","-1","parser","07541CD2EF7C2E052D8E8F4042F4DD5B","n.sinaimg.cn","74924","1000024404.536","","100","1","-1","","-1","https://www.sina.com.cn/iframe/www/focuspic.html","-1","526","/news/transform/590/w240h350/20211010/1890-6da7d5ae08109a10b342096caefbbb5f.jpg","-1","","GET","-1","-1","","200","-1","","","9556","9206","9404","9404","9556","152","9206","9556","350","148","149","1","0","107","","","73657","","","","","","0","1","",
"79.133.176.229","100","409","169","1000024404.589","0","","max-age=604800","0","211011_SS_3K","-1","MEDIUM","1093","","-1","168","50","-1","100","229935","9206","","HTTP/2","-1","3","https://i2.sinaimg.cn/blog/deco/2014/0312/imgs/a02.png","-1","1093","","","image/png","Low","","Thu, 14 Oct 2021 11:40:32 GMT","-1","-1","parser","07541CD2EF7C2E052D8E8F4042F4DD5B","i2.sinaimg.cn","1625","1000024404.589","","100","1","-1","","-1","https://www.sina.com.cn/iframe/www/focuspic.html","-1","119","/blog/deco/2014/0312/imgs/a02.png","-1","","GET","-1","-1","","200","-1","","","9375","9206","9374","9374","9375","1","9206","9375","169","149","150","1","0","83","","","1093","","","","","","","","",
"79.133.176.229","100","409","724","1000024404.590","0","","max-age=604800","0","211011_SS_3K","-1","MEDIUM","1094","","-1","723","0","-1","100","-4598742","9206","","HTTP/2","-1","3","https://i1.sinaimg.cn/blog/deco/2014/0312/imgs/a01.png","-1","1094","","","image/png","Low","","Thu, 14 Oct 2021 13:12:54 GMT","-1","-1","parser","07541CD2EF7C2E052D8E8F4042F4DD5B","i1.sinaimg.cn","1817","1000024404.590","","100","1","-1","","-1","https://www.sina.com.cn/iframe/www/focuspic.html","-1","119","/blog/deco/2014/0312/imgs/a01.png","-1","","GET","-1","-1","","200","-1","","","9930","9206","9929","9929","9930","1","9206","9930","724","150","151","1","0","85","","","1094","","","","","","","","",
"49.7.36.94","6","600","333","1000024404.496","","","","0","211011_SS_3K","-1","LOWEST","","","-1","332","0","8502","-1","0","9254","443","http/1.1","-1","3","https://sax.sina.com.cn/newimpress?rotate_count=85&TIMESTAMP=kun2idrw&referral=https%3A%2F%2Fwww.sina.com.cn%2F&adunitid=PDPS000000025256&am=%7Bds%3A1920x1200%2Cfv%3A0%2Cov%3ALinux%20x86_64%7D&callback=_sinaads_cbs_r7u5i8","9254","133","","ssl/sax.sina.com.cn:443","application/javascript","Low","19100","","-1","-1","script","1EBEE22374330B52CDB1B11316FEC030","sax.sina.com.cn","333","1000024404.496","","100","1","-1","","-1","https://d3.sina.com.cn/litong/zhitou/sinaads/release/sinaads.js","363","1130","/newimpress?rotate_count=85&TIMESTAMP=kun2idrw&referral=https%3A%2F%2Fwww.sina.com.cn%2F&adunitid=PDPS000000025256&am=%7Bds%3A1920x1200%2Cfv%3A0%2Cov%3ALinux%20x86_64%7D&callback=_sinaads_cbs_r7u5i8","8865","44938","GET","-1","8865","","200","389","","","9587","9254","9586","9586","9587","1","8502","9587","1085","151","152","1","0","","","","133","","","","0","","","","b",
"49.7.36.94","6","600","294","1000024404.497","","","","0","211011_SS_3K","-1","LOWEST","","","-1","294","0","-1","-1","0","9335","443","http/1.1","33","3","https://sax.sina.com.cn/newimpress?rotate_count=85&TIMESTAMP=kun2idrw&referral=https%3A%2F%2Fwww.sina.com.cn%2F&adunitid=PDPS000000046010&am=%7Bds%3A1920x1200%2Cfv%3A0%2Cov%3ALinux%20x86_64%7D&callback=_sinaads_cbs_cfpv5x","-1","5525","5525","ssl/sax.sina.com.cn:443","application/javascript","Low","19100","","-1","-1","script","1EBEE22374330B52CDB1B11316FEC030","sax.sina.com.cn","5726","1000024404.497","3664","100","1","-1","","-1","https://d3.sina.com.cn/litong/zhitou/sinaads/release/sinaads.js","-1","810","/newimpress?rotate_count=85&TIMESTAMP=kun2idrw&referral=https%3A%2F%2Fwww.sina.com.cn%2F&adunitid=PDPS000000046010&am=%7Bds%3A1920x1200%2Cfv%3A0%2Cov%3ALinux%20x86_64%7D&callback=_sinaads_cbs_cfpv5x","-1","44902","GET","-1","-1","","200","-1","","","9629","9335","9629","9629","9629","0","9335","9629","294","152","153","1","0","","","","5525","","","","0","","","","b",
"49.7.36.94","6","600","333","1000024404.498","","","","0","211011_SS_3K","-1","LOWEST","","","-1","332","0","-1","-1","0","9440","443","http/1.1","33","3","https://sax.sina.com.cn/newimpress?rotate_count=85&TIMESTAMP=kun2idrw&referral=https%3A%2F%2Fwww.sina.com.cn%2F&adunitid=PDPS000000058040&am=%7Bds%3A1920x1200%2Cfv%3A0%2Cov%3ALinux%20x86_64%7D&callback=_sinaads_cbs_fiigsc","-1","5630","5630","ssl/sax.sina.com.cn:443","application/javascript","Low","19100","","-1","-1","script","1EBEE22374330B52CDB1B11316FEC030","sax.sina.com.cn","5830","1000024404.498","3734","100","1","-1","","-1","https://d3.sina.com.cn/litong/zhitou/sinaads/release/sinaads.js","-1","834","/newimpress?rotate_count=85&TIMESTAMP=kun2idrw&referral=https%3A%2F%2Fwww.sina.com.cn%2F&adunitid=PDPS000000058040&am=%7Bds%3A1920x1200%2Cfv%3A0%2Cov%3ALinux%20x86_64%7D&callback=_sinaads_cbs_fiigsc","-1","44906","GET","-1","-1","","200","-1","","","9773","9440","9772","9772","9773","1","9440","9773","333","153","154","1","0","","","","5630","","","","0","","","","b",
"49.7.36.94","6","600","328","1000024404.499","","","","0","211011_SS_3K","-1","LOWEST","","","-1","324","0","8748","-1","0","9456","443","http/1.1","40","3","https://sax.sina.com.cn/newimpress?rotate_count=85&TIMESTAMP=kun2idrw&referral=https%3A%2F%2Fwww.sina.com.cn%2F&adunitid=PDPS000000043762&am=%7Bds%3A1920x1200%2Cfv%3A0%2Cov%3ALinux%20x86_64%7D&callback=_sinaads_cbs_clc4hv","9456","5013","5013","ssl/sax.sina.com.cn:443","application/javascript","Low","19100","","-1","-1","script","1EBEE22374330B52CDB1B11316FEC030","sax.sina.com.cn","5213","1000024404.499","2985","100","1","-1","","-1","https://d3.sina.com.cn/litong/zhitou/sinaads/release/sinaads.js","353","1138","/newimpress?rotate_count=85&TIMESTAMP=kun2idrw&referral=https%3A%2F%2Fwww.sina.com.cn%2F&adunitid=PDPS000000043762&am=%7Bds%3A1920x1200%2Cfv%3A0%2Cov%3ALinux%20x86_64%7D&callback=_sinaads_cbs_clc4hv","9101","44940","GET","-1","9101","","200","355","","","9784","9456","9780","9780","9784","4","8748","9784","1036","154","155","1","0","","","","5013","","","","0","","","","b",
