"ip_addr","initiator_line","bytesOut","load_ms","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","http2_stream_id","http2_stream_weight","http2_stream_exclusive","http2_stream_dependency","objectSizeUncompressed","final_base_page","is_base_page","cpu.EvaluateScript","cpu.FunctionCall","initiator_function",
"157.240.9.23","166","420","216","1000023614.61","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","187","100","-1","-1","31536000","1722","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3iBLb4/yi/l/cs_CZ/vf6vcqK1e2N.js?_nc_x=Ij3Wp8lg5Kz","-1","17160","17160","","application/x-javascript","High","2718","Sat, 08 Oct 2022 16:26:36 GMT","-1","-1","script","A2B2225C9BF57D1F9D668CBCB7B74E47","static.xx.fbcdn.net","17363","1000023614.61","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","187","/rsrc.php/v3iBLb4/yi/l/cs_CZ/vf6vcqK1e2N.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1938","1722","1909","1909","1938","29","1722","1938","216","20","21","1","0","37","220","True","35","64947","","","4","","P",
"157.240.9.23","166","409","217","1000023614.62","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","216","100","-1","-1","31536000","1722","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yQ/r/X15SzsrEHAM.js?_nc_x=Ij3Wp8lg5Kz","-1","475","475","","application/x-javascript","High","2718","Tue, 11 Oct 2022 15:41:47 GMT","-1","-1","script","A2B2225C9BF57D1F9D668CBCB7B74E47","static.xx.fbcdn.net","668","1000023614.62","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","187","/rsrc.php/v3/yQ/r/X15SzsrEHAM.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1939","1722","1938","1938","1939","1","1722","1939","217","21","22","1","0","39","220","True","37","950","","","0","","P",
"157.240.9.23","166","409","219","1000023614.63","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","218","100","-1","-1","31536000","1722","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yF/r/HSIcBOWyfnS.js?_nc_x=Ij3Wp8lg5Kz","-1","523","523","","application/x-javascript","High","2718","Sat, 08 Oct 2022 15:50:43 GMT","-1","-1","script","A2B2225C9BF57D1F9D668CBCB7B74E47","static.xx.fbcdn.net","695","1000023614.63","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","187","/rsrc.php/v3/yF/r/HSIcBOWyfnS.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1941","1722","1940","1940","1941","1","1722","1941","219","22","23","1","0","41","220","True","39","995","","","0","","P",
"157.240.9.23","166","409","224","1000023614.64","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","220","100","-1","-1","31536000","1722","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yh/r/bl79R_NBMMz.js?_nc_x=Ij3Wp8lg5Kz","-1","2209","2209","","application/x-javascript","High","2718","Tue, 11 Oct 2022 16:16:44 GMT","-1","-1","script","A2B2225C9BF57D1F9D668CBCB7B74E47","static.xx.fbcdn.net","2404","1000023614.64","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","187","/rsrc.php/v3/yh/r/bl79R_NBMMz.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1946","1722","1942","1942","1946","4","1722","1946","224","23","24","1","0","43","220","True","41","6958","","","1","13","P",
"157.240.9.23","166","420","239","1000023614.65","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","221","100","-1","-1","31536000","1722","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3imgz4/y2/l/cs_CZ/bX8UEG34M3I.js?_nc_x=Ij3Wp8lg5Kz","-1","8402","8402","","application/x-javascript","High","2718","Sat, 08 Oct 2022 16:26:37 GMT","-1","-1","script","A2B2225C9BF57D1F9D668CBCB7B74E47","static.xx.fbcdn.net","8594","1000023614.65","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","187","/rsrc.php/v3imgz4/y2/l/cs_CZ/bX8UEG34M3I.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1961","1722","1943","1943","1961","18","1722","1961","239","24","25","1","0","45","220","True","43","29636","","","13","","P",
"157.240.9.23","166","409","244","1000023614.66","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","240","100","-1","-1","31536000","1722","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yt/r/d94aZf7WPy5.js?_nc_x=Ij3Wp8lg5Kz","-1","2769","2769","","application/x-javascript","High","2718","Sat, 08 Oct 2022 15:50:43 GMT","-1","-1","script","A2B2225C9BF57D1F9D668CBCB7B74E47","static.xx.fbcdn.net","2937","1000023614.66","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","187","/rsrc.php/v3/yt/r/d94aZf7WPy5.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1966","1722","1962","1962","1966","4","1722","1966","244","25","26","1","0","47","220","True","45","8638","","","1","","P",
"157.240.9.23","166","420","275","1000023614.67","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","245","100","-1","-1","31536000","1722","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3iIP54/yk/l/cs_CZ/EQk83oZngtp.js?_nc_x=Ij3Wp8lg5Kz","-1","17531","17531","","application/x-javascript","High","2718","Sat, 08 Oct 2022 16:26:39 GMT","-1","-1","script","A2B2225C9BF57D1F9D668CBCB7B74E47","static.xx.fbcdn.net","17709","1000023614.67","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","187","/rsrc.php/v3iIP54/yk/l/cs_CZ/EQk83oZngtp.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1997","1722","1967","1967","1997","30","1722","1997","275","26","27","1","0","49","220","True","47","65625","","","2","","P",
"157.240.9.23","166","420","372","1000023614.68","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","348","100","-1","-1","31536000","1722","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3idwn4/yT/l/cs_CZ/aEyD7sN4tGU.js?_nc_x=Ij3Wp8lg5Kz","-1","14353","14353","","application/x-javascript","High","2718","Fri, 07 Oct 2022 20:12:35 GMT","-1","-1","script","A2B2225C9BF57D1F9D668CBCB7B74E47","static.xx.fbcdn.net","14547","1000023614.68","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","187","/rsrc.php/v3idwn4/yT/l/cs_CZ/aEyD7sN4tGU.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","2094","1722","2070","2070","2094","24","1722","2094","372","27","28","1","0","51","220","True","49","45393","","","22","0","P",
"157.240.9.23","166","409","347","1000023614.69","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","245","100","-1","-1","31536000","1722","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yi/r/_WeFJu9rVl6.js?_nc_x=Ij3Wp8lg5Kz","-1","42910","42910","","application/x-javascript","High","2718","Sat, 08 Oct 2022 15:50:43 GMT","-1","-1","script","A2B2225C9BF57D1F9D668CBCB7B74E47","static.xx.fbcdn.net","43098","1000023614.69","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","187","/rsrc.php/v3/yi/r/_WeFJu9rVl6.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","2069","1722","1967","1967","2069","102","1722","2069","347","28","29","1","0","53","220","True","51","144595","","","1","","P",
"157.240.9.23","166","409","402","1000023614.86","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","373","100","-1","-1","31536000","1722","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/y7/r/dAxX26lvEiZ.js?_nc_x=Ij3Wp8lg5Kz","-1","16707","16707","","application/x-javascript","High","2718","Fri, 07 Oct 2022 19:43:36 GMT","-1","-1","script","A2B2225C9BF57D1F9D668CBCB7B74E47","static.xx.fbcdn.net","16910","1000023614.86","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","187","/rsrc.php/v3/y7/r/dAxX26lvEiZ.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","2124","1722","2095","2095","2124","29","1722","2124","402","29","30","1","0","55","220","True","53","68173","","","21","","P",
"157.240.9.23","166","409","406","1000023614.87","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","374","100","-1","-1","31536000","1722","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yv/r/cN-N4Eu_deZ.js?_nc_x=Ij3Wp8lg5Kz","-1","2277","2277","","application/x-javascript","High","2718","Sat, 08 Oct 2022 16:13:19 GMT","-1","-1","script","A2B2225C9BF57D1F9D668CBCB7B74E47","static.xx.fbcdn.net","2471","1000023614.87","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","187","/rsrc.php/v3/yv/r/cN-N4Eu_deZ.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","2128","1722","2096","2096","2128","32","1722","2128","406","30","31","1","0","57","220","True","55","7286","","","1","","P",
"157.240.9.23","166","409","411","1000023614.88","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","374","100","-1","-1","31536000","1722","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yi/r/JB0CVIbgIKw.js?_nc_x=Ij3Wp8lg5Kz","-1","2748","2748","","application/x-javascript","High","2718","Sat, 08 Oct 2022 15:50:43 GMT","-1","-1","script","A2B2225C9BF57D1F9D668CBCB7B74E47","static.xx.fbcdn.net","2916","1000023614.88","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","187","/rsrc.php/v3/yi/r/JB0CVIbgIKw.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","2133","1722","2096","2096","2133","37","1722","2133","411","31","32","1","0","59","220","True","57","9157","","","1","","P",
"157.240.9.23","166","409","71","1000023614.55","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","61","100","-1","-1","31536000","1722","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yJ/r/Gj0FDmrRZrR.js?_nc_x=Ij3Wp8lg5Kz","-1","6124","6124","","application/x-javascript","High","2718","Sat, 08 Oct 2022 15:50:43 GMT","-1","-1","script","A2B2225C9BF57D1F9D668CBCB7B74E47","static.xx.fbcdn.net","6294","1000023614.55","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","187","/rsrc.php/v3/yJ/r/Gj0FDmrRZrR.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1793","1722","1783","1783","1793","10","1722","1793","71","32","33","1","0","25","220","True","23","17554","","","2","0","P",
"157.240.9.23","166","409","98","1000023614.56","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","72","100","-1","-1","31536000","1722","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yg/r/MiMBLUedHR2.js?_nc_x=Ij3Wp8lg5Kz","-1","15155","15155","","application/x-javascript","High","2718","Sat, 08 Oct 2022 15:50:43 GMT","-1","-1","script","A2B2225C9BF57D1F9D668CBCB7B74E47","static.xx.fbcdn.net","15326","1000023614.56","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","187","/rsrc.php/v3/yg/r/MiMBLUedHR2.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1820","1722","1794","1794","1820","26","1722","1820","98","33","34","1","0","27","220","True","25","55174","","","3","","P",
"157.240.9.23","166","409","106","1000023614.57","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","98","100","-1","-1","31536000","1722","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yT/r/G9HDdBwzl5h.js?_nc_x=Ij3Wp8lg5Kz","-1","3452","3452","","application/x-javascript","High","2718","Sun, 09 Oct 2022 15:16:50 GMT","-1","-1","script","A2B2225C9BF57D1F9D668CBCB7B74E47","static.xx.fbcdn.net","3646","1000023614.57","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","187","/rsrc.php/v3/yT/r/G9HDdBwzl5h.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1828","1722","1820","1820","1828","8","1722","1828","106","34","35","1","0","29","220","True","27","10680","","","1","","P",
"157.240.9.23","166","409","138","1000023614.58","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","106","100","-1","-1","31536000","1722","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yF/r/mQv5Eu39wMa.js?_nc_x=Ij3Wp8lg5Kz","-1","19376","19376","","application/x-javascript","High","2718","Sat, 08 Oct 2022 15:50:43 GMT","-1","-1","script","A2B2225C9BF57D1F9D668CBCB7B74E47","static.xx.fbcdn.net","19554","1000023614.58","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","187","/rsrc.php/v3/yF/r/mQv5Eu39wMa.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1860","1722","1828","1828","1860","32","1722","1860","138","35","36","1","0","31","220","True","29","60536","","","2","0","P",
"157.240.9.23","166","409","141","1000023614.59","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","139","100","-1","-1","31536000","1722","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yd/r/_BDLad9QliC.js?_nc_x=Ij3Wp8lg5Kz","-1","1462","1462","","application/x-javascript","High","2718","Sat, 08 Oct 2022 15:50:43 GMT","-1","-1","script","A2B2225C9BF57D1F9D668CBCB7B74E47","static.xx.fbcdn.net","1631","1000023614.59","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","187","/rsrc.php/v3/yd/r/_BDLad9QliC.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1863","1722","1861","1861","1863","2","1722","1863","141","36","37","1","0","33","220","True","31","3734","","","2","","P",
"157.240.9.23","166","420","186","1000023614.60","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","142","100","-1","-1","31536000","1722","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3i8R54/ya/l/cs_CZ/oLjn-H5E5yL.js?_nc_x=Ij3Wp8lg5Kz","-1","26090","26090","","application/x-javascript","High","2718","Sat, 08 Oct 2022 16:26:39 GMT","-1","-1","script","A2B2225C9BF57D1F9D668CBCB7B74E47","static.xx.fbcdn.net","26291","1000023614.60","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","187","/rsrc.php/v3i8R54/ya/l/cs_CZ/oLjn-H5E5yL.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1908","1722","1864","1864","1908","44","1722","1908","186","37","38","1","0","35","220","True","33","92054","","","3","0","P",
"157.240.30.35","6","840","89","1000023614.94","","","private, no-cache, no-store, must-revalidate","100","211011_WK_39","-1","MEDIUM","","","-1","89","-1","-1","-1","","2203","","HTTP/2","-1","3","https://www.facebook.com/ajax/bz?__a=1&__ccg=EXCELLENT&__comet_req=0&__csr=&__dyn=7xe6Fo4OQ1PyU9oynFwn84a2i5U4e1Fx-ewSwMxW0DUeUhw5cx60Vo1upE4W0OE2WxO0FE2awt81sbzo5-0me2218w5uwdK0D83mwaS0zE5W08HwSyE158&__hs=18911.BP%3ADEFAULT.2.0.0.0.&__hsi=7017892670182685743-0&__req=1&__rev=1004531627&__s=%3A%3Av5iios&__spin_b=trunk&__spin_r=1004531627&__spin_t=1633980467&__user=0&dpr=1&jazoest=2909&lsd=AVpzfJRCf-4","-1","0","","","text/html","High","1494","Sat, 01 Jan 2000 00:00:00 GMT","-1","-1","script","A2B2225C9BF57D1F9D668CBCB7B74E47","www.facebook.com","271","1000023614.94","","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3idwn4/yT/l/cs_CZ/aEyD7sN4tGU.js?_nc_x=Ij3Wp8lg5Kz","-1","125","/ajax/bz?__a=1&__ccg=EXCELLENT&__comet_req=0&__csr=&__dyn=7xe6Fo4OQ1PyU9oynFwn84a2i5U4e1Fx-ewSwMxW0DUeUhw5cx60Vo1upE4W0OE2WxO0FE2awt81sbzo5-0me2218w5uwdK0D83mwaS0zE5W08HwSyE158&__hs=18911.BP%3ADEFAULT.2.0.0.0.&__hsi=7017892670182685743-0&__req=1&__rev=1004531627&__s=%3A%3Av5iios&__spin_b=trunk&__spin_r=1004531627&__spin_t=1633980467&__user=0&dpr=1&jazoest=2909&lsd=AVpzfJRCf-4","-1","","POST","-1","-1","","200","-1","","Facebook","2292","2203","2292","2292","2292","0","2203","2292","89","38","39","1","0","3","220","True","0","","","","","","send",
"157.240.9.23","51","455","62","1000023614.95","0","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","4697","","-1","54","100","-1","100","31536000","2226","","HTTP/2","-1","3","https://static.xx.fbcdn.net/rsrc.php/v3/yo/r/9UdaLwh8lAu.png","-1","4697","","","image/png","Low","1285","Fri, 07 Oct 2022 11:41:34 GMT","-1","-1","script","A2B2225C9BF57D1F9D668CBCB7B74E47","static.xx.fbcdn.net","5052","1000023614.95","","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3i9_W4/y_/l/cs_CZ/isZ_9yqZJwt.js?_nc_x=Ij3Wp8lg5Kz","-1","216","/rsrc.php/v3/yo/r/9UdaLwh8lAu.png","-1","","GET","-1","-1","","200","-1","","Facebook","2288","2226","2280","2280","2288","8","2226","2288","62","39","40","1","0","7","147","True","0","4697","","","","","b.getElementDimensions",
"157.240.9.23","51","455","66","1000023614.96","0","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","1825","","-1","63","100","-1","100","31536000","2226","","HTTP/2","-1","3","https://static.xx.fbcdn.net/rsrc.php/v3/yx/r/UJP8P9Wk09f.png","-1","1825","","","image/png","Low","1285","Wed, 28 Sep 2022 03:49:19 GMT","-1","-1","script","A2B2225C9BF57D1F9D668CBCB7B74E47","static.xx.fbcdn.net","2015","1000023614.96","","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3i9_W4/y_/l/cs_CZ/isZ_9yqZJwt.js?_nc_x=Ij3Wp8lg5Kz","-1","216","/rsrc.php/v3/yx/r/UJP8P9Wk09f.png","-1","","GET","-1","-1","","200","-1","","Facebook","2292","2226","2289","2289","2292","3","2226","2292","66","40","41","1","0","9","147","True","7","1825","","","","","b.getElementDimensions",
"157.240.9.23","","391","60","1000023614.97","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","53","100","-1","-1","31536000","2253","","HTTP/2","26","3","https://static.xx.fbcdn.net/rsrc.php/yb/r/hLRJ1GG_y0J.ico","-1","4286","4286","","image/x-icon","High","","Mon, 03 Oct 2022 13:38:24 GMT","-1","-1","other","A2B2225C9BF57D1F9D668CBCB7B74E47","static.xx.fbcdn.net","4486","1000023614.97","3131","100","1","-1","","-1","","-1","216","/rsrc.php/yb/r/hLRJ1GG_y0J.ico","-1","","GET","-1","-1","","200","-1","","Facebook","2313","2253","2306","2306","2313","7","2253","2313","60","41","42","1","0","11","220","True","0","4286","","","","","",
"157.240.30.35","6","841","136","1000023614.98","","","private, no-cache, no-store, must-revalidate","100","211011_WK_39","-1","MEDIUM","","","-1","136","-1","-1","-1","","3212","","HTTP/2","-1","3","https://www.facebook.com/ajax/bz?__a=1&__ccg=EXCELLENT&__comet_req=0&__csr=&__dyn=7xe6Fo4OQ1PyU9oynFwn84a2i5U4e1Fx-ewSwMxW0DUeUhw5cx60Vo1upE4W0OE2WxO0FE2awt81sbzo5-0me2218w5uwdK0D83mwaS0zE5W08HwSyE158&__hs=18911.BP%3ADEFAULT.2.0.0.0.&__hsi=7017892670182685743-0&__req=2&__rev=1004531627&__s=%3A%3Av5iios&__spin_b=trunk&__spin_r=1004531627&__spin_t=1633980467&__user=0&dpr=1&jazoest=2909&lsd=AVpzfJRCf-4","-1","0","","","text/html","High","1494","Sat, 01 Jan 2000 00:00:00 GMT","-1","-1","script","A2B2225C9BF57D1F9D668CBCB7B74E47","www.facebook.com","160","1000023614.98","","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3idwn4/yT/l/cs_CZ/aEyD7sN4tGU.js?_nc_x=Ij3Wp8lg5Kz","-1","125","/ajax/bz?__a=1&__ccg=EXCELLENT&__comet_req=0&__csr=&__dyn=7xe6Fo4OQ1PyU9oynFwn84a2i5U4e1Fx-ewSwMxW0DUeUhw5cx60Vo1upE4W0OE2WxO0FE2awt81sbzo5-0me2218w5uwdK0D83mwaS0zE5W08HwSyE158&__hs=18911.BP%3ADEFAULT.2.0.0.0.&__hsi=7017892670182685743-0&__req=2&__rev=1004531627&__s=%3A%3Av5iios&__spin_b=trunk&__spin_r=1004531627&__spin_t=1633980467&__user=0&dpr=1&jazoest=2909&lsd=AVpzfJRCf-4","-1","","POST","-1","-1","","200","-1","","Facebook","3348","3212","3348","3348","3348","0","3212","3348","136","42","43","1","0","5","220","True","0","","","","","","send",
"185.60.218.35","","385","110","BB84C0A45A3A467941301A3D88B5CCF3","","","","-1","211011_WK_39","5","HIGHEST","","","-1","110","-1","5","-1","","60","80","http/1.1","-1","3","http://facebook.com/","-1","0","","facebook.com:80","text/html","VeryHigh","","","-1","-1","script","609DA5366D5B117EE66B7C2FA06B8B13","facebook.com","0","BB84C0A45A3A467941301A3D88B5CCF3","","-1","0","4","","-1","","55","107","/","-1","36678","GET","1","60","","301","-1","","","170","60","170","170","170","0","4","170","166","0","1","2","0","","","","","","","","","","",
"185.60.218.35","","395","114","BB84C0A45A3A467941301A3D88B5CCF3-1","","","","-1","211011_WK_39","-1","VeryHigh","","","-1","114","-1","172","-1","","290","443","HTTP/2","-1","3","https://facebook.com/","290","0","","ssl/facebook.com:443","text/html","VeryHigh","","","-1","-1","script","609DA5366D5B117EE66B7C2FA06B8B13","facebook.com","0","BB84C0A45A3A467941301A3D88B5CCF3","","-1","1","-1","","-1","","54","114","/","226","53778","GET","-1","226","","301","64","","","404","290","404","404","404","0","172","404","232","1","2","2","0","1","256","True","0","","","","","","",
"157.240.30.35","","399","218","BB84C0A45A3A467941301A3D88B5CCF3-2","","","private, no-cache, no-store, must-revalidate","100","211011_WK_39","407","VeryHigh","","","-1","151","-1","407","-1","","479","443","HTTP/2","100","3","https://www.facebook.com/","479","34324","34324","ssl/www.facebook.com:443","text/html","VeryHigh","","Sat, 01 Jan 2000 00:00:00 GMT","-1","-1","script","609DA5366D5B117EE66B7C2FA06B8B13","www.facebook.com","34324","BB84C0A45A3A467941301A3D88B5CCF3","0","100","1","406","","-1","","31","124","/","438","47866","GET","1","438","","200","41","br","Facebook","697","479","630","630","697","67","406","697","291","2","3","2","0","1","256","True","0","125676","1","1","49","","",
"185.60.218.35","10","378","117","1000024845.21","0","","private, no-cache, no-store, must-revalidate","100","211011_WK_39","-1","LOWEST","1470","","-1","117","-1","-1","100","","673","","HTTP/2","100","3","https://facebook.com/security/hsts-pixel.gif","-1","1470","1470","","image/gif","Low","","Sat, 01 Jan 2000 00:00:00 GMT","-1","-1","parser","609DA5366D5B117EE66B7C2FA06B8B13","facebook.com","1470","1000024845.21","0","100","1","-1","","-1","https://www.facebook.com/","-1","114","/security/hsts-pixel.gif","-1","","GET","-1","-1","","200","-1","br","Facebook","790","673","790","790","790","0","673","790","117","3","4","2","0","3","147","True","0","43","","","","","",
"157.240.9.23","6","433","68","1000024845.8","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","HIGHEST","","","-1","65","100","-1","-1","31536000","762","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/y3/l/0,cross/fbWj5dcnmIq.css?_nc_x=Ij3Wp8lg5Kz","-1","1632","1632","","text/css","VeryHigh","","Fri, 30 Sep 2022 19:09:22 GMT","-1","-1","parser","609DA5366D5B117EE66B7C2FA06B8B13","static.xx.fbcdn.net","1826","1000024845.8","0","100","1","-1","","-1","https://www.facebook.com/","-1","148","/rsrc.php/v3/y3/l/0,cross/fbWj5dcnmIq.css?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","830","762","827","827","830","3","762","830","68","4","5","2","0","3","","","","5804","","","","","",
