"minify_total","responses_200","testStartOffset","bytesOut","gzip_savings","requestsFull","start_epoch","connections","base_page_cdn","cpu.EventDispatch","bytesOutDoc","result","final_base_page_request_id","score_cookies","docTime","domContentLoadedEventEnd","image_savings","cpu.ParseHTML","requestsDoc","cpu.v8.compile","cpu.CommitLoad","firstMeaningfulPaint","cpu.FunctionCall","firstTextPaint","firstPaint","cpu.ParseAuthorStyleSheet","score_cdn","cpu.Idle","optimization_checked","cpu.XHRReadyStateChange","image_total","score_minify","cpu.ScriptWrappableMarkingVisitor::performLazyCleanup","gzip_total","cpu.MajorGC","responses_404","cpu.TimerFire","cpu.Layout","loadTime","URL","score_combine","firstContentfulPaint","cpu.PlatformResourceSendRequest","firstLayout","score_etags","loadEventStart","cpu.EvaluateScript","minify_savings","score_progressive_jpeg","domInteractive","score_gzip","cpu.Paint","score_compress","domContentLoadedEventStart","final_url","cpu.ResourceChangePriority","cpu.MinorGC","cpu.UpdateLayoutTree","bytesInDoc","firstImagePaint","score_keep-alive","loadEventEnd","cached","score_cache","responses_other","cpu.UpdateLayerTree","cpu.ResourceSendRequest","main_frame","fullyLoaded","requests","final_base_page_request","TTFB","cpu.XHRLoad","bytesIn","test_run_time_ms","browser_version","base_page_dns_server","fullyLoadedCPUms","PerformancePaintTiming.first-contentful-paint","base_page_ip_ptr","eventName","base_page_cname","document_URL","date","PerformancePaintTiming.first-paint","domElements","browserVersion","document_origin","browser_name","fullyLoadedCPUpct","domComplete","document_hostname","userTime.renderSession-_cz-en_-start","userTime.reactStart","userTime.1-nmLanding-start","userTime.reactReady","userTime.1-nmLanding-end","userTime.renderSession-_cz-en_-end","userTimingMeasure.renderSession-_cz-en_","userTimingMeasure.reactHydrate","userTimingMeasure.1-nmLanding","userTime","lastVisualChange","visualComplete","render","SpeedIndex","visualComplete85","visualComplete90","visualComplete95","visualComplete99","chromeUserTiming.redirectStart","chromeUserTiming.redirectEnd","chromeUserTiming.fetchStart","chromeUserTiming.unloadEventStart","chromeUserTiming.unloadEventEnd","chromeUserTiming.domLoading","chromeUserTiming.responseEnd","chromeUserTiming.firstLayout","chromeUserTiming.firstPaint","chromeUserTiming.firstContentfulPaint","chromeUserTiming.firstTextPaint","chromeUserTiming.firstImagePaint","chromeUserTiming.firstMeaningfulPaintCandidate","chromeUserTiming.firstMeaningfulPaint","chromeUserTiming.domInteractive","chromeUserTiming.domContentLoadedEventStart","chromeUserTiming.domContentLoadedEventEnd","chromeUserTiming.domComplete","chromeUserTiming.loadEventStart","chromeUserTiming.loadEventEnd","TTIMeasurementEnd","LastInteractive","run","step","effectiveBps","effectiveBpsDoc","domTime","aft","titleTime","domLoading","server_rtt","smallImageCount","bigImageCount","maybeCaptcha","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id",
"-1","27","0","18365","15408","36","0","19","","8","17964","0","ABA85854F777E3230940A4C8103E0FA3-3","-1","4730","3033","5359","13","34","15","0","1757","21","1669","1668.5000006109","4","31","4924","1","1","698593","-1","0","617297","4","0","0","66","4730","http://netflix.com","-1","1669","2","1661","-1","4729","302","-1","100","3030","98","15","100","3031","https://www.netflix.com/cz-en/","0","13","45","1543984","1669","100","4729","0","72","9","11","0","EF7B81F0F8A9CC9D6E0D0B3A9A831FC2","5443","36","3","1319","1","1561266","9685","68.0.3440.75","ns-1372.awsdns-43.org","2650","1668.5000006109","ec2-54-74-73-31.eu-west-1.compute.amazonaws.com","Step_1","www.dradis.netflix.com","https://www.netflix.com/cz-en/","1633982259.5479","1668.5000006109","551","68.0.3440.75","https://www.netflix.com","Chrome","3.668835664","4729","www.netflix.com","2943","2943","3011","3014","4160","4160","1217","70","1149","4160","4100","4100","1600","2233","2500","4100","4100","4100","1","850","850","1322","1322","1324","1415","1661","1668","1668","1668","1668","1757","1757","3030","3030","3032","4729","4729","4729","5444","3033","1","1","378580","452648","0","0","0","0","0","0","3","0","42417","2","295746","470222","7","1724008","20489","2","121138","718069","8","715551","0","0","0","181939","3","180816","109454","6","108742","18676","7","71164","211011_ZF_3R",
"-1","17","0","12372","15408","26","0","12","","1","10715","0","D77350D8944EB8B504D2693DEAEC1065-3","-1","3123","1612","5359","11","22","12","0","1603","3","1603","1602.5999989361","0","53","3751","1","0","413156","-1","","170690","3","0","0","13","3123","http://netflix.com","-1","1603","2","1587","-1","3123","19","-1","100","1611","91","7","99","1612","https://www.netflix.com/cz-en/","0","4","10","650180","1763","100","3123","0","53","9","7","0","DD774ACF7A4E4CD7B5C3D5D45D7694D4","3842","26","3","1380","0","697956","8277","68.0.3440.75","ns-81.awsdns-10.com","2190","1602.5999989361","ec2-54-155-178-5.eu-west-1.compute.amazonaws.com","Step_1","www.dradis.netflix.com","https://www.netflix.com/cz-en/","1633982307.6719","1602.5999989361","551","68.0.3440.75","https://www.netflix.com","Chrome","3.3389236169","3123","www.netflix.com","","","","","","","","","","","2500","2500","1600","1716","1800","1800","1800","2500","1","942","942","1383","1383","1386","1474","1587","1602","1602","1602","1763","1602","1602","1611","1611","1611","3123","3123","3123","3860","1612","2","1","283491","373023","0","0","0","0","0","0","2","0","42556","2","295749","95576","5","410511","0","0","0","432047","6","430114","0","0","0","0","0","0","109459","6","108747","18318","6","71164","211011_ZF_3R",
"-1","17","0","12372","15408","26","0","11","","2","11166","0","DCA83B2888C42A0825F6D072E44EBC44-3","-1","3104","1658","5359","15","23","14","0","1650","10","1650","1650.0000003725","0","53","3859","1","0","413156","-1","","170398","4","0","0","13","3104","http://netflix.com","-1","1650","1","1629","-1","3104","19","-1","100","1658","91","9","99","1658","https://www.netflix.com/cz-en/","0","4","11","662521","1829","100","3104","0","53","9","6","0","BB229489F95CB9122A9EDC7E0AAF04A8","3969","26","3","1428","0","697678","8185","68.0.3440.75","ns-81.awsdns-10.com","1609","1650.0000003725","ec2-54-155-178-5.eu-west-1.compute.amazonaws.com","Step_1","www.dradis.netflix.com","https://www.netflix.com/cz-en/","1633982322.8216","1650.0000003725","551","68.0.3440.75","https://www.netflix.com","Chrome","2.4557657106","3104","www.netflix.com","","","","","","","","","","","2800","2800","1600","1728","1800","1800","1800","2800","1","1115","1115","1431","1431","1434","1523","1629","1650","1650","1650","1828","1650","1650","1657","1658","1658","3103","3103","3103","3968","1658","3","1","274568","395298","0","0","0","0","0","0","2","0","42273","2","295745","95596","5","410511","0","0","0","432047","6","430114","0","0","0","0","0","0","109466","6","108754","18296","6","71164","211011_ZF_3R",
