"ip_addr","initiator_line","bytesOut","load_ms","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","http2_stream_id","http2_stream_weight","http2_stream_exclusive","objectSizeUncompressed","final_base_page","http2_stream_dependency","is_base_page","cpu.EvaluateScript","cpu.FunctionCall","score_progressive_jpeg","jpeg_scan_count","initiator_function",
"13.107.21.200","0","1072","45","1000026422.16","","","public, max-age=432000","0","211011_AN_3Z","-1","MEDIUM","","","-1","44","50","-1","-1","432000","1210","","HTTP/2","100","3","https://www.bing.com/rp/d1a-5TzKpukERNQP6pl65sX498Q.br.js","-1","5111","5111","","text/javascript","High","8886","","-1","-1","script","F63D73AF0A55ECD06E334D873F314FF0","www.bing.com","5736","1000026422.16","0","100","1","-1","","-1","https://www.bing.com/rp/vJas3x65T1E8ayI2_YkhhCg5F5U.br.js","-1","120","/rp/d1a-5TzKpukERNQP6pl65sX498Q.br.js","-1","","GET","-1","-1","","200","-1","br","","1255","1210","1254","1254","1255","1","1210","1255","45","10","11","1","0","17","220","True","12970","","0","","1","18","","","oi",
"13.107.21.200","0","1072","341","1000026422.31","","","public, max-age=432000","0","211011_AN_3Z","-1","MEDIUM","","","-1","339","50","-1","-1","432000","1211","","HTTP/2","100","3","https://www.bing.com/rp/n21aGRCN5EKHB3qObygw029dyNU.br.js","-1","806","806","","text/javascript","High","8886","","-1","-1","script","F63D73AF0A55ECD06E334D873F314FF0","www.bing.com","1444","1000026422.31","0","100","1","-1","","-1","https://www.bing.com/rp/vJas3x65T1E8ayI2_YkhhCg5F5U.br.js","-1","120","/rp/n21aGRCN5EKHB3qObygw029dyNU.br.js","-1","","GET","-1","-1","","200","-1","br","","1552","1211","1550","1550","1552","2","1211","1552","341","11","12","1","0","45","220","True","1589","","43","","0","","","","oi",
"13.107.21.200","0","1072","346","1000026422.32","","","public, max-age=432000","0","211011_AN_3Z","-1","MEDIUM","","","-1","345","50","-1","-1","432000","1211","","HTTP/2","100","3","https://www.bing.com/rp/8CgcSSLayxEVUBf0swP_bQGMId8.br.js","-1","156","156","","application/x-javascript","High","8886","","-1","-1","script","F63D73AF0A55ECD06E334D873F314FF0","www.bing.com","432","1000026422.32","0","100","1","-1","","-1","https://www.bing.com/rp/vJas3x65T1E8ayI2_YkhhCg5F5U.br.js","-1","120","/rp/8CgcSSLayxEVUBf0swP_bQGMId8.br.js","-1","","GET","-1","-1","","200","-1","br","","1557","1211","1556","1556","1557","1","1211","1557","346","12","13","1","0","47","220","True","226","","45","","0","2","","","oi",
"13.107.21.200","0","1072","343","1000026422.33","","","public, max-age=432000","0","211011_AN_3Z","-1","MEDIUM","","","-1","342","50","-1","-1","432000","1211","","HTTP/2","100","3","https://www.bing.com/rp/V_fBQ_iVmAgE_Ta_T-6BNXc0ZY4.br.js","-1","368","368","","application/x-javascript","High","8886","","-1","-1","script","F63D73AF0A55ECD06E334D873F314FF0","www.bing.com","647","1000026422.33","0","100","1","-1","","-1","https://www.bing.com/rp/vJas3x65T1E8ayI2_YkhhCg5F5U.br.js","-1","120","/rp/V_fBQ_iVmAgE_Ta_T-6BNXc0ZY4.br.js","-1","","GET","-1","-1","","200","-1","br","","1554","1211","1553","1553","1554","1","1211","1554","343","13","14","1","0","49","220","True","576","","47","","0","","","","oi",
"13.107.21.200","0","1072","341","1000026422.34","","","public, max-age=432000","0","211011_AN_3Z","-1","MEDIUM","","","-1","340","50","-1","-1","432000","1211","","HTTP/2","100","3","https://www.bing.com/rp/C7TuoP5bfHv-CZlMHZy7yfvI4Fk.br.js","-1","203","203","","application/x-javascript","High","8886","","-1","-1","script","F63D73AF0A55ECD06E334D873F314FF0","www.bing.com","534","1000026422.34","0","100","1","-1","","-1","https://www.bing.com/rp/vJas3x65T1E8ayI2_YkhhCg5F5U.br.js","-1","120","/rp/C7TuoP5bfHv-CZlMHZy7yfvI4Fk.br.js","-1","","GET","-1","-1","","200","-1","br","","1552","1211","1551","1551","1552","1","1211","1552","341","14","15","1","0","51","220","True","328","","49","","0","","","","oi",
"13.107.21.200","0","1072","319","1000026422.24","","","public, max-age=432000","0","211011_AN_3Z","-1","MEDIUM","","","-1","318","50","-1","-1","432000","1211","","HTTP/2","100","3","https://www.bing.com/rp/xrUJJ8sN8ucbiFbMJle3n0IfRwU.br.js","-1","151","151","","application/x-javascript","High","8886","","-1","-1","script","F63D73AF0A55ECD06E334D873F314FF0","www.bing.com","426","1000026422.24","0","100","1","-1","","-1","https://www.bing.com/rp/vJas3x65T1E8ayI2_YkhhCg5F5U.br.js","-1","120","/rp/xrUJJ8sN8ucbiFbMJle3n0IfRwU.br.js","-1","","GET","-1","-1","","200","-1","br","","1530","1211","1529","1529","1530","1","1211","1530","319","15","16","1","0","31","220","True","257","","29","","0","","","","oi",
"13.107.21.200","0","1072","321","1000026422.25","","","public, max-age=432000","0","211011_AN_3Z","-1","MEDIUM","","","-1","320","50","-1","-1","432000","1211","","HTTP/2","100","3","https://www.bing.com/rp/LXu4eYVt3NhFk3Ud9ZbhZ_PYFaA.br.js","-1","238","238","","application/x-javascript","High","8886","","-1","-1","script","F63D73AF0A55ECD06E334D873F314FF0","www.bing.com","570","1000026422.25","0","100","1","-1","","-1","https://www.bing.com/rp/vJas3x65T1E8ayI2_YkhhCg5F5U.br.js","-1","120","/rp/LXu4eYVt3NhFk3Ud9ZbhZ_PYFaA.br.js","-1","","GET","-1","-1","","200","-1","br","","1532","1211","1531","1531","1532","1","1211","1532","321","16","17","1","0","33","220","True","426","","31","","0","","","","oi",
"13.107.21.200","0","1072","322","1000026422.26","","","public, max-age=432000","0","211011_AN_3Z","-1","MEDIUM","","","-1","321","50","-1","-1","432000","1211","","HTTP/2","100","3","https://www.bing.com/rp/JXkjDPywJD9oeuWPLy7bD8Jc6mw.br.js","-1","278","278","","application/x-javascript","High","8886","","-1","-1","script","F63D73AF0A55ECD06E334D873F314FF0","www.bing.com","555","1000026422.26","0","100","1","-1","","-1","https://www.bing.com/rp/vJas3x65T1E8ayI2_YkhhCg5F5U.br.js","-1","120","/rp/JXkjDPywJD9oeuWPLy7bD8Jc6mw.br.js","-1","","GET","-1","-1","","200","-1","br","","1533","1211","1532","1532","1533","1","1211","1533","322","17","18","1","0","35","220","True","423","","33","","0","","","","oi",
"13.107.21.200","0","1072","323","1000026422.27","","","public, max-age=432000","0","211011_AN_3Z","-1","MEDIUM","","","-1","322","50","-1","-1","432000","1211","","HTTP/2","100","3","https://www.bing.com/rp/ilbkF5vv0sk3tJ8LDY0Nm39p12g.br.js","-1","258","258","","application/x-javascript","High","8886","","-1","-1","script","F63D73AF0A55ECD06E334D873F314FF0","www.bing.com","534","1000026422.27","0","100","1","-1","","-1","https://www.bing.com/rp/vJas3x65T1E8ayI2_YkhhCg5F5U.br.js","-1","120","/rp/ilbkF5vv0sk3tJ8LDY0Nm39p12g.br.js","-1","","GET","-1","-1","","200","-1","br","","1534","1211","1533","1533","1534","1","1211","1534","323","18","19","1","0","37","220","True","425","","35","","0","","","","oi",
"13.107.21.200","0","1072","335","1000026422.28","","","public, max-age=432000","0","211011_AN_3Z","-1","MEDIUM","","","-1","334","50","-1","-1","432000","1211","","HTTP/2","100","3","https://www.bing.com/rp/NlBESWMQs1lNi0lqIqVRG5-LWVQ.br.js","-1","8411","8411","","text/javascript","High","8886","","-1","-1","script","F63D73AF0A55ECD06E334D873F314FF0","www.bing.com","8712","1000026422.28","0","100","1","-1","","-1","https://www.bing.com/rp/vJas3x65T1E8ayI2_YkhhCg5F5U.br.js","-1","120","/rp/NlBESWMQs1lNi0lqIqVRG5-LWVQ.br.js","-1","","GET","-1","-1","","200","-1","br","","1546","1211","1545","1545","1546","1","1211","1546","335","19","20","1","0","39","220","True","20244","","37","","3","20","","","oi",
