"ip_addr","initiator_line","bytesOut","load_ms","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","http2_stream_id","http2_stream_weight","http2_stream_exclusive","http2_stream_dependency","objectSizeUncompressed","final_base_page","is_base_page","cpu.EvaluateScript","cpu.FunctionCall","initiator_function","score_progressive_jpeg","jpeg_scan_count",
"104.16.148.64","6","451","249","1000006863.75","","","max-age=14400","100","211011_ZF_3R","-1","MEDIUM","","","-1","230","50","-1","-1","13878","4407","","HTTP/2","100","3","https://cdn.cookielaw.org/consent/87b6a5c0-0104-4e96-a291-092c11350111/d8b56389-964b-4a1f-aa83-3a9db8f1b6a4/en.json","-1","12402","12402","","application/x-javascript","High","30172","","-1","-1","script","EF7B81F0F8A9CC9D6E0D0B3A9A831FC2","cdn.cookielaw.org","12595","1000006863.75","0","100","1","-1","","-1","https://cdn.cookielaw.org/scripttemplates/6.6.0/otBannerSdk.js","-1","206","/consent/87b6a5c0-0104-4e96-a291-092c11350111/d8b56389-964b-4a1f-aa83-3a9db8f1b6a4/en.json","-1","","GET","-1","-1","","200","-1","gzip","Cloudflare","4656","4407","4637","4637","4656","19","4407","4656","249","30","31","1","0","3","220","True","0","41574","","","","","","","",
"","","0","732","1000006863.76","","","max-age=604801","-1","211011_ZF_3R","-1","LOWEST","","","-1","206","-1","-1","-1","","4451","","","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/video-tv-0819.m4v","-1","0","","ssl/assets.nflxext.com:443","video/x-m4v","","","Mon, 18 Oct 2021 19:57:45 GMT","-1","-1","","EF7B81F0F8A9CC9D6E0D0B3A9A831FC2","assets.nflxext.com","0","1000006863.76","","-1","1","-1","","-1","","-1","271","/ffe/siteui/acquisition/ourStory/fuji/desktop/video-tv-0819.m4v","-1","","","-1","-1","","206","-1","","","5183","4451","4657","4657","5183","526","4451","5183","732","31","32","1","0","","","","","","","","","","","","",
"104.16.148.64","6","402","67","1000006863.77","","","public, max-age=691200","100","211011_ZF_3R","-1","MEDIUM","","","-1","63","0","-1","-1","-16844019","4668","","HTTP/2","100","3","https://cdn.cookielaw.org/scripttemplates/6.6.0/assets/otFlat.json","-1","3248","3248","","application/json","High","30172","Tue, 19 Oct 2021 19:57:44 GMT","-1","-1","script","EF7B81F0F8A9CC9D6E0D0B3A9A831FC2","cdn.cookielaw.org","3593","1000006863.77","0","100","1","-1","","-1","https://cdn.cookielaw.org/scripttemplates/6.6.0/otBannerSdk.js","-1","206","/scripttemplates/6.6.0/assets/otFlat.json","-1","","GET","-1","-1","","200","-1","gzip","Cloudflare","4735","4668","4731","4731","4735","4","4668","4735","67","32","33","1","0","5","220","True","0","12583","","","","","","","",
"104.16.148.64","6","403","91","1000006863.78","","","public, max-age=691200","100","211011_ZF_3R","-1","MEDIUM","","","-1","69","0","-1","-1","-16844019","4668","","HTTP/2","100","3","https://cdn.cookielaw.org/scripttemplates/6.6.0/assets/otPcTab.json","-1","14112","14112","","application/json","High","30172","Tue, 19 Oct 2021 19:57:44 GMT","-1","-1","script","EF7B81F0F8A9CC9D6E0D0B3A9A831FC2","cdn.cookielaw.org","14282","1000006863.78","0","100","1","-1","","-1","https://cdn.cookielaw.org/scripttemplates/6.6.0/otBannerSdk.js","-1","206","/scripttemplates/6.6.0/assets/otPcTab.json","-1","","GET","-1","-1","","200","-1","gzip","Cloudflare","4759","4668","4737","4737","4759","22","4668","4759","91","33","34","1","0","7","220","True","5","58581","","","","","","","",
"","","0","712","1000006863.79","","","max-age=604801","-1","211011_ZF_3R","-1","LOWEST","","","-1","154","-1","-1","-1","","4731","","","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/video-devices.m4v","-1","0","","ssl/assets.nflxext.com:443","video/x-m4v","","","Mon, 18 Oct 2021 19:57:45 GMT","-1","-1","","EF7B81F0F8A9CC9D6E0D0B3A9A831FC2","assets.nflxext.com","0","1000006863.79","","-1","1","-1","","-1","","-1","269","/ffe/siteui/acquisition/ourStory/fuji/desktop/video-devices.m4v","-1","","","-1","-1","","206","-1","","","5443","4731","4885","4885","5443","558","4731","5443","712","34","35","1","0","","","","","","","","","","","","",
"45.57.91.1","","401","276","1000006863.80","","","max-age=604801","0","211011_ZF_3R","-1","MEDIUM","","","-1","247","100","-1","-1","604801","4736","443","http/1.1","9","3","https://assets.nflxext.com/us/ffe/siteui/common/icons/nficon2016.ico","-1","16958","16958","ssl/assets.nflxext.com:443","image/x-icon","High","","Mon, 18 Oct 2021 19:57:45 GMT","-1","-1","other","EF7B81F0F8A9CC9D6E0D0B3A9A831FC2","assets.nflxext.com","17282","1000006863.80","15408","100","1","-1","","-1","","-1","273","/us/ffe/siteui/common/icons/nficon2016.ico","-1","56790","GET","-1","-1","","200","-1","","","5012","4736","4983","4983","5012","29","4736","5012","276","35","36","1","0","","","","","16958","","","","","","","",
"54.73.148.110","","384","78","D77350D8944EB8B504D2693DEAEC1065","","","","-1","211011_ZF_3R","3","HIGHEST","","","-1","78","-1","3","-1","","70","80","http/1.1","-1","3","http://netflix.com/","-1","0","","netflix.com:80","","VeryHigh","","","-1","-1","script","DD774ACF7A4E4CD7B5C3D5D45D7694D4","netflix.com","0","D77350D8944EB8B504D2693DEAEC1065","","-1","0","2","","-1","","67","103","/","-1","38722","GET","1","70","","301","-1","","","148","70","148","148","148","0","2","148","146","0","1","2","0","","","","","","","","","","","","",
"54.73.148.110","","581","94","D77350D8944EB8B504D2693DEAEC1065-1","","","no-cache, no-store","-1","211011_ZF_3R","-1","VeryHigh","","","-1","94","-1","149","-1","","301","443","HTTP/2","-1","3","https://netflix.com/","301","0","","ssl/netflix.com:443","","VeryHigh","","","-1","-1","script","DD774ACF7A4E4CD7B5C3D5D45D7694D4","netflix.com","0","D77350D8944EB8B504D2693DEAEC1065","","-1","1","-1","","-1","","70","114","/","219","51336","GET","-1","219","","301","82","","","395","301","395","395","395","0","149","395","246","1","2","2","0","1","256","True","0","","","","","","","","",
"3.251.50.149","","585","360","D77350D8944EB8B504D2693DEAEC1065-2","","","no-cache, no-store","-1","211011_ZF_3R","439","VeryHigh","","","-1","360","-1","439","-1","","583","443","HTTP/2","-1","3","https://www.netflix.com/","582","0","","ssl/www.netflix.com:443","text/html","VeryHigh","","0","-1","-1","script","DD774ACF7A4E4CD7B5C3D5D45D7694D4","www.netflix.com","0","D77350D8944EB8B504D2693DEAEC1065","","-1","1","397","","-1","","67","124","/","506","52724","GET","42","506","","302","76","","","943","583","943","943","943","0","397","943","545","2","3","2","0","1","256","True","0","","","","","","","","",
"3.251.50.149","","1155","530","D77350D8944EB8B504D2693DEAEC1065-3","","","no-cache, no-store, must-revalidate","-1","211011_ZF_3R","-1","VeryHigh","","","-1","436","-1","-1","-1","","944","","HTTP/2","100","3","https://www.netflix.com/cz-en/","-1","42556","42556","","text/html","VeryHigh","","0","-1","-1","script","DD774ACF7A4E4CD7B5C3D5D45D7694D4","www.netflix.com","42556","D77350D8944EB8B504D2693DEAEC1065","0","100","1","-1","","-1","","-1","124","/cz-en/","-1","","GET","-1","-1","","200","-1","gzip","","1474","944","1380","1380","1474","94","944","1474","530","3","4","2","0","3","256","True","0","295749","1","1","16","","","","",
"","","0","100","99999.99999.1","","","max-age=0","-1","211011_ZF_3R","-1","HIGHEST","","","-1","100","-1","-1","-1","","1393","","HTTP/2","-1","3","https://www.netflix.com/personalization/cl2/freeform/WebsiteDetect?source=wwwhead&fetchType=css&modalView=nmLanding","-1","0","","","","","","Sun, 10 Oct 2021 19:58:29 GMT","-1","-1","","DD774ACF7A4E4CD7B5C3D5D45D7694D4","www.netflix.com","0","99999.99999.1","","-1","1","-1","","-1","","-1","","/personalization/cl2/freeform/WebsiteDetect?source=wwwhead&fetchType=css&modalView=nmLanding","-1","","","-1","-1","","200","-1","","","1493","1393","1493","1493","1493","0","1393","1493","100","4","5","2","0","","","","","","","","","","","","",
"104.16.149.64","0","357","67","1000008195.7","","","max-age=14400","100","211011_ZF_3R","1392","MEDIUM","","","-1","58","0","1392","-1","-5605659","1486","443","HTTP/2","100","3","https://cdn.cookielaw.org/scripttemplates/otSDKStub.js","1486","6328","6328","ssl/cdn.cookielaw.org:443","application/javascript","High","","","-1","-1","parser","DD774ACF7A4E4CD7B5C3D5D45D7694D4","cdn.cookielaw.org","6950","1000008195.7","0","100","1","1391","","-1","https://www.netflix.com/cz-en/","41","170","/scripttemplates/otSDKStub.js","1433","58094","GET","1","1433","","200","53","gzip","Cloudflare","1553","1486","1544","1544","1553","9","1391","1553","162","5","6","2","0","1","220","True","0","18980","","","7","3","","","",
"3.251.50.149","0","1265","72","1000008195.21","","","max-age=0","-1","211011_ZF_3R","-1","MEDIUM","","","-1","72","-1","-1","-1","","1499","","HTTP/2","-1","3","https://www.netflix.com/personalization/cl2/freeform/WebsiteDetect?source=wwwhead&fetchType=js&modalView=nmLanding","-1","0","","","","High","1468","Sun, 10 Oct 2021 19:58:29 GMT","-1","-1","script","DD774ACF7A4E4CD7B5C3D5D45D7694D4","www.netflix.com","193","1000008195.21","","100","1","-1","","-1","https://www.netflix.com/cz-en/","-1","124","/personalization/cl2/freeform/WebsiteDetect?source=wwwhead&fetchType=js&modalView=nmLanding","-1","","GET","-1","-1","","200","-1","","","1571","1499","1571","1571","1571","0","1499","1571","72","6","7","2","0","","","","","","","","","","","","",
"3.251.50.149","0","1297","110","1000008195.22","","","max-age=0","-1","211011_ZF_3R","-1","MEDIUM","","","-1","110","-1","-1","-1","","1499","","HTTP/2","-1","3","https://www.netflix.com/personalization/cl2/freeform/WebsiteScreen?source=wwwhead&fetchType=js&winw=1024&winh=768&screenw=1024&screenh=702&ratio=1","-1","0","","","","High","1841","Sun, 10 Oct 2021 19:58:29 GMT","-1","-1","script","DD774ACF7A4E4CD7B5C3D5D45D7694D4","www.netflix.com","227","1000008195.22","","100","1","-1","","-1","https://www.netflix.com/cz-en/","-1","124","/personalization/cl2/freeform/WebsiteScreen?source=wwwhead&fetchType=js&winw=1024&winh=768&screenw=1024&screenh=702&ratio=1","-1","","GET","-1","-1","","200","-1","","","1609","1499","1609","1609","1609","0","1499","1609","110","7","8","2","0","","","","","","","","","","","","",
"45.57.90.1","3","519","819","1000008195.13","0","","max-age=604801","0","211011_ZF_3R","1494","MEDIUM","194578","","-1","68","100","1494","100","604801","1629","443","http/1.1","-1","3","https://assets.nflxext.com/ffe/siteui/vlv3/9b3267c9-5086-4550-92f1-eddc22a1f78e/64ba20e2-60b5-4aef-957b-a868b2f04546/CZ-en-20211004-popsignuptwoweeks-perspective_alpha_website_medium.jpg","1628","194578","","ssl/assets.nflxext.com:443","image/jpeg","Low","","Mon, 18 Oct 2021 19:58:30 GMT","-1","-1","parser","DD774ACF7A4E4CD7B5C3D5D45D7694D4","assets.nflxext.com","194901","1000008195.13","","100","1","1494","","-1","https://www.netflix.com/cz-en/","62","190","/ffe/siteui/vlv3/9b3267c9-5086-4550-92f1-eddc22a1f78e/64ba20e2-60b5-4aef-957b-a868b2f04546/CZ-en-20211004-popsignuptwoweeks-perspective_alpha_website_medium.jpg","1556","38458","GET","0","1556","","200","72","","","2448","1629","1697","1697","2448","751","1494","2448","953","8","9","2","0","","","","","194578","","","","","","100","7",
"104.16.149.64","0","448","100","1000008195.24","","","max-age=14400","100","211011_ZF_3R","-1","MEDIUM","","","-1","98","50","1563","-1","11631","1655","443","HTTP/2","100","3","https://cdn.cookielaw.org/consent/87b6a5c0-0104-4e96-a291-092c11350111/87b6a5c0-0104-4e96-a291-092c11350111.json","1655","1598","1598","pm/ssl/cdn.cookielaw.org:443","application/x-javascript","High","7162","","-1","-1","script","DD774ACF7A4E4CD7B5C3D5D45D7694D4","cdn.cookielaw.org","2231","1000008195.24","0","100","1","-1","","-1","https://cdn.cookielaw.org/scripttemplates/otSDKStub.js","41","209","/consent/87b6a5c0-0104-4e96-a291-092c11350111/87b6a5c0-0104-4e96-a291-092c11350111.json","1605","58098","GET","-1","1604","","200","50","gzip","Cloudflare","1755","1655","1753","1753","1755","2","1563","1755","191","9","10","2","0","1","220","True","0","4137","","","","","se.otFetch","","",
"45.57.90.1","3","411","124","1000008195.14","0","","max-age=604801","0","211011_ZF_3R","-1","LOWEST","11418","","-1","105","100","1567","100","604801","1737","443","http/1.1","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/tv.png","1735","11418","","ssl/assets.nflxext.com:443","image/png","Low","","Mon, 18 Oct 2021 19:58:30 GMT","-1","-1","parser","DD774ACF7A4E4CD7B5C3D5D45D7694D4","assets.nflxext.com","11739","1000008195.14","","100","1","-1","","-1","https://www.netflix.com/cz-en/","62","224","/ffe/siteui/acquisition/ourStory/fuji/desktop/tv.png","1629","38462","GET","-1","1629","","200","106","","","1861","1737","1842","1842","1861","19","1567","1861","292","10","11","2","0","","","","","11418","","","","","","","",
"45.57.90.1","3","420","456","1000008195.15","5359","","max-age=604801","0","211011_ZF_3R","-1","LOWEST","49614","","-1","123","100","1567","89","604801","1740","443","http/1.1","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/mobile-0819.jpg","1740","49614","","ssl/assets.nflxext.com:443","image/jpeg","Low","","Mon, 18 Oct 2021 19:58:30 GMT","-1","-1","parser","DD774ACF7A4E4CD7B5C3D5D45D7694D4","assets.nflxext.com","49936","1000008195.15","","100","1","-1","","-1","https://www.netflix.com/cz-en/","62","239","/ffe/siteui/acquisition/ourStory/fuji/desktop/mobile-0819.jpg","1629","38468","GET","-1","1629","","200","111","","","2196","1740","1863","1863","2196","333","1567","2196","629","11","12","2","0","","","","","49614","","","","","","100","8",
"45.57.90.1","3","416","455","1000008195.16","0","","max-age=604801","0","211011_ZF_3R","-1","LOWEST","20506","","-1","148","100","1567","100","604801","1746","443","http/1.1","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/boxshot.png","1746","20506","","ssl/assets.nflxext.com:443","image/png","Low","","Mon, 18 Oct 2021 19:58:30 GMT","-1","-1","parser","DD774ACF7A4E4CD7B5C3D5D45D7694D4","assets.nflxext.com","20827","1000008195.16","","100","1","-1","","-1","https://www.netflix.com/cz-en/","62","229","/ffe/siteui/acquisition/ourStory/fuji/desktop/boxshot.png","1629","38464","GET","-1","1629","","200","117","","","2201","1746","1894","1894","2201","307","1567","2201","634","12","13","2","0","","","","","20506","","","","","","","",
"45.57.90.1","3","420","1218","1000008195.17","0","","max-age=604801","0","211011_ZF_3R","-1","LOWEST","137040","","-1","172","100","1567","100","604801","1752","443","http/1.1","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/device-pile.png","1751","137040","","ssl/assets.nflxext.com:443","image/png","Low","","Mon, 18 Oct 2021 19:58:30 GMT","-1","-1","parser","DD774ACF7A4E4CD7B5C3D5D45D7694D4","assets.nflxext.com","137362","1000008195.17","","100","1","-1","","-1","https://www.netflix.com/cz-en/","63","234","/ffe/siteui/acquisition/ourStory/fuji/desktop/device-pile.png","1630","38466","GET","-1","1630","","200","121","","","2970","1752","1924","1924","2970","1046","1567","2970","1402","13","14","2","0","","","","","137040","","","","","","","",
"45.57.90.1","3","405","580","1000008195.38","","","max-age=604801","-1","211011_ZF_3R","-1","LOWEST","","","-1","199","-1","1598","-1","","1764","443","http/1.1","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/video-tv-0819.m4v","1764","270046","","ssl/assets.nflxext.com:443","video/x-m4v","Low","","Mon, 18 Oct 2021 19:58:30 GMT","-1","-1","parser","DD774ACF7A4E4CD7B5C3D5D45D7694D4","assets.nflxext.com","48418","1000008195.38","","-1","1","-1","","-1","https://www.netflix.com/cz-en/","62","253","/ffe/siteui/acquisition/ourStory/fuji/desktop/video-tv-0819.m4v","1660","38470","GET","-1","1660","","206","104","","","2344","1764","1963","1963","2344","381","1598","2344","746","14","15","2","0","","","","","48418","","","","","","","",
"45.57.90.1","3","405","627","1000008195.39","","","max-age=604801","-1","211011_ZF_3R","-1","LOWEST","","","-1","229","-1","-1","-1","","1863","443","http/1.1","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/video-devices.m4v","-1","266160","","ssl/assets.nflxext.com:443","video/x-m4v","Low","","Mon, 18 Oct 2021 19:58:30 GMT","-1","-1","parser","DD774ACF7A4E4CD7B5C3D5D45D7694D4","assets.nflxext.com","48411","1000008195.39","","-1","1","-1","","-1","https://www.netflix.com/cz-en/","-1","224","/ffe/siteui/acquisition/ourStory/fuji/desktop/video-devices.m4v","-1","38462","GET","-1","-1","","206","-1","","","2490","1863","2092","2092","2490","398","1863","2490","627","15","16","2","0","","","","","48411","","","","","","","",
"104.20.185.68","0","368","375","1000008195.43","","","","100","211011_ZF_3R","1764","LOWEST","","","-1","374","0","1764","-1","0","2074","443","HTTP/2","100","3","https://geolocation.onetrust.com/cookieconsentpub/v1/geo/location","2074","406","406","ssl/geolocation.onetrust.com:443","text/javascript","Low","7620","","-1","-1","script","DD774ACF7A4E4CD7B5C3D5D45D7694D4","geolocation.onetrust.com","406","1000008195.43","0","100","1","1764","","-1","https://cdn.cookielaw.org/scripttemplates/otSDKStub.js","98","266","/cookieconsentpub/v1/geo/location","1862","57984","GET","0","1862","","200","212","gzip","Cloudflare","2449","2074","2448","2448","2449","1","1764","2449","685","16","17","2","0","1","147","True","0","197","","","0","","se.jsonp","","",
"45.57.90.1","0","457","441","1000008195.44","","","max-age=604801","-1","211011_ZF_3R","-1","LOWEST","","","-1","427","-1","-1","-1","","2350","443","http/1.1","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/video-tv-0819.m4v","-1","7902","","ssl/assets.nflxext.com:443","video/x-m4v","Low","","Mon, 18 Oct 2021 19:58:31 GMT","-1","-1","parser","DD774ACF7A4E4CD7B5C3D5D45D7694D4","assets.nflxext.com","8258","1000008195.44","","-1","1","-1","","-1","https://www.netflix.com/cz-en/","-1","229","/ffe/siteui/acquisition/ourStory/fuji/desktop/video-tv-0819.m4v","-1","38464","GET","-1","-1","","206","-1","","","2791","2350","2777","2777","2791","14","2350","2791","441","17","18","2","0","","","","","7902","","","","","","","",
"104.16.149.64","0","365","662","1000008195.45","","","public, max-age=691200","100","211011_ZF_3R","-1","LOWEST","","","-1","340","0","-1","-1","-1791534","2453","","HTTP/2","100","3","https://cdn.cookielaw.org/scripttemplates/6.6.0/otBannerSdk.js","-1","73082","73082","","application/javascript","Low","7620","Tue, 19 Oct 2021 19:58:30 GMT","-1","-1","script","DD774ACF7A4E4CD7B5C3D5D45D7694D4","cdn.cookielaw.org","73393","1000008195.45","0","100","1","-1","","-1","https://cdn.cookielaw.org/scripttemplates/otSDKStub.js","-1","170","/scripttemplates/6.6.0/otBannerSdk.js","-1","","GET","-1","-1","","200","-1","gzip","Cloudflare","3115","2453","2793","2793","3115","322","2453","3115","662","18","19","2","0","3","147","True","0","345623","","","6","10","se.jsonp","","",
"45.57.90.1","0","457","448","1000008195.46","","","max-age=604801","-1","211011_ZF_3R","-1","LOWEST","","","-1","441","-1","-1","-1","","2493","443","http/1.1","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/video-devices.m4v","-1","4016","","ssl/assets.nflxext.com:443","video/x-m4v","Low","","Mon, 18 Oct 2021 19:58:31 GMT","-1","-1","parser","DD774ACF7A4E4CD7B5C3D5D45D7694D4","assets.nflxext.com","4372","1000008195.46","","-1","1","-1","","-1","https://www.netflix.com/cz-en/","-1","190","/ffe/siteui/acquisition/ourStory/fuji/desktop/video-devices.m4v","-1","38458","GET","-1","-1","","206","-1","","","2941","2493","2934","2934","2941","7","2493","2941","448","19","20","2","0","","","","","4016","","","","","","","",
"","","0","1046","1000008195.47","","","max-age=604801","-1","211011_ZF_3R","-1","LOWEST","","","-1","234","-1","-1","-1","","2796","","","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/video-tv-0819.m4v","-1","0","","ssl/assets.nflxext.com:443","video/x-m4v","","","Mon, 18 Oct 2021 19:58:31 GMT","-1","-1","","DD774ACF7A4E4CD7B5C3D5D45D7694D4","assets.nflxext.com","0","1000008195.47","","-1","1","-1","","-1","","-1","229","/ffe/siteui/acquisition/ourStory/fuji/desktop/video-tv-0819.m4v","-1","","","-1","-1","","206","-1","","","3842","2796","3030","3030","3842","812","2796","3842","1046","20","21","2","0","","","","","","","","","","","","",
"","","0","684","1000008195.48","","","max-age=604801","-1","211011_ZF_3R","-1","LOWEST","","","-1","170","-1","-1","-1","","2945","","","-1","3","https://assets.nflxext.com/ffe/siteui/acquisition/ourStory/fuji/desktop/video-devices.m4v","-1","0","","ssl/assets.nflxext.com:443","video/x-m4v","","","Mon, 18 Oct 2021 19:58:31 GMT","-1","-1","","DD774ACF7A4E4CD7B5C3D5D45D7694D4","assets.nflxext.com","0","1000008195.48","","-1","1","-1","","-1","","-1","190","/ffe/siteui/acquisition/ourStory/fuji/desktop/video-devices.m4v","-1","","","-1","-1","","206","-1","","","3629","2945","3115","3115","3629","514","2945","3629","684","21","22","2","0","","","","","","","","","","","","",
"104.16.149.64","6","451","213","1000008195.49","","","max-age=14400","100","211011_ZF_3R","-1","MEDIUM","","","-1","193","50","-1","-1","13832","3124","","HTTP/2","100","3","https://cdn.cookielaw.org/consent/87b6a5c0-0104-4e96-a291-092c11350111/d8b56389-964b-4a1f-aa83-3a9db8f1b6a4/en.json","-1","12402","12402","","application/x-javascript","High","30172","","-1","-1","script","DD774ACF7A4E4CD7B5C3D5D45D7694D4","cdn.cookielaw.org","12596","1000008195.49","0","100","1","-1","","-1","https://cdn.cookielaw.org/scripttemplates/6.6.0/otBannerSdk.js","-1","209","/consent/87b6a5c0-0104-4e96-a291-092c11350111/d8b56389-964b-4a1f-aa83-3a9db8f1b6a4/en.json","-1","","GET","-1","-1","","200","-1","gzip","Cloudflare","3337","3124","3317","3317","3337","20","3124","3337","213","22","23","2","0","3","220","True","0","41574","","","","","","","",
"45.57.90.1","","401","239","1000008195.50","","","max-age=604801","0","211011_ZF_3R","-1","MEDIUM","","","-1","211","100","-1","-1","604801","3128","443","http/1.1","9","3","https://assets.nflxext.com/us/ffe/siteui/common/icons/nficon2016.ico","-1","16958","16958","ssl/assets.nflxext.com:443","image/x-icon","High","","Mon, 18 Oct 2021 19:58:31 GMT","-1","-1","other","DD774ACF7A4E4CD7B5C3D5D45D7694D4","assets.nflxext.com","17282","1000008195.50","15408","100","1","-1","","-1","","-1","234","/us/ffe/siteui/common/icons/nficon2016.ico","-1","38466","GET","-1","-1","","200","-1","","","3367","3128","3339","3339","3367","28","3128","3367","239","23","24","2","0","","","","","16958","","","","","","","",
"104.16.149.64","6","402","443","1000008195.51","","","public, max-age=691200","100","211011_ZF_3R","-1","MEDIUM","","","-1","439","0","-1","-1","-16844066","3351","","HTTP/2","100","3","https://cdn.cookielaw.org/scripttemplates/6.6.0/assets/otFlat.json","-1","3248","3248","","application/json","High","30172","Tue, 19 Oct 2021 19:58:31 GMT","-1","-1","script","DD774ACF7A4E4CD7B5C3D5D45D7694D4","cdn.cookielaw.org","3616","1000008195.51","0","100","1","-1","","-1","https://cdn.cookielaw.org/scripttemplates/6.6.0/otBannerSdk.js","-1","209","/scripttemplates/6.6.0/assets/otFlat.json","-1","","GET","-1","-1","","200","-1","gzip","Cloudflare","3794","3351","3790","3790","3794","4","3351","3794","443","24","25","2","0","5","220","True","0","12583","","","","","","","",
"104.16.149.64","6","403","468","1000008195.52","","","public, max-age=691200","100","211011_ZF_3R","-1","MEDIUM","","","-1","446","0","-1","-1","-16844066","3351","","HTTP/2","100","3","https://cdn.cookielaw.org/scripttemplates/6.6.0/assets/otPcTab.json","-1","14112","14112","","application/json","High","30172","Tue, 19 Oct 2021 19:58:31 GMT","-1","-1","script","DD774ACF7A4E4CD7B5C3D5D45D7694D4","cdn.cookielaw.org","14282","1000008195.52","0","100","1","-1","","-1","https://cdn.cookielaw.org/scripttemplates/6.6.0/otBannerSdk.js","-1","209","/scripttemplates/6.6.0/assets/otPcTab.json","-1","","GET","-1","-1","","200","-1","gzip","Cloudflare","3819","3351","3797","3797","3819","22","3351","3819","468","25","26","2","0","7","220","True","5","58581","","","","","","","",
"54.155.178.5","","384","82","DCA83B2888C42A0825F6D072E44EBC44","","","","-1","211011_ZF_3R","46","HIGHEST","","","-1","82","-1","46","-1","","116","80","http/1.1","-1","3","http://netflix.com/","-1","0","","netflix.com:80","","VeryHigh","","","-1","-1","script","BB229489F95CB9122A9EDC7E0AAF04A8","netflix.com","0","DCA83B2888C42A0825F6D072E44EBC44","","-1","0","3","","-1","","70","108","/","-1","43334","GET","43","116","","301","-1","","","198","116","198","198","198","0","3","198","195","0","1","3","0","","","","","","","","","","","","",
"54.155.178.5","","581","97","DCA83B2888C42A0825F6D072E44EBC44-1","","","no-cache, no-store","-1","211011_ZF_3R","-1","VeryHigh","","","-1","97","-1","199","-1","","350","443","HTTP/2","-1","3","https://netflix.com/","350","0","","ssl/netflix.com:443","","VeryHigh","","","-1","-1","script","BB229489F95CB9122A9EDC7E0AAF04A8","netflix.com","0","DCA83B2888C42A0825F6D072E44EBC44","","-1","1","-1","","-1","","69","115","/","268","55618","GET","-1","268","","301","82","","","447","350","447","447","447","0","199","447","248","1","2","3","0","1","256","True","0","","","","","","","","",
"54.155.178.5","","585","666","DCA83B2888C42A0825F6D072E44EBC44-2","","","no-cache, no-store","-1","211011_ZF_3R","-1","VeryHigh","","","-1","666","-1","-1","-1","","449","","HTTP/2","-1","3","https://www.netflix.com/","-1","0","","","text/html","VeryHigh","","0","-1","-1","script","BB229489F95CB9122A9EDC7E0AAF04A8","www.netflix.com","0","DCA83B2888C42A0825F6D072E44EBC44","","-1","1","-1","","-1","","-1","115","/","-1","","GET","-1","-1","","302","-1","","","1115","449","1115","1115","1115","0","449","1115","666","2","3","3","0","","","","","","","","","","","","",
"54.155.178.5","","1155","406","DCA83B2888C42A0825F6D072E44EBC44-3","","","no-cache, no-store, must-revalidate","-1","211011_ZF_3R","-1","VeryHigh","","","-1","311","-1","-1","-1","","1117","","HTTP/2","100","3","https://www.netflix.com/cz-en/","-1","42273","42273","","text/html","VeryHigh","","0","-1","-1","script","BB229489F95CB9122A9EDC7E0AAF04A8","www.netflix.com","42273","DCA83B2888C42A0825F6D072E44EBC44","0","100","1","-1","","-1","","-1","115","/cz-en/","-1","","GET","-1","-1","","200","-1","gzip","","1523","1117","1428","1428","1523","95","1117","1523","406","3","4","3","0","5","","","","295745","1","1","16","","","","",
