"ip_addr","initiator_line","bytesOut","load_ms","final_base_page","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","objectSizeUncompressed","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","is_base_page","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","cpu.EvaluateScript","index","number","run","cached","cpu.FunctionCall","score_progressive_jpeg","jpeg_scan_count",
"79.133.177.231","88","397","50","","1000020689.59","0","","","100","211011_VD_3J","-1","MEDIUM","1540","","-1","49","0","-1","100","0","1540","30950","80","http/1.1","-1","3","http://www.news.cn/2021homepro/images/slogan.png","-1","1540","","www.news.cn:80","image/png","Low","","","-1","-1","parser","9B7907EAC1D1F1B633758824D21ABB2F","www.news.cn","2201","1000020689.59","","100","0","-1","","-1","http://xinhuanet.com/","-1","211","/2021homepro/images/slogan.png","-1","37562","GET","-1","-1","","200","-1","","","ChinaNetCenter","31000","30950","30999","30999","31000","1","30950","31000","50","","40","41","1","0","","","",
"79.133.177.231","1451","400","129","","1000020689.80","0","","","100","211011_VD_3J","-1","LOWEST","25410","","-1","57","0","-1","100","0","27539","30986","80","http/1.1","100","3","http://www.news.cn/2021homepro/images/govern-bg.png","-1","25410","25410","www.news.cn:80","image/png","Low","","","-1","-1","parser","9B7907EAC1D1F1B633758824D21ABB2F","www.news.cn","26076","1000020689.80","0","100","0","-1","","-1","http://xinhuanet.com/","-1","210","/2021homepro/images/govern-bg.png","-1","37560","GET","-1","-1","","200","-1","gzip","","ChinaNetCenter","31115","30986","31043","31043","31115","72","30986","31115","129","","41","42","1","0","","","",
"79.133.177.231","1451","407","69","","1000020689.81","0","","","100","211011_VD_3J","-1","LOWEST","358","","-1","68","0","-1","100","0","399","30986","80","http/1.1","100","3","http://www.news.cn/2021homepro/images/icon-govern-line.png","-1","358","358","www.news.cn:80","image/png","Low","","","-1","-1","parser","9B7907EAC1D1F1B633758824D21ABB2F","www.news.cn","1022","1000020689.81","0","100","0","-1","","-1","http://xinhuanet.com/","-1","209","/2021homepro/images/icon-govern-line.png","-1","37558","GET","-1","-1","","200","-1","gzip","","ChinaNetCenter","31055","30986","31054","31054","31055","1","30986","31055","69","","42","43","1","0","","","",
"79.133.177.231","1451","400","66","","1000020689.97","0","","","100","211011_VD_3J","-1","LOWEST","1353","","-1","65","0","-1","100","0","1318","30992","80","http/1.1","100","3","http://www.news.cn/2021homepro/images/hot-title.png","-1","1353","1353","www.news.cn:80","image/png","Low","","","-1","-1","parser","9B7907EAC1D1F1B633758824D21ABB2F","www.news.cn","2018","1000020689.97","0","100","0","-1","","-1","http://xinhuanet.com/","-1","208","/2021homepro/images/hot-title.png","-1","37556","GET","-1","-1","","200","-1","gzip","","ChinaNetCenter","31058","30992","31057","31057","31058","1","30992","31058","66","","43","44","1","0","","","",
"79.133.177.231","1451","404","160","","1000020689.103","0","","","100","211011_VD_3J","-1","LOWEST","29154","","-1","69","0","-1","100","0","29228","30994","80","http/1.1","100","3","http://www.news.cn/2021homepro/images/head-xxjxs-bg.png","-1","29154","29154","www.news.cn:80","image/png","Low","","","-1","-1","parser","9B7907EAC1D1F1B633758824D21ABB2F","www.news.cn","29822","1000020689.103","0","100","0","-1","","-1","http://xinhuanet.com/","-1","207","/2021homepro/images/head-xxjxs-bg.png","-1","37554","GET","-1","-1","","200","-1","gzip","","ChinaNetCenter","31154","30994","31063","31063","31154","91","30994","31154","160","","44","45","1","0","","","",
"79.133.177.231","1451","399","97","","1000020689.107","0","","","100","211011_VD_3J","-1","LOWEST","5045","","-1","97","0","-1","100","0","5045","30995","80","http/1.1","-1","3","http://www.news.cn/2021homepro/images/radio-bg.jpg","-1","5045","","www.news.cn:80","image/jpeg","Low","","","-1","-1","parser","9B7907EAC1D1F1B633758824D21ABB2F","www.news.cn","5707","1000020689.107","","100","0","-1","","-1","http://xinhuanet.com/","-1","206","/2021homepro/images/radio-bg.jpg","-1","37552","GET","-1","-1","","200","-1","","","ChinaNetCenter","31092","30995","31092","31092","31092","0","30995","31092","97","","45","46","1","0","","50","1",
"79.133.177.231","1451","398","96","","1000020689.114","0","","","100","211011_VD_3J","-1","LOWEST","1771","","-1","95","0","-1","100","0","1794","31000","80","http/1.1","100","3","http://www.news.cn/2021homepro/images/live-bg.jpg","-1","1771","1771","www.news.cn:80","image/jpeg","Low","","","-1","-1","parser","9B7907EAC1D1F1B633758824D21ABB2F","www.news.cn","2435","1000020689.114","0","100","0","-1","","-1","http://xinhuanet.com/","-1","211","/2021homepro/images/live-bg.jpg","-1","37562","GET","-1","-1","","200","-1","gzip","","ChinaNetCenter","31096","31000","31095","31095","31096","1","31000","31096","96","","46","47","1","0","","50","1",
"79.133.177.231","1451","395","69","","1000020689.115","0","","","100","211011_VD_3J","-1","LOWEST","5183","","-1","64","0","-1","100","0","5148","31056","80","http/1.1","100","3","http://www.news.cn/2021homepro/images/live.png","-1","5183","5183","www.news.cn:80","image/png","Low","","","-1","-1","parser","9B7907EAC1D1F1B633758824D21ABB2F","www.news.cn","5848","1000020689.115","0","100","0","-1","","-1","http://xinhuanet.com/","-1","209","/2021homepro/images/live.png","-1","37558","GET","-1","-1","","200","-1","gzip","","ChinaNetCenter","31125","31056","31120","31120","31125","5","31056","31125","69","","47","48","1","0","","","",
"79.133.177.231","1451","400","79","","1000020689.119","0","","","100","211011_VD_3J","-1","LOWEST","1641","","-1","78","0","-1","100","0","1671","31059","80","http/1.1","100","3","http://www.news.cn/2021homepro/images/nolive-bg.jpg","-1","1641","1641","www.news.cn:80","image/jpeg","Low","","","-1","-1","parser","9B7907EAC1D1F1B633758824D21ABB2F","www.news.cn","2308","1000020689.119","0","100","0","-1","","-1","http://xinhuanet.com/","-1","208","/2021homepro/images/nolive-bg.jpg","-1","37556","GET","-1","-1","","200","-1","gzip","","ChinaNetCenter","31138","31059","31137","31137","31138","1","31059","31138","79","","48","49","1","0","","50","1",
"79.133.177.231","1451","410","57","","1000020689.102","0","","","0","211011_VD_3J","31058","LOWEST","3633","","-1","56","0","31058","100","0","4271","31115","80","http/1.1","100","3","http://www.xinhuanet.com/2021homepro/images/headline-tips.gif","-1","3633","3633","www.xinhuanet.com:80","image/gif","Low","","","-1","-1","parser","9B7907EAC1D1F1B633758824D21ABB2F","www.xinhuanet.com","4355","1000020689.102","0","100","0","30993","","-1","http://xinhuanet.com/","57","434","/2021homepro/images/headline-tips.gif","-1","37596","GET","65","31115","","200","-1","gzip","","","31172","31115","31171","31171","31172","1","30993","31172","179","","49","50","1","0","","","",
"79.133.177.231","1451","405","52","","1000020689.118","0","","","0","211011_VD_3J","-1","LOWEST","2037","","-1","51","0","31059","100","0","2312","31125","80","http/1.1","100","3","http://www.xinhuanet.com/live/new21/images/icon-live.png","-1","2037","2037","www.xinhuanet.com:80","image/png","Low","","","-1","-1","parser","9B7907EAC1D1F1B633758824D21ABB2F","www.xinhuanet.com","2755","1000020689.118","0","100","0","-1","","-1","http://xinhuanet.com/","66","435","/live/new21/images/icon-live.png","-1","37598","GET","-1","31125","","200","-1","gzip","","","31177","31125","31176","31176","31177","1","31059","31177","118","","50","51","1","0","","","",
"202.108.119.193","1451","402","233","","1000020689.82","0","","","0","211011_VD_3J","-1","MEDIUM","1496","","-1","233","0","30986","100","0","1884","31217","80","http/1.1","100","3","http://xinhuanet.com/2021homepro/images/icon-lazy.jpg","-1","1496","1496","xinhuanet.com:80","image/jpeg","Low","","","-1","-1","parser","9B7907EAC1D1F1B633758824D21ABB2F","xinhuanet.com","1800","1000020689.82","0","100","0","-1","","-1","http://xinhuanet.com/","231","394","/2021homepro/images/icon-lazy.jpg","-1","51320","GET","-1","31217","","200","-1","gzip","","","31450","31217","31450","31450","31450","0","30986","31450","464","","51","52","1","0","","50","1",
"203.192.2.70","1477","637","277","","1000020689.177","0","","private, no-cache, no-store, no-cache=Set-Cookie, must-revalidate","-1","211011_VD_3J","-1","LOWEST","34","","-1","277","-1","-1","100","","34","31276","80","http/1.1","-1","3","http://webd.home.news.cn/1.gif?z=1&a=17c70e2caa5&b=%u65B0%u534E%u7F51_%u8BA9%u65B0%u95FB%u79BB%u4F60%u66F4%u8FD1&B=UTF-8&c=http%3A//xinhuanet.com/%3F_wdxid%3D010020010010000000000000011200000000000000%26_wdif%3D0%26&d=&e=0&f=0&H=xinhuanet.com&E=0&r=673760088251010a&s=0&t=0&u=1&i=en-US&j=0&k=1920x1200&l=24&m=&n=&o=2","-1","34","","webd.home.news.cn:80","image/gif","Low","","Wed, 26 Apr 1989 12:00:00 GMT","-1","-1","parser","9B7907EAC1D1F1B633758824D21ABB2F","webd.home.news.cn","308","1000020689.177","","100","0","-1","","-1","http://xinhuanet.com/","-1","293","/1.gif?z=1&a=17c70e2caa5&b=%u65B0%u534E%u7F51_%u8BA9%u65B0%u95FB%u79BB%u4F60%u66F4%u8FD1&B=UTF-8&c=http%3A//xinhuanet.com/%3F_wdxid%3D010020010010000000000000011200000000000000%26_wdif%3D0%26&d=&e=0&f=0&H=xinhuanet.com&E=0&r=673760088251010a&s=0&t=0&u=1&i=en-US&j=0&k=1920x1200&l=24&m=&n=&o=2","-1","45488","GET","-1","-1","","200","-1","","","","31553","31276","31553","31553","31553","0","31276","31553","277","","52","53","1","0","","","",
"79.133.177.225","0","549","393","","8FDBE142E00CDBC56EA143D32FF6FABF","","","no-store, no-cache","-1","211011_VD_3J","31385","HIGHEST","","","-1","389","-1","31386","-1","","905","31425","80","http/1.1","-1","3","http://a3.xinhuanet.com/s?","-1","905","","a3.xinhuanet.com:80","text/html","VeryHigh","5128","-1","-1","-1","script","22BAE51AC0F7D0F06308E8ED7184BCDE","a3.xinhuanet.com","1571","8FDBE142E00CDBC56EA143D32FF6FABF","","100","0","31342","","-1","http://a2.news.cn/js/xadndelayed.js","39","531","/s","-1","34142","POST","43","31425","","200","-1","","","","31818","31425","31814","31814","31818","4","31342","31818","475","3","53","54","1","0","","","",
"79.133.177.225","0","549","365","","D705440B6EC03DB83C2E893AB6B3A1EA","","","no-store, no-cache","-1","211011_VD_3J","-1","HIGHEST","","","-1","363","-1","31386","-1","","907","31426","80","http/1.1","-1","3","http://a3.xinhuanet.com/s?","-1","907","","a3.xinhuanet.com:80","text/html","VeryHigh","5128","-1","-1","-1","script","207D53BE0D5519798D84BA1985CF108C","a3.xinhuanet.com","1573","D705440B6EC03DB83C2E893AB6B3A1EA","","100","0","-1","","-1","http://a2.news.cn/js/xadndelayed.js","40","532","/s","-1","34144","POST","-1","31426","","200","-1","","","","31791","31426","31789","31789","31791","2","31386","31791","405","3","54","55","1","0","","","",
"79.133.177.225","0","549","369","","0CF89E5C1529171C864B31B05273428F","","","no-store, no-cache","-1","211011_VD_3J","-1","HIGHEST","","","-1","367","-1","31386","-1","","1371","31428","80","http/1.1","-1","3","http://a3.xinhuanet.com/s?","-1","1371","","a3.xinhuanet.com:80","text/html","VeryHigh","5128","-1","-1","-1","script","D62CA1858E4F39C8CA377DF8A42B29FC","a3.xinhuanet.com","2036","0CF89E5C1529171C864B31B05273428F","","100","0","-1","","-1","http://a2.news.cn/js/xadndelayed.js","41","535","/s","-1","34150","POST","-1","31427","","200","-1","","","","31797","31428","31795","31795","31797","2","31386","31797","410","3","55","56","1","0","","","",
"79.133.177.225","0","549","377","","23574DE3A0748F4692F06F6CB9E1AD87","","","no-store, no-cache","-1","211011_VD_3J","-1","HIGHEST","","","-1","375","-1","31386","-1","","1356","31428","80","http/1.1","-1","3","http://a3.xinhuanet.com/s?","-1","1356","","a3.xinhuanet.com:80","text/html","VeryHigh","5128","-1","-1","-1","script","E8CD3E0CF84B3C34C4A2E1CB27A50ED6","a3.xinhuanet.com","2021","23574DE3A0748F4692F06F6CB9E1AD87","","100","0","-1","","-1","http://a2.news.cn/js/xadndelayed.js","42","533","/s","-1","34146","POST","-1","31428","","200","-1","","","","31805","31428","31803","31803","31805","2","31386","31805","419","3","56","57","1","0","","","",
"79.133.177.225","0","549","385","","723B56C9D32FF300FB80F6734AEEFCBD","","","no-store, no-cache","-1","211011_VD_3J","-1","HIGHEST","","","-1","382","-1","31386","-1","","909","31428","80","http/1.1","-1","3","http://a3.xinhuanet.com/s?","-1","909","","a3.xinhuanet.com:80","text/html","VeryHigh","5128","-1","-1","-1","script","6EB9A8E939BEC581EA032FDC9FECF8F2","a3.xinhuanet.com","1573","723B56C9D32FF300FB80F6734AEEFCBD","","100","0","-1","","-1","http://a2.news.cn/js/xadndelayed.js","42","534","/s","-1","34148","POST","-1","31428","","200","-1","","","","31813","31428","31810","31810","31813","3","31386","31813","427","3","57","58","1","0","","","",
"79.133.177.225","0","549","392","","B6FD45F59D21A7F0B637F05EC6EC219B","","","no-store, no-cache","-1","211011_VD_3J","31383","HIGHEST","","","-1","390","-1","31386","-1","","2490","31430","80","http/1.1","43","3","http://a3.xinhuanet.com/s?","-1","2490","2490","a3.xinhuanet.com:80","text/html","VeryHigh","5385","-1","-1","-1","script","7048D698147E6A10DF2678008D1E55B6","a3.xinhuanet.com","3155","B6FD45F59D21A7F0B637F05EC6EC219B","1414","100","0","31339","","-1","http://a2.news.cn/js/xadn.js","44","536","/s","-1","34152","POST","44","31430","","200","-1","","","","31822","31430","31820","31820","31822","2","31339","31822","480","3","58","59","1","0","","","",
"202.108.119.193","0","393","201","","1000020689.189","","","","-1","211011_VD_3J","31375","LOWEST","","","-1","201","-1","31375","-1","","","31572","80","http/1.1","-1","3","http://news.news.cn/titlepic/112794/1127946624_1633951828749_title0h.png","-1","125","","news.news.cn:80","text/html","Low","","","-1","-1","parser","9B7907EAC1D1F1B633758824D21ABB2F","news.news.cn","125","1000020689.189","","-1","0","31334","","-1","http://xinhuanet.com/","197","529","/titlepic/112794/1127946624_1633951828749_title0h.png","-1","51326","GET","41","31572","","301","-1","gzip","","","31773","31572","31773","31773","31773","0","31334","31773","439","","59","60","1","0","","","",
"202.108.119.193","0","393","213","","1000020689.190","","","","-1","211011_VD_3J","-1","LOWEST","","","-1","213","-1","31375","-1","","","31584","80","http/1.1","-1","3","http://news.news.cn/titlepic/112793/1127939121_1633741787668_title0h.jpg","-1","125","","news.news.cn:80","text/html","Low","","","-1","-1","parser","9B7907EAC1D1F1B633758824D21ABB2F","news.news.cn","125","1000020689.190","","-1","0","-1","","-1","http://xinhuanet.com/","209","530","/titlepic/112793/1127939121_1633741787668_title0h.jpg","-1","51328","GET","-1","31584","","301","-1","gzip","","","31797","31584","31797","31797","31797","0","31375","31797","422","","60","61","1","0","","","",
"79.133.177.231","0","399","2333","","1000020689.189-1","0","","","0","211011_VD_3J","-1","Low","866604","","-1","52","0","-1","100","0","870361","31775","80","http/1.1","100","3","http://www.xinhuanet.com//titlepic/112794/1127946624_1633951828749_title0h.png","-1","866604","866604","www.xinhuanet.com:80","image/png","Low","","","-1","-1","parser","9B7907EAC1D1F1B633758824D21ABB2F","www.xinhuanet.com","867285","1000020689.189","0","100","0","-1","","-1","http://xinhuanet.com/","-1","435","//titlepic/112794/1127946624_1633951828749_title0h.png","-1","37598","GET","-1","-1","","200","-1","gzip","","","34108","31775","31827","31827","34108","2281","31775","34108","2333","","61","62","1","0","","","",
"79.133.177.225","0","549","564","","EE41C529746D2837CA46F04C8267CFFB","","","no-store, no-cache","-1","211011_VD_3J","-1","HIGHEST","","","-1","562","-1","-1","-1","","995","31791","80","http/1.1","-1","3","http://a3.xinhuanet.com/s?","-1","995","","a3.xinhuanet.com:80","text/html","VeryHigh","5128","-1","-1","-1","script","A0DC42565F7610448F55F21956C22FF7","a3.xinhuanet.com","1661","EE41C529746D2837CA46F04C8267CFFB","","100","0","-1","","-1","http://a2.news.cn/js/xadndelayed.js","-1","532","/s","-1","34144","POST","-1","-1","","200","-1","","","","32355","31791","32353","32353","32355","2","31791","32355","564","3","62","63","1","0","","","",
"79.133.177.225","0","549","439","","E2E1F711585C413FCC771DDD853022C8","","","no-store, no-cache","-1","211011_VD_3J","-1","HIGHEST","","","-1","437","-1","-1","-1","","1328","31796","80","http/1.1","-1","3","http://a3.xinhuanet.com/s?","-1","1328","","a3.xinhuanet.com:80","text/html","VeryHigh","5128","-1","-1","-1","script","E213672FBC3B644518C4A51C3BF926DD","a3.xinhuanet.com","1995","E2E1F711585C413FCC771DDD853022C8","","100","0","-1","","-1","http://a2.news.cn/js/xadndelayed.js","-1","535","/s","-1","34150","POST","-1","-1","","200","-1","","","","32235","31796","32233","32233","32235","2","31796","32235","439","3","63","64","1","0","","","",
"79.133.177.231","0","445","571","","1000020689.190-1","45562","","","0","211011_VD_3J","-1","Low","146553","","-1","79","0","-1","68","0","153725","31804","80","http/1.1","100","3","http://www.xinhuanet.com//titlepic/112793/1127939121_1633741787668_title0h.jpg","-1","146553","146553","www.xinhuanet.com:80","image/jpeg","Low","","","-1","-1","parser","9B7907EAC1D1F1B633758824D21ABB2F","www.xinhuanet.com","147235","1000020689.190","0","100","0","-1","","-1","http://xinhuanet.com/","-1","434","//titlepic/112793/1127939121_1633741787668_title0h.jpg","-1","37596","GET","-1","-1","","200","-1","gzip","","","32375","31804","31883","31883","32375","492","31804","32375","571","","64","65","1","0","","0","1",
"79.133.177.225","0","549","572","","261862973DA56F0A910F5D2069386CCE","","","no-store, no-cache","-1","211011_VD_3J","-1","HIGHEST","","","-1","570","-1","-1","-1","","908","31805","80","http/1.1","-1","3","http://a3.xinhuanet.com/s?","-1","908","","a3.xinhuanet.com:80","text/html","VeryHigh","5128","-1","-1","-1","script","7F1A356571CD87B61C758D4443C7B128","a3.xinhuanet.com","1569","261862973DA56F0A910F5D2069386CCE","","100","0","-1","","-1","http://a2.news.cn/js/xadndelayed.js","-1","533","/s","-1","34146","POST","-1","-1","","200","-1","","","","32377","31805","32375","32375","32377","2","31805","32377","572","3","65","66","1","0","","","",
"79.133.177.225","0","549","568","","BE4073D17F21667F90237BB019449774","","","no-store, no-cache","-1","211011_VD_3J","-1","HIGHEST","","","-1","567","-1","-1","-1","","627","31814","80","http/1.1","-1","3","http://a3.xinhuanet.com/s?","-1","627","","a3.xinhuanet.com:80","text/html","VeryHigh","5128","-1","-1","-1","script","AD7A92E583D58664BB1EA75A043B244F","a3.xinhuanet.com","1288","BE4073D17F21667F90237BB019449774","","100","0","-1","","-1","http://a2.news.cn/js/xadndelayed.js","-1","534","/s","-1","34148","POST","-1","-1","","200","-1","","","","32382","31814","32381","32381","32382","1","31814","32382","568","3","66","67","1","0","","","",
"202.108.119.193","0","431","464","","1000020689.195","","","","-1","211011_VD_3J","-1","MEDIUM","","","-1","463","-1","-1","-1","","1778","31814","80","http/1.1","100","3","http://xinhuanet.com/","-1","25642","25642","xinhuanet.com:80","text/html","Low","","","-1","-1","parser","9B7907EAC1D1F1B633758824D21ABB2F","xinhuanet.com","1778","1000020689.195","0","100","0","-1","","-1","http://xinhuanet.com/","-1","394","/","-1","51320","GET","-1","-1","","200","-1","gzip","","","32278","31814","32277","32277","32278","1","31814","32278","464","4","67","68","1","0","","","",
"79.133.177.225","0","549","562","","4F4E44E6CA9B29C3CC387E8A042968AF","","","no-store, no-cache","-1","211011_VD_3J","-1","HIGHEST","","","-1","560","-1","-1","-1","","628","31819","80","http/1.1","-1","3","http://a3.xinhuanet.com/s?","-1","628","","a3.xinhuanet.com:80","text/html","VeryHigh","5128","-1","-1","-1","script","F64331554A902CC1A8593D1F53D75DC1","a3.xinhuanet.com","1292","4F4E44E6CA9B29C3CC387E8A042968AF","","100","0","-1","","-1","http://a2.news.cn/js/xadndelayed.js","-1","531","/s","-1","34142","POST","-1","-1","","200","-1","","","","32381","31819","32379","32379","32381","2","31819","32381","562","3","68","69","1","0","","","",
"79.133.177.225","0","549","561","","6AED38084C388263F6A396E14630B718","","","no-store, no-cache","-1","211011_VD_3J","-1","HIGHEST","","","-1","560","-1","-1","-1","","627","31822","80","http/1.1","-1","3","http://a3.xinhuanet.com/s?","-1","627","","a3.xinhuanet.com:80","text/html","VeryHigh","5128","-1","-1","-1","script","911344DAC43FB78E7479111312449022","a3.xinhuanet.com","1291","6AED38084C388263F6A396E14630B718","","100","0","-1","","-1","http://a2.news.cn/js/xadndelayed.js","-1","536","/s","-1","34152","POST","-1","-1","","200","-1","","","","32383","31822","32382","32382","32383","1","31822","32383","561","3","69","70","1","0","","","",
"79.133.177.228","0","444","336","","1000020689.199","13075","","","0","211011_VD_3J","32370","MEDIUM","21537","","-1","134","0","32371","39","0","21537","32484","80","http/1.1","-1","3","http://a2.xinhuanet.com/download/adcreatives/2021/9/30/202109300323178322.jpg","-1","21537","","a2.xinhuanet.com:80","image/jpeg","Low","","","-1","-1","parser","9B7907EAC1D1F1B633758824D21ABB2F","a2.xinhuanet.com","22124","1000020689.199","","100","0","31808","","-1","http://xinhuanet.com/","113","602","/download/adcreatives/2021/9/30/202109300323178322.jpg","-1","36728","GET","562","32484","","200","-1","","","","32820","32484","32618","32618","32820","202","31808","32820","1011","","70","71","1","0","","100","14",
"79.133.177.228","0","429","137","","1000020689.201","0","","","0","211011_VD_3J","-1","MEDIUM","471","","-1","136","0","32371","100","0","471","32484","80","http/1.1","-1","3","http://a2.xinhuanet.com/download/ADMark/201612081600220000.png","-1","471","","a2.xinhuanet.com:80","image/png","Low","","","-1","-1","parser","9B7907EAC1D1F1B633758824D21ABB2F","a2.xinhuanet.com","1095","1000020689.201","","100","0","-1","","-1","http://xinhuanet.com/","113","605","/download/ADMark/201612081600220000.png","-1","36734","GET","-1","32484","","200","-1","","","","32621","32484","32620","32620","32621","1","32371","32621","250","","71","72","1","0","","","",
"79.133.177.228","0","445","404","","1000020689.202","25042","","","0","211011_VD_3J","-1","MEDIUM","37323","","-1","141","0","32371","32","0","37323","32484","80","http/1.1","-1","3","http://a2.xinhuanet.com/download/adcreatives/2021/10/10/202110101201057623.jpg","-1","37323","","a2.xinhuanet.com:80","image/jpeg","Low","","","-1","-1","parser","9B7907EAC1D1F1B633758824D21ABB2F","a2.xinhuanet.com","37912","1000020689.202","","100","0","-1","","-1","http://xinhuanet.com/","113","603","/download/adcreatives/2021/10/10/202110101201057623.jpg","-1","36730","GET","-1","32484","","200","-1","","","","32888","32484","32625","32625","32888","263","32371","32888","517","","72","73","1","0","","0","1",
"79.133.177.228","0","443","444","","1000020689.206","22564","","","0","211011_VD_3J","-1","MEDIUM","34899","","-1","165","0","32371","35","0","34899","32485","80","http/1.1","-1","3","http://a2.xinhuanet.com/download/adcreatives/2021/1/7/202101070332567742.jpg","-1","34899","","a2.xinhuanet.com:80","image/jpeg","Low","","","-1","-1","parser","9B7907EAC1D1F1B633758824D21ABB2F","a2.xinhuanet.com","35535","1000020689.206","","100","0","-1","","-1","http://xinhuanet.com/","113","604","/download/adcreatives/2021/1/7/202101070332567742.jpg","-1","36732","GET","-1","32484","","200","-1","","","","32929","32485","32650","32650","32929","279","32371","32929","557","","73","74","1","0","","0","1",
"79.133.177.228","0","445","197","","1000020689.193","3109","","","0","211011_VD_3J","32368","MEDIUM","7086","","-1","187","0","32371","56","0","7086","32485","80","http/1.1","-1","3","http://a2.xinhuanet.com/download/adcreatives/2021/4/16/202104160922281411.jpeg","-1","7086","","a2.xinhuanet.com:80","image/jpeg","Low","","","-1","-1","parser","9B7907EAC1D1F1B633758824D21ABB2F","a2.xinhuanet.com","7713","1000020689.193","","100","0","31852","","-1","http://xinhuanet.com/","114","606","/download/adcreatives/2021/4/16/202104160922281411.jpeg","-1","36736","GET","516","32485","","200","-1","","","","32682","32485","32672","32672","32682","10","31852","32682","827","","74","75","1","0","","50","1",
"79.133.177.228","0","444","528","","1000020689.197","5394","","","0","211011_VD_3J","-1","MEDIUM","38335","","-1","209","0","32371","85","0","38335","32485","80","http/1.1","-1","3","http://a2.xinhuanet.com/download/adcreatives/2021/10/9/202110090659206223.jpg","-1","38335","","a2.xinhuanet.com:80","image/jpeg","Low","","","-1","-1","parser","9B7907EAC1D1F1B633758824D21ABB2F","a2.xinhuanet.com","38920","1000020689.197","","100","0","-1","","-1","http://xinhuanet.com/","114","607","/download/adcreatives/2021/10/9/202110090659206223.jpg","-1","36738","GET","-1","32485","","200","-1","","","","33013","32485","32694","32694","33013","319","32371","33013","642","","75","76","1","0","","0","1",
"79.133.177.228","0","444","542","","1000020689.203","15225","","","0","211011_VD_3J","-1","LOWEST","20686","","-1","228","0","-1","26","0","20686","32622","80","http/1.1","-1","3","http://a2.xinhuanet.com/download/adcreatives/2021/7/30/202107301039074786.jpg","-1","20686","","a2.xinhuanet.com:80","image/jpeg","Low","","","-1","-1","parser","9B7907EAC1D1F1B633758824D21ABB2F","a2.xinhuanet.com","21276","1000020689.203","","100","0","-1","","-1","http://xinhuanet.com/","-1","605","/download/adcreatives/2021/7/30/202107301039074786.jpg","-1","36734","GET","-1","-1","","200","-1","","","","33164","32622","32850","32850","33164","314","32622","33164","542","","76","77","1","0","","0","1",
"79.133.177.228","0","443","2059","","1000020689.204","3261","","","0","211011_VD_3J","-1","LOWEST","38277","","-1","253","0","-1","91","0","38277","32683","80","http/1.1","-1","3","http://a2.xinhuanet.com/download/adcreatives/2021/1/7/202101070337003601.jpg","-1","38277","","a2.xinhuanet.com:80","image/jpeg","Low","","","-1","-1","parser","9B7907EAC1D1F1B633758824D21ABB2F","a2.xinhuanet.com","38912","1000020689.204","","100","0","-1","","-1","http://xinhuanet.com/","-1","606","/download/adcreatives/2021/1/7/202101070337003601.jpg","-1","36736","GET","-1","-1","","200","-1","","","","34742","32683","32936","32936","34742","1806","32683","34742","2059","","77","78","1","0","","0","1",
"79.133.177.228","0","444","642","","1000020689.209","0","","","0","211011_VD_3J","-1","LOWEST","40610","","-1","298","0","-1","100","0","40610","32821","80","http/1.1","-1","3","http://a2.xinhuanet.com/download/adcreatives/2021/7/26/202107261046089025.jpg","-1","40610","","a2.xinhuanet.com:80","image/jpeg","Low","","","-1","-1","parser","9B7907EAC1D1F1B633758824D21ABB2F","a2.xinhuanet.com","41200","1000020689.209","","100","0","-1","","-1","http://xinhuanet.com/","-1","602","/download/adcreatives/2021/7/26/202107261046089025.jpg","-1","36728","GET","-1","-1","","200","-1","","","","33463","32821","33119","33119","33463","344","32821","33463","642","","78","79","1","0","","0","1",
"79.133.177.228","0","444","337","","1000020689.218","0","","","0","211011_VD_3J","-1","LOWEST","35065","","-1","281","0","-1","100","0","35065","32891","80","http/1.1","-1","3","http://a2.xinhuanet.com/download/adcreatives/2021/9/18/202109180808442101.jpg","-1","35065","","a2.xinhuanet.com:80","image/jpeg","Low","","","-1","-1","parser","9B7907EAC1D1F1B633758824D21ABB2F","a2.xinhuanet.com","35654","1000020689.218","","100","0","-1","","-1","http://xinhuanet.com/","-1","603","/download/adcreatives/2021/9/18/202109180808442101.jpg","-1","36730","GET","-1","-1","","200","-1","","","","33228","32891","33172","33172","33228","56","32891","33228","337","","79","80","1","0","","0","1",
