time,power_consumption.power,url,starttime
2021-11-14T00:20:05.997+05:00,28.91959779,vnexpress.net,2021-11-14T00:19:52.581+05:00
2021-11-14T00:20:06.498+05:00,26.95022971,vnexpress.net,2021-11-14T00:19:52.581+05:00
2021-11-14T00:20:06.999+05:00,21.29577569,academia.edu,2021-11-14T00:20:06.625+05:00
2021-11-14T00:20:07.501+05:00,21.65365397,academia.edu,2021-11-14T00:20:06.625+05:00
2021-11-14T00:20:08.001+05:00,25.28654106,academia.edu,2021-11-14T00:20:06.625+05:00
2021-11-14T00:20:08.502+05:00,29.43757548,academia.edu,2021-11-14T00:20:06.625+05:00
2021-11-14T00:20:09.003+05:00,28.48764757,academia.edu,2021-11-14T00:20:06.625+05:00
2021-11-14T00:20:09.504+05:00,21.79942694,academia.edu,2021-11-14T00:20:06.625+05:00
2021-11-14T00:20:10.005+05:00,19.77601272,academia.edu,2021-11-14T00:20:06.625+05:00
2021-11-14T00:20:10.506+05:00,23.95359851,academia.edu,2021-11-14T00:20:06.625+05:00
2021-11-14T00:20:11.007+05:00,25.15536593,academia.edu,2021-11-14T00:20:06.625+05:00
2021-11-14T00:20:11.508+05:00,20.34918036,academia.edu,2021-11-14T00:20:06.625+05:00
2021-11-14T00:20:12.009+05:00,19.20157453,academia.edu,2021-11-14T00:20:06.625+05:00
2021-11-14T00:20:12.510+05:00,19.14671111,liansuo.com,2021-11-14T00:20:12.383+05:00
2021-11-14T00:20:13.011+05:00,24.61688911,liansuo.com,2021-11-14T00:20:12.383+05:00
2021-11-14T00:20:13.512+05:00,25.36829517,liansuo.com,2021-11-14T00:20:12.383+05:00
2021-11-14T00:20:14.013+05:00,25.03986171,liansuo.com,2021-11-14T00:20:12.383+05:00
2021-11-14T00:20:14.514+05:00,30.50293862,liansuo.com,2021-11-14T00:20:12.383+05:00
2021-11-14T00:20:15.015+05:00,27.5510922,liansuo.com,2021-11-14T00:20:12.383+05:00
2021-11-14T00:20:15.516+05:00,26.3355032,liansuo.com,2021-11-14T00:20:12.383+05:00
2021-11-14T00:20:16.021+05:00,25.17946027,liansuo.com,2021-11-14T00:20:12.383+05:00
2021-11-14T00:20:16.522+05:00,28.4874312,liansuo.com,2021-11-14T00:20:12.383+05:00
2021-11-14T00:20:17.023+05:00,22.50381484,liansuo.com,2021-11-14T00:20:12.383+05:00
2021-11-14T00:20:17.524+05:00,21.29956526,liansuo.com,2021-11-14T00:20:12.383+05:00
2021-11-14T00:20:18.025+05:00,20.30660836,liansuo.com,2021-11-14T00:20:12.383+05:00
2021-11-14T00:20:18.526+05:00,17.75839668,liansuo.com,2021-11-14T00:20:12.383+05:00
2021-11-14T00:20:19.027+05:00,24.47091487,wise.com,2021-11-14T00:20:18.558+05:00
2021-11-14T00:20:19.528+05:00,20.77410446,wise.com,2021-11-14T00:20:18.558+05:00
2021-11-14T00:20:20.029+05:00,21.43107477,wise.com,2021-11-14T00:20:18.558+05:00
2021-11-14T00:20:20.530+05:00,25.11186625,wise.com,2021-11-14T00:20:18.558+05:00
2021-11-14T00:20:21.032+05:00,26.64767452,wise.com,2021-11-14T00:20:18.558+05:00
2021-11-14T00:20:21.533+05:00,32.21726456,wise.com,2021-11-14T00:20:18.558+05:00
2021-11-14T00:20:22.033+05:00,33.07520158,wise.com,2021-11-14T00:20:18.558+05:00
2021-11-14T00:20:22.535+05:00,26.73639521,wise.com,2021-11-14T00:20:18.558+05:00
2021-11-14T00:20:23.036+05:00,24.89286236,wise.com,2021-11-14T00:20:18.558+05:00
2021-11-14T00:20:23.536+05:00,21.41465443,wise.com,2021-11-14T00:20:18.558+05:00
2021-11-14T00:20:24.037+05:00,22.6095066,wise.com,2021-11-14T00:20:18.558+05:00
2021-11-14T00:20:24.538+05:00,21.09306529,wise.com,2021-11-14T00:20:18.558+05:00
2021-11-14T00:20:25.040+05:00,20.47544022,wise.com,2021-11-14T00:20:18.558+05:00
2021-11-14T00:20:25.541+05:00,18.03518575,wise.com,2021-11-14T00:20:18.558+05:00
2021-11-14T00:20:26.042+05:00,22.81229878,alodokter.com,2021-11-14T00:20:25.820+05:00
2021-11-14T00:20:26.543+05:00,20.41965967,alodokter.com,2021-11-14T00:20:25.820+05:00
2021-11-14T00:20:27.044+05:00,18.05794479,alodokter.com,2021-11-14T00:20:25.820+05:00
2021-11-14T00:20:27.545+05:00,21.34283215,alodokter.com,2021-11-14T00:20:25.820+05:00
2021-11-14T00:20:28.046+05:00,23.1862433,alodokter.com,2021-11-14T00:20:25.820+05:00
2021-11-14T00:20:28.547+05:00,25.76432779,alodokter.com,2021-11-14T00:20:25.820+05:00
2021-11-14T00:20:29.048+05:00,28.9714179,alodokter.com,2021-11-14T00:20:25.820+05:00
2021-11-14T00:20:29.549+05:00,28.07476493,alodokter.com,2021-11-14T00:20:25.820+05:00
2021-11-14T00:20:30.050+05:00,28.77944507,alodokter.com,2021-11-14T00:20:25.820+05:00
2021-11-14T00:20:30.551+05:00,25.13794542,alodokter.com,2021-11-14T00:20:25.820+05:00
2021-11-14T00:20:31.052+05:00,23.09667432,alodokter.com,2021-11-14T00:20:25.820+05:00
2021-11-14T00:20:31.553+05:00,22.14854468,alodokter.com,2021-11-14T00:20:25.820+05:00
2021-11-14T00:20:32.054+05:00,20.08886582,alodokter.com,2021-11-14T00:20:25.820+05:00
2021-11-14T00:20:32.555+05:00,18.03495231,alodokter.com,2021-11-14T00:20:25.820+05:00
2021-11-14T00:20:33.056+05:00,20.04976038,googlevideo.com,2021-11-14T00:20:32.657+05:00
2021-11-14T00:20:33.557+05:00,20.92337194,googlevideo.com,2021-11-14T00:20:32.657+05:00
2021-11-14T00:20:34.058+05:00,29.4581028,googlevideo.com,2021-11-14T00:20:32.657+05:00
2021-11-14T00:20:34.560+05:00,26.23875989,googlevideo.com,2021-11-14T00:20:32.657+05:00
2021-11-14T00:20:35.061+05:00,18.81761786,googlevideo.com,2021-11-14T00:20:32.657+05:00
2021-11-14T00:20:35.562+05:00,19.02455365,googlevideo.com,2021-11-14T00:20:32.657+05:00
2021-11-14T00:20:36.063+05:00,20.23550392,googlevideo.com,2021-11-14T00:20:32.657+05:00
2021-11-14T00:20:36.564+05:00,20.44684543,rakuten.com,2021-11-14T00:20:36.392+05:00
2021-11-14T00:20:37.072+05:00,17.76373098,rakuten.com,2021-11-14T00:20:36.392+05:00
2021-11-14T00:20:37.573+05:00,18.79252553,rakuten.com,2021-11-14T00:20:36.392+05:00
2021-11-14T00:20:38.074+05:00,23.01646117,rakuten.com,2021-11-14T00:20:36.392+05:00
2021-11-14T00:20:38.575+05:00,18.69107955,rakuten.com,2021-11-14T00:20:36.392+05:00
2021-11-14T00:20:39.076+05:00,21.25597732,rakuten.com,2021-11-14T00:20:36.392+05:00
2021-11-14T00:20:39.577+05:00,23.11873809,rakuten.com,2021-11-14T00:20:36.392+05:00
2021-11-14T00:20:40.078+05:00,32.58062303,rakuten.com,2021-11-14T00:20:36.392+05:00
2021-11-14T00:20:40.579+05:00,21.20435174,rakuten.com,2021-11-14T00:20:36.392+05:00
2021-11-14T00:20:41.080+05:00,21.30288659,rakuten.com,2021-11-14T00:20:36.392+05:00
2021-11-14T00:20:41.581+05:00,28.11304509,rakuten.com,2021-11-14T00:20:36.392+05:00
2021-11-14T00:20:42.082+05:00,25.63137718,rakuten.com,2021-11-14T00:20:36.392+05:00
2021-11-14T00:20:42.583+05:00,27.25286561,rakuten.com,2021-11-14T00:20:36.392+05:00
2021-11-14T00:20:43.084+05:00,26.32074137,rakuten.com,2021-11-14T00:20:36.392+05:00
2021-11-14T00:20:43.585+05:00,24.85682511,twimg.com,2021-11-14T00:20:43.426+05:00
2021-11-14T00:20:44.086+05:00,24.80131709,twimg.com,2021-11-14T00:20:43.426+05:00
2021-11-14T00:20:44.588+05:00,25.06553616,twimg.com,2021-11-14T00:20:43.426+05:00
2021-11-14T00:20:45.089+05:00,25.64139479,twimg.com,2021-11-14T00:20:43.426+05:00
2021-11-14T00:20:45.590+05:00,25.10151464,twimg.com,2021-11-14T00:20:43.426+05:00
2021-11-14T00:20:46.090+05:00,27.99229571,twimg.com,2021-11-14T00:20:43.426+05:00
2021-11-14T00:20:46.591+05:00,25.89133373,twimg.com,2021-11-14T00:20:43.426+05:00
2021-11-14T00:20:47.092+05:00,25.91784416,twimg.com,2021-11-14T00:20:43.426+05:00
2021-11-14T00:20:47.593+05:00,25.49884479,twimg.com,2021-11-14T00:20:43.426+05:00
2021-11-14T00:20:48.094+05:00,25.88200707,patch.com,2021-11-14T00:20:48.010+05:00
2021-11-14T00:20:48.595+05:00,25.36581845,patch.com,2021-11-14T00:20:48.010+05:00
2021-11-14T00:20:49.096+05:00,25.60783018,patch.com,2021-11-14T00:20:48.010+05:00
2021-11-14T00:20:49.597+05:00,25.51366885,patch.com,2021-11-14T00:20:48.010+05:00
2021-11-14T00:20:50.098+05:00,25.5691333,patch.com,2021-11-14T00:20:48.010+05:00
2021-11-14T00:20:50.598+05:00,25.60597217,patch.com,2021-11-14T00:20:48.010+05:00
2021-11-14T00:20:51.099+05:00,25.52618733,patch.com,2021-11-14T00:20:48.010+05:00
2021-11-14T00:20:51.600+05:00,25.63362434,patch.com,2021-11-14T00:20:48.010+05:00
2021-11-14T00:20:52.101+05:00,25.22409952,patch.com,2021-11-14T00:20:48.010+05:00
2021-11-14T00:20:52.603+05:00,25.79265394,patch.com,2021-11-14T00:20:48.010+05:00
2021-11-14T00:20:53.104+05:00,27.96760465,patch.com,2021-11-14T00:20:48.010+05:00
2021-11-14T00:20:53.605+05:00,32.90077648,patch.com,2021-11-14T00:20:48.010+05:00
2021-11-14T00:20:54.106+05:00,18.37305115,patch.com,2021-11-14T00:20:48.010+05:00
2021-11-14T00:20:54.607+05:00,20.72812601,patch.com,2021-11-14T00:20:48.010+05:00
2021-11-14T00:20:55.108+05:00,19.76054422,patch.com,2021-11-14T00:20:48.010+05:00
2021-11-14T00:20:55.609+05:00,18.03812999,patch.com,2021-11-14T00:20:48.010+05:00
2021-11-14T00:20:56.110+05:00,22.2367971,patch.com,2021-11-14T00:20:48.010+05:00
2021-11-14T00:20:56.611+05:00,26.2688242,patch.com,2021-11-14T00:20:48.010+05:00
2021-11-14T00:20:57.112+05:00,21.26461066,patch.com,2021-11-14T00:20:48.010+05:00
2021-11-14T00:20:57.618+05:00,21.9953092,patch.com,2021-11-14T00:20:48.010+05:00
2021-11-14T00:20:58.118+05:00,23.29324701,google.pl,2021-11-14T00:20:57.850+05:00
2021-11-14T00:20:58.620+05:00,18.57275625,google.pl,2021-11-14T00:20:57.850+05:00
2021-11-14T00:20:59.121+05:00,23.76476989,google.pl,2021-11-14T00:20:57.850+05:00
2021-11-14T00:20:59.622+05:00,20.18326048,google.pl,2021-11-14T00:20:57.850+05:00
2021-11-14T00:21:00.123+05:00,28.25455517,google.pl,2021-11-14T00:20:57.850+05:00
2021-11-14T00:21:00.624+05:00,20.09728203,google.pl,2021-11-14T00:20:57.850+05:00
2021-11-14T00:21:01.125+05:00,23.1389089,google.pl,2021-11-14T00:20:57.850+05:00
2021-11-14T00:21:01.626+05:00,26.63703476,google.pl,2021-11-14T00:20:57.850+05:00
2021-11-14T00:21:02.127+05:00,26.11475269,ameblo.jp,2021-11-14T00:21:02.119+05:00
2021-11-14T00:21:02.628+05:00,23.73593853,ameblo.jp,2021-11-14T00:21:02.119+05:00
2021-11-14T00:21:03.129+05:00,20.40483963,ameblo.jp,2021-11-14T00:21:02.119+05:00
2021-11-14T00:21:03.631+05:00,20.8406303,ameblo.jp,2021-11-14T00:21:02.119+05:00
2021-11-14T00:21:04.132+05:00,21.97942872,ameblo.jp,2021-11-14T00:21:02.119+05:00
2021-11-14T00:21:04.633+05:00,25.79960046,ameblo.jp,2021-11-14T00:21:02.119+05:00
2021-11-14T00:21:05.134+05:00,27.83658201,ameblo.jp,2021-11-14T00:21:02.119+05:00
2021-11-14T00:21:05.635+05:00,22.35829015,ameblo.jp,2021-11-14T00:21:02.119+05:00
2021-11-14T00:21:06.136+05:00,22.51006701,ameblo.jp,2021-11-14T00:21:02.119+05:00
2021-11-14T00:21:06.637+05:00,23.57143502,ameblo.jp,2021-11-14T00:21:02.119+05:00
2021-11-14T00:21:07.137+05:00,18.01955736,ameblo.jp,2021-11-14T00:21:02.119+05:00
2021-11-14T00:21:07.638+05:00,20.32355197,ameblo.jp,2021-11-14T00:21:02.119+05:00
2021-11-14T00:21:08.139+05:00,23.48868527,ameblo.jp,2021-11-14T00:21:02.119+05:00
2021-11-14T00:21:08.640+05:00,22.51770453,weebly.com,2021-11-14T00:21:08.522+05:00
2021-11-14T00:21:09.141+05:00,18.00819251,weebly.com,2021-11-14T00:21:08.522+05:00
2021-11-14T00:21:09.642+05:00,22.42937255,weebly.com,2021-11-14T00:21:08.522+05:00
2021-11-14T00:21:10.143+05:00,20.75344669,weebly.com,2021-11-14T00:21:08.522+05:00
2021-11-14T00:21:10.644+05:00,20.37589759,weebly.com,2021-11-14T00:21:08.522+05:00
2021-11-14T00:21:11.145+05:00,20.27857085,weebly.com,2021-11-14T00:21:08.522+05:00
2021-11-14T00:21:11.646+05:00,20.96473964,weebly.com,2021-11-14T00:21:08.522+05:00
2021-11-14T00:21:12.147+05:00,19.85442669,weebly.com,2021-11-14T00:21:08.522+05:00
2021-11-14T00:21:12.648+05:00,22.08079175,weebly.com,2021-11-14T00:21:08.522+05:00
2021-11-14T00:21:13.149+05:00,29.41583031,weebly.com,2021-11-14T00:21:08.522+05:00
2021-11-14T00:21:13.650+05:00,26.02150473,weebly.com,2021-11-14T00:21:08.522+05:00
2021-11-14T00:21:14.151+05:00,28.30717896,weebly.com,2021-11-14T00:21:08.522+05:00
2021-11-14T00:21:14.652+05:00,22.05928158,weebly.com,2021-11-14T00:21:08.522+05:00
2021-11-14T00:21:15.153+05:00,26.1621096,weebly.com,2021-11-14T00:21:08.522+05:00
2021-11-14T00:21:15.654+05:00,21.51797717,weebly.com,2021-11-14T00:21:08.522+05:00
2021-11-14T00:21:16.155+05:00,21.90467154,weebly.com,2021-11-14T00:21:08.522+05:00
2021-11-14T00:21:16.656+05:00,27.14384204,rambler.ru,2021-11-14T00:21:16.331+05:00
2021-11-14T00:21:17.157+05:00,24.2614425,rambler.ru,2021-11-14T00:21:16.331+05:00
2021-11-14T00:21:17.658+05:00,22.40337135,rambler.ru,2021-11-14T00:21:16.331+05:00
2021-11-14T00:21:18.159+05:00,22.9482573,rambler.ru,2021-11-14T00:21:16.331+05:00
2021-11-14T00:21:18.665+05:00,26.88880064,rambler.ru,2021-11-14T00:21:16.331+05:00
2021-11-14T00:21:19.166+05:00,25.01073317,rambler.ru,2021-11-14T00:21:16.331+05:00
2021-11-14T00:21:19.666+05:00,32.64587034,rambler.ru,2021-11-14T00:21:16.331+05:00
2021-11-14T00:21:20.167+05:00,25.14546081,rambler.ru,2021-11-14T00:21:16.331+05:00
2021-11-14T00:21:20.668+05:00,24.50846346,rambler.ru,2021-11-14T00:21:16.331+05:00
2021-11-14T00:21:21.169+05:00,21.58476755,rambler.ru,2021-11-14T00:21:16.331+05:00
2021-11-14T00:21:21.671+05:00,24.95671866,rambler.ru,2021-11-14T00:21:16.331+05:00
2021-11-14T00:21:22.172+05:00,31.09776442,rambler.ru,2021-11-14T00:21:16.331+05:00
2021-11-14T00:21:22.673+05:00,32.30594833,rambler.ru,2021-11-14T00:21:16.331+05:00
2021-11-14T00:21:23.174+05:00,33.85508829,rambler.ru,2021-11-14T00:21:16.331+05:00
2021-11-14T00:21:23.675+05:00,38.2354881,rambler.ru,2021-11-14T00:21:16.331+05:00
2021-11-14T00:21:24.175+05:00,31.69834363,rambler.ru,2021-11-14T00:21:16.331+05:00
2021-11-14T00:21:24.676+05:00,34.47669513,rambler.ru,2021-11-14T00:21:16.331+05:00
2021-11-14T00:21:25.177+05:00,32.82201528,rambler.ru,2021-11-14T00:21:16.331+05:00
2021-11-14T00:21:25.678+05:00,32.08101933,rambler.ru,2021-11-14T00:21:16.331+05:00
2021-11-14T00:21:26.179+05:00,32.37489704,rambler.ru,2021-11-14T00:21:16.331+05:00
2021-11-14T00:21:26.680+05:00,34.11074669,feedly.com,2021-11-14T00:21:26.268+05:00
2021-11-14T00:21:27.181+05:00,31.93590043,feedly.com,2021-11-14T00:21:26.268+05:00
2021-11-14T00:21:27.682+05:00,32.75236119,feedly.com,2021-11-14T00:21:26.268+05:00
2021-11-14T00:21:28.183+05:00,32.52412834,feedly.com,2021-11-14T00:21:26.268+05:00
2021-11-14T00:21:28.684+05:00,18.24041098,feedly.com,2021-11-14T00:21:26.268+05:00
2021-11-14T00:21:29.185+05:00,18.45639959,feedly.com,2021-11-14T00:21:26.268+05:00
2021-11-14T00:21:29.686+05:00,19.70589947,feedly.com,2021-11-14T00:21:26.268+05:00
2021-11-14T00:21:30.187+05:00,21.5644669,feedly.com,2021-11-14T00:21:26.268+05:00
2021-11-14T00:21:30.688+05:00,20.79636599,feedly.com,2021-11-14T00:21:26.268+05:00
2021-11-14T00:21:31.189+05:00,18.36300028,feedly.com,2021-11-14T00:21:26.268+05:00
2021-11-14T00:21:31.690+05:00,17.94839882,feedly.com,2021-11-14T00:21:26.268+05:00
2021-11-14T00:21:32.191+05:00,19.19937659,feedly.com,2021-11-14T00:21:26.268+05:00
2021-11-14T00:21:32.692+05:00,29.98684989,feedly.com,2021-11-14T00:21:26.268+05:00
2021-11-14T00:21:33.193+05:00,19.0730643,feedly.com,2021-11-14T00:21:26.268+05:00
2021-11-14T00:21:33.695+05:00,28.79272218,feedly.com,2021-11-14T00:21:26.268+05:00
2021-11-14T00:21:34.197+05:00,27.99545072,feedly.com,2021-11-14T00:21:26.268+05:00
2021-11-14T00:21:34.698+05:00,31.37010042,feedly.com,2021-11-14T00:21:26.268+05:00
2021-11-14T00:21:35.199+05:00,32.68557551,feedly.com,2021-11-14T00:21:26.268+05:00
2021-11-14T00:21:35.700+05:00,31.41254138,videocampaign.co,2021-11-14T00:21:35.675+05:00
2021-11-14T00:21:36.201+05:00,29.30603444,videocampaign.co,2021-11-14T00:21:35.675+05:00
2021-11-14T00:21:36.702+05:00,28.8417537,videocampaign.co,2021-11-14T00:21:35.675+05:00
2021-11-14T00:21:37.203+05:00,27.40007525,videocampaign.co,2021-11-14T00:21:35.675+05:00
2021-11-14T00:21:37.704+05:00,26.07331287,videocampaign.co,2021-11-14T00:21:35.675+05:00
2021-11-14T00:21:38.205+05:00,25.55720655,videocampaign.co,2021-11-14T00:21:35.675+05:00
2021-11-14T00:21:38.849+05:00,27.90300599,videocampaign.co,2021-11-14T00:21:35.675+05:00
2021-11-14T00:21:39.517+05:00,27.60136365,videocampaign.co,2021-11-14T00:21:35.675+05:00
2021-11-14T00:21:40.037+05:00,26.33324653,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:40.538+05:00,21.14552714,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:41.039+05:00,18.01119227,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:41.541+05:00,19.97765307,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:42.042+05:00,17.99949672,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:42.543+05:00,21.35420636,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:43.044+05:00,24.7209137,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:43.545+05:00,24.18419991,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:44.046+05:00,23.62635878,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:44.547+05:00,26.13268409,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:45.048+05:00,26.34824388,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:45.549+05:00,25.21217089,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:46.050+05:00,20.62468005,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:46.551+05:00,26.18842421,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:47.052+05:00,21.20936836,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:47.553+05:00,21.67123515,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:48.055+05:00,23.6194587,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:48.556+05:00,22.79673691,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:49.057+05:00,21.06811068,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:49.558+05:00,18.02210885,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:50.059+05:00,18.91579799,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:50.560+05:00,22.51968134,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:51.061+05:00,18.86850001,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:51.562+05:00,19.11483395,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:52.063+05:00,18.0030175,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:52.564+05:00,19.46084305,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:53.065+05:00,20.26634196,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:53.566+05:00,18.80919972,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:54.067+05:00,18.8484488,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:54.568+05:00,23.45066565,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:55.069+05:00,20.42912326,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:55.570+05:00,19.11490551,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:56.072+05:00,19.09577244,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:56.573+05:00,21.36261942,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:57.074+05:00,22.3333525,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:57.575+05:00,20.48308381,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:58.076+05:00,20.33644337,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:58.577+05:00,21.56709961,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:59.078+05:00,18.91185733,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:21:59.579+05:00,18.02178042,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:00.084+05:00,21.21845325,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:00.585+05:00,25.22628867,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:01.086+05:00,23.86530308,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:01.587+05:00,23.66139196,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:02.088+05:00,20.35501079,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:02.589+05:00,22.31434719,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:03.090+05:00,12.70392422,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:03.591+05:00,10.05068976,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:04.092+05:00,12.90744735,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:04.593+05:00,10.35120704,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:05.094+05:00,11.51246308,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:05.595+05:00,8.03064397,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:06.096+05:00,6.578922992,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:06.597+05:00,6.815372394,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:07.098+05:00,4.98730107,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:07.599+05:00,6.046282978,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:08.100+05:00,7.927335328,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:08.601+05:00,9.827250611,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:09.101+05:00,7.362584862,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:09.602+05:00,9.571976081,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:10.103+05:00,13.8789455,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:10.604+05:00,7.969402177,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:11.105+05:00,7.871686254,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:11.606+05:00,8.912075422,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:12.107+05:00,7.905355639,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:12.608+05:00,13.40660302,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:13.109+05:00,7.131032985,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:13.609+05:00,5.622638546,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:14.110+05:00,6.547525352,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:14.611+05:00,7.306274626,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:15.112+05:00,6.391312823,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:15.613+05:00,10.18334436,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:16.114+05:00,6.388351611,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:16.615+05:00,5.012713171,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:17.116+05:00,6.469374686,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:17.617+05:00,16.36063265,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:18.118+05:00,20.80386963,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:18.619+05:00,7.485164527,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:19.120+05:00,6.637980167,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:19.621+05:00,4.868394236,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:20.122+05:00,19.21258345,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:20.623+05:00,8.317453499,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:21.127+05:00,4.595003429,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:21.628+05:00,21.41886821,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:22.129+05:00,24.42964581,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:22.630+05:00,20.72148303,gusuwang.com,2021-11-14T00:21:39.782+05:00
2021-11-14T00:22:23.131+05:00,23.53772132,gusuwang.com,2021-11-14T00:21:39.782+05:00
