time,power_consumption.power,url,start
2021-11-14T01:30:19.961+05:00,0.108765004,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:20.462+05:00,2.129227759,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:20.965+05:00,0.03052972,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:21.971+05:00,0.532175117,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:22.473+05:00,0.43393114,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:22.974+05:00,0.380567143,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:23.476+05:00,0.280620199,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:23.977+05:00,1.759735,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:24.478+05:00,0.589546816,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:24.981+05:00,8.181133851,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:25.484+05:00,0.081898159,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:25.987+05:00,5.334470589,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:26.490+05:00,0.060950377,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:26.993+05:00,1.798051008,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:27.495+05:00,0.079166382,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:27.997+05:00,0.995890294,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:28.500+05:00,0.123607551,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:29.002+05:00,0.490715252,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:29.505+05:00,1.976069527,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:30.007+05:00,0.582313183,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:30.510+05:00,5.6509465,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:31.012+05:00,0.911644523,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:31.514+05:00,0.249775874,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:32.016+05:00,0,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:32.518+05:00,0.250333322,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:33.021+05:00,0.067462463,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:33.523+05:00,0.56550572,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:34.025+05:00,0.58637,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:34.527+05:00,0.220081705,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:35.030+05:00,0.089659311,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:35.533+05:00,0.348089415,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:36.036+05:00,0.090951101,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:36.539+05:00,0.042882582,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:37.041+05:00,0.235071525,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:37.542+05:00,0.173064137,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:38.044+05:00,0,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:38.547+05:00,0.131800258,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:39.051+05:00,0,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:39.553+05:00,0.43908756,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:40.055+05:00,0,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:40.557+05:00,0.28941517,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:41.058+05:00,0,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:41.560+05:00,0.250989355,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:42.063+05:00,0,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:42.566+05:00,0.331711523,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:43.069+05:00,0,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:43.572+05:00,0.116336408,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:44.073+05:00,0,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:44.574+05:00,0.705170309,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:45.076+05:00,0.44366424,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:45.577+05:00,1.901205968,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:46.078+05:00,0,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:46.579+05:00,7.039009076,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:47.080+05:00,1.165166273,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:47.581+05:00,0.403585779,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:48.083+05:00,0.392017273,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:48.585+05:00,1.426788853,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:49.086+05:00,0,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:49.587+05:00,1.08515496,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:50.088+05:00,0,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:50.589+05:00,1.642095531,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:51.090+05:00,0,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:51.592+05:00,1.71525019,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:52.097+05:00,0.02313902,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:52.599+05:00,0.284218909,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:53.100+05:00,0.073792895,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:53.601+05:00,0.413658014,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:54.102+05:00,0,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:54.603+05:00,2.230857968,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:55.104+05:00,9.826374586,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:55.607+05:00,5.096867541,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:56.110+05:00,2.708725729,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:56.612+05:00,3.910485093,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:57.113+05:00,4.790893302,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:57.614+05:00,4.349653394,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:58.116+05:00,3.701105441,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:58.619+05:00,2.161915234,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:59.122+05:00,1.457541922,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:30:59.624+05:00,3.589851119,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:00.125+05:00,7.974180096,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:00.626+05:00,5.827342972,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:01.127+05:00,27.79179533,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:01.628+05:00,7.86899077,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:02.129+05:00,7.423019382,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:02.630+05:00,9.230898261,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:03.132+05:00,7.763735642,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:03.634+05:00,6.559300273,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:04.136+05:00,3.676588122,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:04.638+05:00,4.710163836,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:05.140+05:00,7.717300897,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:05.642+05:00,3.559850237,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:06.144+05:00,8.379231445,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:06.645+05:00,6.348905129,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:07.147+05:00,6.751706155,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:07.649+05:00,5.075856733,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:08.152+05:00,6.02513655,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:08.653+05:00,4.516635999,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:09.155+05:00,4.032760699,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:09.657+05:00,4.080949277,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:10.159+05:00,5.659813767,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:10.660+05:00,4.55700715,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:11.163+05:00,5.063829448,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:11.664+05:00,5.035658757,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:12.165+05:00,5.998496705,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:12.666+05:00,5.523396117,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:13.175+05:00,4.418783941,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:13.677+05:00,3.603726572,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:14.179+05:00,4.084334218,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:14.680+05:00,4.296413124,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:15.183+05:00,5.000823376,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:15.686+05:00,5.163724189,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:16.188+05:00,5.832265569,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:16.690+05:00,10.99815994,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:17.192+05:00,10.36539389,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:17.694+05:00,6.599998566,WARMUP,2021-11-14T01:30:00.343+05:00
2021-11-14T01:31:18.196+05:00,12.25129139,sogou.com,2021-11-14T01:31:17.711+05:00
2021-11-14T01:31:18.698+05:00,9.469325153,sogou.com,2021-11-14T01:31:17.711+05:00
2021-11-14T01:31:19.199+05:00,11.9931848,sogou.com,2021-11-14T01:31:17.711+05:00
2021-11-14T01:31:19.700+05:00,9.039390683,sogou.com,2021-11-14T01:31:17.711+05:00
2021-11-14T01:31:20.203+05:00,6.633751306,sogou.com,2021-11-14T01:31:17.711+05:00
2021-11-14T01:31:20.705+05:00,4.078501398,sogou.com,2021-11-14T01:31:17.711+05:00
2021-11-14T01:31:21.207+05:00,4.005402668,sogou.com,2021-11-14T01:31:17.711+05:00
2021-11-14T01:31:21.710+05:00,5.350724541,kakao.com,2021-11-14T01:31:21.320+05:00
2021-11-14T01:31:22.212+05:00,4.205445037,kakao.com,2021-11-14T01:31:21.320+05:00
2021-11-14T01:31:22.714+05:00,3.394142709,kakao.com,2021-11-14T01:31:21.320+05:00
2021-11-14T01:31:23.216+05:00,6.224518155,kakao.com,2021-11-14T01:31:21.320+05:00
2021-11-14T01:31:23.717+05:00,12.9229358,kakao.com,2021-11-14T01:31:21.320+05:00
2021-11-14T01:31:24.218+05:00,7.468437586,kakao.com,2021-11-14T01:31:21.320+05:00
2021-11-14T01:31:24.719+05:00,9.589300821,kakao.com,2021-11-14T01:31:21.320+05:00
2021-11-14T01:31:25.220+05:00,5.809577609,kakao.com,2021-11-14T01:31:21.320+05:00
2021-11-14T01:31:25.722+05:00,5.430921314,kakao.com,2021-11-14T01:31:21.320+05:00
2021-11-14T01:31:26.223+05:00,4.675883569,kakao.com,2021-11-14T01:31:21.320+05:00
2021-11-14T01:31:26.725+05:00,4.412489859,kakao.com,2021-11-14T01:31:21.320+05:00
2021-11-14T01:31:27.228+05:00,5.018311596,kakao.com,2021-11-14T01:31:21.320+05:00
2021-11-14T01:31:27.729+05:00,3.747235691,kakao.com,2021-11-14T01:31:21.320+05:00
2021-11-14T01:31:28.231+05:00,4.128749324,kakao.com,2021-11-14T01:31:21.320+05:00
2021-11-14T01:31:28.734+05:00,6.39038557,kakao.com,2021-11-14T01:31:21.320+05:00
2021-11-14T01:31:29.235+05:00,6.951545956,kakao.com,2021-11-14T01:31:21.320+05:00
2021-11-14T01:31:29.737+05:00,6.359479172,kakao.com,2021-11-14T01:31:21.320+05:00
2021-11-14T01:31:30.238+05:00,8.905822586,kakao.com,2021-11-14T01:31:21.320+05:00
2021-11-14T01:31:30.739+05:00,7.777531402,kakao.com,2021-11-14T01:31:21.320+05:00
2021-11-14T01:31:31.240+05:00,8.415172531,kakao.com,2021-11-14T01:31:21.320+05:00
2021-11-14T01:31:31.742+05:00,8.285812419,kakao.com,2021-11-14T01:31:21.320+05:00
2021-11-14T01:31:32.243+05:00,9.645692343,kakao.com,2021-11-14T01:31:21.320+05:00
2021-11-14T01:31:32.746+05:00,5.890426434,kakao.com,2021-11-14T01:31:21.320+05:00
2021-11-14T01:31:33.247+05:00,8.333206218,kakao.com,2021-11-14T01:31:21.320+05:00
2021-11-14T01:31:33.748+05:00,5.251712133,kakao.com,2021-11-14T01:31:21.320+05:00
2021-11-14T01:31:34.249+05:00,8.273066638,kakao.com,2021-11-14T01:31:21.320+05:00
2021-11-14T01:31:34.751+05:00,6.178737493,kakao.com,2021-11-14T01:31:21.320+05:00
2021-11-14T01:31:35.252+05:00,7.895621751,box.com,2021-11-14T01:31:35.063+05:00
2021-11-14T01:31:35.753+05:00,10.5921344,box.com,2021-11-14T01:31:35.063+05:00
2021-11-14T01:31:36.254+05:00,5.773440735,box.com,2021-11-14T01:31:35.063+05:00
2021-11-14T01:31:36.756+05:00,4.44086595,box.com,2021-11-14T01:31:35.063+05:00
2021-11-14T01:31:37.258+05:00,6.952554334,box.com,2021-11-14T01:31:35.063+05:00
2021-11-14T01:31:37.760+05:00,9.968744396,box.com,2021-11-14T01:31:35.063+05:00
2021-11-14T01:31:38.261+05:00,6.189578246,box.com,2021-11-14T01:31:35.063+05:00
2021-11-14T01:31:38.763+05:00,5.091148165,box.com,2021-11-14T01:31:35.063+05:00
2021-11-14T01:31:39.264+05:00,9.969929259,box.com,2021-11-14T01:31:35.063+05:00
2021-11-14T01:31:39.766+05:00,6.684664842,box.com,2021-11-14T01:31:35.063+05:00
2021-11-14T01:31:40.267+05:00,5.895954353,box.com,2021-11-14T01:31:35.063+05:00
2021-11-14T01:31:40.769+05:00,4.992736462,box.com,2021-11-14T01:31:35.063+05:00
2021-11-14T01:31:41.271+05:00,6.222592869,box.com,2021-11-14T01:31:35.063+05:00
2021-11-14T01:31:41.772+05:00,5.657774264,box.com,2021-11-14T01:31:35.063+05:00
2021-11-14T01:31:42.274+05:00,6.138931436,box.com,2021-11-14T01:31:35.063+05:00
2021-11-14T01:31:42.776+05:00,3.840714342,box.com,2021-11-14T01:31:35.063+05:00
2021-11-14T01:31:43.278+05:00,6.276669915,box.com,2021-11-14T01:31:35.063+05:00
2021-11-14T01:31:43.780+05:00,5.28730012,box.com,2021-11-14T01:31:35.063+05:00
2021-11-14T01:31:44.281+05:00,5.451530372,box.com,2021-11-14T01:31:35.063+05:00
2021-11-14T01:31:44.783+05:00,7.827892624,box.com,2021-11-14T01:31:35.063+05:00
2021-11-14T01:31:45.285+05:00,5.803394944,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:31:45.788+05:00,5.165866453,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:31:46.290+05:00,2.687185729,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:31:46.793+05:00,6.965780288,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:31:47.294+05:00,6.474911899,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:31:47.796+05:00,3.787937579,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:31:48.299+05:00,3.677361176,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:31:48.802+05:00,6.602601631,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:31:49.304+05:00,3.525414745,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:31:49.807+05:00,8.756911916,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:31:50.309+05:00,12.2918228,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:31:50.811+05:00,19.5670518,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:31:51.312+05:00,6.970789918,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:31:51.814+05:00,10.32399784,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:31:52.317+05:00,6.585457102,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:31:52.821+05:00,4.206548256,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:31:53.324+05:00,2.546792488,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:31:53.825+05:00,7.29023798,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:31:54.337+05:00,2.098447315,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:31:54.840+05:00,4.122294817,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:31:55.342+05:00,6.169567254,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:31:55.845+05:00,4.058974941,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:31:56.347+05:00,1.978028713,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:31:56.849+05:00,2.715657487,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:31:57.352+05:00,1.016996098,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:31:57.855+05:00,8.096339395,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:31:58.357+05:00,6.141728755,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:31:58.859+05:00,5.036440233,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:31:59.361+05:00,6.459572365,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:31:59.862+05:00,6.065413417,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:32:00.365+05:00,14.40890694,yelp.com,2021-11-14T01:31:44.919+05:00
2021-11-14T01:32:00.867+05:00,5.867362522,slideshare.net,2021-11-14T01:32:00.623+05:00
2021-11-14T01:32:01.369+05:00,5.439033407,slideshare.net,2021-11-14T01:32:00.623+05:00
2021-11-14T01:32:01.870+05:00,4.298198942,slideshare.net,2021-11-14T01:32:00.623+05:00
2021-11-14T01:32:02.372+05:00,4.949250233,slideshare.net,2021-11-14T01:32:00.623+05:00
2021-11-14T01:32:02.873+05:00,6.612097257,slideshare.net,2021-11-14T01:32:00.623+05:00
2021-11-14T01:32:03.375+05:00,5.572414085,slideshare.net,2021-11-14T01:32:00.623+05:00
2021-11-14T01:32:03.878+05:00,4.683087305,slideshare.net,2021-11-14T01:32:00.623+05:00
2021-11-14T01:32:04.380+05:00,5.554268471,slideshare.net,2021-11-14T01:32:00.623+05:00
2021-11-14T01:32:04.881+05:00,4.494404624,slideshare.net,2021-11-14T01:32:00.623+05:00
2021-11-14T01:32:05.383+05:00,4.383463033,slideshare.net,2021-11-14T01:32:00.623+05:00
2021-11-14T01:32:05.886+05:00,3.65548293,slideshare.net,2021-11-14T01:32:00.623+05:00
2021-11-14T01:32:06.387+05:00,5.965930347,slideshare.net,2021-11-14T01:32:00.623+05:00
2021-11-14T01:32:06.889+05:00,8.975133924,slideshare.net,2021-11-14T01:32:00.623+05:00
2021-11-14T01:32:07.391+05:00,3.967961576,slideshare.net,2021-11-14T01:32:00.623+05:00
2021-11-14T01:32:07.893+05:00,3.641887505,slideshare.net,2021-11-14T01:32:00.623+05:00
2021-11-14T01:32:08.396+05:00,4.913284402,slideshare.net,2021-11-14T01:32:00.623+05:00
2021-11-14T01:32:08.898+05:00,5.059215859,slideshare.net,2021-11-14T01:32:00.623+05:00
2021-11-14T01:32:09.399+05:00,6.431007933,slideshare.net,2021-11-14T01:32:00.623+05:00
2021-11-14T01:32:09.900+05:00,9.089436949,slideshare.net,2021-11-14T01:32:00.623+05:00
2021-11-14T01:32:10.402+05:00,7.352742365,slideshare.net,2021-11-14T01:32:00.623+05:00
2021-11-14T01:32:10.905+05:00,3.866029246,slideshare.net,2021-11-14T01:32:00.623+05:00
2021-11-14T01:32:11.407+05:00,8.115488766,slideshare.net,2021-11-14T01:32:00.623+05:00
2021-11-14T01:32:11.909+05:00,4.158516206,slideshare.net,2021-11-14T01:32:00.623+05:00
2021-11-14T01:32:12.411+05:00,5.432314832,slideshare.net,2021-11-14T01:32:00.623+05:00
2021-11-14T01:32:12.913+05:00,7.30661611,slideshare.net,2021-11-14T01:32:00.623+05:00
2021-11-14T01:32:13.415+05:00,5.390155609,slideshare.net,2021-11-14T01:32:00.623+05:00
2021-11-14T01:32:13.918+05:00,4.02951045,slideshare.net,2021-11-14T01:32:00.623+05:00
2021-11-14T01:32:14.433+05:00,3.201283618,fidelity.com,2021-11-14T01:32:14.379+05:00
2021-11-14T01:32:14.935+05:00,3.592723186,fidelity.com,2021-11-14T01:32:14.379+05:00
2021-11-14T01:32:15.438+05:00,4.078664306,fidelity.com,2021-11-14T01:32:14.379+05:00
2021-11-14T01:32:15.940+05:00,5.659308937,fidelity.com,2021-11-14T01:32:14.379+05:00
2021-11-14T01:32:16.442+05:00,3.613749562,fidelity.com,2021-11-14T01:32:14.379+05:00
2021-11-14T01:32:16.944+05:00,7.051181145,fidelity.com,2021-11-14T01:32:14.379+05:00
2021-11-14T01:32:17.445+05:00,5.288890844,fidelity.com,2021-11-14T01:32:14.379+05:00
2021-11-14T01:32:17.947+05:00,10.34038501,fidelity.com,2021-11-14T01:32:14.379+05:00
2021-11-14T01:32:18.449+05:00,9.295659883,fidelity.com,2021-11-14T01:32:14.379+05:00
2021-11-14T01:32:18.952+05:00,7.271307248,fidelity.com,2021-11-14T01:32:14.379+05:00
2021-11-14T01:32:19.454+05:00,5.909165678,fidelity.com,2021-11-14T01:32:14.379+05:00
2021-11-14T01:32:19.955+05:00,8.456865951,fidelity.com,2021-11-14T01:32:14.379+05:00
2021-11-14T01:32:20.456+05:00,9.304406824,fidelity.com,2021-11-14T01:32:14.379+05:00
2021-11-14T01:32:20.958+05:00,16.27855087,fidelity.com,2021-11-14T01:32:14.379+05:00
2021-11-14T01:32:21.460+05:00,11.14010193,youm7.com,2021-11-14T01:32:21.286+05:00
