time,power_consumption.power,url,start
2021-11-14T02:55:12.551+05:00,16.70329819,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:13.052+05:00,17.87325492,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:13.553+05:00,17.20659515,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:14.054+05:00,18.13354554,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:14.555+05:00,18.52137618,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:15.056+05:00,17.99919013,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:15.557+05:00,18.21996291,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:16.058+05:00,18.08728356,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:16.559+05:00,17.92845107,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:17.061+05:00,17.97150711,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:17.562+05:00,18.41566724,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:18.063+05:00,18.04137105,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:18.564+05:00,18.19046061,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:19.065+05:00,16.73292433,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:19.566+05:00,18.05459671,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:20.067+05:00,16.97285037,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:20.569+05:00,18.36324696,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:21.070+05:00,20.17453801,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:21.571+05:00,22.88575051,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:22.072+05:00,20.17219102,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:22.573+05:00,16.45678833,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:23.079+05:00,14.92471179,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:23.580+05:00,18.06831,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:24.081+05:00,16.39899051,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:24.582+05:00,16.83377039,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:25.084+05:00,17.23638803,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:25.585+05:00,18.56582381,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:26.086+05:00,20.24394036,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:26.587+05:00,17.02230693,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:27.088+05:00,16.61960621,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:27.589+05:00,16.9658851,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:28.091+05:00,18.03121326,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:28.592+05:00,18.28119499,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:29.093+05:00,17.03709673,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:29.594+05:00,17.00951716,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:30.095+05:00,20.20875275,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:30.596+05:00,25.12567694,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:31.097+05:00,18.56969656,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:31.598+05:00,22.84137673,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:32.100+05:00,22.8678634,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:32.601+05:00,22.86684592,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:33.102+05:00,18.03774752,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:33.603+05:00,17.67325573,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:34.104+05:00,18.3545418,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:34.606+05:00,17.93614674,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:35.107+05:00,17.93659144,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:35.608+05:00,17.04161731,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:36.109+05:00,16.86812764,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:36.611+05:00,18.48111699,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:37.112+05:00,18.02819379,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:37.613+05:00,18.04093478,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:38.114+05:00,18.10405867,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:38.615+05:00,15.37251909,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:39.116+05:00,17.80424232,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:39.618+05:00,17.65490119,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:40.119+05:00,17.95517875,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:40.620+05:00,17.99087381,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:41.121+05:00,18.23988675,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:41.622+05:00,17.92226212,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:42.124+05:00,17.80794498,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:42.625+05:00,18.00363721,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:43.126+05:00,15.66778952,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:43.627+05:00,16.70926418,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:44.133+05:00,10.69712507,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:44.635+05:00,17.9459106,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:45.136+05:00,18.31010877,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:45.637+05:00,17.02899794,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:46.138+05:00,16.53522636,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:46.640+05:00,18.07957877,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:47.141+05:00,17.09327708,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:47.642+05:00,18.07269539,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:48.143+05:00,18.33612126,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:48.644+05:00,18.0749033,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:49.145+05:00,18.08954857,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:49.647+05:00,20.33861287,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:50.148+05:00,17.57218154,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:50.649+05:00,18.42485668,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:51.150+05:00,18.00202392,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:51.651+05:00,17.0314321,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:52.152+05:00,20.33939516,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:52.653+05:00,23.8410412,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:53.154+05:00,23.77134086,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:53.655+05:00,23.54715322,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:54.156+05:00,21.89373334,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:54.657+05:00,22.16498774,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:55.158+05:00,19.93847192,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:55.659+05:00,21.7605585,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:56.161+05:00,20.37672171,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:56.662+05:00,17.76006904,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:57.163+05:00,17.04433372,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:57.664+05:00,20.35753925,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:58.165+05:00,17.97685832,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:58.666+05:00,16.99149049,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:59.167+05:00,18.40917357,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:55:59.668+05:00,18.14727969,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:00.169+05:00,20.87433123,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:00.671+05:00,17.05755061,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:01.172+05:00,17.92018401,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:01.673+05:00,17.86724329,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:02.174+05:00,18.4422595,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:02.675+05:00,15.65889241,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:03.177+05:00,16.90545448,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:03.678+05:00,18.13747039,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:04.179+05:00,18.15322396,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:04.681+05:00,20.15483485,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:05.182+05:00,18.3398586,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:05.683+05:00,21.27436816,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:06.184+05:00,21.16224472,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:06.685+05:00,23.61151315,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:07.186+05:00,23.19813506,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:07.687+05:00,26.73510757,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:08.188+05:00,22.16810776,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:08.689+05:00,23.56812917,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:09.190+05:00,22.67950794,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:09.691+05:00,24.51798154,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:10.192+05:00,25.35372741,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:10.693+05:00,26.68012622,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:11.194+05:00,25.94884761,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:11.695+05:00,25.17305602,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:12.196+05:00,25.72433295,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:12.697+05:00,26.84577202,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:13.198+05:00,24.99145329,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:13.699+05:00,25.70454488,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:14.200+05:00,25.91672142,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:14.701+05:00,25.89211702,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:15.202+05:00,27.29399976,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:15.703+05:00,25.76589074,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:16.204+05:00,26.28941056,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:16.705+05:00,25.99500498,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:17.206+05:00,24.24214652,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:17.707+05:00,25.78479882,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:18.208+05:00,26.27492619,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:18.709+05:00,26.23291115,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:19.209+05:00,26.01676166,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:19.710+05:00,27.68185065,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:20.211+05:00,24.81249749,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:20.712+05:00,26.70479909,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:21.213+05:00,25.94362597,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:21.715+05:00,27.47008586,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:22.216+05:00,27.32736526,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:22.717+05:00,26.37866097,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:23.218+05:00,26.25803811,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:23.719+05:00,26.09630823,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:24.220+05:00,24.21234137,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:24.721+05:00,24.01967768,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:25.227+05:00,24.66682031,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:25.728+05:00,25.24001116,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:26.230+05:00,12.70814099,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:26.731+05:00,2.803648345,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:27.232+05:00,22.40176535,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:27.733+05:00,24.84488711,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:28.234+05:00,25.22635822,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:28.734+05:00,24.60196381,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:29.236+05:00,26.20771245,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:29.737+05:00,25.26217937,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:30.238+05:00,24.56643302,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:30.739+05:00,25.0510965,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:31.240+05:00,26.01671337,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:31.741+05:00,26.2658526,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:32.242+05:00,25.59558984,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:32.743+05:00,27.40465895,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:33.244+05:00,25.64614708,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:33.745+05:00,26.1501437,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:34.245+05:00,25.29230867,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:34.747+05:00,25.04002115,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:35.248+05:00,15.9541096,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:35.749+05:00,17.53433097,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:36.250+05:00,24.43140337,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:36.751+05:00,24.10231296,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:37.252+05:00,26.10426776,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:37.753+05:00,26.79675247,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:38.254+05:00,26.51892723,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:38.755+05:00,28.06123248,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:39.256+05:00,26.27465868,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:39.757+05:00,25.89205596,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:40.258+05:00,25.0473429,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:40.760+05:00,25.11615472,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:41.261+05:00,26.58874726,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:41.762+05:00,26.80788075,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:42.263+05:00,26.33747367,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:42.764+05:00,26.32577635,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:43.265+05:00,25.77360521,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:43.766+05:00,26.34613618,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:44.267+05:00,26.45213397,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:44.768+05:00,26.62954744,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:45.269+05:00,26.9740641,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:45.769+05:00,26.15158886,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:46.276+05:00,27.49693465,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:46.777+05:00,26.15865933,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:47.278+05:00,25.8675741,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:47.779+05:00,26.7120927,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:48.281+05:00,28.3768527,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:48.782+05:00,26.18275634,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:49.283+05:00,26.39153361,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:49.784+05:00,26.84891419,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:50.285+05:00,26.90598306,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:50.786+05:00,27.68888516,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:51.287+05:00,26.82018133,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:51.788+05:00,26.95012039,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:52.289+05:00,26.11585577,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:52.789+05:00,29.23627039,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:53.290+05:00,26.92727538,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:53.792+05:00,26.82734741,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:54.293+05:00,26.87544463,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:54.794+05:00,27.07750245,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:55.295+05:00,28.64390253,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:55.796+05:00,27.01544213,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:56.297+05:00,26.2802806,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:56.798+05:00,27.02881925,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:57.299+05:00,28.26406172,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:57.800+05:00,20.48352807,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:58.301+05:00,26.67736016,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:58.802+05:00,26.84725106,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:59.303+05:00,26.92753959,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:56:59.804+05:00,27.89406118,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:00.305+05:00,20.64165065,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:00.806+05:00,8.783744518,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:01.307+05:00,22.68929345,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:01.808+05:00,23.74463819,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:02.309+05:00,13.58640746,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:02.810+05:00,27.91986023,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:03.311+05:00,27.3041568,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:03.812+05:00,29.68893137,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:04.313+05:00,23.26482225,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:04.814+05:00,2.261965888,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:05.315+05:00,4.132502169,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:05.816+05:00,14.04892493,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:06.317+05:00,0.934816047,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:06.818+05:00,1.355918916,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:07.319+05:00,4.082721733,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:07.820+05:00,9.55189719,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:08.321+05:00,14.02186881,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:08.822+05:00,15.12284074,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:09.323+05:00,19.91893451,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:09.824+05:00,6.625131131,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:10.324+05:00,5.177186091,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:10.825+05:00,16.84953891,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:11.326+05:00,17.00885663,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:11.827+05:00,19.24032674,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:12.328+05:00,5.017226855,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:12.829+05:00,5.589173522,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:13.330+05:00,3.178493248,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:13.832+05:00,22.5834824,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:14.332+05:00,27.88396284,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:14.833+05:00,27.03438742,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:15.334+05:00,27.58277745,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:15.835+05:00,28.46138237,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:16.336+05:00,27.30543355,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:16.837+05:00,26.98144277,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:17.338+05:00,21.34642512,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:17.839+05:00,16.26798232,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:18.340+05:00,29.10770685,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:18.841+05:00,26.91224573,WARMUP,2021-11-14T02:55:00.022+05:00
2021-11-14T02:57:19.342+05:00,27.44469109,WARMUP,2021-11-14T02:55:00.022+05:00
