reading_time,power_watts,url,url_opening_time,SUM,COUNT,AVG
2021-11-24T01:04:00.826+05:00,28.79048666,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:01.331+05:00,22.03714347,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:01.832+05:00,20.1884466,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:02.333+05:00,20.19146103,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:02.834+05:00,20.12873345,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:03.335+05:00,22.91080832,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:03.836+05:00,20.14372916,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:04.337+05:00,20.48381714,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:04.838+05:00,22.12647841,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:05.339+05:00,20.76903865,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:05.840+05:00,19.82065713,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:06.341+05:00,20.80048611,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:06.842+05:00,21.74039357,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:07.343+05:00,22.80909438,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:07.844+05:00,20.08128004,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:08.345+05:00,19.05588683,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:08.846+05:00,20.06606403,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:09.347+05:00,19.60123479,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:09.848+05:00,19.31631684,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:10.349+05:00,21.92877336,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:10.850+05:00,20.14746331,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:11.351+05:00,21.11623396,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:11.852+05:00,20.31216423,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:12.353+05:00,20.4155655,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:12.854+05:00,20.20711335,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:13.355+05:00,22.63486283,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:13.856+05:00,20.4914423,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:14.357+05:00,20.09091481,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:14.857+05:00,21.91813353,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:15.358+05:00,21.29064852,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:15.956+05:00,24.25866626,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:16.457+05:00,25.3306907,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:16.958+05:00,20.1749451,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:17.459+05:00,20.17377973,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:17.960+05:00,21.94095435,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:18.461+05:00,19.13333576,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:18.962+05:00,19.54108683,tinder.com,2021-11-24T01:03:58.400+05:00,,,
2021-11-24T01:04:19.463+05:00,19.93369785,tinder.com,2021-11-24T01:03:58.400+05:00,,,
