"Time","power_consumption.power"
1634297276092,0.0482177734375
1634297276594,1.91400146484375
1634297277096,1.7618408203125
1634297277598,1.75091552734375
1634297278100,1.806884765625
1634297278602,1.7548828125
1634297279104,1.82122802734375
1634297279606,1.76116943359375
1634297280107,2.92388916015625
1634297280609,3.44171142578125
1634297281111,1.8831787109375
1634297281612,2.16253662109375
1634297282114,2.35540771484375
1634297282616,1.76727294921875
1634297283118,1.93560791015625
1634297283621,1.765869140625
1634297284124,1.79412841796875
1634297284626,2.00128173828125
1634297285128,1.85113525390625
1634297285630,2.10394287109375
1634299952864,0.01434326171875
1634299953366,2.4754638671875
1634299953867,2.10894775390625
1634299954369,2.12115478515625
1634299954872,2.01849365234375
1634299955374,2.19683837890625
1634299955877,2.28802490234375
1634299956380,2.13677978515625
1634299956882,1.99420166015625
1634299957384,2.066162109375
1634299957886,2.088134765625
1634299958389,1.9932861328125
1634299958891,2.16998291015625
1634299959393,2.12939453125
1634299959895,1.9736328125
1634299960398,1.83563232421875
1634299960901,1.7569580078125
1634299961404,0
1634299961404,1.846179411652922
1634299961404,1.8404541015625
1634299961404,0
1634299961404,1.846179411652922
1634299961906,1.869873046875
1634299962409,1.88836669921875
1634299962912,1.8365478515625
1634299963415,0.245162864425456
1634299963415,1.95867919921875
1634299963415,0
1634299963415,2.000254401116267
1634299963415,1.755091536690811
1634299963917,1.96990966796875
1634299964420,1.9157681315629265
1634299964420,1.93408203125
1634299964420,1.9157681315629265
1634299964420,0
1634299964420,0
1634299964922,1.8375244140625
1634299965424,1.9803466796875
1634299965926,1.9011653291383404
1634299965926,1.98980712890625
1634299965926,0
1634299965926,0
1634299965926,1.9011653291383404
1634299966428,0
1634299966428,1.8193175964112314
1634299966428,2.0247802734375
1634299966428,1.8193175964112314
1634299966428,0
1634299966931,1.98919677734375
1634299967433,0
1634299967433,1.95947265625
1634299967433,1.5954649958344762
1634299967433,1.5954649958344762
1634299967433,0
1634299967935,1.8850234048002565
1634299967935,0.09582869619900031
1634299967935,1.943359375
1634299967935,0
1634299967935,1.7891947086012563
1634299968437,2.0218505859375
1634299968938,1.7620917831361205
1634299968938,1.98065185546875
1634299968938,0
1634299968938,0.1146694831901674
1634299968938,1.8767612663262878
1634299969438,2.75341796875
1634299969939,2.54046630859375
1634299970440,2.695556640625
1634299970942,4.086669921875
1634299971443,2.36199951171875
1634299971944,2.34161376953125
1634299972445,2.27923583984375
1634299972946,2.2847900390625
1634299973447,2.40228271484375
1634299973948,2.42047119140625
1634299974449,2.55718994140625
1634299974951,2.00628662109375
1634299975452,0
1634299975452,1.970947265625
1634299975452,1.8445299256647627
1634299975452,1.8445299256647627
1634299975452,0
1634299975955,1.6429576728888342
1634299975955,0
1634299975955,1.90283203125
1634299975955,0
1634299975955,1.6429576728888342
1634299976457,0
1634299976457,1.8355131322539067
1634299976457,0
1634299976457,1.8355131322539067
1634299976457,2.00103759765625
1634299976960,1.8121113930584103
1634299976960,1.91033935546875
1634299976960,1.8121113930584103
1634299976960,0
1634299976960,0
1634299977461,0
1634299977461,0
1634299977461,1.965087890625
1634299977461,1.8234619070723805
1634299977461,1.8234619070723805
1634299977963,2.12823486328125
1634299978464,2.4879150390625
1634299978967,2.77752685546875
1634299979469,2.23834228515625
1634299979971,2.45660400390625
1634299980473,3.91705322265625
1634299980976,1.7773911775901121
1634299980976,2.13604736328125
1634299980976,0
1634299980976,1.7773911775901121
1634299980976,0
1634299981478,2.60150146484375
1634299981981,2.832763671875
1634299982483,2.04498291015625
1634299982986,2.07135009765625
1634299983489,2.2353515625
1634299983991,2.09234619140625
1634299984494,2.207275390625
1634299984996,0
1634299984996,1.96063232421875
1634299984996,1.6958201758164115
1634299984996,1.6958201758164115
1634299984996,0
1634299985498,1.8949143081543565
1634299985498,0
1634299985498,2.19366455078125
1634299985498,0
1634299985498,1.8949143081543565
1634299986000,0
1634299986000,1.9336511410011465
1634299986000,0
1634299986000,1.9336511410011465
1634299986000,2.01043701171875
1634299986502,1.5149239296409134
1634299986502,2.0072021484375
1634299986502,1.5149239296409134
1634299986502,0
1634299986502,0
1634299987003,2.48065185546875
1634299987505,0
1634299987505,1.95452880859375
1634299987505,0.07260707576397715
1634299987505,1.6874078279293183
1634299987505,1.6148007521653411
1634299988007,1.2735730889356291
1634299988007,1.0294087917556924
1634299988007,2.1351318359375
1634299988007,0
1634299988007,0.24416429717993676
1634299988509,0
1634299988509,0
1634299988509,1.8354609565040039
1634299988509,1.8354609565040039
1634299988509,2.0108642578125
1634299989011,1.7462289821195804
1634299989011,2.13140869140625
1634299989011,0.04008150261183229
1634299989011,0
1634299989011,1.706147479507748
